cuuid,uuid,bs,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
pro_512k_L30_bs512,pro_512k_L30,512,pro,512k,30,131075,1024,0.23,118.84646666666666,,,107.6658,,
pro_512k_L30_bs64,pro_512k_L30,64,pro,512k,30,131075,1024,0.23,25.554866666666666,,,20.156599999999997,,
pro_512k_L30_bs8,pro_512k_L30,8,pro,512k,30,131075,1024,0.23,19.406599999999997,,,16.889599999999998,,
pro_512k_L46_bs1024,pro_512k_L46,1024,pro,512k,46,131075,1024,0.664,207.51333333333335,,,197.1144,,
pro_512k_L46_bs128,pro_512k_L46,128,pro,512k,46,131075,1024,0.664,33.61046666666667,,,22.0671,,
pro_512k_L46_bs16,pro_512k_L46,16,pro,512k,46,131075,1024,0.664,18.4168,,,15.59,,
pro_512k_L46_bs2,pro_512k_L46,2,pro,512k,46,131075,1024,0.664,16.017,,,14.521600000000001,,
pro_512k_L46_bs256,pro_512k_L46,256,pro,512k,46,131075,1024,0.664,65.96606666666666,,,53.9416,,
pro_512k_L46_bs32,pro_512k_L46,32,pro,512k,46,131075,1024,0.664,19.703266666666668,,,16.1502,,
pro_512k_L46_bs4,pro_512k_L46,4,pro,512k,46,131075,1024,0.664,16.5096,,,14.9118,,
pro_512k_L46_bs512,pro_512k_L46,512,pro,512k,46,131075,1024,0.664,115.77033333333333,,,105.205,,
pro_512k_L46_bs64,pro_512k_L46,64,pro,512k,46,131075,1024,0.664,24.1768,,,18.8063,,
pro_512k_L46_bs8,pro_512k_L46,8,pro,512k,46,131075,1024,0.664,17.919933333333333,,,15.4909,,
pro_64k_L14_bs1024,pro_64k_L14,1024,pro,64k,14,16387,1024,0.606,57.217333333333336,,,46.9081,,
pro_64k_L14_bs128,pro_64k_L14,128,pro,64k,14,16387,1024,0.606,13.666,,,10.963,,
pro_64k_L14_bs16,pro_64k_L14,16,pro,64k,14,16387,1024,0.606,12.100133333333334,,,10.4765,,
pro_64k_L14_bs2,pro_64k_L14,2,pro,64k,14,16387,1024,0.606,11.705466666666668,,,10.108799999999999,,
pro_64k_L14_bs256,pro_64k_L14,256,pro,64k,14,16387,1024,0.606,17.124,,,14.1534,,
pro_64k_L14_bs32,pro_64k_L14,32,pro,64k,14,16387,1024,0.606,12.375266666666667,,,10.624,,
pro_64k_L14_bs4,pro_64k_L14,4,pro,64k,14,16387,1024,0.606,11.650066666666667,,,10.1183,,
pro_64k_L14_bs512,pro_64k_L14,512,pro,64k,14,16387,1024,0.606,31.455599999999997,,,26.6844,,
pro_64k_L14_bs64,pro_64k_L14,64,pro,64k,14,16387,1024,0.606,12.727333333333334,,,10.8256,,
pro_64k_L14_bs8,pro_64k_L14,8,pro,64k,14,16387,1024,0.606,11.697066666666668,,,10.399899999999999,,
pro_64k_L30_bs1024,pro_64k_L30,1024,pro,64k,30,16387,1024,0.312,53.706066666666665,,,44.2876,,
pro_64k_L30_bs128,pro_64k_L30,128,pro,64k,30,16387,1024,0.312,13.126333333333333,,,10.4671,,
pro_64k_L30_bs16,pro_64k_L30,16,pro,64k,30,16387,1024,0.312,11.579666666666666,,,9.958200000000001,,
pro_64k_L30_bs2,pro_64k_L30,2,pro,64k,30,16387,1024,0.312,11.270333333333333,,,9.5967,,
pro_64k_L30_bs256,pro_64k_L30,256,pro,64k,30,16387,1024,0.312,16.2942,,,13.3406,,
pro_64k_L30_bs32,pro_64k_L30,32,pro,64k,30,16387,1024,0.312,11.841866666666666,,,10.1824,,
pro_64k_L30_bs4,pro_64k_L30,4,pro,64k,30,16387,1024,0.312,11.381133333333333,,,9.798200000000001,,
pro_64k_L30_bs512,pro_64k_L30,512,pro,64k,30,16387,1024,0.312,29.578266666666668,,,25.1485,,
pro_64k_L30_bs64,pro_64k_L30,64,pro,64k,30,16387,1024,0.312,12.313333333333334,,,10.2079,,
pro_64k_L30_bs8,pro_64k_L30,8,pro,64k,30,16387,1024,0.312,11.381066666666667,,,9.651200000000001,,
pro_64k_L46_bs1024,pro_64k_L46,1024,pro,64k,46,16387,1024,0.519,59.305933333333336,,,49.701800000000006,,
pro_64k_L46_bs128,pro_64k_L46,128,pro,64k,46,16387,1024,0.519,14.037133333333333,,,11.6128,,
pro_64k_L46_bs16,pro_64k_L46,16,pro,64k,46,16387,1024,0.519,12.693133333333334,,,11.2414,,
pro_64k_L46_bs2,pro_64k_L46,2,pro,64k,46,16387,1024,0.519,12.5844,,,10.9344,,
pro_64k_L46_bs256,pro_64k_L46,256,pro,64k,46,16387,1024,0.519,17.8898,,,15.1454,,
pro_64k_L46_bs32,pro_64k_L46,32,pro,64k,46,16387,1024,0.519,12.863666666666665,,,11.238299999999999,,
pro_64k_L46_bs4,pro_64k_L46,4,pro,64k,46,16387,1024,0.519,12.247333333333334,,,10.780700000000001,,
pro_64k_L46_bs512,pro_64k_L46,512,pro,64k,46,16387,1024,0.519,32.8018,,,28.2107,,
pro_64k_L46_bs64,pro_64k_L46,64,pro,64k,46,16387,1024,0.519,13.446399999999999,,,11.3024,,
pro_64k_L46_bs8,pro_64k_L46,8,pro,64k,46,16387,1024,0.519,12.098133333333333,,,10.6846,,
pro_8k_L14_bs1024,pro_8k_L14,1024,pro,8k,14,2051,1024,0.83,34.333400000000005,,,31.0237,,
pro_8k_L14_bs128,pro_8k_L14,128,pro,8k,14,2051,1024,0.83,8.987533333333333,,,7.84,,
pro_8k_L14_bs16,pro_8k_L14,16,pro,8k,14,2051,1024,0.83,8.5012,,,7.4815,,
pro_8k_L14_bs2,pro_8k_L14,2,pro,8k,14,2051,1024,0.83,8.202533333333333,,,7.1103000000000005,,
pro_8k_L14_bs256,pro_8k_L14,256,pro,8k,14,2051,1024,0.83,10.402066666666668,,,9.062299999999999,,
pro_8k_L14_bs32,pro_8k_L14,32,pro,8k,14,2051,1024,0.83,8.712533333333333,,,7.6415,,
pro_8k_L14_bs4,pro_8k_L14,4,pro,8k,14,2051,1024,0.83,8.1386,,,7.1167,,
pro_8k_L14_bs512,pro_8k_L14,512,pro,8k,14,2051,1024,0.83,19.101599999999998,,,16.598200000000002,,
pro_8k_L14_bs64,pro_8k_L14,64,pro,8k,14,2051,1024,0.83,8.870333333333335,,,7.7279,,
pro_8k_L14_bs8,pro_8k_L14,8,pro,8k,14,2051,1024,0.83,8.5034,,,7.3471,,
pro_8k_L30_bs1024,pro_8k_L30,1024,pro,8k,30,2051,1024,0.461,35.89306666666666,,,32.5308,,
pro_8k_L30_bs128,pro_8k_L30,128,pro,8k,30,2051,1024,0.461,9.348066666666668,,,8.2815,,
pro_8k_L30_bs16,pro_8k_L30,16,pro,8k,30,2051,1024,0.461,8.951266666666667,,,7.8558,,
pro_8k_L30_bs2,pro_8k_L30,2,pro,8k,30,2051,1024,0.461,8.688933333333333,,,7.472,,
pro_8k_L30_bs256,pro_8k_L30,256,pro,8k,30,2051,1024,0.461,10.8032,,,9.44,,
pro_8k_L30_bs32,pro_8k_L30,32,pro,8k,30,2051,1024,0.461,9.055933333333332,,,8.0479,,
pro_8k_L30_bs4,pro_8k_L30,4,pro,8k,30,2051,1024,0.461,8.7274,,,7.6831000000000005,,
pro_8k_L30_bs512,pro_8k_L30,512,pro,8k,30,2051,1024,0.461,19.805866666666667,,,17.4716,,
pro_8k_L30_bs64,pro_8k_L30,64,pro,8k,30,2051,1024,0.461,9.241533333333333,,,8.0767,,
pro_8k_L30_bs8,pro_8k_L30,8,pro,8k,30,2051,1024,0.461,8.787066666666668,,,7.4943,,
pro_8k_L46_bs1024,pro_8k_L46,1024,pro,8k,46,2051,1024,0.611,37.18613333333333,,,33.7116,,
pro_8k_L46_bs128,pro_8k_L46,128,pro,8k,46,2051,1024,0.611,9.599866666666667,,,8.479899999999999,,
pro_8k_L46_bs16,pro_8k_L46,16,pro,8k,46,2051,1024,0.611,9.239266666666666,,,8.204600000000001,,
pro_8k_L46_bs2,pro_8k_L46,2,pro,8k,46,2051,1024,0.611,8.866066666666667,,,7.8975,,
pro_8k_L46_bs256,pro_8k_L46,256,pro,8k,46,2051,1024,0.611,11.106066666666667,,,9.843,,
pro_8k_L46_bs32,pro_8k_L46,32,pro,8k,46,2051,1024,0.611,9.228666666666665,,,8.24,,
pro_8k_L46_bs4,pro_8k_L46,4,pro,8k,46,2051,1024,0.611,8.802,,,7.7311000000000005,,
pro_8k_L46_bs512,pro_8k_L46,512,pro,8k,46,2051,1024,0.611,20.230133333333335,,,18.0669,,
pro_8k_L46_bs64,pro_8k_L46,64,pro,8k,46,2051,1024,0.611,9.431333333333335,,,8.281600000000001,,
pro_8k_L46_bs8,pro_8k_L46,8,pro,8k,46,2051,1024,0.611,8.961933333333333,,,7.7023,,
v32_128k_L14_bs1024,v32_128k_L14,1024,v32,128k,14,131087,2048,0.904,216.75233333333335,,,208.21820000000002,,
v32_128k_L14_bs128,v32_128k_L14,128,v32,128k,14,131087,2048,0.904,34.45493333333334,,,24.866799999999998,,
v32_128k_L14_bs16,v32_128k_L14,16,v32,128k,14,131087,2048,0.904,20.45853333333333,,,17.776,,
v32_128k_L14_bs2,v32_128k_L14,2,v32,128k,14,131087,2048,0.904,18.124533333333332,,,16.4956,,
v32_128k_L14_bs256,v32_128k_L14,256,v32,128k,14,131087,2048,0.904,66.90493333333333,,,56.8889,,
v32_128k_L14_bs32,v32_128k_L14,32,v32,128k,14,131087,2048,0.904,21.416266666666665,,,18.1311,,
v32_128k_L14_bs4,v32_128k_L14,4,v32,128k,14,131087,2048,0.904,18.480733333333333,,,16.8446,,
v32_128k_L14_bs512,v32_128k_L14,512,v32,128k,14,131087,2048,0.904,119.64206666666666,,,110.7572,,
v32_128k_L14_bs64,v32_128k_L14,64,v32,128k,14,131087,2048,0.904,26.252533333333332,,,21.5935,,
v32_128k_L14_bs8,v32_128k_L14,8,v32,128k,14,131087,2048,0.904,19.9806,,,17.7759,,
v32_128k_L34_bs1024,v32_128k_L34,1024,v32,128k,34,131087,2048,0.62,219.60266666666666,,,208.6151,,
v32_128k_L34_bs128,v32_128k_L34,128,v32,128k,34,131087,2048,0.62,34.339933333333335,,,25.110400000000002,,
v32_128k_L34_bs16,v32_128k_L34,16,v32,128k,34,131087,2048,0.62,20.5394,,,17.795099999999998,,
v32_128k_L34_bs2,v32_128k_L34,2,v32,128k,34,131087,2048,0.62,18.199266666666666,,,16.7997,,
v32_128k_L34_bs256,v32_128k_L34,256,v32,128k,34,131087,2048,0.62,67.6812,,,56.6712,,
v32_128k_L34_bs32,v32_128k_L34,32,v32,128k,34,131087,2048,0.62,21.516599999999997,,,18.1628,,
v32_128k_L34_bs4,v32_128k_L34,4,v32,128k,34,131087,2048,0.62,18.619400000000002,,,17.2954,,
v32_128k_L34_bs512,v32_128k_L34,512,v32,128k,34,131087,2048,0.62,121.56853333333333,,,110.8177,,
v32_128k_L34_bs64,v32_128k_L34,64,v32,128k,34,131087,2048,0.62,26.139400000000002,,,21.507,,
v32_128k_L34_bs8,v32_128k_L34,8,v32,128k,34,131087,2048,0.62,19.97,,,17.769299999999998,,
v32_128k_L54_bs1024,v32_128k_L54,1024,v32,128k,54,131087,2048,0.93,353.74926666666664,,,345.0358,,
v32_128k_L54_bs128,v32_128k_L54,128,v32,128k,54,131087,2048,0.93,42.617,,,34.418699999999994,,
v32_128k_L54_bs16,v32_128k_L54,16,v32,128k,54,131087,2048,0.93,27.850466666666666,,,25.3854,,
v32_128k_L54_bs2,v32_128k_L54,2,v32,128k,54,131087,2048,0.93,25.691466666666667,,,23.305400000000002,,
v32_128k_L54_bs256,v32_128k_L54,256,v32,128k,54,131087,2048,0.93,103.3714,,,93.058,,
v32_128k_L54_bs32,v32_128k_L54,32,v32,128k,54,131087,2048,0.93,29.134400000000003,,,26.0638,,
v32_128k_L54_bs4,v32_128k_L54,4,v32,128k,54,131087,2048,0.93,25.751266666666666,,,23.8077,,
v32_128k_L54_bs512,v32_128k_L54,512,v32,128k,54,131087,2048,0.93,179.51573333333334,,,172.321,,
v32_128k_L54_bs64,v32_128k_L54,64,v32,128k,54,131087,2048,0.93,35.32326666666667,,,31.094,,
v32_128k_L54_bs8,v32_128k_L54,8,v32,128k,54,131087,2048,0.93,27.449333333333332,,,25.2159,,
v32_16k_L14_bs1024,v32_16k_L14,1024,v32,16k,14,16399,2048,0.902,61.46053333333333,,,52.1465,,
v32_16k_L14_bs128,v32_16k_L14,128,v32,16k,14,16399,2048,0.902,14.534133333333333,,,11.9519,,
v32_16k_L14_bs16,v32_16k_L14,16,v32,16k,14,16399,2048,0.902,12.893733333333333,,,11.382200000000001,,
v32_16k_L14_bs2,v32_16k_L14,2,v32,16k,14,16399,2048,0.902,12.4626,,,11.0751,,
v32_16k_L14_bs256,v32_16k_L14,256,v32,16k,14,16399,2048,0.902,17.938933333333335,,,15.148700000000002,,
v32_16k_L14_bs32,v32_16k_L14,32,v32,16k,14,16399,2048,0.902,13.190133333333334,,,11.536,,
v32_16k_L14_bs4,v32_16k_L14,4,v32,16k,14,16399,2048,0.902,12.398666666666665,,,11.014100000000001,,
v32_16k_L14_bs512,v32_16k_L14,512,v32,16k,14,16399,2048,0.902,33.6824,,,29.116400000000002,,
v32_16k_L14_bs64,v32_16k_L14,64,v32,16k,14,16399,2048,0.902,13.614733333333334,,,11.76,,
v32_16k_L14_bs8,v32_16k_L14,8,v32,16k,14,16399,2048,0.902,12.917266666666666,,,11.3117,,
v32_16k_L34_bs1024,v32_16k_L34,1024,v32,16k,34,16399,2048,0.533,68.01606666666666,,,57.1352,,
v32_16k_L34_bs128,v32_16k_L34,128,v32,16k,34,16399,2048,0.533,15.2766,,,12.6944,,
v32_16k_L34_bs16,v32_16k_L34,16,v32,16k,34,16399,2048,0.533,13.559333333333335,,,12.2399,,
v32_16k_L34_bs2,v32_16k_L34,2,v32,16k,34,16399,2048,0.533,13.164733333333334,,,11.804799999999998,,
v32_16k_L34_bs256,v32_16k_L34,256,v32,16k,34,16399,2048,0.533,20.245066666666666,,,17.222099999999998,,
v32_16k_L34_bs32,v32_16k_L34,32,v32,16k,34,16399,2048,0.533,13.821666666666665,,,12.464,,
v32_16k_L34_bs4,v32_16k_L34,4,v32,16k,34,16399,2048,0.533,13.286266666666666,,,12.0703,,
v32_16k_L34_bs512,v32_16k_L34,512,v32,16k,34,16399,2048,0.533,37.35633333333334,,,32.1212,,
v32_16k_L34_bs64,v32_16k_L34,64,v32,16k,34,16399,2048,0.533,14.4916,,,12.4542,,
v32_16k_L34_bs8,v32_16k_L34,8,v32,16k,34,16399,2048,0.533,13.316133333333333,,,11.9166,,
v32_16k_L54_bs1024,v32_16k_L54,1024,v32,16k,54,16399,2048,0.676,64.01206666666667,,,54.8858,,
v32_16k_L54_bs128,v32_16k_L54,128,v32,16k,54,16399,2048,0.676,15.024866666666666,,,12.5663,,
v32_16k_L54_bs16,v32_16k_L54,16,v32,16k,54,16399,2048,0.676,13.695799999999998,,,12.2175,,
v32_16k_L54_bs2,v32_16k_L54,2,v32,16k,54,16399,2048,0.676,13.196666666666665,,,11.8686,,
v32_16k_L54_bs256,v32_16k_L54,256,v32,16k,54,16399,2048,0.676,18.8372,,,15.967799999999999,,
v32_16k_L54_bs32,v32_16k_L54,32,v32,16k,54,16399,2048,0.676,13.853733333333334,,,12.1663,,
v32_16k_L54_bs4,v32_16k_L54,4,v32,16k,54,16399,2048,0.676,13.0514,,,11.6639,,
v32_16k_L54_bs512,v32_16k_L54,512,v32,16k,54,16399,2048,0.676,35.035333333333334,,,30.3932,,
v32_16k_L54_bs64,v32_16k_L54,64,v32,16k,54,16399,2048,0.676,14.291,,,12.2432,,
v32_16k_L54_bs8,v32_16k_L54,8,v32,16k,54,16399,2048,0.676,13.053600000000001,,,11.638200000000001,,
v32_256k_L14_bs1024,v32_256k_L14,1024,v32,256k,14,163775,2048,0.913,262.03593333333333,,,252.963,,
v32_256k_L14_bs128,v32_256k_L14,128,v32,256k,14,163775,2048,0.913,44.44526666666667,,,28.3581,,
v32_256k_L14_bs16,v32_256k_L14,16,v32,256k,14,163775,2048,0.913,22.676866666666665,,,19.1294,,
v32_256k_L14_bs2,v32_256k_L14,2,v32,256k,14,163775,2048,0.913,19.0568,,,17.2607,,
v32_256k_L14_bs256,v32_256k_L14,256,v32,256k,14,163775,2048,0.913,81.02093333333333,,,71.4457,,
v32_256k_L14_bs32,v32_256k_L14,32,v32,256k,14,163775,2048,0.913,23.790599999999998,,,19.4559,,
v32_256k_L14_bs4,v32_256k_L14,4,v32,256k,14,163775,2048,0.913,19.735266666666668,,,17.6798,,
v32_256k_L14_bs512,v32_256k_L14,512,v32,256k,14,163775,2048,0.913,146.51986666666667,,,136.74079999999998,,
v32_256k_L14_bs64,v32_256k_L14,64,v32,256k,14,163775,2048,0.913,28.750799999999998,,,22.934,,
v32_256k_L14_bs8,v32_256k_L14,8,v32,256k,14,163775,2048,0.913,22.220533333333332,,,19.0813,,
v32_256k_L34_bs1024,v32_256k_L34,1024,v32,256k,34,163775,2048,0.865,260.24426666666665,,,250.0034,,
v32_256k_L34_bs128,v32_256k_L34,128,v32,256k,34,163775,2048,0.865,43.873533333333334,,,28.3292,,
v32_256k_L34_bs16,v32_256k_L34,16,v32,256k,34,163775,2048,0.865,21.793866666666666,,,18.1502,,
v32_256k_L34_bs2,v32_256k_L34,2,v32,256k,34,163775,2048,0.865,18.856333333333332,,,16.956599999999998,,
v32_256k_L34_bs256,v32_256k_L34,256,v32,256k,34,163775,2048,0.865,79.9862,,,70.5465,,
v32_256k_L34_bs32,v32_256k_L34,32,v32,256k,34,163775,2048,0.865,22.911733333333334,,,18.6908,,
v32_256k_L34_bs4,v32_256k_L34,4,v32,256k,34,163775,2048,0.865,19.521733333333334,,,17.5167,,
v32_256k_L34_bs512,v32_256k_L34,512,v32,256k,34,163775,2048,0.865,145.01593333333332,,,135.52120000000002,,
v32_256k_L34_bs64,v32_256k_L34,64,v32,256k,34,163775,2048,0.865,28.0658,,,22.4894,,
v32_256k_L34_bs8,v32_256k_L34,8,v32,256k,34,163775,2048,0.865,21.26066666666667,,,18.172400000000003,,
v32_256k_L54_bs1024,v32_256k_L54,1024,v32,256k,54,163775,2048,0.865,506.01640000000003,,,500.1892,,
v32_256k_L54_bs128,v32_256k_L54,128,v32,256k,54,163775,2048,0.865,59.29313333333333,,,45.1899,,
v32_256k_L54_bs16,v32_256k_L54,16,v32,256k,54,163775,2048,0.865,31.475066666666667,,,28.0541,,
v32_256k_L54_bs2,v32_256k_L54,2,v32,256k,54,163775,2048,0.865,27.735333333333333,,,25.318099999999998,,
v32_256k_L54_bs256,v32_256k_L54,256,v32,256k,54,163775,2048,0.865,147.92986666666667,,,137.56670000000003,,
v32_256k_L54_bs32,v32_256k_L54,32,v32,256k,54,163775,2048,0.865,32.92093333333334,,,28.8508,,
v32_256k_L54_bs4,v32_256k_L54,4,v32,256k,54,163775,2048,0.865,28.08066666666667,,,25.702,,
v32_256k_L54_bs512,v32_256k_L54,512,v32,256k,54,163775,2048,0.865,272.13759999999996,,,263.9488,,
v32_256k_L54_bs64,v32_256k_L54,64,v32,256k,54,163775,2048,0.865,41.629466666666666,,,36.0764,,
v32_256k_L54_bs8,v32_256k_L54,8,v32,256k,54,163775,2048,0.865,30.6726,,,27.8715,,
v32_32k_L14_bs1024,v32_32k_L14,1024,v32,32k,14,32783,2048,0.758,75.8774,,,71.1383,,
v32_32k_L14_bs128,v32_32k_L14,128,v32,32k,14,32783,2048,0.758,17.2516,,,14.015799999999999,,
v32_32k_L14_bs16,v32_32k_L14,16,v32,32k,14,32783,2048,0.758,15.291466666666667,,,13.382200000000001,,
v32_32k_L14_bs2,v32_32k_L14,2,v32,32k,14,32783,2048,0.758,14.8094,,,13.030100000000001,,
v32_32k_L14_bs256,v32_32k_L14,256,v32,32k,14,32783,2048,0.758,22.990599999999997,,,18.9438,,
v32_32k_L14_bs32,v32_32k_L14,32,v32,32k,14,32783,2048,0.758,15.784266666666666,,,13.510200000000001,,
v32_32k_L14_bs4,v32_32k_L14,4,v32,32k,14,32783,2048,0.758,14.707,,,13.0336,,
v32_32k_L14_bs512,v32_32k_L14,512,v32,32k,14,32783,2048,0.758,43.796933333333335,,,36.5436,,
v32_32k_L14_bs64,v32_32k_L14,64,v32,32k,14,32783,2048,0.758,16.413733333333333,,,13.775799999999998,,
v32_32k_L14_bs8,v32_32k_L14,8,v32,32k,14,32783,2048,0.758,15.1528,,,13.385299999999999,,
v32_32k_L34_bs1024,v32_32k_L34,1024,v32,32k,34,32783,2048,0.429,84.89706666666666,,,79.8102,,
v32_32k_L34_bs128,v32_32k_L34,128,v32,32k,34,32783,2048,0.429,18.55766666666667,,,15.2222,,
v32_32k_L34_bs16,v32_32k_L34,16,v32,32k,34,32783,2048,0.429,16.4456,,,14.6526,,
v32_32k_L34_bs2,v32_32k_L34,2,v32,32k,34,32783,2048,0.429,15.888866666666667,,,14.2623,,
v32_32k_L34_bs256,v32_32k_L34,256,v32,32k,34,32783,2048,0.429,26.000733333333333,,,21.628400000000003,,
v32_32k_L34_bs32,v32_32k_L34,32,v32,32k,34,32783,2048,0.429,16.938533333333332,,,14.8959,,
v32_32k_L34_bs4,v32_32k_L34,4,v32,32k,34,32783,2048,0.429,16.080866666666665,,,14.4733,,
v32_32k_L34_bs512,v32_32k_L34,512,v32,32k,34,32783,2048,0.429,48.903933333333335,,,40.838,,
v32_32k_L34_bs64,v32_32k_L34,64,v32,32k,34,32783,2048,0.429,17.582933333333333,,,14.9214,,
v32_32k_L34_bs8,v32_32k_L34,8,v32,32k,34,32783,2048,0.429,16.04906666666667,,,14.3231,,
v32_32k_L54_bs1024,v32_32k_L54,1024,v32,32k,54,32783,2048,0.512,76.70306666666667,,,72.5558,,
v32_32k_L54_bs128,v32_32k_L54,128,v32,32k,54,32783,2048,0.512,17.67866666666667,,,14.639899999999999,,
v32_32k_L54_bs16,v32_32k_L54,16,v32,32k,54,32783,2048,0.512,15.8932,,,14.1183,,
v32_32k_L54_bs2,v32_32k_L54,2,v32,32k,54,32783,2048,0.512,15.447333333333335,,,13.7567,,
v32_32k_L54_bs256,v32_32k_L54,256,v32,32k,54,32783,2048,0.512,23.218866666666663,,,19.4332,,
v32_32k_L54_bs32,v32_32k_L54,32,v32,32k,54,32783,2048,0.512,16.133866666666666,,,14.08,,
v32_32k_L54_bs4,v32_32k_L54,4,v32,32k,54,32783,2048,0.512,15.410933333333332,,,13.609399999999999,,
v32_32k_L54_bs512,v32_32k_L54,512,v32,32k,54,32783,2048,0.512,44.21273333333333,,,37.094,,
v32_32k_L54_bs64,v32_32k_L54,64,v32,32k,54,32783,2048,0.512,16.92353333333333,,,14.1822,,
v32_32k_L54_bs8,v32_32k_L54,8,v32,32k,54,32783,2048,0.512,15.315,,,13.555,,
v32_4k_L14_bs1024,v32_4k_L14,1024,v32,4k,14,4111,2048,0.81,58.00906666666667,,,53.845800000000004,,
v32_4k_L14_bs128,v32_4k_L14,128,v32,4k,14,4111,2048,0.81,14.090666666666666,,,12.7102,,
v32_4k_L14_bs16,v32_4k_L14,16,v32,4k,14,4111,2048,0.81,13.3568,,,12.2623,,
v32_4k_L14_bs2,v32_4k_L14,2,v32,4k,14,4111,2048,0.81,13.181666666666667,,,11.9743,,
v32_4k_L14_bs256,v32_4k_L14,256,v32,4k,14,4111,2048,0.81,17.247799999999998,,,15.4846,,
v32_4k_L14_bs32,v32_4k_L14,32,v32,4k,14,4111,2048,0.81,13.550799999999999,,,12.463799999999999,,
v32_4k_L14_bs4,v32_4k_L14,4,v32,4k,14,4111,2048,0.81,13.1966,,,11.859200000000001,,
v32_4k_L14_bs512,v32_4k_L14,512,v32,4k,14,4111,2048,0.81,32.187666666666665,,,29.6028,,
v32_4k_L14_bs64,v32_4k_L14,64,v32,4k,14,4111,2048,0.81,13.7406,,,12.5726,,
v32_4k_L14_bs8,v32_4k_L14,8,v32,4k,14,4111,2048,0.81,13.213666666666667,,,12.1087,,
v32_4k_L34_bs1024,v32_4k_L34,1024,v32,4k,34,4111,2048,0.729,44.678066666666666,,,39.6476,,
v32_4k_L34_bs128,v32_4k_L34,128,v32,4k,34,4111,2048,0.729,11.214799999999999,,,9.731200000000001,,
v32_4k_L34_bs16,v32_4k_L34,16,v32,4k,34,4111,2048,0.729,10.421266666666666,,,9.353399999999999,,
v32_4k_L34_bs2,v32_4k_L34,2,v32,4k,34,4111,2048,0.729,10.092733333333333,,,8.9919,,
v32_4k_L34_bs256,v32_4k_L34,256,v32,4k,34,4111,2048,0.729,13.3396,,,11.6766,,
v32_4k_L34_bs32,v32_4k_L34,32,v32,4k,34,4111,2048,0.729,10.709266666666666,,,9.5968,,
v32_4k_L34_bs4,v32_4k_L34,4,v32,4k,34,4111,2048,0.729,10.342333333333334,,,9.2096,,
v32_4k_L34_bs512,v32_4k_L34,512,v32,4k,34,4111,2048,0.729,24.468866666666663,,,21.6352,,
v32_4k_L34_bs64,v32_4k_L34,64,v32,4k,34,4111,2048,0.729,10.839266666666667,,,9.5808,,
v32_4k_L34_bs8,v32_4k_L34,8,v32,4k,34,4111,2048,0.729,10.242,,,9.0495,,
v32_4k_L54_bs1024,v32_4k_L54,1024,v32,4k,54,4111,2048,0.719,58.36726666666667,,,52.9818,,
v32_4k_L54_bs128,v32_4k_L54,128,v32,4k,54,4111,2048,0.719,14.256866666666667,,,12.5215,,
v32_4k_L54_bs16,v32_4k_L54,16,v32,4k,54,4111,2048,0.719,13.57,,,12.2271,,
v32_4k_L54_bs2,v32_4k_L54,2,v32,4k,54,4111,2048,0.719,13.158266666666666,,,11.8719,,
v32_4k_L54_bs256,v32_4k_L54,256,v32,4k,54,4111,2048,0.719,17.194333333333333,,,15.3279,,
v32_4k_L54_bs32,v32_4k_L54,32,v32,4k,54,4111,2048,0.719,13.523066666666667,,,12.220600000000001,,
v32_4k_L54_bs4,v32_4k_L54,4,v32,4k,54,4111,2048,0.719,13.230733333333333,,,11.7471,,
v32_4k_L54_bs512,v32_4k_L54,512,v32,4k,54,4111,2048,0.719,32.1318,,,29.1003,,
v32_4k_L54_bs64,v32_4k_L54,64,v32,4k,54,4111,2048,0.719,13.736466666666667,,,12.2944,,
v32_4k_L54_bs8,v32_4k_L54,8,v32,4k,54,4111,2048,0.719,13.008933333333333,,,11.695799999999998,,
v32_64k_L14_bs1024,v32_64k_L14,1024,v32,64k,14,65551,2048,0.854,110.96593333333334,,,98.831,,
v32_64k_L14_bs128,v32_64k_L14,128,v32,64k,14,65551,2048,0.854,22.523400000000002,,,18.0126,,
v32_64k_L14_bs16,v32_64k_L14,16,v32,64k,14,65551,2048,0.854,17.42053333333333,,,15.5037,,
v32_64k_L14_bs2,v32_64k_L14,2,v32,64k,14,65551,2048,0.854,16.6056,,,14.9566,,
v32_64k_L14_bs256,v32_64k_L14,256,v32,64k,14,65551,2048,0.854,34.956133333333334,,,26.1467,,
v32_64k_L14_bs32,v32_64k_L14,32,v32,64k,14,65551,2048,0.854,18.4232,,,15.727799999999998,,
v32_64k_L14_bs4,v32_64k_L14,4,v32,64k,14,65551,2048,0.854,16.898066666666665,,,15.379100000000001,,
v32_64k_L14_bs512,v32_64k_L14,512,v32,64k,14,65551,2048,0.854,66.09853333333334,,,57.2825,,
v32_64k_L14_bs64,v32_64k_L14,64,v32,64k,14,65551,2048,0.854,20.996,,,17.7344,,
v32_64k_L14_bs8,v32_64k_L14,8,v32,64k,14,65551,2048,0.854,17.309533333333334,,,15.5199,,
v32_64k_L34_bs1024,v32_64k_L34,1024,v32,64k,34,65551,2048,0.406,124.61513333333333,,,114.693,,
v32_64k_L34_bs128,v32_64k_L34,128,v32,64k,34,65551,2048,0.406,24.490266666666667,,,20.006,,
