cuuid,uuid,bs,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
flash_4k_L34_bs512,flash_4k_L34,512,flash,4k,34,1027,512,0.695,17.339466666666667,8.733799999999999,1.9853290282198663,15.398,7.7375,True
flash_4k_L34_bs64,flash_4k_L34,64,flash,4k,34,1027,512,0.695,8.273,6.6602,1.2421548902435362,7.2959,5.6638,True
flash_4k_L34_bs8,flash_4k_L34,8,flash,4k,34,1027,512,0.695,7.8633999999999995,6.1866666666666665,1.2710237068965518,6.6975,5.1968000000000005,True
flash_512k_L10_bs1024,flash_512k_L10,1024,flash,512k,10,131075,512,0.455,204.23846666666668,381.1685333333333,0.5358219496257824,194.0263,370.2482,True
flash_512k_L10_bs128,flash_512k_L10,128,flash,512k,10,131075,512,0.455,33.266933333333334,50.843,0.6543070498069219,21.2096,40.3836,True
flash_512k_L10_bs16,flash_512k_L10,16,flash,512k,10,131075,512,0.455,16.439066666666665,32.9728,0.49856447334368525,13.7983,30.700400000000002,True
flash_512k_L10_bs2,flash_512k_L10,2,flash,512k,10,131075,512,0.455,14.3614,15.485733333333334,0.9273955382588704,12.985299999999999,14.7999,True
flash_512k_L10_bs256,flash_512k_L10,256,flash,512k,10,131075,512,0.455,63.9844,112.76893333333334,0.567393856700486,53.241,101.6852,True
flash_512k_L10_bs32,flash_512k_L10,32,flash,512k,10,131075,512,0.455,17.706400000000002,23.844,0.7425935245764134,14.399700000000001,20.7198,True
flash_512k_L10_bs4,flash_512k_L10,4,flash,512k,10,131075,512,0.455,15.020466666666668,15.716,0.9557436158479682,13.3726,14.8222,True
flash_512k_L10_bs512,flash_512k_L10,512,flash,512k,10,131075,512,0.455,114.37313333333333,204.94486666666666,0.5580678120587228,102.8661,193.8985,True
flash_512k_L10_bs64,flash_512k_L10,64,flash,512k,10,131075,512,0.455,23.6308,33.19,0.7119855378125942,18.112,29.078200000000002,True
flash_512k_L10_bs8,flash_512k_L10,8,flash,512k,10,131075,512,0.455,15.920866666666667,24.215133333333334,0.6574759034983633,13.6957,22.6621,True
flash_512k_L22_bs1024,flash_512k_L22,1024,flash,512k,22,131075,512,0.057,405.8872666666667,305.1784666666667,1.3299996919835104,397.5891,293.1423,True
flash_512k_L22_bs128,flash_512k_L22,128,flash,512k,22,131075,512,0.057,45.911,45.2154,1.0153841390322766,34.822,34.39,True
flash_512k_L22_bs16,flash_512k_L22,16,flash,512k,22,131075,512,0.057,24.537466666666667,36.54566666666666,0.6714193201200326,21.9067,34.0732,True
flash_512k_L22_bs2,flash_512k_L22,2,flash,512k,22,131075,512,0.057,21.113400000000002,17.154133333333334,1.2308054035567717,19.3533,16.4767,True
flash_512k_L22_bs256,flash_512k_L22,256,flash,512k,22,131075,512,0.057,119.94319999999999,92.272,1.2998872897520373,109.426,81.5607,True
flash_512k_L22_bs32,flash_512k_L22,32,flash,512k,22,131075,512,0.057,26.0882,20.727266666666665,1.258641596094034,23.0076,17.5165,True
flash_512k_L22_bs4,flash_512k_L22,4,flash,512k,22,131075,512,0.057,21.708466666666666,17.294666666666668,1.2552116259347774,19.8238,16.5277,True
flash_512k_L22_bs512,flash_512k_L22,512,flash,512k,22,131075,512,0.057,216.136,167.17446666666666,1.2928768627744986,206.599,156.22529999999998,True
flash_512k_L22_bs64,flash_512k_L22,64,flash,512k,22,131075,512,0.057,34.8776,29.121866666666666,1.197643008232073,29.881,24.4765,True
flash_512k_L22_bs8,flash_512k_L22,8,flash,512k,22,131075,512,0.057,24.136133333333333,26.732200000000002,0.9028861572685125,21.827099999999998,25.126,True
flash_512k_L34_bs1024,flash_512k_L34,1024,flash,512k,34,131075,512,0.283,205.973,383.3408666666666,0.5373103102495552,196.2697,372.6197,True
flash_512k_L34_bs128,flash_512k_L34,128,flash,512k,34,131075,512,0.283,33.58253333333333,51.312466666666666,0.6544712331116415,21.7598,40.969199999999994,True
flash_512k_L34_bs16,flash_512k_L34,16,flash,512k,34,131075,512,0.283,17.209333333333333,34.452866666666665,0.49950366974784877,14.476600000000001,32.2779,True
flash_512k_L34_bs2,flash_512k_L34,2,flash,512k,34,131075,512,0.283,15.261866666666666,15.2638,0.9998733386618448,13.5519,14.5565,True
flash_512k_L34_bs256,flash_512k_L34,256,flash,512k,34,131075,512,0.283,64.48986666666667,113.41126666666666,0.5686372135866572,54.2681,102.5395,True
flash_512k_L34_bs32,flash_512k_L34,32,flash,512k,34,131075,512,0.283,18.6474,24.281333333333333,0.7679726538905058,15.180299999999999,21.1773,True
flash_512k_L34_bs4,flash_512k_L34,4,flash,512k,34,131075,512,0.283,15.592333333333334,15.679799999999998,0.9944216975556662,13.916799999999999,14.8991,True
flash_512k_L34_bs512,flash_512k_L34,512,flash,512k,34,131075,512,0.283,115.2264,205.8878,0.5596562788081664,104.4501,194.5481,True
flash_512k_L34_bs64,flash_512k_L34,64,flash,512k,34,131075,512,0.283,24.204533333333334,33.73406666666666,0.7175100936540906,18.694200000000002,29.5708,True
flash_512k_L34_bs8,flash_512k_L34,8,flash,512k,34,131075,512,0.283,16.8938,25.0044,0.6756330885764105,14.431799999999999,23.4237,True
flash_64k_L10_bs1024,flash_64k_L10,1024,flash,64k,10,16387,512,0.582,49.79126666666667,61.769866666666665,0.8060769652516654,40.4635,50.8856,True
flash_64k_L10_bs128,flash_64k_L10,128,flash,64k,10,16387,512,0.582,12.147,14.762466666666667,0.8228299696979277,9.648,11.702200000000001,True
flash_64k_L10_bs16,flash_64k_L10,16,flash,64k,10,16387,512,0.582,10.636666666666667,11.837733333333334,0.8985391347442641,9.1712,11.1647,True
flash_64k_L10_bs2,flash_64k_L10,2,flash,64k,10,16387,512,0.582,10.162933333333333,11.274466666666667,0.9014114488785869,8.7871,10.6878,True
flash_64k_L10_bs256,flash_64k_L10,256,flash,64k,10,16387,512,0.582,15.317200000000001,18.064866666666664,0.8478999752742895,12.335700000000001,15.1326,True
flash_64k_L10_bs32,flash_64k_L10,32,flash,64k,10,16387,512,0.582,11.003666666666666,12.281466666666667,0.8959570518179153,9.3438,11.411,True
flash_64k_L10_bs4,flash_64k_L10,4,flash,64k,10,16387,512,0.582,10.152533333333333,11.643600000000001,0.8719410949649019,8.780700000000001,11.0655,True
flash_64k_L10_bs512,flash_64k_L10,512,flash,64k,10,16387,512,0.582,27.607200000000002,33.35433333333334,0.8276945524319679,23.039900000000003,28.582,True
flash_64k_L10_bs64,flash_64k_L10,64,flash,64k,10,16387,512,0.582,11.381200000000002,14.387,0.7910752762910962,9.475100000000001,13.1967,True
flash_64k_L10_bs8,flash_64k_L10,8,flash,64k,10,16387,512,0.582,10.382866666666667,11.743866666666667,0.884109719683466,9.0655,11.1231,True
flash_64k_L22_bs1024,flash_64k_L22,1024,flash,64k,22,16387,512,0.076,60.675666666666665,61.1154,0.992804868603767,51.3115,51.0747,True
flash_64k_L22_bs128,flash_64k_L22,128,flash,64k,22,16387,512,0.076,13.9156,14.429866666666667,0.9643609550561797,11.459100000000001,11.7855,True
flash_64k_L22_bs16,flash_64k_L22,16,flash,64k,22,16387,512,0.076,12.458666666666666,13.175266666666666,0.9456102090280273,10.8831,12.5055,True
flash_64k_L22_bs2,flash_64k_L22,2,flash,64k,22,16387,512,0.076,12.170399999999999,12.652666666666667,0.9618841877865008,10.4798,12.0126,True
flash_64k_L22_bs256,flash_64k_L22,256,flash,64k,22,16387,512,0.076,18.220599999999997,17.828066666666665,1.0220177173819558,15.3918,15.1388,True
flash_64k_L22_bs32,flash_64k_L22,32,flash,64k,22,16387,512,0.076,12.784933333333333,13.900533333333334,0.9197440865578299,11.1648,13.0879,True
flash_64k_L22_bs4,flash_64k_L22,4,flash,64k,22,16387,512,0.076,12.236733333333333,12.908533333333333,0.9479569070588965,10.7744,12.4415,True
flash_64k_L22_bs512,flash_64k_L22,512,flash,64k,22,16387,512,0.076,33.33946666666667,32.87466666666666,1.0141385463984427,28.8733,28.4127,True
flash_64k_L22_bs64,flash_64k_L22,64,flash,64k,22,16387,512,0.076,13.128333333333334,17.141066666666667,0.765899438385787,11.2096,16.0605,True
flash_64k_L22_bs8,flash_64k_L22,8,flash,64k,22,16387,512,0.076,12.066,13.075133333333333,0.9228204173826143,10.6015,12.4574,True
flash_64k_L34_bs1024,flash_64k_L34,1024,flash,64k,34,16387,512,0.145,50.6678,78.2776,0.6472835140576614,41.7308,69.04889999999999,True
flash_64k_L34_bs128,flash_64k_L34,128,flash,64k,34,16387,512,0.145,12.443533333333333,18.427599999999998,0.6752660863776799,9.8911,15.7023,True
flash_64k_L34_bs16,flash_64k_L34,16,flash,64k,34,16387,512,0.145,11.031333333333334,12.019200000000001,0.9178092829250976,9.5359,11.3375,True
flash_64k_L34_bs2,flash_64k_L34,2,flash,64k,34,16387,512,0.145,10.988666666666665,11.490133333333333,0.956356758262161,9.1679,10.803,True
flash_64k_L34_bs256,flash_64k_L34,256,flash,64k,34,16387,512,0.145,15.6926,23.195400000000003,0.6765393138294661,12.7774,20.582099999999997,True
flash_64k_L34_bs32,flash_64k_L34,32,flash,64k,34,16387,512,0.145,11.197866666666666,12.3774,0.9047026569931218,9.5037,11.510200000000001,True
flash_64k_L34_bs4,flash_64k_L34,4,flash,64k,34,16387,512,0.145,10.487266666666667,11.718200000000001,0.8949554254635239,8.9791,11.235100000000001,True
flash_64k_L34_bs512,flash_64k_L34,512,flash,64k,34,16387,512,0.145,28.505200000000002,43.176066666666664,0.6602083561726327,23.759700000000002,38.9595,True
flash_64k_L34_bs64,flash_64k_L34,64,flash,64k,34,16387,512,0.145,11.468466666666668,14.497733333333333,0.7910523943972853,9.577399999999999,13.398200000000001,True
flash_64k_L34_bs8,flash_64k_L34,8,flash,64k,34,16387,512,0.145,10.542533333333333,11.929533333333334,0.8837339264458515,8.956700000000001,11.264,True
flash_8k_L10_bs1024,flash_8k_L10,1024,flash,8k,10,2051,512,0.672,32.9444,18.186400000000003,1.8114855056525754,29.2701,16.374100000000002,True
flash_8k_L10_bs128,flash_8k_L10,128,flash,8k,10,2051,512,0.672,8.863933333333332,7.991266666666666,1.1092025461128396,7.5744,6.867100000000001,True
flash_8k_L10_bs16,flash_8k_L10,16,flash,8k,10,2051,512,0.672,8.1578,7.5241999999999996,1.0842082879242976,7.2,6.7008,True
flash_8k_L10_bs2,flash_8k_L10,2,flash,8k,10,2051,512,0.672,7.978666666666667,7.091,1.1251821557843276,6.835100000000001,6.3327,True
flash_8k_L10_bs256,flash_8k_L10,256,flash,8k,10,2051,512,0.672,9.9346,8.729533333333332,1.1380447981182653,8.687899999999999,7.6416,True
flash_8k_L10_bs32,flash_8k_L10,32,flash,8k,10,2051,512,0.672,8.390133333333333,7.628733333333334,1.0998068705158566,7.3791,6.7359,True
flash_8k_L10_bs4,flash_8k_L10,4,flash,8k,10,2051,512,0.672,7.829266666666666,7.249,1.0800478226881869,6.8288,6.3359,True
flash_8k_L10_bs512,flash_8k_L10,512,flash,8k,10,2051,512,0.672,18.3208,10.794666666666666,1.6972084980237154,16.012700000000002,9.6416,True
flash_8k_L10_bs64,flash_8k_L10,64,flash,8k,10,2051,512,0.672,8.524799999999999,7.7738000000000005,1.0966065502071056,7.4943,6.7903,True
flash_8k_L10_bs8,flash_8k_L10,8,flash,8k,10,2051,512,0.672,8.1746,7.285333333333333,1.1220625915080527,7.078399999999999,6.3424,True
flash_8k_L22_bs1024,flash_8k_L22,1024,flash,8k,22,2051,512,0.334,33.401199999999996,18.152466666666665,1.8400364321469624,28.9403,16.150299999999998,True
flash_8k_L22_bs128,flash_8k_L22,128,flash,8k,22,2051,512,0.334,8.870266666666666,8.019133333333333,1.1061378203795922,7.5296,6.8382,True
flash_8k_L22_bs16,flash_8k_L22,16,flash,8k,22,2051,512,0.334,8.283666666666665,7.4643999999999995,1.1097565332333028,7.0752,6.6559,True
flash_8k_L22_bs2,flash_8k_L22,2,flash,8k,22,2051,512,0.334,7.9657333333333336,7.0014666666666665,1.137723524594847,6.7104,6.2527,True
flash_8k_L22_bs256,flash_8k_L22,256,flash,8k,22,2051,512,0.334,10.346666666666666,8.701733333333333,1.1890351347624226,8.6975,7.6224,True
flash_8k_L22_bs32,flash_8k_L22,32,flash,8k,22,2051,512,0.334,8.805933333333332,7.637266666666666,1.1530215871297758,7.2959,6.739199999999999,True
flash_8k_L22_bs4,flash_8k_L22,4,flash,8k,22,2051,512,0.334,8.183466666666666,7.2063999999999995,1.1355831853167555,6.9183,6.3071,True
flash_8k_L22_bs512,flash_8k_L22,512,flash,8k,22,2051,512,0.334,18.604666666666667,10.803,1.722175938782437,15.862200000000001,9.651,True
flash_8k_L22_bs64,flash_8k_L22,64,flash,8k,22,2051,512,0.334,8.761466666666667,7.720533333333334,1.134826609560652,7.3535,6.7455,True
flash_8k_L22_bs8,flash_8k_L22,8,flash,8k,22,2051,512,0.334,8.223799999999999,7.125333333333333,1.1541635479041916,6.7679,6.2847,True
flash_8k_L34_bs1024,flash_8k_L34,1024,flash,8k,34,2051,512,0.611,34.133,18.267466666666667,1.8685130578222853,29.4971,16.2012,True
flash_8k_L34_bs128,flash_8k_L34,128,flash,8k,34,2051,512,0.611,9.105066666666668,7.961533333333334,1.1436322986359413,7.644699999999999,6.9088,True
flash_8k_L34_bs16,flash_8k_L34,16,flash,8k,34,2051,512,0.611,8.642066666666668,7.566866666666667,1.1420931605332019,7.4208,6.7743,True
flash_8k_L34_bs2,flash_8k_L34,2,flash,8k,34,2051,512,0.611,8.516200000000001,7.1466,1.1916435787647275,7.0975,6.3552,True
flash_8k_L34_bs256,flash_8k_L34,256,flash,8k,34,2051,512,0.611,10.519266666666667,8.778533333333332,1.1982943240328683,8.8255,7.667,True
flash_8k_L34_bs32,flash_8k_L34,32,flash,8k,34,2051,512,0.611,8.793533333333333,7.699133333333333,1.1421458692320348,7.3855,6.748600000000001,True
flash_8k_L34_bs4,flash_8k_L34,4,flash,8k,34,2051,512,0.611,8.064,7.236266666666666,1.1143867924528303,6.863899999999999,6.3168,True
flash_8k_L34_bs512,flash_8k_L34,512,flash,8k,34,2051,512,0.611,18.726200000000002,10.7668,1.739254003046402,16.1406,9.635200000000001,True
flash_8k_L34_bs64,flash_8k_L34,64,flash,8k,34,2051,512,0.611,8.765666666666666,7.818533333333334,1.1211395146574803,7.4527,6.7966999999999995,True
flash_8k_L34_bs8,flash_8k_L34,8,flash,8k,34,2051,512,0.611,7.9978,7.2190666666666665,1.1078717470402453,6.8543,6.3422,True
pro_1024k_L14_bs1024,pro_1024k_L14,1024,pro,1024k,14,262127,1024,0.71,378.3676,472.5765333333333,0.8006483041618091,365.06109999999995,460.4968,True
pro_1024k_L14_bs128,pro_1024k_L14,128,pro,1024k,14,262127,1024,0.71,64.47713333333333,89.57113333333334,0.719842776727919,54.2905,80.1046,True
pro_1024k_L14_bs16,pro_1024k_L14,16,pro,1024k,14,262127,1024,0.71,22.5556,34.42086666666667,0.6552885555854684,19.6189,30.927599999999998,True
pro_1024k_L14_bs2,pro_1024k_L14,2,pro,1024k,14,262127,1024,0.71,20.029533333333333,14.604533333333332,1.3714600032866509,17.766099999999998,13.862,True
pro_1024k_L14_bs256,pro_1024k_L14,256,pro,1024k,14,262127,1024,0.71,109.729,131.24106666666668,0.8360873832174481,94.6198,120.9813,True
pro_1024k_L14_bs32,pro_1024k_L14,32,pro,1024k,14,262127,1024,0.71,25.612466666666666,25.516466666666666,1.003762276386229,20.323,20.2494,True
pro_1024k_L14_bs4,pro_1024k_L14,4,pro,1024k,14,262127,1024,0.71,20.258,15.010133333333334,1.3496215889710061,18.1278,13.9006,True
pro_1024k_L14_bs512,pro_1024k_L14,512,pro,1024k,14,262127,1024,0.71,201.27339999999998,249.59486666666666,0.806400398726149,186.5035,239.15570000000002,True
pro_1024k_L14_bs64,pro_1024k_L14,64,pro,1024k,14,262127,1024,0.71,37.5484,47.04593333333334,0.7981221189504157,25.666900000000002,36.166,True
pro_1024k_L14_bs8,pro_1024k_L14,8,pro,1024k,14,262127,1024,0.71,21.57633333333333,24.287733333333332,0.8883633988076285,19.6158,22.2973,True
pro_1024k_L30_bs1024,pro_1024k_L30,1024,pro,1024k,30,262127,1024,0.267,378.05646666666667,900.0454,0.42004155197800763,365.327,884.902,True
pro_1024k_L30_bs128,pro_1024k_L30,128,pro,1024k,30,262127,1024,0.267,64.46846666666667,144.13746666666668,0.4472707073155164,54.5274,134.3024,True
pro_1024k_L30_bs16,pro_1024k_L30,16,pro,1024k,30,262127,1024,0.267,22.867066666666666,40.046533333333336,0.5710123889208887,19.9995,36.7164,True
pro_1024k_L30_bs2,pro_1024k_L30,2,pro,1024k,30,262127,1024,0.267,20.264266666666668,17.224400000000003,1.176486070148549,18.1662,16.5024,True
pro_1024k_L30_bs256,pro_1024k_L30,256,pro,1024k,30,262127,1024,0.267,109.26386666666667,237.17479999999998,0.4606891907009795,93.7845,225.8501,True
pro_1024k_L30_bs32,pro_1024k_L30,32,pro,1024k,30,262127,1024,0.267,26.002599999999997,36.24913333333333,0.7173302534129551,20.6365,31.3595,True
pro_1024k_L30_bs4,pro_1024k_L30,4,pro,1024k,30,262127,1024,0.267,20.787200000000002,17.751266666666666,1.1710262929593758,18.767799999999998,16.6048,True
pro_1024k_L30_bs512,pro_1024k_L30,512,pro,1024k,30,262127,1024,0.267,200.31533333333334,460.3675333333333,0.43512046099978385,186.1033,448.2119,True
pro_1024k_L30_bs64,pro_1024k_L30,64,pro,1024k,30,262127,1024,0.267,37.507933333333334,58.587,0.6402091476493648,25.951700000000002,48.5915,True
pro_1024k_L30_bs8,pro_1024k_L30,8,pro,1024k,30,262127,1024,0.267,22.082,28.6118,0.7717794756009759,19.9005,26.4795,True
pro_1024k_L46_bs1024,pro_1024k_L46,1024,pro,1024k,46,262127,1024,0.64,382.0500666666666,894.6758000000001,0.42702626657239035,367.7624,880.294,True
pro_1024k_L46_bs128,pro_1024k_L46,128,pro,1024k,46,262127,1024,0.64,65.05526666666667,142.2900666666667,0.4572017442304475,55.0969,131.7904,True
pro_1024k_L46_bs16,pro_1024k_L46,16,pro,1024k,46,262127,1024,0.64,23.455733333333335,34.92226666666667,0.6716555244600388,20.687900000000003,31.6668,True
pro_1024k_L46_bs2,pro_1024k_L46,2,pro,1024k,46,262127,1024,0.64,21.168533333333333,15.005799999999999,1.4106900887212501,19.046200000000002,14.2399,True
pro_1024k_L46_bs256,pro_1024k_L46,256,pro,1024k,46,262127,1024,0.64,110.42886666666666,235.9992,0.46792051272490187,94.89160000000001,224.7202,True
pro_1024k_L46_bs32,pro_1024k_L46,32,pro,1024k,46,262127,1024,0.64,26.6644,34.403800000000004,0.7750422918398548,21.3342,29.5485,True
pro_1024k_L46_bs4,pro_1024k_L46,4,pro,1024k,46,262127,1024,0.64,21.516599999999997,15.792866666666667,1.3624252299561403,19.4528,14.572700000000001,True
pro_1024k_L46_bs512,pro_1024k_L46,512,pro,1024k,46,262127,1024,0.64,202.65153333333333,456.76279999999997,0.44366908455183596,187.5756,444.9966,True
pro_1024k_L46_bs64,pro_1024k_L46,64,pro,1024k,46,262127,1024,0.64,38.30146666666667,57.1574,0.6701051249123765,26.3932,46.549699999999994,True
pro_1024k_L46_bs8,pro_1024k_L46,8,pro,1024k,46,262127,1024,0.64,22.659933333333335,24.959666666666667,0.9078620173880527,20.4829,22.9437,True
pro_128k_L14_bs1024,pro_128k_L14,1024,pro,128k,14,32771,1024,0.812,66.28386666666667,90.593,0.7316665378855615,60.345099999999995,82.29660000000001,True
pro_128k_L14_bs128,pro_128k_L14,128,pro,128k,14,32771,1024,0.812,15.127333333333334,19.901533333333333,0.7601089363298641,11.654200000000001,16.944,True
pro_128k_L14_bs16,pro_128k_L14,16,pro,128k,14,32771,1024,0.812,13.111333333333334,17.41633333333333,0.7528182357557084,11.0558,16.5694,True
pro_128k_L14_bs2,pro_128k_L14,2,pro,128k,14,32771,1024,0.812,12.5034,13.674466666666667,0.9143610719735564,10.7168,13.0269,True
pro_128k_L14_bs256,pro_128k_L14,256,pro,128k,14,32771,1024,0.812,20.413666666666668,24.9788,0.8172396859203271,15.9775,20.2365,True
pro_128k_L14_bs32,pro_128k_L14,32,pro,128k,14,32771,1024,0.812,13.459066666666667,18.282400000000003,0.7361761402587551,11.219100000000001,17.151799999999998,True
pro_128k_L14_bs4,pro_128k_L14,4,pro,128k,14,32771,1024,0.812,12.578133333333334,13.979466666666667,0.8997577399233161,10.6975,13.4015,True
pro_128k_L14_bs512,pro_128k_L14,512,pro,128k,14,32771,1024,0.812,38.46993333333334,48.355666666666664,0.7955620506386705,29.9932,38.486,True
pro_128k_L14_bs64,pro_128k_L14,64,pro,128k,14,32771,1024,0.812,14.337866666666667,29.303133333333335,0.4892946601842351,11.411200000000001,27.4076,False
pro_128k_L14_bs8,pro_128k_L14,8,pro,128k,14,32771,1024,0.812,12.8766,14.184466666666667,0.9077958518003262,10.9566,13.4879,True
pro_128k_L30_bs1024,pro_128k_L30,1024,pro,128k,30,32771,1024,0.326,69.1064,111.87926666666667,0.6176872807532405,62.7674,105.7299,True
pro_128k_L30_bs128,pro_128k_L30,128,pro,128k,30,32771,1024,0.326,15.483600000000001,26.781599999999997,0.5781432027959496,12.060799999999999,23.6477,True
pro_128k_L30_bs16,pro_128k_L30,16,pro,128k,30,32771,1024,0.326,13.4078,16.842599999999997,0.7960647405982451,11.462299999999999,16.1343,True
pro_128k_L30_bs2,pro_128k_L30,2,pro,128k,30,32771,1024,0.326,13.104933333333333,13.734200000000001,0.9541825030459242,11.027,13.139100000000001,True
pro_128k_L30_bs256,pro_128k_L30,256,pro,128k,30,32771,1024,0.326,21.452466666666666,31.504733333333334,0.6809283684356424,16.7838,27.2702,True
pro_128k_L30_bs32,pro_128k_L30,32,pro,128k,30,32771,1024,0.326,13.830266666666667,17.900599999999997,0.7726146982037847,11.702200000000001,16.819,True
pro_128k_L30_bs4,pro_128k_L30,4,pro,128k,30,32771,1024,0.326,13.341733333333334,14.018066666666668,0.951752738133171,11.379,13.539,True
pro_128k_L30_bs512,pro_128k_L30,512,pro,128k,30,32771,1024,0.326,40.1424,61.03173333333333,0.6577299677981728,31.2156,51.9544,True
pro_128k_L30_bs64,pro_128k_L30,64,pro,128k,30,32771,1024,0.326,14.465933333333332,29.075,0.49753854972771566,11.7599,27.4203,True
pro_128k_L30_bs8,pro_128k_L30,8,pro,128k,30,32771,1024,0.326,13.158266666666666,14.175866666666666,0.9282160291199127,11.113299999999999,13.5453,True
pro_128k_L46_bs1024,pro_128k_L46,1024,pro,128k,46,32771,1024,0.609,72.80560000000001,121.46853333333334,0.5993782751966491,66.5882,115.20819999999999,True
pro_128k_L46_bs128,pro_128k_L46,128,pro,128k,46,32771,1024,0.609,16.315533333333335,29.209333333333333,0.5585726023645411,12.9344,26.2781,True
pro_128k_L46_bs16,pro_128k_L46,16,pro,128k,46,32771,1024,0.609,14.3828,14.2974,1.005973113992754,12.492799999999999,13.497399999999999,True
pro_128k_L46_bs2,pro_128k_L46,2,pro,128k,46,32771,1024,0.609,13.904866666666667,11.925333333333334,1.1659939624329159,12.172799999999999,11.2607,True
pro_128k_L46_bs256,pro_128k_L46,256,pro,128k,46,32771,1024,0.609,22.6368,34.0026,0.6657373259691906,17.922900000000002,29.686,True
pro_128k_L46_bs32,pro_128k_L46,32,pro,128k,46,32771,1024,0.609,14.657933333333332,15.152933333333333,0.9673330576258061,12.463799999999999,14.0893,True
pro_128k_L46_bs4,pro_128k_L46,4,pro,128k,46,32771,1024,0.609,14.1204,12.181133333333333,1.1592024825276246,11.9871,11.6285,True
pro_128k_L46_bs512,pro_128k_L46,512,pro,128k,46,32771,1024,0.609,42.1776,66.00253333333335,0.6390300170296492,33.5291,57.0105,True
pro_128k_L46_bs64,pro_128k_L46,64,pro,128k,46,32771,1024,0.609,15.2872,25.448266666666665,0.6007167482264674,12.585600000000001,23.667,False
pro_128k_L46_bs8,pro_128k_L46,8,pro,128k,46,32771,1024,0.609,14.000933333333332,12.347733333333334,1.1338869212163094,11.923,11.702399999999999,True
pro_16k_L14_bs1024,pro_16k_L14,1024,pro,16k,14,4099,1024,0.773,39.48973333333333,25.732066666666665,1.5346506693334645,34.905199999999994,22.2013,True
pro_16k_L14_bs128,pro_16k_L14,128,pro,16k,14,4099,1024,0.773,10.143866666666666,10.562,0.9604115382187717,8.6751,8.9919,True
pro_16k_L14_bs16,pro_16k_L14,16,pro,16k,14,4099,1024,0.773,9.535866666666667,10.064866666666667,0.9474409331469865,8.3101,8.8095,True
pro_16k_L14_bs2,pro_16k_L14,2,pro,16k,14,4099,1024,0.773,9.378066666666667,9.649,0.9719210971776006,7.945600000000001,8.412700000000001,True
pro_16k_L14_bs256,pro_16k_L14,256,pro,16k,14,4099,1024,0.773,11.895466666666668,11.714066666666668,1.0154856554228249,9.9583,10.1629,True
pro_16k_L14_bs32,pro_16k_L14,32,pro,16k,14,4099,1024,0.773,9.843200000000001,10.077666666666666,0.9767340323487582,8.476700000000001,8.8318,True
pro_16k_L14_bs4,pro_16k_L14,4,pro,16k,14,4099,1024,0.773,9.329066666666668,9.649066666666668,0.9668361706831748,7.9392,8.3744,True
pro_16k_L14_bs512,pro_16k_L14,512,pro,16k,14,4099,1024,0.773,21.674400000000002,14.967333333333334,1.4481136697697208,18.6653,13.273399999999999,True
pro_16k_L14_bs64,pro_16k_L14,64,pro,16k,14,4099,1024,0.773,9.928466666666667,10.257,0.9679698417341004,8.5821,8.912,True
pro_16k_L14_bs8,pro_16k_L14,8,pro,16k,14,4099,1024,0.773,9.343933333333332,9.734200000000001,0.9599076794531991,8.1824,8.444700000000001,True
pro_16k_L30_bs1024,pro_16k_L30,1024,pro,16k,30,4099,1024,0.739,39.931333333333335,25.9432,1.5391830357601735,35.260400000000004,22.2365,True
pro_16k_L30_bs128,pro_16k_L30,128,pro,16k,30,4099,1024,0.739,10.333866666666667,10.677066666666667,0.9678563400684334,8.8191,9.0752,True
pro_16k_L30_bs16,pro_16k_L30,16,pro,16k,30,4099,1024,0.739,9.576333333333334,10.094866666666666,0.9486339591739698,8.3903,8.8798,True
pro_16k_L30_bs2,pro_16k_L30,2,pro,16k,30,4099,1024,0.739,9.2288,9.7642,0.9451670387742979,8.0607,8.496,True
pro_16k_L30_bs256,pro_16k_L30,256,pro,16k,30,4099,1024,0.739,11.831333333333333,11.837533333333333,0.9994762422351504,10.147,10.2367,True
pro_16k_L30_bs32,pro_16k_L30,32,pro,16k,30,4099,1024,0.739,9.732133333333334,10.220799999999999,0.9521890002087249,8.5823,8.979,True
pro_16k_L30_bs4,pro_16k_L30,4,pro,16k,30,4099,1024,0.739,9.425,9.791933333333333,0.9625269779886847,8.2303,8.5662,True
pro_16k_L30_bs512,pro_16k_L30,512,pro,16k,30,4099,1024,0.739,21.665933333333335,14.8178,1.4621558755910684,18.927799999999998,13.3566,True
pro_16k_L30_bs64,pro_16k_L30,64,pro,16k,30,4099,1024,0.739,9.896466666666667,10.303866666666666,0.9604614448944734,8.6464,8.966299999999999,True
pro_16k_L30_bs8,pro_16k_L30,8,pro,16k,30,4099,1024,0.739,9.215866666666667,9.830200000000001,0.9375055102303784,8.0959,8.512,True
pro_16k_L46_bs1024,pro_16k_L46,1024,pro,16k,46,4099,1024,0.829,38.92653333333333,25.736266666666666,1.5125167079400275,33.9612,22.1598,True
pro_16k_L46_bs128,pro_16k_L46,128,pro,16k,46,4099,1024,0.829,10.0458,10.600133333333334,0.9477050603137067,8.4255,9.1071,True
pro_16k_L46_bs16,pro_16k_L46,16,pro,16k,46,4099,1024,0.829,9.446399999999999,10.086200000000002,0.9365667942337051,8.1535,8.8512,True
