scenario,K,dtype,N,BS,hit_rate,layer,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,op25_hls_cold_us,op25_hls_warm_us,op27_hls_cold_us,op27_hls_warm_us,op26_r0auto_cold_us,op26_r0auto_warm_us,sglang_v2_cold_us,sglang_v2_warm_us,flashinfer_topk_cold_us,flashinfer_topk_warm_us,speedup_vs_base_gvr_multicta_cutedsl,speedup_vs_base_radix_cutedsl,speedup_vs_base_radix_single_cuda,speedup_vs_base_radix_multi_cuda,speedup_vs_base_op25_hls,speedup_vs_base_op27_hls,speedup_vs_base_op26_r0auto,speedup_vs_base_sglang_v2,speedup_vs_base_flashinfer_topk,mc_cluster_size,op25_ms_path,op27_ms_path,r0_arm,sglang_v2_cold_span_us
worst,1024,fp32,16384,2048,0.8496,28,129.582,125.725,147.216,144.117,163.557,158.713,170.661,169.269,553.788,553.364,102.338,95.99,102.4,96.409,98.834,92.758,64.891,64.207,116.664,114.392,0.88,0.792,0.759,0.234,1.266,1.265,1.311,1.997,1.111,1,ms_1cta,ms_1cta,plain,64.891
worst,1024,fp32,32768,1,0.8496,40,19.315,17.465,19.275,17.46,20.112,19.535,29.421,25.381,41.451,37.876,14.954,13.466,14.894,13.442,15.048,12.794,12.082,10.012,11.792,11.1,1.002,0.96,0.657,0.466,1.292,1.297,1.284,1.599,1.638,1,ms_1cta,ms_1cta,plain,12.082
worst,1024,fp32,32768,2,0.8496,40,19.318,17.431,19.422,17.407,20.547,19.621,29.834,25.679,41.43,37.839,14.65,13.447,14.824,13.41,14.402,12.7,12.304,10.02,11.851,11.107,0.995,0.94,0.648,0.466,1.319,1.303,1.341,1.57,1.63,1,ms_1cta,ms_1cta,plain,12.304
worst,1024,fp32,32768,4,0.8496,40,19.17,17.439,19.459,17.421,20.542,19.624,29.586,25.787,41.176,37.502,14.742,13.443,14.846,13.421,14.669,12.694,12.352,10.035,11.894,11.129,0.985,0.933,0.648,0.466,1.3,1.291,1.307,1.552,1.612,1,ms_1cta,ms_1cta,plain,12.352
worst,1024,fp32,32768,8,0.8496,40,19.246,17.479,19.581,17.466,20.563,19.694,29.758,25.818,40.942,37.572,14.914,13.475,14.934,13.444,14.56,12.713,12.315,10.073,12.024,11.176,0.983,0.936,0.647,0.47,1.291,1.289,1.322,1.563,1.601,1,ms_1cta,ms_1cta,plain,12.315
worst,1024,fp32,32768,16,0.8496,40,19.368,17.491,19.408,17.439,20.797,19.758,29.883,25.868,40.381,37.974,14.749,13.494,14.923,13.436,14.71,12.726,12.242,10.068,14.848,13.99,0.998,0.931,0.648,0.48,1.313,1.298,1.317,1.582,1.304,1,ms_1cta,ms_1cta,plain,12.242
worst,1024,fp32,32768,32,0.8496,40,19.728,17.508,19.682,17.482,21.408,20.016,30.061,25.983,47.416,45.885,15.19,13.519,15.23,13.497,15.005,12.758,12.498,10.108,16.107,15.107,1.002,0.922,0.656,0.416,1.299,1.295,1.315,1.579,1.225,1,ms_1cta,ms_1cta,plain,12.498
worst,1024,fp32,32768,64,0.8496,40,20.41,17.612,20.464,17.572,20.278,18.663,30.459,26.099,66.368,64.784,15.627,13.62,15.939,13.596,15.621,12.851,13.038,10.223,18.107,16.692,0.997,1.006,0.67,0.308,1.306,1.28,1.307,1.565,1.127,1,ms_1cta,ms_1cta,plain,13.038
worst,1024,fp32,32768,128,0.8496,40,21.565,17.865,21.632,17.833,21.347,18.846,31.262,26.297,52.589,48.44,16.96,13.804,17.091,13.814,16.752,13.103,14.018,10.438,24.301,21.453,0.997,1.01,0.69,0.41,1.272,1.262,1.287,1.538,0.887,1,ms_1cta,ms_1cta,plain,14.018
worst,1024,fp32,32768,256,0.8496,40,32.699,25.978,31.0,25.376,40.138,36.045,42.611,36.423,95.706,90.08,27.2,21.033,27.317,21.03,27.349,20.888,19.744,17.014,32.934,28.346,1.055,0.815,0.767,0.342,1.202,1.197,1.196,1.656,0.993,1,ms_1cta,ms_1cta,plain,19.744
worst,1024,fp32,32768,512,0.8496,40,58.643,47.658,57.694,48.639,78.659,70.281,76.072,65.951,166.341,160.177,54.378,38.048,54.36,37.512,53.499,39.146,36.848,30.904,61.005,52.763,1.016,0.746,0.771,0.353,1.078,1.079,1.096,1.591,0.961,1,ms_1cta,ms_1cta,plain,36.848
worst,1024,fp32,32768,1024,0.8496,40,92.202,85.749,97.11,91.277,137.84,129.876,121.381,116.959,305.235,303.811,81.312,72.26,81.47,72.164,80.992,72.223,61.875,55.974,102.993,99.012,0.949,0.669,0.76,0.302,1.134,1.132,1.138,1.49,0.895,1,ms_1cta,ms_1cta,plain,61.875
worst,1024,fp32,32768,2048,0.8496,40,161.962,155.844,175.841,170.868,264.582,256.877,223.805,219.684,600.094,599.239,135.99,129.348,135.915,129.348,133.565,125.99,110.819,104.966,194.315,190.424,0.921,0.612,0.724,0.27,1.191,1.192,1.213,1.461,0.833,1,ms_1cta,ms_1cta,plain,110.819
worst,1024,fp32,65536,1,0.8496,38,21.52,19.856,18.816,17.071,20.128,19.395,46.219,37.351,43.834,39.863,13.995,12.575,14.422,12.751,14.102,12.612,9.475,8.435,13.25,12.26,1.144,1.069,0.466,0.491,1.538,1.492,1.526,2.271,1.624,4,msc_C8,msc_C8,mc,9.475
worst,1024,fp32,65536,2,0.8496,38,21.549,19.873,18.97,17.048,19.976,19.247,46.365,37.384,43.434,39.473,14.395,12.726,14.301,12.739,14.438,12.595,9.538,8.465,13.277,12.323,1.136,1.079,0.465,0.496,1.497,1.507,1.492,2.259,1.623,4,msc_C8,msc_C8,mc,9.538
worst,1024,fp32,65536,4,0.8496,38,21.645,19.887,18.744,17.046,20.491,19.729,46.371,37.414,43.509,39.356,14.374,12.761,14.341,12.744,14.259,12.616,9.488,8.458,13.368,12.305,1.155,1.056,0.467,0.497,1.506,1.509,1.518,2.281,1.619,4,msc_C8,msc_C8,mc,9.488
worst,1024,fp32,65536,8,0.8496,38,21.755,19.921,19.198,17.263,20.602,19.631,46.334,37.521,43.018,39.532,14.686,12.941,14.8,12.945,14.571,12.821,9.626,8.596,13.592,12.433,1.133,1.056,0.47,0.506,1.481,1.47,1.493,2.26,1.601,4,msc_C8,msc_C8,mc,9.626
worst,1024,fp32,65536,16,0.8496,38,21.933,19.935,19.402,17.3,21.256,19.836,46.355,37.537,42.643,39.923,14.864,12.909,14.96,12.928,14.822,12.869,18.539,14.943,18.251,16.845,1.13,1.032,0.473,0.514,1.476,1.466,1.48,1.183,1.202,4,msc_C4,msc_C4,mc,18.539
worst,1024,fp32,65536,32,0.8496,38,22.387,19.992,20.984,18.666,25.214,23.251,46.55,37.749,50.578,48.16,15.85,13.285,15.926,13.374,15.896,13.891,18.963,15.014,19.195,17.631,1.067,0.888,0.481,0.443,1.412,1.406,1.408,1.181,1.166,2,msc_C4,msc_C4,mc,18.963
worst,1024,fp32,65536,64,0.8496,38,23.422,20.271,22.338,19.109,32.854,30.355,47.341,37.79,71.978,69.594,19.147,16.461,19.259,16.456,17.184,14.112,19.778,15.192,23.907,21.069,1.049,0.713,0.495,0.325,1.223,1.216,1.363,1.184,0.98,2,ms_1cta,ms_1cta,mc,19.778
worst,1024,fp32,65536,128,0.8496,38,26.254,20.782,26.075,20.803,61.552,58.177,48.832,38.054,63.467,56.635,20.669,16.685,20.64,16.681,23.261,18.14,21.504,15.475,35.379,30.206,1.007,0.427,0.538,0.414,1.27,1.272,1.129,1.221,0.742,1,ms_1cta,ms_1cta,1cta,21.504
worst,1024,fp32,65536,256,0.8496,38,44.16,30.762,41.424,29.996,119.317,114.047,63.706,50.303,116.387,105.368,40.171,29.347,39.974,29.126,38.707,26.769,31.648,25.67,56.517,45.841,1.066,0.37,0.693,0.379,1.099,1.105,1.141,1.395,0.781,1,ms_1cta,ms_1cta,1cta,31.648
worst,1024,fp32,65536,512,0.8496,38,105.528,93.433,77.459,65.419,206.827,203.008,122.394,113.368,197.955,193.894,86.782,72.298,86.725,70.639,87.578,72.497,58.166,50.508,103.432,95.779,1.362,0.51,0.862,0.533,1.216,1.217,1.205,1.814,1.02,1,ms_1cta,ms_1cta,1cta,58.166
worst,1024,fp32,65536,1024,0.8496,38,170.403,159.659,127.915,114.558,408.449,404.77,190.163,181.297,361.086,357.228,131.054,116.232,130.701,116.538,131.925,118.63,97.149,87.75,173.742,166.107,1.332,0.417,0.896,0.472,1.3,1.304,1.292,1.754,0.981,1,ms_1cta,ms_1cta,1cta,97.149
worst,1024,fp32,65536,2048,0.8496,38,288.688,280.712,223.325,210.013,810.1,806.348,341.757,332.639,704.556,701.511,222.037,210.502,221.605,210.328,218.185,204.849,173.186,164.25,329.133,322.157,1.293,0.356,0.845,0.41,1.3,1.303,1.323,1.667,0.877,1,ms_1cta,ms_1cta,1cta,173.186
worst,1024,fp32,131072,1,0.8496,26,25.078,22.818,16.683,15.444,19.878,19.135,75.078,57.667,46.03,41.482,15.091,13.491,15.307,13.624,15.066,13.828,11.013,9.584,14.606,12.927,1.503,1.262,0.334,0.545,1.662,1.638,1.665,2.277,1.717,4,msc_C8,msc_C8,mc,11.013
worst,1024,fp32,131072,2,0.8496,26,25.026,22.763,16.787,15.384,19.834,19.249,75.224,57.867,46.08,41.418,15.453,13.7,15.546,13.667,15.202,13.834,11.006,9.615,14.674,12.967,1.491,1.262,0.333,0.543,1.619,1.61,1.646,2.274,1.705,4,msc_C8,msc_C8,mc,11.006
worst,1024,fp32,131072,4,0.8496,26,25.078,22.796,17.01,15.393,20.179,19.263,75.259,58.015,45.869,41.144,15.621,13.699,15.627,13.69,15.464,13.873,11.094,9.627,14.882,12.927,1.474,1.243,0.333,0.547,1.605,1.605,1.622,2.26,1.685,4,msc_C8,msc_C8,mc,11.094
worst,1024,fp32,131072,8,0.8496,26,25.213,22.831,17.525,15.6,20.598,19.3,75.136,57.989,45.742,41.156,15.944,13.896,15.982,13.868,15.904,14.109,11.398,9.752,15.138,13.039,1.439,1.224,0.336,0.551,1.581,1.578,1.585,2.212,1.666,4,msc_C8,msc_C8,mc,11.398
worst,1024,fp32,131072,16,0.8496,26,25.592,22.851,18.27,15.661,24.554,22.806,75.294,58.231,46.078,42.56,16.646,14.554,16.677,14.516,16.36,14.141,13.782,12.739,19.755,17.046,1.401,1.042,0.34,0.555,1.537,1.535,1.564,1.857,1.295,4,msc_C4,msc_C4,mc,13.782
worst,1024,fp32,131072,32,0.8496,26,26.427,22.938,22.342,19.188,31.205,28.776,75.618,58.443,54.858,51.432,17.875,15.149,17.79,15.091,19.754,16.794,39.971,33.603,21.467,18.305,1.183,0.847,0.349,0.482,1.478,1.485,1.338,0.661,1.231,2,msc_C4,msc_C4,mc,23.536
worst,1024,fp32,131072,64,0.8496,26,28.432,23.581,25.499,20.129,58.512,55.1,76.886,58.589,80.561,76.143,25.202,22.479,25.198,22.45,22.4,17.116,33.344,24.919,27.835,22.751,1.115,0.486,0.37,0.353,1.128,1.128,1.269,0.853,1.021,2,ms_1cta,ms_1cta,mc,35.971
worst,1024,fp32,131072,128,0.8496,26,37.344,24.666,37.469,24.646,102.84,95.782,84.987,58.904,84.389,70.431,28.09,22.781,28.018,22.757,34.002,22.521,39.235,25.235,45.056,33.096,0.997,0.363,0.439,0.443,1.329,1.333,1.098,0.952,0.829,1,ms_1cta,ms_1cta,1cta,41.99
worst,1024,fp32,131072,256,0.8496,26,87.539,75.832,82.894,69.54,199.683,194.487,113.693,104.977,161.025,152.307,73.763,63.388,73.968,63.384,69.648,56.715,59.403,49.82,82.624,71.297,1.056,0.438,0.77,0.544,1.187,1.183,1.257,1.474,1.059,1,ms_1cta,ms_1cta,1cta,62.173
worst,1024,fp32,131072,512,0.8496,26,178.769,156.478,149.27,136.888,361.536,356.548,195.011,184.648,264.009,255.796,142.725,126.709,142.654,127.281,143.829,120.842,105.253,94.912,146.445,136.566,1.198,0.494,0.917,0.677,1.253,1.253,1.243,1.698,1.221,1,ms_1cta,ms_1cta,1cta,107.635
worst,1024,fp32,131072,1024,0.8496,26,290.969,271.263,274.387,264.034,684.323,679.605,310.23,300.036,476.017,468.062,222.357,207.309,223.099,207.707,221.102,200.911,193.085,182.261,257.963,248.601,1.06,0.425,0.938,0.611,1.309,1.304,1.316,1.507,1.128,1,ms_1cta,ms_1cta,1cta,193.085
worst,1024,fp32,131072,2048,0.8496,26,533.601,523.365,518.235,511.853,1362.844,1356.943,568.0,557.645,920.801,913.397,394.76,380.685,394.996,380.608,386.325,372.776,344.392,332.965,492.953,483.49,1.03,0.392,0.939,0.579,1.352,1.351,1.381,1.549,1.082,1,ms_1cta,ms_1cta,1cta,344.392
worst,1024,fp32,262144,1,0.8496,58,88.914,85.718,40.235,38.952,20.042,19.247,132.589,97.84,51.555,45.074,17.134,15.888,17.086,15.78,18.2,16.751,14.634,12.542,19.282,16.588,2.21,4.436,0.671,1.725,5.189,5.204,4.885,6.076,4.611,4,msc_C8,msc_C8,mc,14.634
worst,1024,fp32,262144,2,0.8496,58,89.006,85.759,40.515,38.642,20.131,19.263,132.43,98.239,51.896,45.279,17.33,15.812,17.406,15.896,18.573,16.794,14.677,12.566,19.408,16.574,2.197,4.421,0.672,1.715,5.136,5.113,4.792,6.064,4.586,4,msc_C8,msc_C8,mc,14.677
worst,1024,fp32,262144,4,0.8496,58,89.221,85.984,40.838,38.692,20.96,19.556,132.138,98.265,51.608,45.089,17.768,15.918,17.571,15.845,18.645,16.793,15.037,12.597,19.566,16.645,2.185,4.257,0.675,1.729,5.021,5.078,4.785,5.933,4.56,4,msc_C8,msc_C8,mc,15.037
worst,1024,fp32,262144,8,0.8496,58,89.481,86.125,41.488,38.941,24.507,22.6,132.192,98.376,51.371,45.311,18.066,16.046,18.11,16.049,19.251,17.047,15.488,12.764,19.97,16.748,2.157,3.651,0.677,1.742,4.953,4.941,4.648,5.777,4.481,4,msc_C8,msc_C8,mc,15.488
worst,1024,fp32,262144,16,0.8496,58,90.192,86.176,42.787,39.281,31.597,29.185,132.307,98.487,53.0,47.032,20.037,17.838,20.242,17.828,20.128,17.13,18.901,18.148,27.314,23.736,2.108,2.854,0.682,1.702,4.501,4.456,4.481,4.772,3.302,4,msc_C4,msc_C4,mc,18.901
worst,1024,fp32,262144,32,0.8496,58,91.642,86.451,60.859,56.044,59.397,55.977,132.93,99.196,64.802,58.639,21.453,18.467,21.648,18.496,26.894,22.525,57.603,47.714,29.675,24.816,1.506,1.543,0.689,1.414,4.272,4.233,3.407,1.591,3.088,2,msc_C4,msc_C4,mc,32.338
worst,1024,fp32,262144,64,0.8496,58,100.939,88.205,71.312,61.099,115.654,109.782,142.353,99.323,98.816,89.124,38.438,34.966,38.41,34.98,35.238,22.962,93.058,74.129,47.309,36.256,1.415,0.873,0.709,1.021,2.626,2.628,2.864,1.085,2.134,2,ms_1cta,ms_1cta,mc,50.078
worst,1024,fp32,262144,128,0.8496,58,222.589,210.841,222.718,210.674,191.467,185.3,176.949,166.876,133.389,124.99,42.758,37.79,42.821,37.811,64.696,53.061,80.866,70.738,86.403,76.058,0.999,1.163,1.258,1.669,5.206,5.198,3.441,2.753,2.576,1,ms_1cta,ms_1cta,1cta,83.39
worst,1024,fp32,262144,256,0.8496,58,431.262,416.719,413.259,389.849,338.075,331.719,193.226,184.487,233.096,223.616,124.189,111.494,124.235,111.78,117.381,101.118,104.144,90.989,150.469,140.157,1.044,1.276,2.232,1.85,3.473,3.471,3.674,4.141,2.866,1,ms_1cta,ms_1cta,1cta,107.091
worst,1024,fp32,262144,512,0.8496,58,882.801,836.635,794.134,775.34,665.302,659.156,341.405,329.584,388.861,379.332,244.584,224.803,253.219,225.884,247.957,213.532,191.336,176.456,278.101,267.843,1.112,1.327,2.586,2.27,3.609,3.486,3.56,4.614,3.174,1,ms_1cta,ms_1cta,1cta,193.989
worst,1024,fp32,262144,1024,0.8496,58,1649.965,1617.042,1590.586,1567.65,1319.673,1319.637,568.057,558.009,701.176,691.399,405.31,387.02,406.109,386.224,396.07,370.887,365.853,350.669,488.681,477.873,1.037,1.25,2.905,2.353,4.071,4.063,4.166,4.51,3.376,1,ms_1cta,ms_1cta,1cta,365.853
worst,1024,fp32,262144,2048,0.8496,58,3040.082,3019.536,3021.138,3008.104,2602.021,2599.213,994.736,984.882,1360.361,1352.381,712.853,688.882,706.91,688.754,694.56,677.184,661.713,639.67,940.04,930.457,1.006,1.168,3.056,2.235,4.265,4.301,4.377,4.594,3.234,1,ms_1cta,ms_1cta,1cta,661.713
worst,2048,bf16,8192,1,0.8501,21,13.696,12.127,13.59,12.215,6.526,5.904,15.758,14.671,25.709,21.542,13.363,11.964,13.339,11.979,13.552,12.202,,,,,1.008,2.099,0.869,0.533,1.025,1.027,1.011,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,2,0.8501,21,13.44,12.084,13.531,12.192,6.731,5.923,15.755,14.694,25.379,21.511,13.09,11.922,13.05,11.905,13.309,12.166,,,,,0.993,1.997,0.853,0.53,1.027,1.03,1.01,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,4,0.8501,21,13.506,12.419,13.613,12.445,6.595,5.983,15.648,14.776,25.662,22.318,13.355,12.214,13.587,12.28,13.819,12.484,,,,,0.992,2.048,0.863,0.526,1.011,0.994,0.977,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,8,0.8501,21,13.73,12.444,13.904,12.547,6.84,6.017,15.848,14.808,26.186,22.438,13.624,12.277,13.63,12.269,13.888,12.529,,,,,0.987,2.007,0.866,0.524,1.008,1.007,0.989,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,16,0.8501,21,13.944,12.754,14.085,12.838,7.037,6.377,16.013,15.19,25.555,22.815,13.838,12.601,13.795,12.6,14.062,12.841,,,,,0.99,1.982,0.871,0.546,1.008,1.011,0.992,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,32,0.8501,21,14.186,13.011,14.304,13.118,7.078,6.435,16.099,15.279,25.854,23.052,13.99,12.79,13.982,12.784,14.306,13.11,,,,,0.992,2.004,0.881,0.549,1.014,1.015,0.992,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,64,0.8501,21,14.459,13.183,14.579,13.281,7.293,6.477,16.235,15.348,36.077,33.901,14.219,12.948,14.243,12.944,14.574,13.277,,,,,0.992,1.983,0.891,0.401,1.017,1.015,0.992,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,128,0.8501,21,14.982,13.496,15.099,13.62,7.59,6.596,16.445,15.493,42.67,41.679,14.658,13.203,14.598,13.193,15.046,13.599,,,,,0.992,1.974,0.911,0.351,1.022,1.026,0.996,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,256,0.8501,21,18.632,16.997,18.614,16.991,13.291,11.795,24.435,23.71,78.973,77.558,20.328,17.196,20.323,17.226,17.043,15.195,,,,,1.001,1.402,0.763,0.236,0.917,0.917,1.093,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,512,0.8501,21,32.626,30.813,32.654,30.81,24.427,22.189,43.646,42.751,140.589,139.523,34.64,30.996,34.738,31.012,29.554,27.347,,,,,0.999,1.336,0.747,0.232,0.942,0.939,1.104,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,1024,0.8501,21,51.947,49.619,52.043,49.68,41.696,37.782,71.962,71.147,257.779,256.495,53.768,48.99,53.598,49.013,46.723,43.784,,,,,0.998,1.246,0.722,0.202,0.966,0.969,1.112,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,8192,2048,0.8501,21,97.512,93.244,97.283,93.252,80.605,73.793,138.242,137.11,513.184,514.212,95.474,89.597,95.754,89.51,86.742,81.336,,,,,1.002,1.21,0.705,0.19,1.021,1.018,1.124,,,1,ms_1cta,ms_1cta,plain,
worst,2048,bf16,16384,1,0.8501,20,14.718,13.255,14.107,12.848,10.058,9.311,19.101,17.584,28.758,24.623,22.499,15.476,21.451,15.505,12.962,11.232,,,,,1.043,1.463,0.771,0.512,0.654,0.686,1.136,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,2,0.8501,20,14.41,13.144,14.482,12.899,10.128,9.351,19.078,17.565,28.958,25.236,22.499,15.414,21.301,15.436,14.611,11.08,,,,,0.995,1.423,0.755,0.498,0.64,0.676,0.986,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,4,0.8501,20,14.915,13.447,14.877,13.197,10.165,9.405,19.13,17.742,29.342,25.718,22.576,15.757,21.437,15.798,12.65,11.387,,,,,1.003,1.467,0.78,0.508,0.661,0.696,1.179,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,8,0.8501,20,14.792,13.489,14.459,13.155,10.155,9.416,19.203,17.736,29.542,26.1,22.446,15.747,21.445,15.777,14.781,11.453,,,,,1.023,1.457,0.77,0.501,0.659,0.69,1.001,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,16,0.8501,20,15.158,13.791,14.629,13.463,10.4,9.793,19.434,18.108,29.024,26.454,21.349,16.04,20.227,16.14,12.998,11.75,,,,,1.036,1.458,0.78,0.522,0.71,0.749,1.166,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,32,0.8501,20,15.331,14.09,14.869,13.745,10.442,9.859,19.47,18.249,37.645,35.46,21.462,16.264,20.195,16.342,14.618,12.022,,,,,1.031,1.468,0.787,0.407,0.714,0.759,1.049,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,64,0.8501,20,15.658,14.26,15.173,13.916,10.656,9.929,19.627,18.295,37.874,35.453,21.526,16.273,20.187,16.277,13.506,12.202,,,,,1.032,1.469,0.798,0.413,0.727,0.776,1.159,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,128,0.8501,20,16.238,14.596,15.917,14.292,11.283,10.083,19.99,18.481,45.037,43.934,22.114,16.63,20.512,16.605,15.107,12.583,,,,,1.02,1.439,0.812,0.361,0.734,0.792,1.075,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,256,0.8501,20,21.403,19.204,20.936,18.895,20.213,18.601,29.078,28.057,83.531,81.717,29.213,23.773,29.387,23.791,19.064,16.427,,,,,1.022,1.059,0.736,0.256,0.733,0.728,1.123,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,512,0.8501,20,38.106,35.055,36.738,33.859,38.032,35.621,52.205,51.017,148.305,146.652,52.246,42.886,52.213,42.932,33.115,29.608,,,,,1.037,1.002,0.73,0.257,0.729,0.73,1.151,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,1024,0.8501,20,60.531,55.984,58.374,54.804,64.91,61.006,86.312,84.639,271.747,270.104,81.71,68.379,81.942,68.363,52.141,47.153,,,,,1.037,0.933,0.701,0.223,0.741,0.739,1.161,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,16384,2048,0.8501,20,110.478,106.79,107.266,104.847,127.414,120.546,165.413,163.561,541.51,542.268,150.905,145.107,151.41,144.719,93.787,90.929,,,,,1.03,0.867,0.668,0.204,0.732,0.73,1.178,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,1,0.8501,22,15.638,14.368,16.451,14.725,14.982,13.93,25.544,23.32,43.618,39.179,24.413,18.065,25.427,18.077,16.867,12.969,,,,,0.951,1.044,0.612,0.359,0.641,0.615,0.927,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,2,0.8501,22,15.491,14.343,15.829,14.626,15.283,14.289,25.427,23.439,44.013,40.054,24.182,18.011,25.438,17.999,17.221,12.926,,,,,0.979,1.014,0.609,0.352,0.641,0.609,0.9,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,4,0.8501,22,15.79,14.646,16.419,14.996,15.522,14.468,25.539,23.482,44.046,40.347,24.082,18.376,25.754,18.396,15.888,13.252,,,,,0.962,1.017,0.618,0.358,0.656,0.613,0.994,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,8,0.8501,22,16.048,14.686,16.73,15.024,15.837,14.728,25.838,23.516,44.427,40.949,24.533,18.38,25.414,18.406,16.986,13.29,,,,,0.959,1.013,0.621,0.361,0.654,0.631,0.945,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,16,0.8501,22,16.248,14.995,16.95,15.297,15.851,14.783,26.098,23.892,43.226,41.37,24.752,18.657,24.802,18.721,16.336,13.613,,,,,0.959,1.025,0.623,0.376,0.656,0.655,0.995,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,32,0.8501,22,16.589,15.267,16.958,15.567,16.226,15.102,26.25,24.077,49.726,49.011,24.726,18.843,24.827,18.854,16.586,13.874,,,,,0.978,1.022,0.632,0.334,0.671,0.668,1.0,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,64,0.8501,22,17.16,15.436,17.52,15.71,15.864,14.895,26.574,24.151,68.92,68.366,25.277,18.762,25.17,18.779,16.986,14.051,,,,,0.979,1.082,0.646,0.249,0.679,0.682,1.01,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,128,0.8501,22,18.075,15.867,18.65,16.114,16.68,15.149,27.002,24.378,50.707,48.972,25.68,19.194,25.816,19.217,19.126,14.463,,,,,0.969,1.084,0.669,0.356,0.704,0.7,0.945,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,256,0.8501,22,26.75,23.322,26.941,23.55,30.762,28.623,38.037,36.156,93.981,91.507,38.598,30.045,38.761,30.101,25.147,20.21,,,,,0.993,0.87,0.703,0.285,0.693,0.69,1.064,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,512,0.8501,22,45.854,40.312,46.184,40.634,58.683,55.424,68.386,65.889,164.952,162.742,70.2,53.214,70.502,53.253,44.019,36.48,,,,,0.993,0.781,0.671,0.278,0.653,0.65,1.042,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,1024,0.8501,22,72.95,66.028,72.659,65.84,102.299,95.736,112.533,109.642,304.947,304.546,115.005,95.947,115.194,96.419,69.922,60.397,,,,,1.004,0.713,0.648,0.239,0.634,0.633,1.043,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,32768,2048,0.8501,22,131.443,128.442,131.814,129.003,200.067,197.339,216.032,215.457,606.561,607.312,216.113,210.218,216.166,210.194,126.187,122.401,,,,,0.997,0.657,0.608,0.217,0.608,0.608,1.042,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,65536,1,0.8501,41,22.325,21.065,20.714,18.744,14.531,13.713,36.162,32.43,44.152,39.971,23.386,19.213,23.624,19.229,15.275,13.855,,,,,1.078,1.536,0.617,0.506,0.955,0.945,1.462,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,65536,2,0.8501,41,22.45,21.087,20.346,18.779,15.056,14.124,36.061,32.904,44.531,40.47,22.974,19.258,24.098,19.412,15.317,13.892,,,,,1.103,1.491,0.623,0.504,0.977,0.932,1.466,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,65536,4,0.8501,41,22.506,21.347,20.963,19.154,15.162,14.231,36.667,33.081,44.79,41.075,21.842,20.22,23.224,20.332,15.784,14.252,,,,,1.074,1.484,0.614,0.502,1.03,0.969,1.426,,,4,msc_C4,msc_C4,mc,
