cell,BS,arm_us,pr_us,x_arm,x_v3,exact
pro_32k_L46,32,26.238,9.995149999999999,0.3809,1.1134,OK
pro_32k_L46,64,26.419,10.254299999999999,0.3881,1.119,OK
pro_32k_L46,128,29.043,10.8143,0.3723,1.1246,OK
pro_32k_L46,256,33.095,13.01915,0.3934,0.8556,OK
pro_32k_L46,512,54.529,23.619,0.4331,0.8746,OK
pro_32k_L46,1024,84.364,42.7915,0.5072,0.887,OK
pro_4k_L14,2,9.794,9.2765,0.9471,2.1521,OK
pro_4k_L14,4,9.705,9.510399999999999,0.9799,2.2008,OK
pro_4k_L14,8,9.642,9.29755,0.9643,2.1481,OK
pro_4k_L14,16,10.074,9.291049999999998,0.9223,2.1387,OK
pro_4k_L14,32,10.184,9.5999,0.9426,2.1742,OK
pro_4k_L14,64,10.308,9.6111,0.9324,2.163,OK
pro_4k_L14,128,10.437,9.849450000000001,0.9437,2.1473,OK
pro_4k_L14,256,12.006,10.844700000000001,0.9033,1.8408,OK
pro_4k_L14,512,21.154,20.190099999999997,0.9544,1.9779,OK
pro_4k_L14,1024,32.433,37.91,1.1689,2.0904,OK
pro_4k_L30,2,9.919,9.092600000000001,0.9167,2.0789,OK
pro_4k_L30,4,10.153,9.0127,0.8877,2.0764,OK
pro_4k_L30,8,10.011,9.211049999999998,0.9201,2.0895,OK
pro_4k_L30,16,10.125,9.3582,0.9243,2.1356,OK
pro_4k_L30,32,10.226,9.53415,0.9323,2.1432,OK
pro_4k_L30,64,10.282,9.601450000000002,0.9338,2.1244,OK
pro_4k_L30,128,10.525,9.8463,0.9355,2.1329,OK
pro_4k_L30,256,11.985,10.88785,0.9084,1.8581,OK
pro_4k_L30,512,21.117,20.260450000000002,0.9594,2.0016,OK
pro_4k_L30,1024,32.408,37.97215,1.1717,2.1078,OK
pro_4k_L46,2,9.677,9.2272,0.9535,2.3243,OK
pro_4k_L46,4,9.673,9.15675,0.9466,2.3219,OK
pro_4k_L46,8,9.712,9.3935,0.9672,2.3552,OK
pro_4k_L46,16,10.062,9.4863,0.9428,2.2256,OK
pro_4k_L46,32,10.221,9.48315,0.9278,2.1676,OK
pro_4k_L46,64,10.317,9.700700000000001,0.9403,2.1834,OK
pro_4k_L46,128,10.514,9.8191,0.9339,2.1368,OK
pro_4k_L46,256,12.049,10.8384,0.8995,1.8575,OK
pro_4k_L46,512,21.164,20.175849999999997,0.9533,1.9791,OK
pro_4k_L46,1024,32.459,37.692800000000005,1.1612,2.0802,OK
pro_512k_L14,2,27.509,15.8527,0.5763,1.5856,OK
pro_512k_L14,4,27.447,16.01905,0.5836,1.5305,OK
pro_512k_L14,8,29.369,17.2447,0.5872,1.5272,OK
pro_512k_L14,16,30.887,17.75015,0.5747,1.1382,OK
pro_512k_L14,32,33.313,18.99505,0.5702,1.1108,OK
pro_512k_L14,64,36.77,24.434900000000003,0.6645,1.015,OK
pro_512k_L14,128,45.495,33.03475,0.7261,0.9717,OK
pro_512k_L14,256,61.756,65.57860000000001,1.0619,1.0062,OK
pro_512k_L14,512,110.185,115.7091,1.0501,0.9576,OK
pro_512k_L14,1024,176.316,207.5993,1.1774,0.9921,OK
pro_512k_L30,2,25.518,16.55645,0.6488,1.5722,OK
pro_512k_L30,4,26.122,16.782049999999998,0.6424,1.5446,OK
pro_512k_L30,8,27.588,17.952,0.6507,1.3534,OK
pro_512k_L30,16,28.7,18.4217,0.6419,1.061,OK
pro_512k_L30,32,32.021,19.728,0.6161,1.0421,OK
pro_512k_L30,64,35.554,25.12445,0.7067,1.0949,OK
pro_512k_L30,128,42.822,33.64105,0.7856,1.0016,OK
pro_512k_L30,256,60.223,66.62780000000001,1.1064,1.0326,OK
pro_512k_L30,512,105.752,117.75019999999999,1.1135,0.9822,OK
pro_512k_L30,1024,169.196,211.8048,1.2518,1.0207,OK
pro_512k_L46,2,26.318,16.0496,0.6098,1.3942,OK
pro_512k_L46,4,26.037,16.31485,0.6266,1.3937,OK
pro_512k_L46,8,27.865,17.4254,0.6254,1.5255,OK
pro_512k_L46,16,29.313,17.89745,0.6106,1.159,OK
pro_512k_L46,32,32.051,19.28305,0.6016,1.142,OK
pro_512k_L46,64,35.965,24.499,0.6812,0.8548,OK
pro_512k_L46,128,44.105,32.89095,0.7457,0.7665,OK
pro_512k_L46,256,60.817,66.1755,1.0881,0.799,OK
pro_512k_L46,512,108.205,116.67755,1.0783,0.743,OK
pro_512k_L46,1024,174.406,209.23515,1.1997,0.7631,OK
pro_64k_L14,2,25.948,11.7902,0.4544,1.1877,OK
pro_64k_L14,4,25.825,11.915149999999999,0.4614,1.1989,OK
pro_64k_L14,8,25.68,11.89095,0.4631,1.189,OK
pro_64k_L14,16,26.124,12.0671,0.4619,1.2031,OK
pro_64k_L14,32,26.163,12.1775,0.4654,1.192,OK
pro_64k_L14,64,28.109,12.63995,0.4497,1.1718,OK
pro_64k_L14,128,31.468,13.481399999999999,0.4284,1.1453,OK
pro_64k_L14,256,35.838,17.0688,0.4763,0.9972,OK
pro_64k_L14,512,60.875,31.3213,0.5145,1.0446,OK
pro_64k_L14,1024,95.018,57.159349999999996,0.6016,1.1128,OK
pro_64k_L30,2,24.484,10.6494,0.435,0.9888,OK
pro_64k_L30,4,24.271,10.48785,0.4321,0.9681,OK
pro_64k_L30,8,24.897,10.364600000000001,0.4163,0.9468,OK
pro_64k_L30,16,24.929,10.72945,0.4304,0.9864,OK
pro_64k_L30,32,25.797,11.08145,0.4296,0.9988,OK
pro_64k_L30,64,26.995,11.4894,0.4256,0.9885,OK
pro_64k_L30,128,29.732,12.313450000000001,0.4141,0.9705,OK
pro_64k_L30,256,34.694,15.366200000000001,0.4429,0.8416,OK
pro_64k_L30,512,57.367,27.95965,0.4874,0.8717,OK
pro_64k_L30,1024,89.856,51.04755,0.5681,0.9241,OK
pro_64k_L46,2,24.546,12.5312,0.5105,1.214,OK
pro_64k_L46,4,24.027,12.19035,0.5074,1.177,OK
pro_64k_L46,8,24.816,12.09105,0.4872,1.1517,OK
pro_64k_L46,16,25.21,12.43195,0.4931,1.1519,OK
pro_64k_L46,32,25.666,12.6895,0.4944,1.147,OK
pro_64k_L46,64,27.849,13.13105,0.4715,1.133,OK
pro_64k_L46,128,30.393,13.98705,0.4602,1.1111,OK
pro_64k_L46,256,34.808,17.7374,0.5096,1.0583,OK
pro_64k_L46,512,59.196,32.4653,0.5484,1.1109,OK
pro_64k_L46,1024,91.357,58.85705,0.6443,1.1804,OK
pro_8k_L14,2,12.637,8.60625,0.6811,1.7109,OK
pro_8k_L14,4,12.721,8.58385,0.6748,1.7255,OK
pro_8k_L14,8,12.797,8.52155,0.6659,1.6882,OK
pro_8k_L14,16,12.875,8.571200000000001,0.6657,1.6848,OK
pro_8k_L14,32,12.915,8.64475,0.6694,1.6842,OK
pro_8k_L14,64,13.044,8.9679,0.6875,1.7132,OK
pro_8k_L14,128,13.212,9.13905,0.6917,1.6963,OK
pro_8k_L14,256,15.668,10.399899999999999,0.6638,1.261,OK
pro_8k_L14,512,27.807,19.039849999999998,0.6847,1.3098,OK
pro_8k_L14,1024,43.205,34.79325,0.8053,1.3268,OK
pro_8k_L30,2,12.349,8.7071,0.7051,1.9815,OK
pro_8k_L30,4,12.512,8.9966,0.719,2.0238,OK
pro_8k_L30,8,12.467,8.835,0.7087,1.9755,OK
pro_8k_L30,16,12.812,9.137450000000001,0.7132,1.9159,OK
pro_8k_L30,32,12.92,9.2751,0.7179,1.891,OK
pro_8k_L30,64,13.069,9.4734,0.7249,1.909,OK
pro_8k_L30,128,13.287,9.63665,0.7252,1.8735,OK
pro_8k_L30,256,15.837,11.2079,0.7077,1.3659,OK
pro_8k_L30,512,27.84,20.6508,0.7418,1.4319,OK
pro_8k_L30,1024,43.266,37.340300000000006,0.863,1.434,OK
pro_8k_L46,2,12.473,8.816,0.7068,1.9191,OK
pro_8k_L46,4,12.587,9.14075,0.7262,1.9511,OK
pro_8k_L46,8,12.614,8.929549999999999,0.7079,1.9066,OK
pro_8k_L46,16,12.875,9.11515,0.708,1.8155,OK
pro_8k_L46,32,13.041,9.2096,0.7062,1.8181,OK
pro_8k_L46,64,13.178,9.4048,0.7137,1.825,OK
pro_8k_L46,128,13.403,9.631950000000002,0.7186,1.7938,OK
pro_8k_L46,256,16.04,11.14225,0.6947,1.4571,OK
pro_8k_L46,512,27.973,20.39815,0.7292,1.5343,OK
pro_8k_L46,1024,43.668,37.28935,0.8539,1.5793,OK
v32_128k_L14,2,31.957,20.79975,0.6509,1.9189,OK
v32_128k_L14,4,33.376,20.92455,0.6269,1.8928,OK
v32_128k_L14,8,35.472,22.7181,0.6404,1.2604,OK
v32_128k_L14,16,38.099,23.0798,0.6058,1.3836,OK
v32_128k_L14,32,39.59,24.3549,0.6152,1.3654,OK
v32_128k_L14,64,43.699,27.70205,0.6339,1.0252,OK
v32_128k_L14,128,53.27,35.27425,0.6622,1.0089,OK
v32_128k_L14,256,68.693,68.34635,0.9949,1.0222,OK
v32_128k_L14,512,121.587,121.25935000000001,0.9973,0.9779,OK
v32_128k_L14,1024,191.546,217.88375,1.1375,1.0155,OK
v32_128k_L34,2,33.667,18.3214,0.5442,1.6234,OK
v32_128k_L34,4,34.712,18.5326,0.5339,1.5616,OK
v32_128k_L34,8,38.833,19.862099999999998,0.5115,1.4291,OK
v32_128k_L34,16,39.514,20.20615,0.5114,1.2046,OK
v32_128k_L34,32,40.733,21.635,0.5311,1.1979,OK
v32_128k_L34,64,44.54,25.61105,0.575,1.0804,OK
v32_128k_L34,128,53.755,34.516349999999996,0.6421,1.0174,OK
v32_128k_L34,256,69.685,67.41355,0.9674,1.0404,OK
v32_128k_L34,512,126.25,120.0945,0.9512,0.9987,OK
v32_128k_L34,1024,201.998,215.5556,1.0671,1.0366,OK
v32_128k_L54,2,31.257,19.690900000000003,0.63,1.8705,OK
v32_128k_L54,4,32.031,20.13895,0.6287,1.8314,OK
v32_128k_L54,8,34.383,21.1919,0.6163,1.65,OK
v32_128k_L54,16,37.032,21.603,0.5834,1.328,OK
v32_128k_L54,32,38.268,23.050900000000002,0.6024,1.3163,OK
v32_128k_L54,64,42.45,27.042849999999998,0.6371,1.1354,OK
v32_128k_L54,128,51.275,34.6252,0.6753,1.0337,OK
v32_128k_L54,256,67.53,67.20230000000001,0.9951,1.0477,OK
v32_128k_L54,512,116.035,119.35195,1.0286,1.0026,OK
v32_128k_L54,1024,185.993,215.43075,1.1583,1.0441,OK
v32_16k_L14,2,29.84,14.553450000000002,0.4877,1.3689,OK
v32_16k_L14,4,31.39,14.25255,0.4541,1.3254,OK
v32_16k_L14,8,30.691,14.25265,0.4644,1.3277,OK
v32_16k_L14,16,30.745,14.46385,0.4704,1.3388,OK
v32_16k_L14,32,30.668,14.6749,0.4785,1.339,OK
v32_16k_L14,64,33.278,15.0015,0.4508,1.3066,OK
v32_16k_L14,128,36.141,15.702200000000001,0.4345,1.2518,OK
v32_16k_L14,256,42.687,19.95025,0.4674,1.1103,OK
v32_16k_L14,512,72.697,37.148300000000006,0.511,1.1783,OK
v32_16k_L14,1024,115.782,66.16555,0.5715,1.2362,OK
v32_16k_L34,2,30.826,13.96625,0.4531,1.2358,OK
v32_16k_L34,4,30.795,13.70065,0.4449,1.2094,OK
v32_16k_L34,8,30.96,13.8575,0.4476,1.2158,OK
v32_16k_L34,16,31.005,13.9454,0.4498,1.2205,OK
v32_16k_L34,32,31.654,14.16615,0.4475,1.2215,OK
v32_16k_L34,64,33.459,14.55975,0.4352,1.1992,OK
v32_16k_L34,128,35.948,15.3758,0.4277,1.1693,OK
v32_16k_L34,256,42.714,20.302400000000002,0.4753,1.0335,OK
v32_16k_L34,512,73.971,37.6443,0.5089,1.0898,OK
v32_16k_L34,1024,117.961,68.81830000000001,0.5834,1.1597,OK
v32_16k_L54,2,29.244,13.93745,0.4766,1.3852,OK
v32_16k_L54,4,30.607,14.1919,0.4637,1.4085,OK
v32_16k_L54,8,30.551,13.999799999999999,0.4582,1.3862,OK
v32_16k_L54,16,31.057,14.39505,0.4635,1.3747,OK
v32_16k_L54,32,31.39,14.755,0.47,1.3722,OK
v32_16k_L54,64,33.136,15.1806,0.4581,1.3423,OK
v32_16k_L54,128,35.132,16.09105,0.458,1.3045,OK
v32_16k_L54,256,41.84,20.3789,0.4871,1.2068,OK
v32_16k_L54,512,71.999,38.36425,0.5328,1.2945,OK
v32_16k_L54,1024,114.304,68.8887,0.6027,1.3778,OK
v32_256k_L14,2,38.277,21.95015,0.5735,1.9511,OK
v32_256k_L14,4,39.322,22.17415,0.5639,1.9337,OK
v32_256k_L14,8,42.101,24.7885,0.5888,1.8545,OK
v32_256k_L14,16,44.992,25.31805,0.5627,1.1861,OK
v32_256k_L14,32,46.584,26.8796,0.577,1.2061,OK
v32_256k_L14,64,53.655,32.8204,0.6117,1.1492,OK
v32_256k_L14,128,65.242,49.689,0.7616,1.1562,OK
v32_256k_L14,256,85.207,103.25795,1.2119,1.2779,OK
v32_256k_L14,512,147.18,187.82175,1.2761,1.2663,OK
v32_256k_L14,1024,232.06,340.7911,1.4685,1.3285,OK
v32_256k_L34,2,36.572,22.094,0.6041,2.0318,OK
v32_256k_L34,4,38.286,22.2765,0.5819,1.9909,OK
v32_256k_L34,8,41.062,23.7007,0.5772,1.9113,OK
v32_256k_L34,16,40.28,24.282799999999998,0.6029,1.2487,OK
v32_256k_L34,32,43.963,25.8349,0.5877,1.199,OK
v32_256k_L34,64,49.978,29.754849999999998,0.5954,1.1377,OK
v32_256k_L34,128,60.559,45.28915,0.7478,1.0828,OK
v32_256k_L34,256,80.951,82.0758,1.0139,1.0331,OK
v32_256k_L34,512,137.201,148.78375,1.0844,1.0243,OK
v32_256k_L34,1024,221.564,265.80940000000004,1.1997,1.0606,OK
v32_256k_L54,2,36.03,19.92935,0.5531,1.8932,OK
v32_256k_L54,4,37.865,20.350150000000003,0.5374,1.8355,OK
v32_256k_L54,8,39.761,21.844450000000002,0.5494,1.6883,OK
v32_256k_L54,16,38.659,22.4045,0.5795,1.1013,OK
v32_256k_L54,32,42.158,23.87975,0.5664,1.0403,OK
v32_256k_L54,64,48.296,28.812450000000002,0.5966,1.0542,OK
v32_256k_L54,128,58.497,44.75305,0.765,1.0457,OK
v32_256k_L54,256,79.34,79.6614,1.004,0.9811,OK
v32_256k_L54,512,134.373,143.9821,1.0715,0.9667,OK
v32_256k_L54,1024,216.404,257.2125,1.1886,1.0065,OK
v32_32k_L14,2,31.026,17.1438,0.5526,1.5801,OK
v32_32k_L14,4,30.211,17.318150000000003,0.5732,1.5539,OK
v32_32k_L14,8,31.521,17.258950000000002,0.5475,1.5259,OK
v32_32k_L14,16,32.608,17.252650000000003,0.5291,1.2296,OK
v32_32k_L14,32,33.05,17.6334,0.5335,1.2098,OK
v32_32k_L14,64,35.047,18.043,0.5148,1.1911,OK
v32_32k_L14,128,38.149,19.08935,0.5004,1.139,OK
v32_32k_L14,256,44.996,25.5245,0.5673,0.9346,OK
v32_32k_L14,512,77.856,48.09075,0.6177,0.9897,OK
v32_32k_L14,1024,123.666,82.9222,0.6705,1.0388,OK
v32_32k_L34,2,32.048,16.63655,0.5191,1.5828,OK
v32_32k_L34,4,32.833,16.70055,0.5087,1.584,OK
v32_32k_L34,8,33.946,16.91345,0.4982,1.5742,OK
v32_32k_L34,16,34.188,16.77735,0.4907,1.2817,OK
v32_32k_L34,32,34.556,17.24425,0.499,1.2711,OK
v32_32k_L34,64,36.976,17.56945,0.4752,1.2372,OK
v32_32k_L34,128,40.79,18.86215,0.4624,1.2009,OK
v32_32k_L34,256,47.949,26.2093,0.5466,0.9046,OK
v32_32k_L34,512,84.451,48.8715,0.5787,0.9468,OK
v32_32k_L34,1024,134.408,85.80375,0.6384,0.9976,OK
v32_32k_L54,2,32.026,16.5917,0.5181,1.2825,OK
v32_32k_L54,4,32.81,16.74225,0.5103,1.2885,OK
v32_32k_L54,8,33.584,16.9533,0.5048,1.2907,OK
v32_32k_L54,16,33.682,17.4894,0.5192,1.2474,OK
v32_32k_L54,32,34.371,17.9198,0.5214,1.2344,OK
v32_32k_L54,64,36.929,18.38375,0.4978,1.222,OK
v32_32k_L54,128,40.022,19.670099999999998,0.4915,1.1902,OK
v32_32k_L54,256,46.461,25.956400000000002,0.5587,0.9562,OK
v32_32k_L54,512,81.077,48.988150000000005,0.6042,1.0193,OK
v32_32k_L54,1024,129.226,84.94460000000001,0.6573,1.0754,OK
v32_4k_L14,2,16.223,11.931149999999999,0.7354,1.9947,OK
v32_4k_L14,4,16.198,11.803049999999999,0.7287,1.879,OK
v32_4k_L14,8,16.392,11.732700000000001,0.7158,1.8668,OK
v32_4k_L14,16,16.63,11.767850000000001,0.7076,1.7902,OK
v32_4k_L14,32,16.858,11.7935,0.6996,1.7695,OK
v32_4k_L14,64,17.026,11.98715,0.7041,1.7534,OK
v32_4k_L14,128,17.414,12.3758,0.7107,1.7338,OK
v32_4k_L14,256,21.494,14.83985,0.6904,1.1976,OK
v32_4k_L14,512,38.224,27.2894,0.7139,1.2308,OK
v32_4k_L14,1024,59.841,48.8506,0.8163,1.213,OK
v32_4k_L34,2,16.287,11.862200000000001,0.7283,1.6342,OK
v32_4k_L34,4,16.189,11.8111,0.7296,1.6083,OK
v32_4k_L34,8,16.333,11.63025,0.7121,1.5769,OK
v32_4k_L34,16,16.599,11.63995,0.7012,1.5221,OK
v32_4k_L34,32,16.827,11.7615,0.699,1.5174,OK
v32_4k_L34,64,17.022,11.9311,0.7009,1.5154,OK
v32_4k_L34,128,17.304,12.3261,0.7123,1.5058,OK
v32_4k_L34,256,21.662,14.81425,0.6839,1.1963,OK
v32_4k_L34,512,38.417,27.134,0.7063,1.2274,OK
v32_4k_L34,1024,60.215,48.54825,0.8063,1.2111,OK
v32_4k_L54,2,16.935,11.17235,0.6597,1.7206,OK
v32_4k_L54,4,17.045,11.1328,0.6531,1.7262,OK
v32_4k_L54,8,17.078,11.30695,0.6621,1.7275,OK
v32_4k_L54,16,17.139,11.4841,0.6701,1.7371,OK
v32_4k_L54,32,17.312,11.70715,0.6763,1.7413,OK
v32_4k_L54,64,17.497,11.97225,0.6842,1.7511,OK
v32_4k_L54,128,17.757,12.52785,0.7055,1.7755,OK
v32_4k_L54,256,21.877,15.0622,0.6885,1.2326,OK
v32_4k_L54,512,39.068,27.551650000000002,0.7052,1.2565,OK
v32_4k_L54,1024,61.167,49.812050000000006,0.8144,1.2594,OK
v32_64k_L14,2,32.033,19.5422,0.6101,1.5665,OK
v32_64k_L14,4,32.345,19.62695,0.6068,1.5611,OK
v32_64k_L14,8,33.121,19.889400000000002,0.6005,1.5121,OK
v32_64k_L14,16,36.092,20.3277,0.5632,1.1997,OK
v32_64k_L14,32,36.783,21.1102,0.5739,1.1822,OK
v32_64k_L14,64,39.24,23.6525,0.6028,1.2239,OK
v32_64k_L14,128,43.878,23.42375,0.5338,1.0022,OK
v32_64k_L14,256,54.604,37.0032,0.6777,0.9887,OK
v32_64k_L14,512,97.65,69.64395,0.7132,0.9971,OK
v32_64k_L14,1024,155.354,115.17885000000001,0.7414,1.0236,OK
v32_64k_L34,2,33.492,20.763,0.6199,1.6534,OK
v32_64k_L34,4,34.396,20.7677,0.6038,1.6068,OK
v32_64k_L34,8,36.325,21.1182,0.5814,1.591,OK
v32_64k_L34,16,36.985,21.4142,0.579,1.3255,OK
v32_64k_L34,32,37.94,22.29725,0.5877,1.3023,OK
v32_64k_L34,64,40.573,25.294150000000002,0.6234,1.3522,OK
v32_64k_L34,128,46.195,24.313200000000002,0.5263,1.0448,OK
v32_64k_L34,256,56.497,38.748400000000004,0.6858,0.8353,OK
v32_64k_L34,512,104.489,73.77664999999999,0.7061,0.8632,OK
v32_64k_L34,1024,163.015,122.63369999999999,0.7523,0.8662,OK
v32_64k_L54,2,33.784,19.299049999999998,0.5713,1.5435,OK
v32_64k_L54,4,37.061,19.59505,0.5287,1.5558,OK
v32_64k_L54,8,36.67,19.83015,0.5408,1.5438,OK
v32_64k_L54,16,36.876,20.332549999999998,0.5514,1.0945,OK
v32_64k_L54,32,37.988,21.0892,0.5552,1.0846,OK
v32_64k_L54,64,40.74,24.242900000000002,0.5951,1.1602,OK
v32_64k_L54,128,45.682,25.0285,0.5479,1.0298,OK
v32_64k_L54,256,55.589,39.21705,0.7055,0.8472,OK
v32_64k_L54,512,100.302,74.431,0.7421,0.8785,OK
v32_64k_L54,1024,159.133,121.88155,0.7659,0.8719,OK
v32_8k_L14,2,30.618,12.60155,0.4116,1.5187,OK
v32_8k_L14,4,30.654,12.6766,0.4135,1.5275,OK
v32_8k_L14,8,31.143,12.499049999999999,0.4013,1.493,OK
v32_8k_L14,16,30.913,12.5518,0.406,1.4969,OK
v32_8k_L14,32,31.169,12.55665,0.4029,1.4703,OK
v32_8k_L14,64,31.833,12.87505,0.4045,1.4681,OK
v32_8k_L14,128,34.545,13.40955,0.3882,1.4684,OK
v32_8k_L14,256,39.57,16.3486,0.4132,1.1406,OK
v32_8k_L14,512,67.753,30.3325,0.4477,1.2051,OK
v32_8k_L14,1024,106.699,54.852199999999996,0.5141,1.2586,OK
v32_8k_L34,2,31.614,13.6846,0.4329,1.6049,OK
v32_8k_L34,4,31.402,13.9341,0.4437,1.6261,OK
v32_8k_L34,8,32.404,13.831700000000001,0.4268,1.6197,OK
v32_8k_L34,16,33.911,13.63185,0.402,1.5412,OK
v32_8k_L34,32,33.017,13.900649999999999,0.421,1.544,OK
v32_8k_L34,64,33.934,14.1052,0.4157,1.5259,OK
v32_8k_L34,128,36.836,14.703899999999999,0.3992,1.5125,OK
v32_8k_L34,256,41.807,18.47275,0.4419,1.1654,OK
v32_8k_L34,512,71.701,34.041199999999996,0.4748,1.2056,OK
v32_8k_L34,1024,112.73,60.361,0.5354,1.2218,OK
v32_8k_L54,2,30.163,12.35025,0.4094,1.3612,OK
v32_8k_L54,4,31.283,12.136,0.3879,1.3375,OK
v32_8k_L54,8,32.373,12.14545,0.3752,1.3343,OK
v32_8k_L54,16,32.719,12.5008,0.3821,1.3272,OK
v32_8k_L54,32,32.622,12.84605,0.3938,1.3387,OK
v32_8k_L54,64,33.689,13.0911,0.3886,1.3321,OK
v32_8k_L54,128,36.466,13.84765,0.3797,1.3376,OK
v32_8k_L54,256,41.162,16.9757,0.4124,1.09,OK
v32_8k_L54,512,70.629,31.31155,0.4433,1.1309,OK
v32_8k_L54,1024,110.983,57.0056,0.5136,1.1663,OK
