cell,BS,arm_us,pr_us,x_arm,x_v3,exact
pro_32k_L46,16,25.694,9.7839,0.3808,1.1082,OK
pro_32k_L46,32,25.873,9.995149999999999,0.3863,1.1134,OK
pro_32k_L46,64,26.095,10.254299999999999,0.393,1.119,OK
pro_32k_L46,128,28.213,10.8143,0.3833,1.1246,OK
pro_32k_L46,256,32.856,13.01915,0.3963,0.8556,OK
pro_32k_L46,512,54.679,23.619,0.432,0.8746,OK
pro_32k_L46,1024,84.426,42.7915,0.5069,0.887,OK
pro_4k_L14,2,9.774,9.2765,0.9491,2.1521,OK
pro_4k_L14,4,10.01,9.510399999999999,0.9501,2.2008,OK
pro_4k_L14,8,9.989,9.29755,0.9308,2.1481,OK
pro_4k_L14,16,10.137,9.291049999999998,0.9166,2.1387,OK
pro_4k_L14,32,10.227,9.5999,0.9387,2.1742,OK
pro_4k_L14,64,10.27,9.6111,0.9358,2.163,OK
pro_4k_L14,128,10.425,9.849450000000001,0.9448,2.1473,OK
pro_4k_L14,256,11.981,10.844700000000001,0.9052,1.8408,OK
pro_4k_L14,512,21.155,20.190099999999997,0.9544,1.9779,OK
pro_4k_L14,1024,32.298,37.91,1.1737,2.0904,OK
pro_4k_L30,2,10.03,9.092600000000001,0.9065,2.0789,OK
pro_4k_L30,4,10.063,9.0127,0.8956,2.0764,OK
pro_4k_L30,8,10.014,9.211049999999998,0.9198,2.0895,OK
pro_4k_L30,16,10.197,9.3582,0.9177,2.1356,OK
pro_4k_L30,32,10.253,9.53415,0.9299,2.1432,OK
pro_4k_L30,64,10.352,9.601450000000002,0.9275,2.1244,OK
pro_4k_L30,128,10.511,9.8463,0.9368,2.1329,OK
pro_4k_L30,256,12.02,10.88785,0.9058,1.8581,OK
pro_4k_L30,512,21.085,20.260450000000002,0.9609,2.0016,OK
pro_4k_L30,1024,32.288,37.97215,1.176,2.1078,OK
pro_4k_L46,2,9.764,9.2272,0.945,2.3243,OK
pro_4k_L46,4,9.708,9.15675,0.9433,2.3219,OK
pro_4k_L46,8,9.685,9.3935,0.9699,2.3552,OK
pro_4k_L46,16,10.065,9.4863,0.9425,2.2256,OK
pro_4k_L46,32,10.248,9.48315,0.9253,2.1676,OK
pro_4k_L46,64,10.349,9.700700000000001,0.9373,2.1834,OK
pro_4k_L46,128,10.504,9.8191,0.9348,2.1368,OK
pro_4k_L46,256,12.057,10.8384,0.8989,1.8575,OK
pro_4k_L46,512,21.162,20.175849999999997,0.9534,1.9791,OK
pro_4k_L46,1024,32.442,37.692800000000005,1.1619,2.0802,OK
pro_512k_L14,2,27.159,15.8527,0.5837,1.5856,OK
pro_512k_L14,4,27.427,16.01905,0.5841,1.5305,OK
pro_512k_L14,8,28.854,17.2447,0.5977,1.5272,OK
pro_512k_L14,16,31.841,17.75015,0.5575,1.1382,OK
pro_512k_L14,32,33.731,18.99505,0.5631,1.1108,OK
pro_512k_L14,64,39.571,24.434900000000003,0.6175,1.015,OK
pro_512k_L14,128,47.075,33.03475,0.7017,0.9717,OK
pro_512k_L14,256,64.847,65.57860000000001,1.0113,1.0062,OK
pro_512k_L14,512,111.187,115.7091,1.0407,0.9576,OK
pro_512k_L14,1024,177.834,207.5993,1.1674,0.9921,OK
pro_512k_L30,2,25.412,16.55645,0.6515,1.5722,OK
pro_512k_L30,4,26.209,16.782049999999998,0.6403,1.5446,OK
pro_512k_L30,8,27.561,17.952,0.6514,1.3534,OK
pro_512k_L30,16,29.129,18.4217,0.6324,1.061,OK
pro_512k_L30,32,31.702,19.728,0.6223,1.0421,OK
pro_512k_L30,64,35.731,25.12445,0.7032,1.0949,OK
pro_512k_L30,128,44.368,33.64105,0.7582,1.0016,OK
pro_512k_L30,256,62.991,66.62780000000001,1.0577,1.0326,OK
pro_512k_L30,512,106.222,117.75019999999999,1.1085,0.9822,OK
pro_512k_L30,1024,170.166,211.8048,1.2447,1.0207,OK
pro_512k_L46,2,26.273,16.0496,0.6109,1.3942,OK
pro_512k_L46,4,25.767,16.31485,0.6332,1.3937,OK
pro_512k_L46,8,27.803,17.4254,0.6267,1.5255,OK
pro_512k_L46,16,29.914,17.89745,0.5983,1.159,OK
pro_512k_L46,32,32.863,19.28305,0.5868,1.142,OK
pro_512k_L46,64,36.244,24.499,0.676,0.8548,OK
pro_512k_L46,128,45.737,32.89095,0.7191,0.7665,OK
pro_512k_L46,256,63.711,66.1755,1.0387,0.799,OK
pro_512k_L46,512,108.75,116.67755,1.0729,0.743,OK
pro_512k_L46,1024,175.74,209.23515,1.1906,0.7631,OK
pro_64k_L14,2,25.492,11.7902,0.4625,1.1877,OK
pro_64k_L14,4,25.009,11.915149999999999,0.4764,1.1989,OK
pro_64k_L14,8,25.306,11.89095,0.4699,1.189,OK
pro_64k_L14,16,25.821,12.0671,0.4673,1.2031,OK
pro_64k_L14,32,25.669,12.1775,0.4744,1.192,OK
pro_64k_L14,64,27.444,12.63995,0.4606,1.1718,OK
pro_64k_L14,128,31.107,13.481399999999999,0.4334,1.1453,OK
pro_64k_L14,256,35.863,17.0688,0.4759,0.9972,OK
pro_64k_L14,512,60.701,31.3213,0.516,1.0446,OK
pro_64k_L14,1024,95.555,57.159349999999996,0.5982,1.1128,OK
pro_64k_L30,2,24.351,10.6494,0.4373,0.9888,OK
pro_64k_L30,4,24.16,10.48785,0.4341,0.9681,OK
pro_64k_L30,8,24.597,10.364600000000001,0.4214,0.9468,OK
pro_64k_L30,16,24.57,10.72945,0.4367,0.9864,OK
pro_64k_L30,32,24.862,11.08145,0.4457,0.9988,OK
pro_64k_L30,64,26.282,11.4894,0.4372,0.9885,OK
pro_64k_L30,128,29.595,12.313450000000001,0.4161,0.9705,OK
pro_64k_L30,256,34.512,15.366200000000001,0.4452,0.8416,OK
pro_64k_L30,512,57.339,27.95965,0.4876,0.8717,OK
pro_64k_L30,1024,90.439,51.04755,0.5644,0.9241,OK
pro_64k_L46,2,23.712,12.5312,0.5285,1.214,OK
pro_64k_L46,4,24.463,12.19035,0.4983,1.177,OK
pro_64k_L46,8,24.12,12.09105,0.5013,1.1517,OK
pro_64k_L46,16,24.753,12.43195,0.5022,1.1519,OK
pro_64k_L46,32,25.044,12.6895,0.5067,1.147,OK
pro_64k_L46,64,26.218,13.13105,0.5008,1.133,OK
pro_64k_L46,128,29.737,13.98705,0.4704,1.1111,OK
pro_64k_L46,256,34.833,17.7374,0.5092,1.0583,OK
pro_64k_L46,512,58.648,32.4653,0.5536,1.1109,OK
pro_64k_L46,1024,92.052,58.85705,0.6394,1.1804,OK
pro_8k_L14,2,12.747,8.60625,0.6751,1.7109,OK
pro_8k_L14,4,12.688,8.58385,0.6765,1.7255,OK
pro_8k_L14,8,12.853,8.52155,0.663,1.6882,OK
pro_8k_L14,16,12.917,8.571200000000001,0.6636,1.6848,OK
pro_8k_L14,32,12.95,8.64475,0.6675,1.6842,OK
pro_8k_L14,64,13.119,8.9679,0.6836,1.7132,OK
pro_8k_L14,128,13.2,9.13905,0.6924,1.6963,OK
pro_8k_L14,256,15.665,10.399899999999999,0.6639,1.261,OK
pro_8k_L14,512,27.745,19.039849999999998,0.6862,1.3098,OK
pro_8k_L14,1024,43.109,34.79325,0.8071,1.3268,OK
pro_8k_L30,2,12.24,8.7071,0.7114,1.9815,OK
pro_8k_L30,4,12.46,8.9966,0.7221,2.0238,OK
pro_8k_L30,8,12.474,8.835,0.7083,1.9755,OK
pro_8k_L30,16,12.742,9.137450000000001,0.7171,1.9159,OK
pro_8k_L30,32,12.916,9.2751,0.7181,1.891,OK
pro_8k_L30,64,13.01,9.4734,0.7282,1.909,OK
pro_8k_L30,128,13.23,9.63665,0.7284,1.8735,OK
pro_8k_L30,256,15.833,11.2079,0.7079,1.3659,OK
pro_8k_L30,512,27.869,20.6508,0.741,1.4319,OK
pro_8k_L30,1024,43.314,37.340300000000006,0.8621,1.434,OK
pro_8k_L46,2,12.454,8.816,0.7079,1.9191,OK
pro_8k_L46,4,12.619,9.14075,0.7244,1.9511,OK
pro_8k_L46,8,12.589,8.929549999999999,0.7093,1.9066,OK
pro_8k_L46,16,12.917,9.11515,0.7057,1.8155,OK
pro_8k_L46,32,13.027,9.2096,0.7069,1.8181,OK
pro_8k_L46,64,13.155,9.4048,0.7149,1.825,OK
pro_8k_L46,128,13.344,9.631950000000002,0.7218,1.7938,OK
pro_8k_L46,256,15.934,11.14225,0.6993,1.4571,OK
pro_8k_L46,512,28.11,20.39815,0.7257,1.5343,OK
pro_8k_L46,1024,43.789,37.28935,0.8516,1.5793,OK
v32_128k_L14,2,31.727,20.79975,0.6556,1.9189,OK
v32_128k_L14,4,33.187,20.92455,0.6305,1.8928,OK
v32_128k_L14,8,37.095,22.7181,0.6124,1.2604,OK
v32_128k_L14,16,39.751,23.0798,0.5806,1.3836,OK
v32_128k_L14,32,39.337,24.3549,0.6191,1.3654,OK
v32_128k_L14,64,44.22,27.70205,0.6265,1.0252,OK
v32_128k_L14,128,54.081,35.27425,0.6523,1.0089,OK
v32_128k_L14,256,70.335,68.34635,0.9717,1.0222,OK
v32_128k_L14,512,122.506,121.25935000000001,0.9898,0.9779,OK
v32_128k_L14,1024,192.955,217.88375,1.1292,1.0155,OK
v32_128k_L34,2,32.984,18.3214,0.5555,1.6234,OK
v32_128k_L34,4,34.255,18.5326,0.541,1.5616,OK
v32_128k_L34,8,38.831,19.862099999999998,0.5115,1.4291,OK
v32_128k_L34,16,39.707,20.20615,0.5089,1.2046,OK
v32_128k_L34,32,40.859,21.635,0.5295,1.1979,OK
v32_128k_L34,64,47.508,25.61105,0.5391,1.0804,OK
v32_128k_L34,128,55.151,34.516349999999996,0.6259,1.0174,OK
v32_128k_L34,256,72.542,67.41355,0.9293,1.0404,OK
v32_128k_L34,512,127.268,120.0945,0.9436,0.9987,OK
v32_128k_L34,1024,203.356,215.5556,1.06,1.0366,OK
v32_128k_L54,2,31.087,19.690900000000003,0.6334,1.8705,OK
v32_128k_L54,4,33.001,20.13895,0.6103,1.8314,OK
v32_128k_L54,8,36.627,21.1919,0.5786,1.65,OK
v32_128k_L54,16,36.646,21.603,0.5895,1.328,OK
v32_128k_L54,32,37.786,23.050900000000002,0.61,1.3163,OK
v32_128k_L54,64,42.705,27.042849999999998,0.6333,1.1354,OK
v32_128k_L54,128,52.108,34.6252,0.6645,1.0337,OK
v32_128k_L54,256,69.408,67.20230000000001,0.9682,1.0477,OK
v32_128k_L54,512,117.928,119.35195,1.0121,1.0026,OK
v32_128k_L54,1024,187.747,215.43075,1.1475,1.0441,OK
v32_16k_L14,2,29.565,14.553450000000002,0.4922,1.3689,OK
v32_16k_L14,4,30.955,14.25255,0.4604,1.3254,OK
v32_16k_L14,8,30.344,14.25265,0.4697,1.3277,OK
v32_16k_L14,16,30.089,14.46385,0.4807,1.3388,OK
v32_16k_L14,32,30.273,14.6749,0.4847,1.339,OK
v32_16k_L14,64,32.455,15.0015,0.4622,1.3066,OK
v32_16k_L14,128,36.153,15.702200000000001,0.4343,1.2518,OK
v32_16k_L14,256,42.726,19.95025,0.4669,1.1103,OK
v32_16k_L14,512,73.108,37.148300000000006,0.5081,1.1783,OK
v32_16k_L14,1024,116.512,66.16555,0.5679,1.2362,OK
v32_16k_L34,2,30.672,13.96625,0.4553,1.2358,OK
v32_16k_L34,4,30.15,13.70065,0.4544,1.2094,OK
v32_16k_L34,8,30.371,13.8575,0.4563,1.2158,OK
v32_16k_L34,16,30.527,13.9454,0.4568,1.2205,OK
v32_16k_L34,32,30.904,14.16615,0.4584,1.2215,OK
v32_16k_L34,64,32.211,14.55975,0.452,1.1992,OK
v32_16k_L34,128,36.182,15.3758,0.425,1.1693,OK
v32_16k_L34,256,42.953,20.302400000000002,0.4727,1.0335,OK
v32_16k_L34,512,74.662,37.6443,0.5042,1.0898,OK
v32_16k_L34,1024,118.941,68.81830000000001,0.5786,1.1597,OK
v32_16k_L54,2,28.445,13.93745,0.49,1.3852,OK
v32_16k_L54,4,29.524,14.1919,0.4807,1.4085,OK
v32_16k_L54,8,30.998,13.999799999999999,0.4516,1.3862,OK
v32_16k_L54,16,30.339,14.39505,0.4745,1.3747,OK
v32_16k_L54,32,30.705,14.755,0.4805,1.3722,OK
v32_16k_L54,64,31.96,15.1806,0.475,1.3423,OK
v32_16k_L54,128,35.511,16.09105,0.4531,1.3045,OK
v32_16k_L54,256,42.045,20.3789,0.4847,1.2068,OK
v32_16k_L54,512,72.375,38.36425,0.5301,1.2945,OK
v32_16k_L54,1024,115.112,68.8887,0.5984,1.3778,OK
v32_256k_L14,2,37.615,21.95015,0.5836,1.9511,OK
v32_256k_L14,4,41.352,22.17415,0.5362,1.9337,OK
v32_256k_L14,8,42.505,24.7885,0.5832,1.8545,OK
v32_256k_L14,16,45.431,25.31805,0.5573,1.1861,OK
v32_256k_L14,32,46.249,26.8796,0.5812,1.2061,OK
v32_256k_L14,64,53.139,32.8204,0.6176,1.1492,OK
v32_256k_L14,128,64.803,49.689,0.7668,1.1562,OK
v32_256k_L14,256,85.542,103.25795,1.2071,1.2779,OK
v32_256k_L14,512,147.694,187.82175,1.2717,1.2663,OK
v32_256k_L14,1024,233.341,340.7911,1.4605,1.3285,OK
v32_256k_L34,2,36.118,22.094,0.6117,2.0318,OK
v32_256k_L34,4,37.775,22.2765,0.5897,1.9909,OK
v32_256k_L34,8,41.802,23.7007,0.567,1.9113,OK
v32_256k_L34,16,39.64,24.282799999999998,0.6126,1.2487,OK
v32_256k_L34,32,43.478,25.8349,0.5942,1.199,OK
v32_256k_L34,64,49.853,29.754849999999998,0.5968,1.1377,OK
v32_256k_L34,128,60.665,45.28915,0.7465,1.0828,OK
v32_256k_L34,256,82.511,82.0758,0.9947,1.0331,OK
v32_256k_L34,512,137.696,148.78375,1.0805,1.0243,OK
v32_256k_L34,1024,223.437,265.80940000000004,1.1896,1.0606,OK
v32_256k_L54,2,34.911,19.92935,0.5709,1.8932,OK
v32_256k_L54,4,36.737,20.350150000000003,0.5539,1.8355,OK
v32_256k_L54,8,40.117,21.844450000000002,0.5445,1.6883,OK
v32_256k_L54,16,38.136,22.4045,0.5875,1.1013,OK
v32_256k_L54,32,42.278,23.87975,0.5648,1.0403,OK
v32_256k_L54,64,48.549,28.812450000000002,0.5935,1.0542,OK
v32_256k_L54,128,59.111,44.75305,0.7571,1.0457,OK
v32_256k_L54,256,80.703,79.6614,0.9871,0.9811,OK
v32_256k_L54,512,135.29,143.9821,1.0642,0.9667,OK
v32_256k_L54,1024,217.616,257.2125,1.182,1.0065,OK
v32_32k_L14,2,30.224,17.1438,0.5672,1.5801,OK
v32_32k_L14,4,30.017,17.318150000000003,0.577,1.5539,OK
v32_32k_L14,8,31.631,17.258950000000002,0.5456,1.5259,OK
v32_32k_L14,16,31.837,17.252650000000003,0.5419,1.2296,OK
v32_32k_L14,32,32.528,17.6334,0.5421,1.2098,OK
v32_32k_L14,64,34.937,18.043,0.5164,1.1911,OK
v32_32k_L14,128,38.344,19.08935,0.4978,1.139,OK
v32_32k_L14,256,45.112,25.5245,0.5658,0.9346,OK
v32_32k_L14,512,78.771,48.09075,0.6105,0.9897,OK
v32_32k_L14,1024,124.865,82.9222,0.6641,1.0388,OK
v32_32k_L34,2,31.452,16.63655,0.5289,1.5828,OK
v32_32k_L34,4,32.016,16.70055,0.5216,1.584,OK
v32_32k_L34,8,32.517,16.91345,0.5201,1.5742,OK
v32_32k_L34,16,32.744,16.77735,0.5124,1.2817,OK
v32_32k_L34,32,33.306,17.24425,0.5178,1.2711,OK
v32_32k_L34,64,36.323,17.56945,0.4837,1.2372,OK
v32_32k_L34,128,40.444,18.86215,0.4664,1.2009,OK
v32_32k_L34,256,48.399,26.2093,0.5415,0.9046,OK
v32_32k_L34,512,85.087,48.8715,0.5744,0.9468,OK
v32_32k_L34,1024,135.385,85.80375,0.6338,0.9976,OK
v32_32k_L54,2,32.271,16.5917,0.5141,1.2825,OK
v32_32k_L54,4,31.937,16.74225,0.5242,1.2885,OK
v32_32k_L54,8,33.641,16.9533,0.5039,1.2907,OK
v32_32k_L54,16,32.772,17.4894,0.5337,1.2474,OK
v32_32k_L54,32,33.571,17.9198,0.5338,1.2344,OK
v32_32k_L54,64,36.654,18.38375,0.5015,1.222,OK
v32_32k_L54,128,39.872,19.670099999999998,0.4933,1.1902,OK
v32_32k_L54,256,46.808,25.956400000000002,0.5545,0.9562,OK
v32_32k_L54,512,81.829,48.988150000000005,0.5987,1.0193,OK
v32_32k_L54,1024,130.576,84.94460000000001,0.6505,1.0754,OK
v32_4k_L14,2,16.187,11.931149999999999,0.7371,1.9947,OK
v32_4k_L14,4,16.191,11.803049999999999,0.729,1.879,OK
v32_4k_L14,8,16.416,11.732700000000001,0.7147,1.8668,OK
v32_4k_L14,16,16.636,11.767850000000001,0.7074,1.7902,OK
v32_4k_L14,32,16.884,11.7935,0.6985,1.7695,OK
v32_4k_L14,64,17.038,11.98715,0.7035,1.7534,OK
v32_4k_L14,128,17.348,12.3758,0.7134,1.7338,OK
v32_4k_L14,256,21.546,14.83985,0.6887,1.1976,OK
v32_4k_L14,512,38.356,27.2894,0.7115,1.2308,OK
v32_4k_L14,1024,59.946,48.8506,0.8149,1.213,OK
v32_4k_L34,2,16.28,11.862200000000001,0.7287,1.6342,OK
v32_4k_L34,4,16.215,11.8111,0.7284,1.6083,OK
v32_4k_L34,8,16.378,11.63025,0.7101,1.5769,OK
v32_4k_L34,16,16.66,11.63995,0.6987,1.5221,OK
v32_4k_L34,32,16.801,11.7615,0.7,1.5174,OK
v32_4k_L34,64,16.97,11.9311,0.7031,1.5154,OK
v32_4k_L34,128,17.278,12.3261,0.7134,1.5058,OK
v32_4k_L34,256,21.724,14.81425,0.6819,1.1963,OK
v32_4k_L34,512,38.461,27.134,0.7055,1.2274,OK
v32_4k_L34,1024,60.238,48.54825,0.8059,1.2111,OK
v32_4k_L54,2,17.032,11.17235,0.656,1.7206,OK
v32_4k_L54,4,17.025,11.1328,0.6539,1.7262,OK
v32_4k_L54,8,17.153,11.30695,0.6592,1.7275,OK
v32_4k_L54,16,17.25,11.4841,0.6658,1.7371,OK
v32_4k_L54,32,17.405,11.70715,0.6726,1.7413,OK
v32_4k_L54,64,17.514,11.97225,0.6836,1.7511,OK
v32_4k_L54,128,17.774,12.52785,0.7048,1.7755,OK
v32_4k_L54,256,21.844,15.0622,0.6895,1.2326,OK
v32_4k_L54,512,38.94,27.551650000000002,0.7075,1.2565,OK
v32_4k_L54,1024,61.021,49.812050000000006,0.8163,1.2594,OK
v32_64k_L14,2,31.504,19.5422,0.6203,1.5665,OK
v32_64k_L14,4,33.17,19.62695,0.5917,1.5611,OK
v32_64k_L14,8,33.697,19.889400000000002,0.5902,1.5121,OK
v32_64k_L14,16,35.648,20.3277,0.5702,1.1997,OK
v32_64k_L14,32,36.271,21.1102,0.582,1.1822,OK
v32_64k_L14,64,39.49,23.6525,0.5989,1.2239,OK
v32_64k_L14,128,44.655,23.42375,0.5245,1.0022,OK
v32_64k_L14,256,55.789,37.0032,0.6633,0.9887,OK
v32_64k_L14,512,98.379,69.64395,0.7079,0.9971,OK
v32_64k_L14,1024,156.249,115.17885000000001,0.7371,1.0236,OK
v32_64k_L34,2,32.518,20.763,0.6385,1.6534,OK
v32_64k_L34,4,34.221,20.7677,0.6069,1.6068,OK
v32_64k_L34,8,34.732,21.1182,0.608,1.591,OK
v32_64k_L34,16,36.945,21.4142,0.5796,1.3255,OK
v32_64k_L34,32,37.668,22.29725,0.5919,1.3023,OK
v32_64k_L34,64,41.128,25.294150000000002,0.615,1.3522,OK
v32_64k_L34,128,47.18,24.313200000000002,0.5153,1.0448,OK
v32_64k_L34,256,57.741,38.748400000000004,0.6711,0.8353,OK
v32_64k_L34,512,103.124,73.77664999999999,0.7154,0.8632,OK
v32_64k_L34,1024,164.612,122.63369999999999,0.745,0.8662,OK
v32_64k_L54,2,33.06,19.299049999999998,0.5838,1.5435,OK
v32_64k_L54,4,35.035,19.59505,0.5593,1.5558,OK
v32_64k_L54,8,36.098,19.83015,0.5493,1.5438,OK
v32_64k_L54,16,36.372,20.332549999999998,0.559,1.0945,OK
v32_64k_L54,32,37.178,21.0892,0.5673,1.0846,OK
v32_64k_L54,64,40.394,24.242900000000002,0.6002,1.1602,OK
v32_64k_L54,128,46.043,25.0285,0.5436,1.0298,OK
v32_64k_L54,256,56.591,39.21705,0.693,0.8472,OK
v32_64k_L54,512,100.742,74.431,0.7388,0.8785,OK
v32_64k_L54,1024,159.894,121.88155,0.7623,0.8719,OK
v32_8k_L14,2,29.72,12.60155,0.424,1.5187,OK
v32_8k_L14,4,30.102,12.6766,0.4211,1.5275,OK
v32_8k_L14,8,30.639,12.499049999999999,0.4079,1.493,OK
v32_8k_L14,16,31.459,12.5518,0.399,1.4969,OK
v32_8k_L14,32,30.824,12.55665,0.4074,1.4703,OK
v32_8k_L14,64,31.253,12.87505,0.412,1.4681,OK
v32_8k_L14,128,33.974,13.40955,0.3947,1.4684,OK
v32_8k_L14,256,39.496,16.3486,0.4139,1.1406,OK
v32_8k_L14,512,68.301,30.3325,0.4441,1.2051,OK
v32_8k_L14,1024,107.813,54.852199999999996,0.5088,1.2586,OK
v32_8k_L34,2,30.838,13.6846,0.4438,1.6049,OK
v32_8k_L34,4,30.239,13.9341,0.4608,1.6261,OK
v32_8k_L34,8,31.612,13.831700000000001,0.4375,1.6197,OK
v32_8k_L34,16,32.222,13.63185,0.4231,1.5412,OK
v32_8k_L34,32,32.65,13.900649999999999,0.4258,1.544,OK
v32_8k_L34,64,33.214,14.1052,0.4247,1.5259,OK
v32_8k_L34,128,35.941,14.703899999999999,0.4091,1.5125,OK
v32_8k_L34,256,41.539,18.47275,0.4447,1.1654,OK
v32_8k_L34,512,72.543,34.041199999999996,0.4693,1.2056,OK
v32_8k_L34,1024,113.685,60.361,0.531,1.2218,OK
v32_8k_L54,2,29.352,12.35025,0.4208,1.3612,OK
v32_8k_L54,4,30.228,12.136,0.4015,1.3375,OK
v32_8k_L54,8,31.402,12.14545,0.3868,1.3343,OK
v32_8k_L54,16,31.756,12.5008,0.3937,1.3272,OK
v32_8k_L54,32,31.988,12.84605,0.4016,1.3387,OK
v32_8k_L54,64,33.078,13.0911,0.3958,1.3321,OK
v32_8k_L54,128,35.217,13.84765,0.3932,1.3376,OK
v32_8k_L54,256,40.921,16.9757,0.4148,1.09,OK
v32_8k_L54,512,71.348,31.31155,0.4389,1.1309,OK
v32_8k_L54,1024,112.131,57.0056,0.5084,1.1663,OK
