model,isl,layer,dtype,N,K,s,z,mode,admit,band,miss
v32,8k,34,bf16,8207,2048,2048,3.0,strat,1.15826416015625,0.23651123046875,0
v32,8k,34,bf16,8207,2048,2048,3.0,iid,1.12603759765625,0.23529052734375,0
v32,8k,34,bf16,8207,2048,4096,3.0,strat,1.0947265625,0.17059326171875,0
v32,8k,34,bf16,8207,2048,4096,3.0,iid,1.0986328125,0.16656494140625,0
v32,8k,54,fp32,8207,2048,1024,3.0,strat,1.16680908203125,0.3350830078125,0
v32,8k,54,fp32,8207,2048,1024,3.0,iid,1.1766357421875,0.3297119140625,0
v32,8k,54,fp32,8207,2048,2048,3.0,strat,1.11724853515625,0.23345947265625,0
v32,8k,54,fp32,8207,2048,2048,3.0,iid,1.13671875,0.23663330078125,0
v32,8k,54,fp32,8207,2048,4096,3.0,strat,1.08734130859375,0.169921875,0
v32,8k,54,fp32,8207,2048,4096,3.0,iid,1.08770751953125,0.1630859375,0
v32,8k,54,bf16,8207,2048,1024,3.0,strat,1.1854248046875,0.33831787109375,0
v32,8k,54,bf16,8207,2048,1024,3.0,iid,1.1942138671875,0.33319091796875,0
v32,8k,54,bf16,8207,2048,2048,3.0,strat,1.12744140625,0.22674560546875,0
v32,8k,54,bf16,8207,2048,2048,3.0,iid,1.1546630859375,0.2274169921875,0
v32,8k,54,bf16,8207,2048,4096,3.0,strat,1.101806640625,0.1668701171875,0
v32,8k,54,bf16,8207,2048,4096,3.0,iid,1.10174560546875,0.16204833984375,0
v32,16k,14,fp32,16399,2048,1024,3.0,strat,1.26995849609375,0.4986572265625,0
v32,16k,14,fp32,16399,2048,1024,3.0,iid,1.24468994140625,0.481201171875,1
v32,16k,14,fp32,16399,2048,2048,3.0,strat,1.19287109375,0.3494873046875,0
v32,16k,14,fp32,16399,2048,2048,3.0,iid,1.177734375,0.33380126953125,1
v32,16k,14,fp32,16399,2048,4096,3.0,strat,1.13726806640625,0.26080322265625,0
v32,16k,14,fp32,16399,2048,4096,3.0,iid,1.1263427734375,0.249755859375,0
v32,16k,14,bf16,16399,2048,1024,3.0,strat,1.30340576171875,0.51861572265625,0
v32,16k,14,bf16,16399,2048,1024,3.0,iid,1.27398681640625,0.49505615234375,1
v32,16k,14,bf16,16399,2048,2048,3.0,strat,1.21868896484375,0.36029052734375,0
v32,16k,14,bf16,16399,2048,2048,3.0,iid,1.20135498046875,0.341552734375,1
v32,16k,14,bf16,16399,2048,4096,3.0,strat,1.16046142578125,0.2686767578125,0
v32,16k,14,bf16,16399,2048,4096,3.0,iid,1.15008544921875,0.248779296875,0
v32,16k,34,fp32,16399,2048,1024,3.0,strat,1.27587890625,0.50372314453125,0
v32,16k,34,fp32,16399,2048,1024,3.0,iid,1.33837890625,0.5467529296875,0
v32,16k,34,fp32,16399,2048,2048,3.0,strat,1.18023681640625,0.34967041015625,0
v32,16k,34,fp32,16399,2048,2048,3.0,iid,1.208984375,0.37335205078125,0
v32,16k,34,fp32,16399,2048,4096,3.0,strat,1.1300048828125,0.26055908203125,0
v32,16k,34,fp32,16399,2048,4096,3.0,iid,1.12799072265625,0.25323486328125,0
v32,16k,34,bf16,16399,2048,1024,3.0,strat,1.288818359375,0.50177001953125,0
v32,16k,34,bf16,16399,2048,1024,3.0,iid,1.3560791015625,0.55572509765625,0
v32,16k,34,bf16,16399,2048,2048,3.0,strat,1.202880859375,0.35589599609375,0
v32,16k,34,bf16,16399,2048,2048,3.0,iid,1.2252197265625,0.37811279296875,0
v32,16k,34,bf16,16399,2048,4096,3.0,strat,1.14111328125,0.26007080078125,0
v32,16k,34,bf16,16399,2048,4096,3.0,iid,1.14501953125,0.2601318359375,0
v32,16k,54,fp32,16399,2048,1024,3.0,strat,1.24951171875,0.4912109375,0
v32,16k,54,fp32,16399,2048,1024,3.0,iid,1.2640380859375,0.50372314453125,0
v32,16k,54,fp32,16399,2048,2048,3.0,strat,1.16876220703125,0.3458251953125,0
v32,16k,54,fp32,16399,2048,2048,3.0,iid,1.197021484375,0.36846923828125,0
v32,16k,54,fp32,16399,2048,4096,3.0,strat,1.1312255859375,0.24468994140625,0
v32,16k,54,fp32,16399,2048,4096,3.0,iid,1.12420654296875,0.25115966796875,0
v32,16k,54,bf16,16399,2048,1024,3.0,strat,1.26458740234375,0.49273681640625,0
v32,16k,54,bf16,16399,2048,1024,3.0,iid,1.2838134765625,0.5130615234375,0
v32,16k,54,bf16,16399,2048,2048,3.0,strat,1.1876220703125,0.3529052734375,0
v32,16k,54,bf16,16399,2048,2048,3.0,iid,1.21441650390625,0.37603759765625,0
v32,16k,54,bf16,16399,2048,4096,3.0,strat,1.14263916015625,0.2447509765625,0
v32,16k,54,bf16,16399,2048,4096,3.0,iid,1.13922119140625,0.25811767578125,0
v32,32k,14,fp32,32783,2048,1024,3.0,strat,1.39117431640625,0.78900146484375,0
v32,32k,14,fp32,32783,2048,1024,3.0,iid,1.29937744140625,0.6986083984375,0
v32,32k,14,fp32,32783,2048,2048,3.0,strat,1.27386474609375,0.53753662109375,0
v32,32k,14,fp32,32783,2048,2048,3.0,iid,1.210205078125,0.48150634765625,0
v32,32k,14,fp32,32783,2048,4096,3.0,strat,1.17413330078125,0.36358642578125,0
v32,32k,14,fp32,32783,2048,4096,3.0,iid,1.168701171875,0.35491943359375,0
v32,32k,14,bf16,32783,2048,1024,3.0,strat,1.4095458984375,0.79522705078125,0
v32,32k,14,bf16,32783,2048,1024,3.0,iid,1.31658935546875,0.70135498046875,0
v32,32k,14,bf16,32783,2048,2048,3.0,strat,1.30059814453125,0.5474853515625,0
v32,32k,14,bf16,32783,2048,2048,3.0,iid,1.23175048828125,0.48614501953125,0
v32,32k,14,bf16,32783,2048,4096,3.0,strat,1.1929931640625,0.37249755859375,0
v32,32k,14,bf16,32783,2048,4096,3.0,iid,1.19781494140625,0.36883544921875,0
v32,32k,34,fp32,32783,2048,1024,3.0,strat,1.3375244140625,0.7061767578125,0
v32,32k,34,fp32,32783,2048,1024,3.0,iid,1.37725830078125,0.73394775390625,0
v32,32k,34,fp32,32783,2048,2048,3.0,strat,1.2236328125,0.4923095703125,0
v32,32k,34,fp32,32783,2048,2048,3.0,iid,1.260009765625,0.52386474609375,0
v32,32k,34,fp32,32783,2048,4096,3.0,strat,1.19140625,0.36907958984375,0
v32,32k,34,fp32,32783,2048,4096,3.0,iid,1.18310546875,0.3603515625,0
v32,32k,34,bf16,32783,2048,1024,3.0,strat,1.358642578125,0.7069091796875,0
v32,32k,34,bf16,32783,2048,1024,3.0,iid,1.3985595703125,0.73345947265625,0
v32,32k,34,bf16,32783,2048,2048,3.0,strat,1.24359130859375,0.49664306640625,0
v32,32k,34,bf16,32783,2048,2048,3.0,iid,1.28277587890625,0.53131103515625,0
v32,32k,34,bf16,32783,2048,4096,3.0,strat,1.21331787109375,0.3751220703125,0
v32,32k,34,bf16,32783,2048,4096,3.0,iid,1.20440673828125,0.365966796875,0
v32,32k,54,fp32,32783,2048,1024,3.0,strat,1.39300537109375,0.7708740234375,0
v32,32k,54,fp32,32783,2048,1024,3.0,iid,1.37225341796875,0.769287109375,0
v32,32k,54,fp32,32783,2048,2048,3.0,strat,1.21875,0.47637939453125,0
v32,32k,54,fp32,32783,2048,2048,3.0,iid,1.21484375,0.4744873046875,0
v32,32k,54,fp32,32783,2048,4096,3.0,strat,1.17987060546875,0.37005615234375,0
v32,32k,54,fp32,32783,2048,4096,3.0,iid,1.15765380859375,0.32952880859375,0
v32,32k,54,bf16,32783,2048,1024,3.0,strat,1.4166259765625,0.7791748046875,0
v32,32k,54,bf16,32783,2048,1024,3.0,iid,1.3951416015625,0.772216796875,0
v32,32k,54,bf16,32783,2048,2048,3.0,strat,1.2430419921875,0.48333740234375,0
v32,32k,54,bf16,32783,2048,2048,3.0,iid,1.2374267578125,0.483642578125,0
v32,32k,54,bf16,32783,2048,4096,3.0,strat,1.205322265625,0.3756103515625,0
v32,32k,54,bf16,32783,2048,4096,3.0,iid,1.176025390625,0.338134765625,0
v32,64k,14,fp32,65551,2048,1024,3.0,strat,1.47637939453125,1.01727294921875,0
v32,64k,14,fp32,65551,2048,1024,3.0,iid,1.6051025390625,1.036865234375,0
v32,64k,14,fp32,65551,2048,2048,3.0,strat,1.37005615234375,0.71490478515625,0
v32,64k,14,fp32,65551,2048,2048,3.0,iid,1.38482666015625,0.7406005859375,0
v32,64k,14,fp32,65551,2048,4096,3.0,strat,1.29046630859375,0.53973388671875,0
v32,64k,14,fp32,65551,2048,4096,3.0,iid,1.29254150390625,0.5023193359375,0
v32,64k,14,bf16,65551,2048,1024,3.0,strat,1.48736572265625,1.02496337890625,0
v32,64k,14,bf16,65551,2048,1024,3.0,iid,1.63482666015625,1.0504150390625,0
v32,64k,14,bf16,65551,2048,2048,3.0,strat,1.40533447265625,0.7310791015625,0
v32,64k,14,bf16,65551,2048,2048,3.0,iid,1.4130859375,0.75360107421875,0
v32,64k,14,bf16,65551,2048,4096,3.0,strat,1.31024169921875,0.53778076171875,0
v32,64k,14,bf16,65551,2048,4096,3.0,iid,1.3194580078125,0.51025390625,0
v32,64k,34,fp32,65551,2048,1024,3.0,strat,1.49542236328125,1.0211181640625,0
v32,64k,34,fp32,65551,2048,1024,3.0,iid,1.5599365234375,1.04400634765625,0
v32,64k,34,fp32,65551,2048,2048,3.0,strat,1.38360595703125,0.7259521484375,0
v32,64k,34,fp32,65551,2048,2048,3.0,iid,1.32861328125,0.737060546875,0
v32,64k,34,fp32,65551,2048,4096,3.0,strat,1.2977294921875,0.56524658203125,0
v32,64k,34,fp32,65551,2048,4096,3.0,iid,1.27301025390625,0.52490234375,0
v32,64k,34,bf16,65551,2048,1024,3.0,strat,1.52642822265625,1.03961181640625,0
v32,64k,34,bf16,65551,2048,1024,3.0,iid,1.59490966796875,1.06842041015625,0
v32,64k,34,bf16,65551,2048,2048,3.0,strat,1.40875244140625,0.73150634765625,0
v32,64k,34,bf16,65551,2048,2048,3.0,iid,1.35784912109375,0.75250244140625,0
v32,64k,34,bf16,65551,2048,4096,3.0,strat,1.32379150390625,0.57403564453125,0
v32,64k,34,bf16,65551,2048,4096,3.0,iid,1.28753662109375,0.5257568359375,0
v32,64k,54,fp32,65551,2048,1024,3.0,strat,1.38592529296875,0.9583740234375,0
v32,64k,54,fp32,65551,2048,1024,3.0,iid,1.5294189453125,0.95477294921875,0
v32,64k,54,fp32,65551,2048,2048,3.0,strat,1.373291015625,0.72149658203125,0
v32,64k,54,fp32,65551,2048,2048,3.0,iid,1.32684326171875,0.71112060546875,0
v32,64k,54,fp32,65551,2048,4096,3.0,strat,1.255859375,0.52215576171875,0
v32,64k,54,fp32,65551,2048,4096,3.0,iid,1.22869873046875,0.50836181640625,0
v32,64k,54,bf16,65551,2048,1024,3.0,strat,1.412353515625,0.97344970703125,0
v32,64k,54,bf16,65551,2048,1024,3.0,iid,1.56219482421875,0.97528076171875,0
v32,64k,54,bf16,65551,2048,2048,3.0,strat,1.39776611328125,0.737548828125,0
v32,64k,54,bf16,65551,2048,2048,3.0,iid,1.35479736328125,0.72589111328125,0
v32,64k,54,bf16,65551,2048,4096,3.0,strat,1.290283203125,0.547119140625,0
v32,64k,54,bf16,65551,2048,4096,3.0,iid,1.25115966796875,0.51568603515625,0
v32,128k,14,fp32,131087,2048,1024,3.0,strat,1.78887939453125,1.55218505859375,0
v32,128k,14,fp32,131087,2048,1024,3.0,iid,1.767333984375,1.57379150390625,0
v32,128k,14,fp32,131087,2048,2048,3.0,strat,1.531982421875,1.0780029296875,0
v32,128k,14,fp32,131087,2048,2048,3.0,iid,1.61077880859375,1.13214111328125,0
v32,128k,14,fp32,131087,2048,4096,3.0,strat,1.42919921875,0.75323486328125,0
v32,128k,14,fp32,131087,2048,4096,3.0,iid,1.38812255859375,0.754150390625,0
v32,128k,14,bf16,131087,2048,1024,3.0,strat,1.83721923828125,1.5970458984375,0
v32,128k,14,bf16,131087,2048,1024,3.0,iid,1.80999755859375,1.61334228515625,0
v32,128k,14,bf16,131087,2048,2048,3.0,strat,1.568115234375,1.106689453125,0
v32,128k,14,bf16,131087,2048,2048,3.0,iid,1.65673828125,1.17352294921875,0
v32,128k,14,bf16,131087,2048,4096,3.0,strat,1.46331787109375,0.77294921875,0
v32,128k,14,bf16,131087,2048,4096,3.0,iid,1.41827392578125,0.77593994140625,0
v32,128k,34,fp32,131087,2048,1024,3.0,strat,1.709228515625,1.45196533203125,0
v32,128k,34,fp32,131087,2048,1024,3.0,iid,1.72186279296875,1.51593017578125,0
v32,128k,34,fp32,131087,2048,2048,3.0,strat,1.58221435546875,1.09259033203125,0
v32,128k,34,fp32,131087,2048,2048,3.0,iid,1.4930419921875,1.031494140625,0
v32,128k,34,fp32,131087,2048,4096,3.0,strat,1.40447998046875,0.73907470703125,0
v32,128k,34,fp32,131087,2048,4096,3.0,iid,1.361083984375,0.755126953125,0
v32,128k,34,bf16,131087,2048,1024,3.0,strat,1.74700927734375,1.48590087890625,0
v32,128k,34,bf16,131087,2048,1024,3.0,iid,1.75994873046875,1.55242919921875,0
v32,128k,34,bf16,131087,2048,2048,3.0,strat,1.63714599609375,1.13720703125,0
v32,128k,34,bf16,131087,2048,2048,3.0,iid,1.52130126953125,1.052734375,0
v32,128k,34,bf16,131087,2048,4096,3.0,strat,1.4500732421875,0.76300048828125,0
v32,128k,34,bf16,131087,2048,4096,3.0,iid,1.3934326171875,0.77276611328125,0
v32,128k,54,fp32,131087,2048,1024,3.0,strat,1.85906982421875,1.56878662109375,0
v32,128k,54,fp32,131087,2048,1024,3.0,iid,1.67724609375,1.46160888671875,0
v32,128k,54,fp32,131087,2048,2048,3.0,strat,1.5343017578125,1.01202392578125,0
v32,128k,54,fp32,131087,2048,2048,3.0,iid,1.526123046875,1.05010986328125,0
v32,128k,54,fp32,131087,2048,4096,3.0,strat,1.40234375,0.80816650390625,0
v32,128k,54,fp32,131087,2048,4096,3.0,iid,1.352294921875,0.66583251953125,0
v32,128k,54,bf16,131087,2048,1024,3.0,strat,1.88818359375,1.5892333984375,0
v32,128k,54,bf16,131087,2048,1024,3.0,iid,1.698974609375,1.47802734375,0
v32,128k,54,bf16,131087,2048,2048,3.0,strat,1.55560302734375,1.0250244140625,0
v32,128k,54,bf16,131087,2048,2048,3.0,iid,1.5450439453125,1.0609130859375,0
v32,128k,54,bf16,131087,2048,4096,3.0,strat,1.42742919921875,0.81573486328125,0
v32,128k,54,bf16,131087,2048,4096,3.0,iid,1.381591796875,0.68218994140625,0
v32,256k,14,fp32,163775,2048,1024,3.0,strat,1.61212158203125,1.51226806640625,0
v32,256k,14,fp32,163775,2048,1024,3.0,iid,1.88897705078125,1.73822021484375,0
v32,256k,14,fp32,163775,2048,2048,3.0,strat,1.5142822265625,1.19134521484375,0
v32,256k,14,fp32,163775,2048,2048,3.0,iid,1.57989501953125,1.2047119140625,0
v32,256k,14,fp32,163775,2048,4096,3.0,strat,1.31829833984375,0.756103515625,0
v32,256k,14,fp32,163775,2048,4096,3.0,iid,1.4171142578125,0.92193603515625,0
v32,256k,14,bf16,163775,2048,1024,3.0,strat,1.6627197265625,1.56195068359375,0
v32,256k,14,bf16,163775,2048,1024,3.0,iid,1.93389892578125,1.7813720703125,0
v32,256k,14,bf16,163775,2048,2048,3.0,strat,1.5592041015625,1.2325439453125,0
v32,256k,14,bf16,163775,2048,2048,3.0,iid,1.6260986328125,1.244140625,0
v32,256k,14,bf16,163775,2048,4096,3.0,strat,1.3560791015625,0.7896728515625,0
v32,256k,14,bf16,163775,2048,4096,3.0,iid,1.44781494140625,0.94061279296875,0
v32,256k,34,fp32,163775,2048,1024,3.0,strat,1.65374755859375,1.49658203125,0
v32,256k,34,fp32,163775,2048,1024,3.0,iid,2.02099609375,1.80767822265625,0
v32,256k,34,fp32,163775,2048,2048,3.0,strat,1.48992919921875,1.146240234375,0
v32,256k,34,fp32,163775,2048,2048,3.0,iid,1.6148681640625,1.2381591796875,0
v32,256k,34,fp32,163775,2048,4096,3.0,strat,1.46600341796875,0.91864013671875,0
v32,256k,34,fp32,163775,2048,4096,3.0,iid,1.43695068359375,0.88726806640625,0
v32,256k,34,bf16,163775,2048,1024,3.0,strat,1.68341064453125,1.5223388671875,0
v32,256k,34,bf16,163775,2048,1024,3.0,iid,2.05670166015625,1.83843994140625,0
v32,256k,34,bf16,163775,2048,2048,3.0,strat,1.51910400390625,1.16680908203125,0
v32,256k,34,bf16,163775,2048,2048,3.0,iid,1.6458740234375,1.25518798828125,0
v32,256k,34,bf16,163775,2048,4096,3.0,strat,1.50665283203125,0.94476318359375,0
v32,256k,34,bf16,163775,2048,4096,3.0,iid,1.463623046875,0.90496826171875,0
v32,256k,54,fp32,163775,2048,1024,3.0,strat,1.72857666015625,1.6036376953125,0
v32,256k,54,fp32,163775,2048,1024,3.0,iid,1.972900390625,1.85003662109375,0
v32,256k,54,fp32,163775,2048,2048,3.0,strat,1.58233642578125,1.27374267578125,0
v32,256k,54,fp32,163775,2048,2048,3.0,iid,1.6827392578125,1.2618408203125,0
v32,256k,54,fp32,163775,2048,4096,3.0,strat,1.3955078125,0.84295654296875,0
v32,256k,54,fp32,163775,2048,4096,3.0,iid,1.4749755859375,0.88201904296875,0
v32,256k,54,bf16,163775,2048,1024,3.0,strat,1.772705078125,1.64599609375,0
v32,256k,54,bf16,163775,2048,1024,3.0,iid,2.03961181640625,1.914794921875,0
v32,256k,54,bf16,163775,2048,2048,3.0,strat,1.63311767578125,1.3157958984375,0
v32,256k,54,bf16,163775,2048,2048,3.0,iid,1.71917724609375,1.28582763671875,0
v32,256k,54,bf16,163775,2048,4096,3.0,strat,1.42254638671875,0.8489990234375,0
v32,256k,54,bf16,163775,2048,4096,3.0,iid,1.5311279296875,0.92352294921875,0
