uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
pro_8k_L14,pro,8k,14,2051,1024,0.83,8.703899999999999,4.636699999999999,1.877175577458106,7.7471499999999995,4.0783000000000005,True
pro_8k_L16,pro,8k,16,2051,1024,0.759,12.54545,4.37275,2.8690069178434627,10.2079,3.88795,True
pro_8k_L18,pro,8k,18,2051,1024,0.78,12.415799999999999,4.5488,2.7294671122054166,8.8303,4.3472,True
pro_8k_L20,pro,8k,20,2051,1024,0.863,15.550049999999999,4.4304,3.509852383531961,15.482899999999999,4.4255,True
pro_8k_L22,pro,8k,22,2051,1024,0.672,8.5615,4.0064,2.1369558706070286,7.42695,3.4736,True
pro_8k_L24,pro,8k,24,2051,1024,0.656,8.894350000000001,4.499149999999999,1.9768956358423264,7.93905,3.968,True
pro_8k_L26,pro,8k,26,2051,1024,0.617,12.897549999999999,4.4095,2.924946139018029,8.75675,4.23515,True
pro_8k_L28,pro,8k,28,2051,1024,0.667,12.89105,4.507149999999999,2.8601333436872527,9.1806,4.1918999999999995,True
pro_8k_L30,pro,8k,30,2051,1024,0.461,13.476700000000001,4.5376,2.9700061706629057,8.948649999999999,4.0736,True
pro_8k_L32,pro,8k,32,2051,1024,0.521,9.444700000000001,4.13275,2.2853305910108284,8.479899999999999,3.5328000000000004,True
pro_8k_L34,pro,8k,34,2051,1024,0.608,9.38235,4.616,2.0325714904679377,8.2495,4.1311,True
pro_8k_L36,pro,8k,36,2051,1024,0.488,12.956700000000001,4.24955,3.048958124977939,8.716700000000001,4.0735,True
pro_8k_L38,pro,8k,38,2051,1024,0.829,12.4831,4.42875,2.8186508608523853,10.41265,3.9088000000000003,True
pro_8k_L40,pro,8k,40,2051,1024,0.719,12.97275,4.55195,2.849932446533903,13.023700000000002,4.518350000000001,True
pro_8k_L42,pro,8k,42,2051,1024,0.601,8.8111,4.12475,2.1361537062852296,7.6734,3.5904000000000003,True
pro_8k_L44,pro,8k,44,2051,1024,0.797,9.23665,4.3951,2.1015790311938294,7.9423,3.9055500000000003,True
pro_8k_L46,pro,8k,46,2051,1024,0.611,13.1119,3.94875,3.320519151630263,8.868649999999999,3.4063499999999998,True
