uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_8k_L36,v32,8k,36,8207,2048,0.865,13.38375,7.7344,1.730418649151841,12.302299999999999,7.09275,True
v32_8k_L37,v32,8k,37,8207,2048,0.882,11.30395,8.2431,1.3713226820007036,10.08465,7.65595,True
v32_8k_L38,v32,8k,38,8207,2048,0.887,14.45585,8.0688,1.7915737160420386,13.23185,7.4832,True
v32_8k_L39,v32,8k,39,8207,2048,0.77,11.9088,7.6223,1.5623630662660877,10.316600000000001,6.9743,True
v32_8k_L40,v32,8k,40,8207,2048,0.86,13.23185,7.5103,1.7618270907953077,11.968,6.9167,True
v32_8k_L41,v32,8k,41,8207,2048,0.854,12.0302,7.56155,1.5909701053355463,10.65745,6.963100000000001,True
v32_8k_L42,v32,8k,42,8207,2048,0.892,14.139100000000001,7.93265,1.7823930212476287,12.74865,7.3568,True
v32_8k_L43,v32,8k,43,8207,2048,0.815,10.88475,7.4191,1.4671253925678316,9.69425,6.79025,True
v32_8k_L44,v32,8k,44,8207,2048,0.93,13.8175,7.35345,1.8790499697420942,12.3903,6.7551499999999995,True
v32_8k_L45,v32,8k,45,8207,2048,0.855,13.8687,7.935899999999999,1.7475900653990097,12.72475,7.34875,True
v32_8k_L46,v32,8k,46,8207,2048,0.836,14.0942,7.94235,1.774562944216762,12.7791,7.35505,True
v32_8k_L47,v32,8k,47,8207,2048,0.894,10.655850000000001,7.9215,1.3451808369626965,9.5151,7.30705,True
v32_8k_L48,v32,8k,48,8207,2048,0.866,11.0142,7.6111,1.4471232804719423,9.478299999999999,7.0607,True
v32_8k_L49,v32,8k,49,8207,2048,0.819,13.53575,7.69425,1.7592033011664554,12.2464,7.039899999999999,True
v32_8k_L50,v32,8k,50,8207,2048,0.849,11.4351,7.96635,1.4354252574893145,10.0799,7.3919,True
v32_8k_L51,v32,8k,51,8207,2048,0.861,14.127799999999999,7.5392,1.8739123514431237,12.7678,6.9135,True
v32_8k_L52,v32,8k,52,8207,2048,0.86,13.90075,7.5248,1.8473248458430789,12.399899999999999,6.921600000000001,True
v32_8k_L53,v32,8k,53,8207,2048,0.883,14.074950000000001,7.93585,1.7735907306715728,12.704,7.3471,True
v32_8k_L54,v32,8k,54,8207,2048,0.908,14.15175,7.9582,1.7782601593325125,12.78055,7.3727,True
v32_8k_L55,v32,8k,55,8207,2048,0.864,13.6496,7.4431,1.8338595477690747,12.29905,6.80625,True
v32_8k_L56,v32,8k,56,8207,2048,0.908,13.579049999999999,7.51025,1.8080689724043806,12.18525,6.9087,True
v32_8k_L57,v32,8k,57,8207,2048,0.898,13.96935,7.80315,1.7902193344995292,12.6751,7.222300000000001,True
v32_8k_L58,v32,8k,58,8207,2048,0.912,15.15505,8.00305,1.8936592923947744,13.7471,7.4064,True
v32_8k_L59,v32,8k,59,8207,2048,0.839,13.9309,7.619149999999999,1.8284060557936253,12.51985,7.03025,True
v32_8k_L60,v32,8k,60,8207,2048,0.83,13.73915,7.3104,1.879397844167214,12.2079,6.7311000000000005,True
