uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_8k_L18,v32,8k,18,8207,2048,0.858,13.5358,7.5679,1.7885807159185507,12.0176,7.176,True
v32_8k_L19,v32,8k,19,8207,2048,0.833,11.39025,7.7663,1.466625033799879,9.767850000000001,7.3263,True
v32_8k_L20,v32,8k,20,8207,2048,0.731,11.247950000000001,7.85905,1.4312098790566292,9.8512,7.3279,True
v32_8k_L21,v32,8k,21,8207,2048,0.801,11.107,7.7055,1.4414379339432872,9.719850000000001,7.2863999999999995,True
v32_8k_L22,v32,8k,22,8207,2048,0.891,13.6782,7.7503,1.764860715069094,12.460700000000001,7.3791,True
v32_8k_L23,v32,8k,23,8207,2048,0.831,12.057450000000001,7.7039,1.5651098794117266,10.51185,7.3231,True
v32_8k_L24,v32,8k,24,8207,2048,0.797,11.07505,7.7856000000000005,1.4225043670365802,9.8015,7.3295,True
v32_8k_L25,v32,8k,25,8207,2048,0.856,11.1582,7.835100000000001,1.4241298770915496,9.82715,7.40775,True
v32_8k_L26,v32,8k,26,8207,2048,0.821,10.90225,7.859100000000001,1.3872135486251607,9.5502,7.388649999999999,True
v32_8k_L27,v32,8k,27,8207,2048,0.833,10.945450000000001,7.8366999999999996,1.3966912093100414,9.623899999999999,7.4127,True
v32_8k_L28,v32,8k,28,8207,2048,0.87,11.6799,7.78225,1.5008384464647113,10.38235,7.448,True
v32_8k_L29,v32,8k,29,8207,2048,0.837,10.803,7.705550000000001,1.4019764974596232,9.51185,7.2894499999999995,True
v32_8k_L30,v32,8k,30,8207,2048,0.841,10.828700000000001,7.7759,1.392597641430574,9.57105,7.3247,True
v32_8k_L31,v32,8k,31,8207,2048,0.833,11.110299999999999,7.76945,1.429998262425268,9.70545,7.4094,True
v32_8k_L32,v32,8k,32,8207,2048,0.851,10.619,7.7935,1.3625457111695645,9.393450000000001,7.3279499999999995,True
v32_8k_L33,v32,8k,33,8207,2048,0.807,14.651,7.70545,1.9013814897248051,13.2702,7.2543999999999995,True
v32_8k_L34,v32,8k,34,8207,2048,0.842,11.5487,7.8223,1.4763816268872327,10.23665,7.44295,True
v32_8k_L35,v32,8k,35,8207,2048,0.835,11.366299999999999,7.7855,1.4599319247318732,10.0079,7.3902,True
v32_8k_L36,v32,8k,36,8207,2048,0.865,13.371,7.571149999999999,1.7660461092436421,12.00295,7.1983999999999995,True
v32_8k_L37,v32,8k,37,8207,2048,0.882,10.97575,7.9327,1.3836083552888676,9.7023,7.528,True
v32_8k_L38,v32,8k,38,8207,2048,0.887,14.00295,7.7423,1.8086292187076192,12.595049999999999,7.3199,True
v32_8k_L39,v32,8k,39,8207,2048,0.77,11.87175,7.72795,1.536209473404978,10.363100000000001,7.304,True
v32_8k_L40,v32,8k,40,8207,2048,0.86,13.67985,7.7151499999999995,1.7731152343117116,12.2735,7.4015,True
v32_8k_L41,v32,8k,41,8207,2048,0.854,11.9645,7.6206499999999995,1.570010432180982,10.53115,7.238300000000001,True
v32_8k_L42,v32,8k,42,8207,2048,0.892,13.6943,7.65745,1.7883629667839818,12.3263,7.2318500000000006,True
v32_8k_L43,v32,8k,43,8207,2048,0.815,11.270299999999999,7.5887,1.4851423827533041,9.878200000000001,7.2303999999999995,True
v32_8k_L44,v32,8k,44,8207,2048,0.93,13.55175,7.5790500000000005,1.7880539117699448,12.153450000000001,7.1103000000000005,True
v32_8k_L45,v32,8k,45,8207,2048,0.855,13.51825,7.6335,1.770911115477828,12.0912,7.1918500000000005,True
v32_8k_L46,v32,8k,46,8207,2048,0.836,13.67515,7.7295,1.7692153438126659,12.388549999999999,7.331,True
v32_8k_L47,v32,8k,47,8207,2048,0.894,10.9359,7.9503,1.375532998754764,9.58875,7.51985,True
v32_8k_L48,v32,8k,48,8207,2048,0.866,11.0238,7.6432,1.4423016537575883,9.5295,7.2416,True
v32_8k_L49,v32,8k,49,8207,2048,0.819,13.687899999999999,7.697550000000001,1.7782151463777434,12.20455,7.31025,True
v32_8k_L50,v32,8k,50,8207,2048,0.849,11.25425,7.852600000000001,1.4331877339989303,9.76145,7.439850000000001,True
v32_8k_L51,v32,8k,51,8207,2048,0.861,14.19825,7.5950500000000005,1.8694083646585604,12.6718,7.16315,True
v32_8k_L52,v32,8k,52,8207,2048,0.86,13.8591,7.611149999999999,1.8208943457953135,12.363100000000001,7.3136,True
v32_8k_L53,v32,8k,53,8207,2048,0.883,13.59975,7.532649999999999,1.8054403164888853,12.08465,7.1598999999999995,True
v32_8k_L54,v32,8k,54,8207,2048,0.908,13.66225,7.5855,1.801100784391273,12.1294,7.2014499999999995,True
v32_8k_L55,v32,8k,55,8207,2048,0.864,14.01585,7.71185,1.81744328533361,12.48775,7.28315,True
v32_8k_L56,v32,8k,56,8207,2048,0.908,13.73745,7.595,1.8087491770901911,12.303799999999999,7.13275,True
v32_8k_L57,v32,8k,57,8207,2048,0.898,13.8815,7.70875,1.800745905626723,12.385299999999999,7.264,True
v32_8k_L58,v32,8k,58,8207,2048,0.912,15.1502,7.664,1.9768006263048017,13.625399999999999,7.3119499999999995,True
v32_8k_L59,v32,8k,59,8207,2048,0.839,14.0415,7.6623,1.8325437531811595,12.513399999999999,7.2495,True
v32_8k_L60,v32,8k,60,8207,2048,0.83,13.3598,7.4895,1.7838039922558249,11.8559,7.04795,True
