uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_16k_L42,v32,16k,42,16399,2048,0.742,15.16145,10.57595,1.4335780710007138,13.863850000000001,10.09575,True
v32_16k_L43,v32,16k,43,16399,2048,0.631,12.5166,10.259049999999998,1.2200544884760287,11.203149999999999,9.769549999999999,True
v32_16k_L44,v32,16k,44,16399,2048,0.723,14.9536,10.387049999999999,1.4396387809820885,13.577549999999999,9.894350000000001,True
v32_16k_L45,v32,16k,45,16399,2048,0.715,15.1869,10.934299999999999,1.3889229305945512,13.86395,10.401549999999999,True
v32_16k_L46,v32,16k,46,16399,2048,0.505,13.92465,10.30385,1.3514026310553822,12.663799999999998,9.798200000000001,True
v32_16k_L47,v32,16k,47,16399,2048,0.621,12.2591,10.40145,1.1785952920025573,11.0175,9.8815,True
v32_16k_L48,v32,16k,48,16399,2048,0.621,12.55665,10.16635,1.2351187987822572,11.38715,9.62235,True
v32_16k_L49,v32,16k,49,16399,2048,0.669,12.76465,9.879850000000001,1.291988238687834,11.419049999999999,9.361450000000001,True
v32_16k_L50,v32,16k,50,16399,2048,0.598,12.8445,9.70075,1.3240728809628122,11.59185,9.1664,True
v32_16k_L51,v32,16k,51,16399,2048,0.559,13.2607,10.27345,1.2907737906934866,11.79505,9.8128,True
v32_16k_L52,v32,16k,52,16399,2048,0.784,16.1263,10.559899999999999,1.5271262038466276,14.83975,10.08625,True
v32_16k_L53,v32,16k,53,16399,2048,0.729,12.2142,9.58555,1.2742304823406065,10.865450000000001,9.087950000000001,True
v32_16k_L54,v32,16k,54,16399,2048,0.676,13.315,9.95665,1.3372971832895602,11.910200000000001,9.412700000000001,True
v32_16k_L55,v32,16k,55,16399,2048,0.684,12.1486,9.9534,1.2205477525267747,10.8542,9.443100000000001,True
v32_16k_L56,v32,16k,56,16399,2048,0.709,12.6111,9.37915,1.344588795359921,11.281450000000001,8.87345,True
v32_16k_L57,v32,16k,57,16399,2048,0.825,13.439950000000001,10.24635,1.3116817208078977,12.07505,9.718350000000001,True
v32_16k_L58,v32,16k,58,16399,2048,0.857,15.1742,10.37115,1.4631164335681193,13.980649999999999,9.88945,True
v32_16k_L59,v32,16k,59,16399,2048,0.772,12.37425,9.56635,1.2935184265681268,11.06235,9.07025,True
v32_16k_L60,v32,16k,60,16399,2048,0.857,15.382200000000001,9.67665,1.5896203748197981,14.17105,9.1471,True
v32_256k_L03,v32,256k,3,163775,2048,0.845,19.234849999999998,11.158299999999999,1.7238154557593899,17.3693,10.659049999999999,True
v32_256k_L04,v32,256k,4,163775,2048,0.899,19.433349999999997,10.2895,1.8886583410272604,17.58695,9.739,True
v32_256k_L05,v32,256k,5,163775,2048,0.92,19.45405,10.172649999999999,1.912387627609325,17.79985,9.593549999999999,True
v32_256k_L06,v32,256k,6,163775,2048,0.762,19.094150000000003,10.2047,1.8711133105333817,17.145400000000002,9.6126,True
v32_256k_L07,v32,256k,7,163775,2048,0.801,19.291,11.07985,1.7410885526428606,17.399900000000002,10.497399999999999,True
v32_256k_L08,v32,256k,8,163775,2048,0.836,29.5565,11.5662,2.555420103404748,25.999650000000003,10.9726,True
v32_256k_L09,v32,256k,9,163775,2048,0.935,19.47345,10.870299999999999,1.7914362989061943,17.55815,10.3215,True
v32_256k_L10,v32,256k,10,163775,2048,0.845,18.3967,10.78865,1.7051901767134905,16.44125,10.18555,True
v32_256k_L11,v32,256k,11,163775,2048,0.85,17.95665,10.399899999999999,1.7266175636304197,16.310200000000002,9.8591,True
v32_256k_L12,v32,256k,12,163775,2048,0.73,17.67975,10.15185,1.741529868940144,15.83175,9.60155,True
v32_256k_L13,v32,256k,13,163775,2048,0.852,19.2125,10.63355,1.8067813665238794,17.30865,10.10875,True
v32_256k_L14,v32,256k,14,163775,2048,0.913,18.90055,10.652700000000001,1.774249720728078,17.155,10.0751,True
v32_256k_L15,v32,256k,15,163775,2048,0.89,18.996650000000002,11.2639,1.6865073376006536,17.2623,10.703899999999999,True
v32_256k_L16,v32,256k,16,163775,2048,0.779,18.108700000000002,10.139149999999999,1.786017565575024,16.2957,9.60295,True
v32_256k_L17,v32,256k,17,163775,2048,0.763,21.419,13.6415,1.5701352490561888,19.899099999999997,13.06225,True
v32_256k_L18,v32,256k,18,163775,2048,0.919,26.19025,10.82545,2.4193220605148054,23.65085,10.251,True
v32_256k_L19,v32,256k,19,163775,2048,0.887,18.8797,10.46545,1.8040026945807393,17.0078,9.927950000000001,True
v32_256k_L20,v32,256k,20,163775,2048,0.831,18.75985,10.85905,1.7275774584332884,17.07175,10.27335,True
v32_256k_L21,v32,256k,21,163775,2048,0.841,19.9935,11.21415,1.7828814488837763,18.03655,10.66715,True
v32_256k_L22,v32,256k,22,163775,2048,0.894,24.7422,10.7214,2.307739660865186,22.1085,10.12155,True
v32_256k_L23,v32,256k,23,163775,2048,0.83,18.28785,10.52625,1.737356608478803,16.459,9.9664,True
v32_256k_L24,v32,256k,24,163775,2048,0.752,20.8334,10.35185,2.012529161454233,18.91495,9.79825,True
v32_256k_L25,v32,256k,25,163775,2048,0.879,26.3582,10.950299999999999,2.40707560523456,23.77105,10.379,True
v32_256k_L26,v32,256k,26,163775,2048,0.78,19.457349999999998,11.5182,1.6892700248302683,17.5519,10.97105,True
v32_256k_L27,v32,256k,27,163775,2048,0.821,25.263849999999998,10.37585,2.4348703961603144,22.79825,9.8111,True
v32_256k_L28,v32,256k,28,163775,2048,0.867,18.743650000000002,10.19025,1.839370967346238,16.9391,9.61585,True
v32_256k_L29,v32,256k,29,163775,2048,0.792,18.684450000000002,10.6383,1.7563379487324104,16.777549999999998,10.08615,True
v32_256k_L30,v32,256k,30,163775,2048,0.865,19.742150000000002,11.0239,1.7908498807137223,17.84625,10.531049999999999,True
v32_256k_L31,v32,256k,31,163775,2048,0.851,18.6911,10.273549999999998,1.81934190226358,16.80795,9.7214,True
v32_256k_L32,v32,256k,32,163775,2048,0.841,19.5566,10.572700000000001,1.8497261815808637,17.6734,10.004700000000001,True
v32_256k_L33,v32,256k,33,163775,2048,0.806,19.1294,10.531049999999999,1.8164760399010547,17.14705,9.9775,True
v32_256k_L34,v32,256k,34,163775,2048,0.865,18.86545,10.515049999999999,1.794137926115425,16.85585,9.9423,True
v32_256k_L35,v32,256k,35,163775,2048,0.829,19.4815,10.4079,1.8717993062961789,17.6271,9.8702,True
v32_256k_L36,v32,256k,36,163775,2048,0.875,27.5805,11.13905,2.4760190500985275,25.05575,10.5935,True
v32_256k_L37,v32,256k,37,163775,2048,0.872,19.63015,10.814200000000001,1.8152198035915739,17.71175,10.26705,True
v32_256k_L38,v32,256k,38,163775,2048,0.917,18.9103,10.50065,1.8008694699851913,16.9662,9.92465,True
v32_256k_L39,v32,256k,39,163775,2048,0.891,19.145400000000002,10.20945,1.8752626243333383,17.3581,9.62545,True
v32_256k_L40,v32,256k,40,163775,2048,0.815,18.53275,10.7998,1.7160271486509011,16.7007,10.2127,True
v32_256k_L41,v32,256k,41,163775,2048,0.854,18.635,10.574200000000001,1.762308259726504,16.8077,10.0175,True
v32_256k_L42,v32,256k,42,163775,2048,0.87,29.478150000000003,10.64945,2.7680443590983574,25.743599999999997,10.116700000000002,True
v32_256k_L43,v32,256k,43,163775,2048,0.889,19.171,10.53585,1.8195969001077275,17.3934,9.975850000000001,True
v32_256k_L44,v32,256k,44,163775,2048,0.827,27.59325,11.417399999999999,2.416771769404593,25.087799999999998,10.8144,True
v32_256k_L45,v32,256k,45,163775,2048,0.816,19.2235,11.67515,1.6465313079489343,17.219,11.09745,True
v32_256k_L46,v32,256k,46,163775,2048,0.886,18.5885,10.15985,1.829603783520426,16.62525,9.569600000000001,True
v32_256k_L47,v32,256k,47,163775,2048,0.917,19.311799999999998,10.0111,1.9290387669686644,17.515099999999997,9.4575,True
v32_256k_L48,v32,256k,48,163775,2048,0.762,27.1565,10.1087,2.6864483069039538,24.747049999999998,9.583950000000002,True
v32_256k_L49,v32,256k,49,163775,2048,0.874,26.79945,10.7599,2.490678352029294,24.332349999999998,10.2142,True
v32_256k_L50,v32,256k,50,163775,2048,0.857,18.937450000000002,10.28465,1.84133149888426,17.05095,9.7328,True
v32_256k_L51,v32,256k,51,163775,2048,0.895,19.19805,10.3903,1.8476896720980143,17.4464,9.79825,True
v32_256k_L52,v32,256k,52,163775,2048,0.845,26.08305,11.29585,2.309082539162613,23.62215,10.70865,True
v32_256k_L53,v32,256k,53,163775,2048,0.821,26.614150000000002,10.78065,2.468696228891579,24.106849999999998,10.203100000000001,True
v32_256k_L54,v32,256k,54,163775,2048,0.865,27.4188,10.0399,2.73098337632845,25.31475,9.53755,True
v32_256k_L55,v32,256k,55,163775,2048,0.909,26.44105,10.6671,2.4787477383731287,24.1131,10.139100000000001,True
v32_256k_L56,v32,256k,56,163775,2048,0.874,27.1373,10.88945,2.492072602381204,24.7855,10.29115,True
v32_256k_L57,v32,256k,57,163775,2048,0.863,18.85895,10.9805,1.71749464960612,17.078200000000002,10.43185,True
v32_256k_L58,v32,256k,58,163775,2048,0.807,26.29105,10.510299999999999,2.501455714870175,23.83185,9.92305,True
v32_256k_L59,v32,256k,59,163775,2048,0.848,27.2044,11.2446,2.419330167369226,24.6495,10.68615,True
v32_256k_L60,v32,256k,60,163775,2048,0.77,27.2381,10.79825,2.5224550274350013,25.028299999999998,10.2911,True
v32_32k_L03,v32,32k,3,32783,2048,0.839,15.54375,9.758299999999998,1.5928747835176211,13.875,9.2575,True
v32_32k_L04,v32,32k,4,32783,2048,0.693,15.57715,10.22545,1.523370609606423,13.9294,9.763200000000001,True
v32_32k_L05,v32,32k,5,32783,2048,0.767,15.105450000000001,10.2335,1.476078565495676,13.4526,9.686350000000001,True
v32_32k_L06,v32,32k,6,32783,2048,0.833,14.459,9.58705,1.5081803057249101,12.7101,9.046299999999999,True
v32_32k_L07,v32,32k,7,32783,2048,0.733,14.695799999999998,10.37585,1.4163466125666813,12.9136,9.854299999999999,True
v32_32k_L08,v32,32k,8,32783,2048,0.738,19.21255,10.22545,1.8788953053410853,17.3678,9.68,True
v32_32k_L09,v32,32k,9,32783,2048,0.804,15.227049999999998,9.88795,1.539960254653391,13.6238,9.34065,True
v32_32k_L10,v32,32k,10,32783,2048,0.771,14.73275,9.81115,1.5016333457341902,13.140799999999999,9.292549999999999,True
v32_32k_L11,v32,32k,11,32783,2048,0.72,15.28135,10.876700000000001,1.4049619829543885,13.688,10.34855,True
v32_32k_L12,v32,32k,12,32783,2048,0.758,14.63665,10.3086,1.4198484760297228,12.999799999999999,9.7999,True
v32_32k_L13,v32,32k,13,32783,2048,0.731,14.40285,10.535950000000001,1.3670195853245317,12.81275,10.01595,True
v32_32k_L14,v32,32k,14,32783,2048,0.758,14.8511,10.38865,1.429550519076107,13.27825,9.8559,True
v32_32k_L15,v32,32k,15,32783,2048,0.758,15.1151,10.21275,1.4800225208685223,13.467049999999999,9.6815,True
v32_32k_L16,v32,32k,16,32783,2048,0.713,14.823799999999999,10.7951,1.373197098683662,13.17905,10.2462,True
v32_32k_L17,v32,32k,17,32783,2048,0.458,15.392,9.5375,1.6138401048492792,13.8304,9.00475,True
v32_32k_L18,v32,32k,18,32783,2048,0.739,14.433549999999999,10.1663,1.4197446465282353,12.819,9.6383,True
v32_32k_L19,v32,32k,19,32783,2048,0.736,14.606399999999999,10.361450000000001,1.4096868681506929,12.9536,9.8654,True
v32_32k_L20,v32,32k,20,32783,2048,0.398,15.553450000000002,9.735899999999999,1.5975359237461357,13.919649999999999,9.2463,True
v32_32k_L21,v32,32k,21,32783,2048,0.521,14.834950000000001,9.539,1.5551892231890136,13.203100000000001,9.0096,True
v32_32k_L22,v32,32k,22,32783,2048,0.762,14.5776,10.0894,1.4448431026622,12.95815,9.5296,True
v32_32k_L23,v32,32k,23,32783,2048,0.481,15.3645,13.26865,1.1579550293360665,13.7631,12.75345,True
v32_32k_L24,v32,32k,24,32783,2048,0.543,15.219100000000001,10.444600000000001,1.457126170461291,13.657399999999999,9.963049999999999,True
v32_32k_L25,v32,32k,25,32783,2048,0.62,15.489450000000001,10.107,1.5325467497773824,13.7599,9.611049999999999,True
v32_32k_L26,v32,32k,26,32783,2048,0.527,15.9696,12.004700000000001,1.3302789740684897,14.4589,11.523100000000001,True
v32_32k_L27,v32,32k,27,32783,2048,0.479,16.35355,9.431899999999999,1.733855320773121,14.8174,8.91025,True
v32_32k_L28,v32,32k,28,32783,2048,0.546,15.0816,10.6495,1.416179163341002,13.457450000000001,10.1039,True
v32_32k_L29,v32,32k,29,32783,2048,0.375,15.6176,10.409450000000001,1.5003290279505639,14.0094,9.8974,True
v32_32k_L30,v32,32k,30,32783,2048,0.508,14.4703,12.0974,1.1961495858614248,12.868799999999998,11.617450000000002,True
v32_32k_L31,v32,32k,31,32783,2048,0.424,15.54395,10.8399,1.433956955322466,13.927950000000001,10.34865,True
v32_32k_L32,v32,32k,32,32783,2048,0.396,16.1104,10.47825,1.537508648867893,14.50685,10.0208,True
v32_32k_L33,v32,32k,33,32783,2048,0.238,17.89895,10.46075,1.7110580025332789,16.225450000000002,9.9279,True
v32_32k_L34,v32,32k,34,32783,2048,0.429,15.90205,9.8686,1.6113785136696186,14.29275,9.336,True
v32_32k_L35,v32,32k,35,32783,2048,0.499,14.907,9.559899999999999,1.5593259343716985,13.2047,9.0063,True
v32_32k_L36,v32,32k,36,32783,2048,0.602,15.0735,9.7247,1.5500221086511665,13.4862,9.2575,True
v32_32k_L37,v32,32k,37,32783,2048,0.542,14.5824,10.42865,1.3983017936166235,12.90685,9.902149999999999,True
v32_32k_L38,v32,32k,38,32783,2048,0.527,14.93735,10.4399,1.4307943562677805,13.351899999999999,9.939,True
v32_32k_L39,v32,32k,39,32783,2048,0.406,15.1198,10.08305,1.4995264329741496,13.571,9.54865,True
v32_32k_L40,v32,32k,40,32783,2048,0.545,14.4528,10.81915,1.3358535559632687,12.7805,10.2975,True
v32_32k_L41,v32,32k,41,32783,2048,0.462,15.824,10.0927,1.5678658832621597,14.156450000000001,9.49425,True
v32_32k_L42,v32,32k,42,32783,2048,0.516,14.607850000000001,12.1199,1.2052780963539305,12.95505,11.6351,True
