uuid,model,isl,layer,N,K,hit,pr_cold,cand_cold,speedup_cold,pr_warm,cand_warm,cand_exact
v32_32k_L09,v32,32k,9,32783,2048,0.804,15.69575,8.47825,1.851295963199953,13.8046,7.9327,True
v32_32k_L10,v32,32k,10,32783,2048,0.771,14.97415,10.99015,1.3625064262089235,13.49105,10.46065,True
v32_32k_L11,v32,32k,11,32783,2048,0.72,15.231549999999999,8.5423,1.78307364527118,13.3919,7.94545,True
v32_32k_L12,v32,32k,12,32783,2048,0.758,15.23815,8.51495,1.789575981068591,13.55975,7.903899999999999,True
v32_32k_L13,v32,32k,13,32783,2048,0.731,14.47985,8.41265,1.721199621997825,12.8286,7.771100000000001,True
v32_32k_L14,v32,32k,14,32783,2048,0.758,14.66855,10.97105,1.3370233478108293,13.00305,10.364799999999999,True
v32_32k_L15,v32,32k,15,32783,2048,0.758,15.284600000000001,8.8143,1.7340685023200937,13.574200000000001,8.08785,True
v32_32k_L16,v32,32k,16,32783,2048,0.713,15.2972,8.4991,1.7998611617700697,13.4926,7.86865,True
v32_32k_L17,v32,32k,17,32783,2048,0.458,15.2974,11.380600000000001,1.3441646310387851,13.5675,10.667,True
v32_32k_L18,v32,32k,18,32783,2048,0.739,14.96135,8.31035,1.8003273027008488,13.4238,7.7775,True
v32_32k_L19,v32,32k,19,32783,2048,0.736,14.55335,11.259049999999998,1.2925912932263381,12.9629,10.64615,True
v32_32k_L20,v32,32k,20,32783,2048,0.398,15.23505,9.02705,1.687710824688021,13.667,8.387049999999999,True
v32_32k_L21,v32,32k,21,32783,2048,0.521,14.98385,8.6415,1.733940866747671,13.364600000000001,8.091050000000001,True
v32_32k_L22,v32,32k,22,32783,2048,0.762,15.05265,8.4991,1.7710875269146145,13.2702,7.88945,True
v32_32k_L23,v32,32k,23,32783,2048,0.481,15.18855,11.148549999999998,1.3623789640805308,13.50525,10.5198,True
v32_32k_L24,v32,32k,24,32783,2048,0.543,15.771049999999999,10.971,1.4375216479810409,14.2367,10.36135,True
v32_32k_L25,v32,32k,25,32783,2048,0.62,15.35015,8.670200000000001,1.770449355262854,13.771,7.875,True
v32_32k_L26,v32,32k,26,32783,2048,0.527,15.64765,8.9311,1.7520406220958225,14.155,8.0687,True
v32_32k_L27,v32,32k,27,32783,2048,0.479,16.5214,8.894200000000001,1.857547615299858,14.9918,8.1087,True
v32_32k_L28,v32,32k,28,32783,2048,0.546,15.5551,11.300600000000001,1.3764844344548075,13.759799999999998,10.6878,True
v32_32k_L29,v32,32k,29,32783,2048,0.375,15.45905,9.06545,1.7052711117484514,13.759549999999999,8.371049999999999,True
v32_32k_L30,v32,32k,30,32783,2048,0.508,15.3614,10.98225,1.398747979694507,13.5374,10.41425,True
v32_32k_L31,v32,32k,31,32783,2048,0.424,15.47815,11.06695,1.3985922047176502,13.966149999999999,10.31985,True
v32_32k_L32,v32,32k,32,32783,2048,0.396,15.7261,8.7534,1.7965704754723881,14.236600000000001,8.0591,True
v32_32k_L33,v32,32k,33,32783,2048,0.238,18.010900000000003,10.99975,1.6373917589036115,16.3933,10.443200000000001,True
v32_32k_L34,v32,32k,34,32783,2048,0.429,16.396549999999998,10.9951,1.4912597429764165,14.6158,10.4543,True
v32_32k_L35,v32,32k,35,32783,2048,0.499,14.591700000000001,8.46545,1.7236768275756162,12.98385,7.785399999999999,True
v32_32k_L36,v32,32k,36,32783,2048,0.602,15.7086,8.49425,1.8493215999058188,14.05585,7.8655,True
v32_32k_L37,v32,32k,37,32783,2048,0.542,14.554950000000002,8.932649999999999,1.6294100854729563,12.9231,8.02225,True
v32_32k_L38,v32,32k,38,32783,2048,0.527,14.7358,8.6878,1.696148622205852,13.08465,7.927899999999999,True
v32_32k_L39,v32,32k,39,32783,2048,0.406,15.410950000000001,11.289399999999999,1.3650814037947103,13.71495,10.443,True
v32_32k_L40,v32,32k,40,32783,2048,0.545,14.9119,8.8671,1.681711044197088,13.0927,8.23035,True
v32_32k_L41,v32,32k,41,32783,2048,0.462,15.59475,11.12135,1.4022353401340664,13.911700000000002,10.415799999999999,True
v32_32k_L42,v32,32k,42,32783,2048,0.516,15.2285,10.9694,1.388271008441665,13.531,10.460600000000001,True
v32_32k_L43,v32,32k,43,32783,2048,0.304,16.01415,11.243049999999998,1.4243599379172025,14.458950000000002,10.6319,True
v32_32k_L44,v32,32k,44,32783,2048,0.593,14.561399999999999,8.587200000000001,1.695709893795416,12.9229,7.92785,True
v32_32k_L45,v32,32k,45,32783,2048,0.365,14.94375,8.62225,1.7331612978050974,13.3262,8.07835,True
v32_32k_L46,v32,32k,46,32783,2048,0.191,17.409299999999998,11.24145,1.548670322778645,15.6158,10.8429,True
v32_32k_L47,v32,32k,47,32783,2048,0.437,15.8222,8.652700000000001,1.8285852970749013,14.20615,7.987100000000001,True
v32_32k_L48,v32,32k,48,32783,2048,0.479,15.10535,8.5278,1.7713067848683133,13.523,7.867100000000001,True
v32_32k_L49,v32,32k,49,32783,2048,0.495,15.02855,8.99825,1.6701636429305697,13.41575,8.1949,True
v32_32k_L50,v32,32k,50,32783,2048,0.379,15.259,11.430299999999999,1.3349605872111845,13.6782,10.65745,True
v32_32k_L51,v32,32k,51,32783,2048,0.537,15.36135,9.16785,1.675567335853008,13.667,8.364700000000001,True
v32_32k_L52,v32,32k,52,32783,2048,0.634,15.7567,9.0447,1.7420920539100246,13.93745,8.5663,True
v32_32k_L53,v32,32k,53,32783,2048,0.733,14.68945,11.38385,1.290376278675492,12.993549999999999,10.55825,True
v32_32k_L54,v32,32k,54,32783,2048,0.512,16.1581,8.723049999999999,1.8523452232877267,14.1774,8.195,True
v32_32k_L55,v32,32k,55,32783,2048,0.468,14.53575,11.0989,1.309656812837308,12.9245,10.44305,True
v32_32k_L56,v32,32k,56,32783,2048,0.653,14.2174,11.2014,1.269252057778492,12.67025,10.4527,True
v32_32k_L57,v32,32k,57,32783,2048,0.65,14.8286,11.364600000000001,1.304806152438273,13.239799999999999,10.686399999999999,True
v32_32k_L58,v32,32k,58,32783,2048,0.811,18.17095,8.4975,2.1383877611062077,16.40945,7.9775,True
v32_32k_L59,v32,32k,59,32783,2048,0.738,15.02515,8.5743,1.7523471303779903,13.4796,8.003,True
v32_32k_L60,v32,32k,60,32783,2048,0.819,19.275,8.78545,2.193968436448901,17.559849999999997,8.23665,True
v32_4k_L03,v32,4k,3,4111,2048,0.897,13.4062,4.87835,2.748101304744432,12.11505,4.2735,True
v32_4k_L04,v32,4k,4,4111,2048,0.806,13.606399999999999,5.72635,2.3761034515878348,12.555,5.214300000000001,True
v32_4k_L05,v32,4k,5,4111,2048,0.902,12.883,5.395149999999999,2.387885415604756,11.53425,4.84315,True
v32_4k_L06,v32,4k,6,4111,2048,0.884,13.430200000000001,5.71995,2.347957587041845,12.047799999999999,5.2191,True
v32_4k_L07,v32,4k,7,4111,2048,0.864,12.87495,5.21275,2.469895928252842,11.57105,4.6383,True
v32_4k_L08,v32,4k,8,4111,2048,0.876,13.19985,5.198300000000001,2.5392628359271296,11.7374,4.6415500000000005,True
v32_4k_L09,v32,4k,9,4111,2048,0.872,10.451,5.3775,1.9434681543468153,9.15505,4.772600000000001,True
v32_4k_L10,v32,4k,10,4111,2048,0.792,13.3376,5.6159,2.374971064299578,12.26385,5.097600000000001,True
v32_4k_L11,v32,4k,11,4111,2048,0.853,12.97245,5.4816,2.366544439579685,11.5694,4.84315,True
v32_4k_L12,v32,4k,12,4111,2048,0.833,13.363,5.6944,2.3466914863725767,11.9966,5.11505,True
v32_4k_L13,v32,4k,13,4111,2048,0.846,13.643,5.803,2.35102533172497,12.30385,5.29115,True
v32_4k_L14,v32,4k,14,4111,2048,0.81,13.2302,5.24315,2.523330440670208,11.955,4.6943,True
v32_4k_L15,v32,4k,15,4111,2048,0.827,14.0414,5.40475,2.597974004348027,12.8158,4.86875,True
v32_4k_L16,v32,4k,16,4111,2048,0.796,13.115200000000002,6.1567,2.130232104861371,11.98865,5.64625,True
v32_4k_L17,v32,4k,17,4111,2048,0.674,10.1039,5.4304,1.8606180023571008,8.9391,4.9023,True
v32_4k_L18,v32,4k,18,4111,2048,0.815,13.72295,5.59995,2.450548665613086,12.643,5.1023000000000005,True
v32_4k_L19,v32,4k,19,4111,2048,0.802,13.09725,5.260800000000001,2.489592837591241,11.82375,4.7023,True
v32_4k_L20,v32,4k,20,4111,2048,0.658,11.143799999999999,5.239949999999999,2.1266996822488764,9.655899999999999,4.6703,True
v32_4k_L21,v32,4k,21,4111,2048,0.716,13.201450000000001,5.3455,2.4696380132822,12.14055,4.7696000000000005,True
v32_4k_L22,v32,4k,22,4111,2048,0.799,13.108649999999999,5.63995,2.324249328451493,12.03985,5.12955,True
v32_4k_L23,v32,4k,23,4111,2048,0.664,9.82855,5.25115,1.8716947716214543,8.727799999999998,4.6751499999999995,True
v32_4k_L24,v32,4k,24,4111,2048,0.702,11.01905,5.64635,1.9515350624739876,9.462200000000001,5.1678999999999995,True
v32_4k_L25,v32,4k,25,4111,2048,0.69,13.7117,5.80785,2.360890863228217,12.60625,5.2191,True
v32_4k_L26,v32,4k,26,4111,2048,0.522,9.993549999999999,5.20955,1.9183134819706114,8.7439,4.67995,True
v32_4k_L27,v32,4k,27,4111,2048,0.547,10.6735,5.35515,1.993128110323707,9.35985,4.7488,True
v32_4k_L28,v32,4k,28,4111,2048,0.674,10.76295,5.63835,1.9088829178749103,9.3135,5.150399999999999,True
