uuid,model,isl,layer,K,N,cr,hit,cs,T,v256,mbpm,wpr,gpu,us_prod_nsys,us_timed_nsys,overhead,window_cyc,exact,mono,csv_pr_us,cyc_p1_gather_stats,frac_p1_gather_stats,us_p1_gather_stats,cyc_smem_stage,frac_smem_stage,us_smem_stage,cyc_p1b_rungs,frac_p1b_rungs,us_p1b_rungs,cyc_p2_count_admission,frac_p2_count_admission,us_p2_count_admission,cyc_p3_collect,frac_p3_collect,us_p3_collect,cyc_p4_select,frac_p4_select,us_p4_select,cyc_epilogue,frac_epilogue,us_epilogue
pro_16k_L46,pro,16k,46,1024,4099,4,0.829,1,512,False,0,False,7,8.755,8.942,0.0214,14584.5,True,True,9.54,2655.0,0.18268,1.5994,121.0,0.00833,0.0729,1148.0,0.07899,0.6916,2168.5,0.14921,1.3063,1776.0,0.1222,1.0699,6643.0,0.45708,4.0018,22.0,0.00151,0.0133
pro_16k_L48,pro,16k,48,1024,4099,4,0.745,1,512,False,0,False,0,8.741,8.853,0.0128,14512.0,True,True,9.46,2602.0,0.17944,1.5685,121.0,0.00834,0.0729,1150.5,0.07934,0.6935,2053.5,0.14162,1.2378,1794.5,0.12375,1.0817,6759.0,0.46612,4.0743,20.0,0.00138,0.0121
pro_16k_L50,pro,16k,50,1024,4099,4,0.917,1,512,False,0,False,1,11.237,10.402,-0.0743,17288.0,True,True,11.08,2645.0,0.15294,1.7185,125.0,0.00723,0.0812,1158.5,0.06699,0.7527,4370.0,0.25268,2.8393,1829.0,0.10576,1.1884,7146.0,0.41319,4.643,21.0,0.00121,0.0136
pro_16k_L52,pro,16k,52,1024,4099,4,0.864,1,512,False,0,False,2,12.016,11.629,-0.0322,19333.5,True,True,11.47,2887.0,0.14947,1.796,164.0,0.00849,0.102,1173.5,0.06076,0.73,4820.5,0.24957,2.9989,1906.0,0.09868,1.1857,8343.0,0.43194,5.1903,21.0,0.00109,0.0131
pro_16k_L54,pro,16k,54,1024,4099,4,0.881,1,512,False,0,False,3,12.013,11.184,-0.069,18990.0,True,True,11.54,2843.0,0.14953,1.7963,127.0,0.00668,0.0802,1174.0,0.06175,0.7418,4767.0,0.25073,3.012,1843.0,0.09694,1.1645,8237.5,0.43327,5.2048,21.0,0.0011,0.0133
pro_16k_L56,pro,16k,56,1024,4099,4,0.884,1,512,False,0,False,4,12.227,11.28,-0.0775,19109.0,True,True,11.62,2623.0,0.13758,1.6822,165.0,0.00865,0.1058,1170.5,0.0614,0.7507,4702.0,0.24663,3.0156,1904.0,0.09987,1.2211,8480.5,0.44482,5.4389,20.0,0.00105,0.0128
pro_16k_L58,pro,16k,58,1024,4099,4,0.883,1,512,False,0,False,5,11.222,10.733,-0.0436,17831.0,True,True,10.88,2903.5,0.16319,1.8314,125.0,0.00703,0.0788,1176.5,0.06612,0.7421,4260.0,0.23943,2.687,1827.5,0.10271,1.1527,7479.0,0.42035,4.7173,21.0,0.00118,0.0132
pro_16k_L60,pro,16k,60,1024,4099,4,0.915,1,512,False,0,False,6,12.131,12.051,-0.0066,20109.5,True,True,11.71,2791.5,0.13895,1.6856,162.0,0.00806,0.0978,1174.0,0.05844,0.7089,5046.5,0.25119,3.0473,1854.5,0.09231,1.1198,9040.5,0.45,5.4591,21.0,0.00105,0.0127
pro_256k_L02,pro,256k,2,1024,65539,4,0.923,4,512,True,1,False,1,16.6,16.712,0.0067,29569.5,True,True,16.23,2718.5,0.09206,1.5281,115.0,0.00389,0.0646,1069.5,0.03622,0.6012,9361.5,0.31701,5.2623,3509.5,0.11884,1.9728,12583.0,0.42609,7.0732,174.0,0.00589,0.0978
pro_256k_L04,pro,256k,4,1024,65539,4,0.877,4,512,True,1,False,2,17.942,18.002,0.0033,31858.5,True,True,17.38,3323.5,0.10427,1.8708,108.0,0.00339,0.0608,1057.0,0.03316,0.595,9392.5,0.29467,5.2871,3467.0,0.10877,1.9516,14365.0,0.45067,8.0862,161.5,0.00507,0.0909
pro_256k_L06,pro,256k,6,1024,65539,4,0.908,4,512,True,1,False,3,16.378,16.565,0.0114,29247.0,True,True,16.1,2639.5,0.09096,1.4897,109.0,0.00376,0.0615,1062.0,0.0366,0.5994,9335.5,0.3217,5.2687,3469.0,0.11954,1.9578,12251.0,0.42217,6.9142,153.0,0.00527,0.0863
pro_256k_L08,pro,256k,8,1024,65539,4,0.927,4,512,True,1,False,4,17.083,17.134,0.003,30421.0,True,True,17.02,2940.0,0.09657,1.6498,111.5,0.00366,0.0626,1063.0,0.03492,0.5965,9221.0,0.30289,5.1743,3464.0,0.11378,1.9438,13478.0,0.44272,7.5631,166.0,0.00545,0.0931
pro_256k_L10,pro,256k,10,1024,65539,4,0.883,4,512,True,1,False,5,18.637,18.662,0.0014,33155.0,True,True,18.28,3164.0,0.09561,1.7819,108.0,0.00326,0.0608,1057.0,0.03194,0.5953,13239.5,0.40008,7.4561,3546.0,0.10715,1.997,11812.0,0.35694,6.6522,166.0,0.00502,0.0935
pro_256k_L12,pro,256k,12,1024,65539,4,0.826,4,512,True,1,False,6,14.301,14.459,0.0111,24849.5,True,True,13.77,3261.0,0.13128,1.8774,108.0,0.00435,0.0622,1056.0,0.04251,0.608,5217.0,0.21003,3.0036,3480.0,0.1401,2.0035,11570.5,0.46581,6.6615,147.0,0.00592,0.0846
pro_256k_L14,pro,256k,14,1024,65539,4,0.799,4,512,True,1,False,7,14.227,14.336,0.0076,24952.5,True,True,14.2,2796.5,0.11286,1.6056,115.0,0.00464,0.066,1071.5,0.04324,0.6152,5081.0,0.20505,2.9173,3473.5,0.14018,1.9944,12077.5,0.48741,6.9345,164.0,0.00662,0.0942
pro_256k_L16,pro,256k,16,1024,65539,4,0.629,4,512,True,1,False,0,14.907,15.006,0.0067,26288.0,True,True,14.54,2668.0,0.10196,1.52,115.0,0.00439,0.0655,1071.0,0.04093,0.6102,5097.5,0.19481,2.9041,3485.0,0.13319,1.9854,13573.5,0.51874,7.7329,156.5,0.00598,0.0892
pro_256k_L18,pro,256k,18,1024,65539,4,0.608,4,512,True,1,False,1,15.013,15.123,0.0073,26509.5,True,True,14.73,2880.0,0.10885,1.6342,115.0,0.00435,0.0653,1071.5,0.0405,0.608,5300.0,0.20032,3.0073,3509.0,0.13263,1.9911,13411.0,0.50688,7.6097,171.5,0.00648,0.0973
pro_256k_L20,pro,256k,20,1024,65539,4,0.74,4,512,True,1,False,2,14.52,14.68,0.011,25207.0,True,True,13.91,3557.0,0.14084,2.0451,108.0,0.00428,0.0621,1057.0,0.04185,0.6077,5180.0,0.20511,2.9782,3485.5,0.13801,2.0039,11702.5,0.46337,6.7282,165.0,0.00653,0.0949
pro_256k_L22,pro,256k,22,1024,65539,4,0.355,4,512,True,1,False,3,13.834,13.995,0.0117,24304.0,True,True,15.29,3164.0,0.13031,1.8026,110.5,0.00455,0.063,1063.0,0.04378,0.6056,5240.0,0.21581,2.9854,3471.0,0.14295,1.9776,11091.0,0.45678,6.3189,141.5,0.00583,0.0806
pro_256k_L24,pro,256k,24,1024,65539,4,0.606,4,512,True,1,False,4,15.317,15.418,0.0066,27217.0,True,True,15.15,3219.0,0.11877,1.8191,115.0,0.00424,0.065,1063.0,0.03922,0.6007,5189.5,0.19147,2.9327,3487.5,0.12867,1.9709,13881.5,0.51217,7.8447,148.0,0.00546,0.0836
pro_256k_L26,pro,256k,26,1024,65539,4,0.463,4,512,True,1,False,5,16.464,16.594,0.0079,29062.0,True,True,15.84,3285.5,0.11323,1.8642,108.0,0.00372,0.0613,1058.5,0.03648,0.6006,9139.0,0.31496,5.1855,3445.0,0.11873,1.9547,11817.5,0.40727,6.7053,163.0,0.00562,0.0925
pro_256k_L28,pro,256k,28,1024,65539,4,0.641,4,512,True,1,False,6,15.253,15.339,0.0057,26656.0,True,True,14.44,3372.5,0.12706,1.938,108.0,0.00407,0.0621,1057.5,0.03984,0.6077,5223.5,0.19679,3.0017,3475.0,0.13092,1.9969,13153.5,0.49555,7.5586,153.0,0.00576,0.0879
pro_256k_L30,pro,256k,30,1024,65539,4,0.358,4,512,True,1,False,7,14.757,14.938,0.0123,26240.0,True,True,13.71,3017.5,0.11542,1.7033,115.0,0.0044,0.0649,1071.5,0.04099,0.6048,5179.5,0.19812,2.9236,3479.5,0.13309,1.9641,13117.0,0.50174,7.4041,163.0,0.00623,0.092
pro_256k_L32,pro,256k,32,1024,65539,4,0.489,4,512,True,1,False,0,15.683,15.878,0.0124,28011.0,True,True,15.57,2845.0,0.10176,1.596,115.0,0.00411,0.0645,1073.0,0.03838,0.6019,8945.5,0.31997,5.0182,3477.5,0.12439,1.9508,11352.0,0.40605,6.3682,149.0,0.00533,0.0836
pro_256k_L34,pro,256k,34,1024,65539,4,0.551,4,512,True,1,False,1,16.686,16.819,0.008,29744.0,True,True,15.94,3051.0,0.10261,1.7122,115.0,0.00387,0.0645,1070.5,0.036,0.6008,5230.0,0.17589,2.935,3522.5,0.11847,1.9768,16573.0,0.55738,9.3006,172.0,0.00578,0.0965
pro_256k_L36,pro,256k,36,1024,65539,4,0.417,4,512,True,1,False,2,14.181,14.315,0.0095,24604.5,True,True,15.76,3274.5,0.1334,1.8917,108.0,0.0044,0.0624,1057.0,0.04306,0.6106,5192.0,0.21152,2.9995,3472.5,0.14147,2.0061,11283.5,0.45968,6.5186,159.0,0.00648,0.0919
pro_256k_L38,pro,256k,38,1024,65539,4,0.266,4,512,True,1,False,3,16.066,16.139,0.0046,28493.5,True,True,14.59,2909.0,0.10255,1.6475,109.0,0.00384,0.0617,1062.0,0.03744,0.6015,5217.0,0.18391,2.9546,3480.0,0.12268,1.9709,15446.5,0.54451,8.748,144.0,0.00508,0.0816
pro_256k_L40,pro,256k,40,1024,65539,4,0.549,4,512,True,1,False,4,16.45,16.597,0.0089,29372.0,True,True,15.99,2771.0,0.09471,1.5579,113.0,0.00386,0.0635,1061.0,0.03626,0.5965,5206.5,0.17795,2.9272,3481.0,0.11898,1.9571,16468.0,0.56285,9.2587,157.5,0.00538,0.0886
pro_256k_L42,pro,256k,42,1024,65539,4,0.751,4,512,True,1,False,5,14.192,14.307,0.0081,24615.5,True,True,13.82,3357.5,0.13731,1.9487,108.0,0.00442,0.0627,1059.0,0.04331,0.6146,5182.0,0.21193,3.0076,3452.5,0.14119,2.0038,11135.0,0.45538,6.4628,158.0,0.00646,0.0917
pro_256k_L44,pro,256k,44,1024,65539,4,0.465,4,512,True,1,False,6,16.394,16.472,0.0048,28950.5,True,True,15.96,3133.0,0.10845,1.7779,108.0,0.00374,0.0613,1053.0,0.03645,0.5975,9175.5,0.31761,5.2067,3464.5,0.11992,1.966,11798.0,0.40838,6.6949,157.5,0.00545,0.0894
pro_256k_L46,pro,256k,46,1024,65539,4,0.709,4,512,True,1,False,7,14.317,14.51,0.0135,25482.0,True,True,13.91,3027.5,0.11973,1.7141,115.0,0.00455,0.0651,1069.5,0.0423,0.6055,5184.5,0.20503,2.9354,3475.5,0.13744,1.9678,12256.5,0.48471,6.9394,158.0,0.00625,0.0895
pro_256k_L48,pro,256k,48,1024,65539,4,0.466,4,512,True,1,False,0,17.338,17.442,0.006,31038.5,True,True,17.2,2709.5,0.08787,1.5234,115.0,0.00373,0.0647,1071.0,0.03473,0.6022,5050.5,0.16379,2.8397,3531.0,0.11451,1.9853,18182.0,0.58964,10.2229,177.0,0.00574,0.0995
pro_256k_L50,pro,256k,50,1024,65539,4,0.456,4,512,True,1,False,1,16.23,16.408,0.0109,29027.0,True,True,15.81,2891.0,0.09974,1.6188,115.0,0.00397,0.0644,1071.0,0.03695,0.5997,9211.5,0.31779,5.1578,3507.0,0.12099,1.9637,12028.0,0.41495,6.7348,163.0,0.00562,0.0913
pro_256k_L52,pro,256k,52,1024,65539,4,0.517,4,512,True,1,False,2,16.888,17.101,0.0126,29990.5,True,True,16.1,3345.0,0.11156,1.8841,108.0,0.0036,0.0608,1057.5,0.03527,0.5956,5155.0,0.17193,2.9035,3475.5,0.11591,1.9576,16678.5,0.55626,9.3941,164.0,0.00547,0.0924
pro_256k_L54,pro,256k,54,1024,65539,4,0.702,4,512,True,1,False,3,14.294,14.403,0.0076,25037.5,True,True,14.04,2974.5,0.11895,1.7003,113.0,0.00452,0.0646,1062.0,0.04247,0.6071,5210.5,0.20837,2.9785,3482.0,0.13924,1.9904,12015.5,0.4805,6.8684,149.0,0.00596,0.0852
pro_256k_L56,pro,256k,56,1024,65539,4,0.568,4,512,True,1,False,4,15.421,15.565,0.0093,27272.0,True,True,14.98,2781.0,0.10179,1.5697,114.0,0.00417,0.0643,1062.0,0.03887,0.5994,5182.0,0.18967,2.9248,3470.5,0.12702,1.9588,14546.0,0.5324,8.2101,166.0,0.00608,0.0937
pro_256k_L58,pro,256k,58,1024,65539,4,0.737,4,512,True,1,False,5,14.582,14.774,0.0132,25525.0,True,True,14.2,3410.0,0.13393,1.953,108.0,0.00424,0.0619,1058.0,0.04155,0.606,5174.0,0.20321,2.9633,3454.5,0.13568,1.9785,12109.5,0.47561,6.9355,147.0,0.00577,0.0842
pro_256k_L60,pro,256k,60,1024,65539,4,0.858,4,512,True,1,False,6,14.192,14.315,0.0087,24510.0,True,True,13.55,3146.0,0.12893,1.8297,108.0,0.00443,0.0628,1055.0,0.04324,0.6136,5203.5,0.21325,3.0264,3482.5,0.14272,2.0254,11261.5,0.46151,6.5498,145.0,0.00594,0.0843
pro_32k_L02,pro,32k,2,1024,8195,4,0.942,1,512,False,1,False,7,11.088,10.859,-0.0206,18309.0,True,True,10.81,2600.5,0.14237,1.5786,121.0,0.00662,0.0735,1150.0,0.06296,0.6981,5064.0,0.27724,3.074,2234.0,0.1223,1.3561,7076.5,0.38741,4.2956,20.0,0.00109,0.0121
pro_32k_L04,pro,32k,4,1024,8195,4,0.917,1,512,False,1,False,0,11.094,10.848,-0.0222,18296.0,True,True,10.64,2645.0,0.14473,1.6056,121.0,0.00662,0.0735,1149.0,0.06287,0.6975,4611.0,0.2523,2.7991,2247.5,0.12298,1.3643,7482.5,0.40942,4.5422,20.0,0.00109,0.0121
pro_32k_L06,pro,32k,6,1024,8195,4,0.909,1,512,False,1,False,1,11.478,11.267,-0.0184,19082.0,True,True,10.93,2641.5,0.13906,1.5962,125.0,0.00658,0.0755,1161.0,0.06112,0.7016,5215.5,0.27457,3.1517,2285.5,0.12032,1.3811,7545.5,0.39724,4.5596,21.0,0.00111,0.0127
pro_32k_L08,pro,32k,8,1024,8195,4,0.939,1,512,False,1,False,2,11.957,11.661,-0.0248,19500.5,True,True,10.91,3089.5,0.15933,1.9051,164.0,0.00846,0.1011,1179.0,0.0608,0.727,5240.5,0.27027,3.2315,2243.5,0.1157,1.3834,7452.5,0.38435,4.5956,21.0,0.00108,0.0129
pro_32k_L10,pro,32k,10,1024,8195,4,0.912,1,512,False,1,False,3,11.917,11.683,-0.0196,20087.5,True,True,11.52,2928.0,0.14514,1.7296,125.0,0.0062,0.0738,1180.0,0.05849,0.697,5064.0,0.25102,2.9914,2294.5,0.11374,1.3554,8561.0,0.42437,5.0571,21.0,0.00104,0.0124
pro_32k_L12,pro,32k,12,1024,8195,4,0.859,1,512,False,1,False,4,9.571,9.589,0.0018,15853.5,True,True,9.19,2880.5,0.18213,1.7432,93.0,0.00588,0.0563,1160.5,0.07338,0.7023,2540.5,0.16063,1.5374,2236.5,0.14141,1.3534,6885.0,0.43532,4.1665,20.0,0.00126,0.0121
pro_32k_L14,pro,32k,14,1024,8195,4,0.874,1,512,False,1,False,5,12.202,11.885,-0.026,19945.5,True,True,11.02,3281.5,0.16424,2.0039,125.0,0.00626,0.0763,1177.0,0.05891,0.7188,5160.0,0.25825,3.1511,2296.0,0.11491,1.4021,7920.0,0.39639,4.8365,21.0,0.00105,0.0128
pro_32k_L16,pro,32k,16,1024,8195,4,0.763,1,512,False,1,False,6,10.448,10.482,0.0032,17179.0,True,True,9.67,2970.5,0.17413,1.8193,93.0,0.00545,0.057,1163.5,0.0682,0.7126,2844.5,0.16674,1.7421,2244.0,0.13154,1.3743,7723.0,0.45271,4.7299,21.0,0.00123,0.0129
pro_32k_L18,pro,32k,18,1024,8195,4,0.681,1,512,False,1,False,7,9.922,9.963,0.0042,16508.0,True,True,9.86,2629.5,0.15912,1.5788,93.0,0.00563,0.0558,1139.0,0.06893,0.6839,2773.0,0.16781,1.6649,2222.5,0.13449,1.3344,7647.0,0.46275,4.5913,21.0,0.00127,0.0126
pro_32k_L20,pro,32k,20,1024,8195,4,0.835,1,512,False,1,False,0,9.256,9.339,0.009,15453.5,True,True,9.43,2877.5,0.18613,1.7228,93.0,0.00602,0.0557,1138.0,0.07361,0.6813,2683.5,0.17358,1.6066,2207.5,0.14279,1.3216,6439.5,0.41653,3.8554,21.0,0.00136,0.0126
pro_32k_L22,pro,32k,22,1024,8195,4,0.562,1,512,False,1,False,1,10.31,10.331,0.002,17212.0,True,True,10.17,2628.0,0.15299,1.5774,93.0,0.00541,0.0558,1145.0,0.06666,0.6872,2783.5,0.16204,1.6707,2243.5,0.1306,1.3466,8264.0,0.48108,4.9602,21.0,0.00122,0.0126
pro_32k_L24,pro,32k,24,1024,8195,4,0.755,1,512,False,1,False,2,10.056,10.117,0.006,16437.5,True,True,9.41,3010.0,0.18392,1.8495,93.0,0.00568,0.0571,1172.0,0.07161,0.7201,2798.5,0.17099,1.7195,2224.0,0.13589,1.3665,7047.5,0.43062,4.3303,21.0,0.00128,0.0129
pro_32k_L26,pro,32k,26,1024,8195,4,0.559,1,512,False,1,False,3,11.043,11.099,0.0051,18727.0,True,True,10.56,2725.5,0.14566,1.6085,93.0,0.00497,0.0549,1146.0,0.06124,0.6763,2831.0,0.15129,1.6708,2335.0,0.12479,1.378,9561.0,0.51096,5.6426,20.5,0.0011,0.0121
pro_32k_L28,pro,32k,28,1024,8195,4,0.821,1,512,False,1,False,4,9.835,9.894,0.006,16273.5,True,True,9.67,2785.0,0.17139,1.6857,93.0,0.00572,0.0563,1157.0,0.0712,0.7003,2537.0,0.15613,1.5355,2230.0,0.13723,1.3497,7426.5,0.45703,4.495,21.0,0.00129,0.0127
pro_32k_L30,pro,32k,30,1024,8195,4,0.53,1,512,False,1,False,5,11.267,11.354,0.0077,18984.5,True,True,10.59,3275.5,0.17279,1.9469,95.0,0.00501,0.0565,1152.5,0.0608,0.685,2520.5,0.13297,1.4982,2354.0,0.12418,1.3992,9537.5,0.50314,5.669,21.0,0.00111,0.0125
pro_32k_L32,pro,32k,32,1024,8195,4,0.483,1,512,False,1,False,6,11.533,11.554,0.0018,19346.0,True,True,10.7,2991.5,0.15479,1.7851,95.0,0.00492,0.0567,1165.5,0.06031,0.6955,3024.0,0.15647,1.8045,2418.0,0.12511,1.4429,9611.5,0.49732,5.7355,21.0,0.00109,0.0125
pro_32k_L34,pro,32k,34,1024,8195,4,0.704,1,512,False,1,False,7,9.379,9.469,0.0096,15749.5,True,True,9.58,2813.0,0.18047,1.6927,93.0,0.00597,0.056,1137.0,0.07295,0.6842,2321.0,0.14891,1.3966,2213.0,0.14198,1.3316,6990.0,0.44845,4.2061,20.0,0.00128,0.012
pro_32k_L36,pro,32k,36,1024,8195,4,0.49,1,512,False,1,False,0,10.432,10.464,0.0031,17538.5,True,True,10.44,2634.5,0.1505,1.57,93.0,0.00531,0.0554,1137.5,0.06498,0.6779,2698.0,0.15412,1.6078,2318.0,0.13242,1.3814,8603.5,0.49147,5.1271,21.0,0.0012,0.0125
pro_32k_L38,pro,32k,38,1024,8195,4,0.637,1,512,False,1,False,1,9.968,10.107,0.014,16805.0,True,True,9.97,2770.0,0.16493,1.6441,93.0,0.00554,0.0552,1148.0,0.06836,0.6814,2675.5,0.15931,1.588,2246.0,0.13373,1.3331,7841.0,0.46688,4.6539,21.0,0.00125,0.0125
pro_32k_L40,pro,32k,40,1024,8195,4,0.498,1,512,False,1,False,2,11.424,11.488,0.0056,19254.5,True,True,10.74,3101.5,0.16168,1.8471,93.0,0.00485,0.0554,1163.0,0.06063,0.6926,3009.0,0.15686,1.792,2361.0,0.12308,1.4061,9434.0,0.4918,5.6184,21.0,0.00109,0.0125
pro_32k_L42,pro,32k,42,1024,8195,4,0.527,1,512,False,1,False,3,10.367,10.466,0.0096,17487.5,True,True,10.14,2837.0,0.16197,1.679,93.0,0.00531,0.055,1150.5,0.06568,0.6809,2242.5,0.12803,1.3272,2331.5,0.13311,1.3799,8841.5,0.50477,5.2327,20.0,0.00114,0.0118
pro_32k_L44,pro,32k,44,1024,8195,4,0.822,1,512,False,1,False,4,9.938,9.998,0.0061,16446.0,True,True,9.48,2637.0,0.16049,1.5949,93.0,0.00566,0.0562,1160.0,0.0706,0.7016,3049.0,0.18557,1.8441,2266.0,0.13791,1.3705,7205.5,0.43854,4.3581,20.0,0.00122,0.0121
pro_32k_L46,pro,32k,46,1024,8195,4,0.752,1,512,False,1,False,5,9.984,10.062,0.0079,16428.0,True,True,9.62,3075.5,0.18819,1.8789,95.0,0.00581,0.058,1152.5,0.07052,0.7041,2775.0,0.1698,1.6953,2249.0,0.13762,1.374,6975.5,0.42683,4.2615,20.0,0.00122,0.0122
pro_32k_L48,pro,32k,48,1024,8195,4,0.56,1,512,False,1,False,6,10.912,10.962,0.0046,18157.0,True,True,10.12,3071.0,0.16983,1.8532,93.0,0.00514,0.0561,1167.5,0.06456,0.7045,2992.5,0.16549,1.8058,2298.0,0.12708,1.3867,8441.0,0.46679,5.0936,20.0,0.00111,0.0121
pro_32k_L50,pro,32k,50,1024,8195,4,0.831,1,512,False,1,False,7,9.52,9.558,0.004,15879.5,True,True,9.63,2800.5,0.1768,1.6832,93.0,0.00587,0.0559,1140.0,0.07197,0.6852,2763.5,0.17447,1.661,2213.5,0.13975,1.3304,6809.0,0.42987,4.0924,20.0,0.00126,0.012
pro_32k_L52,pro,32k,52,1024,8195,4,0.72,1,512,False,1,False,0,9.678,9.758,0.0083,16127.0,True,True,9.73,2682.5,0.16713,1.6176,93.0,0.00579,0.0561,1134.0,0.07065,0.6838,2905.0,0.181,1.7518,2220.0,0.13832,1.3387,6995.5,0.43586,4.2184,20.0,0.00125,0.0121
pro_32k_L54,pro,32k,54,1024,8195,4,0.845,1,512,False,1,False,1,9.344,9.315,-0.0031,15210.5,True,True,9.28,2640.0,0.17356,1.6218,93.0,0.00611,0.0571,1153.5,0.07584,0.7086,2513.0,0.16521,1.5438,2198.5,0.14454,1.3506,6592.5,0.43342,4.0499,20.0,0.00131,0.0123
pro_32k_L56,pro,32k,56,1024,8195,4,0.79,1,512,False,1,False,2,10.267,10.294,0.0026,16781.5,True,True,9.63,2937.0,0.17602,1.8072,93.0,0.00557,0.0572,1165.5,0.06985,0.7172,2638.0,0.1581,1.6232,2226.5,0.13344,1.37,7606.0,0.45583,4.6801,20.0,0.0012,0.0123
pro_32k_L58,pro,32k,58,1024,8195,4,0.82,1,512,False,1,False,3,9.544,9.576,0.0034,15695.5,True,True,9.41,2641.0,0.16824,1.6057,93.0,0.00592,0.0565,1151.0,0.07332,0.6998,2771.0,0.17652,1.6847,2229.5,0.14202,1.3555,6792.5,0.4327,4.1297,20.0,0.00127,0.0122
pro_32k_L60,pro,32k,60,1024,8195,4,0.903,1,512,False,1,False,4,12.021,11.766,-0.0212,20015.5,True,True,11.18,2701.5,0.13518,1.625,165.0,0.00826,0.0992,1166.5,0.05837,0.7017,5254.5,0.26293,3.1606,2274.5,0.11381,1.3681,8402.5,0.42045,5.0542,20.0,0.001,0.012
pro_4k_L02,pro,4k,2,1024,1027,4,1.0,1,512,False,0,False,5,6.09,6.282,0.0315,8950.0,True,True,6.0,2523.5,0.28202,1.7174,91.0,0.01017,0.0619,1175.0,0.13131,0.7997,3516.0,0.39294,2.3928,1373.5,0.1535,0.9347,249.0,0.02783,0.1695,20.0,0.00224,0.0136
pro_4k_L04,pro,4k,4,1024,1027,4,0.998,1,512,False,0,False,6,10.192,9.808,-0.0377,15798.0,True,True,9.12,2610.0,0.16527,1.6845,164.0,0.01039,0.1058,1174.5,0.07437,0.758,3787.5,0.23984,2.4444,1412.0,0.08941,0.9113,6623.0,0.41939,4.2744,21.0,0.00133,0.0136
pro_4k_L06,pro,4k,6,1024,1027,4,0.998,1,512,False,0,False,7,9.922,9.075,-0.0853,14837.5,True,True,9.13,2326.0,0.15711,1.5588,121.0,0.00817,0.0811,1153.0,0.07788,0.7727,3462.5,0.23388,2.3205,1346.0,0.09092,0.9021,6375.0,0.43061,4.2724,21.0,0.00142,0.0141
pro_4k_L08,pro,4k,8,1024,1027,4,0.999,1,512,False,0,False,0,10.054,9.198,-0.0851,15184.5,True,True,9.56,2345.0,0.15458,1.5542,121.0,0.00798,0.0802,1148.5,0.07571,0.7612,3468.0,0.22861,2.2985,1349.5,0.08896,0.8944,6717.0,0.44278,4.4519,21.0,0.00138,0.0139
pro_4k_L10,pro,4k,10,1024,1027,4,0.998,1,512,False,0,False,1,10.101,9.221,-0.0871,15082.5,True,True,9.13,2369.0,0.1573,1.5888,125.0,0.0083,0.0838,1162.5,0.07719,0.7797,3545.5,0.23542,2.3779,1347.0,0.08944,0.9034,6490.5,0.43096,4.3531,21.0,0.00139,0.0141
pro_4k_L12,pro,4k,12,1024,1027,4,0.997,1,512,False,0,False,2,10.123,9.813,-0.0307,15922.0,True,True,8.93,2676.5,0.16785,1.6992,164.0,0.01029,0.1041,1174.5,0.07366,0.7456,3782.5,0.23721,2.4014,1414.5,0.08871,0.898,6712.5,0.42097,4.2615,21.0,0.00132,0.0133
pro_4k_L14,pro,4k,14,1024,1027,4,0.997,1,512,False,0,False,3,10.208,9.262,-0.0926,15223.5,True,True,9.13,2397.5,0.15768,1.6096,125.0,0.00822,0.0839,1176.0,0.07734,0.7895,3627.0,0.23854,2.435,1377.5,0.0906,0.9248,6481.0,0.42624,4.3511,21.0,0.00138,0.0141
pro_4k_L16,pro,4k,16,1024,1027,4,1.0,1,512,False,0,False,4,5.92,6.115,0.033,9028.5,True,True,5.92,2381.0,0.26391,1.5623,91.0,0.01009,0.0597,1193.0,0.13223,0.7828,3666.0,0.40634,2.4055,1419.0,0.15728,0.9311,252.0,0.02793,0.1654,20.0,0.00222,0.0131
pro_4k_L18,pro,4k,18,1024,1027,4,0.997,1,512,False,0,False,5,9.886,10.067,0.0183,16378.0,True,True,9.38,2573.0,0.15749,1.557,127.0,0.00777,0.0769,1177.0,0.07204,0.7122,3638.5,0.22271,2.2018,1372.5,0.08401,0.8305,7427.5,0.45463,4.4946,22.0,0.00135,0.0133
pro_4k_L20,pro,4k,20,1024,1027,4,0.997,1,512,False,0,False,6,10.264,10.312,0.0047,16989.5,True,True,9.16,2831.5,0.16703,1.7144,162.0,0.00956,0.0981,1176.5,0.0694,0.7123,3768.0,0.22227,2.2814,1412.0,0.08329,0.8549,7581.0,0.4472,4.5901,21.0,0.00124,0.0127
pro_4k_L22,pro,4k,22,1024,1027,4,0.998,1,512,False,0,False,7,9.886,8.962,-0.0935,14638.5,True,True,9.18,2319.0,0.15837,1.5657,123.0,0.0084,0.083,1149.0,0.07847,0.7758,3460.5,0.23632,2.3364,1348.5,0.09209,0.9105,6222.0,0.42491,4.2009,21.0,0.00143,0.0142
pro_4k_L24,pro,4k,24,1024,1027,4,0.997,1,512,False,0,False,0,9.616,8.997,-0.0644,14806.5,True,True,9.12,2405.0,0.16278,1.5653,121.0,0.00819,0.0788,1150.5,0.07787,0.7488,3469.5,0.23483,2.2581,1348.0,0.09124,0.8773,6259.5,0.42367,4.074,21.0,0.00142,0.0137
