hw,K,dtype,N,BS,gvr_cuda_cold_us,gvr_cuda_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_cutedsl_rs_cold_us,gvr_cutedsl_rs_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,gvr_op8_cold_us,gvr_op8_warm_us,gvr_port_cold_us,gvr_port_warm_us,gvr_mt_cold_us,gvr_mt_warm_us,gvr_sandwich_cold_us,gvr_sandwich_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_cutedsl_single_cold_us,radix_cutedsl_single_warm_us,radix_cutedsl_multi_cold_us,radix_cutedsl_multi_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,gvr_cold_speedup_vs_gvr_cutedsl,gvr_cold_speedup_vs_gvr_cutedsl_rs,gvr_cold_speedup_vs_gvr_multicta_cutedsl,gvr_cold_speedup_vs_gvr_op8,gvr_cold_speedup_vs_gvr_port,gvr_cold_speedup_vs_gvr_mt,gvr_cold_speedup_vs_gvr_sandwich,gvr_cold_speedup_vs_radix_single_cuda,gvr_cold_speedup_vs_radix_multi_cuda,gvr_cold_speedup_vs_radix_cutedsl,gvr_cold_speedup_vs_radix_cutedsl_single,gvr_cold_speedup_vs_radix_cutedsl_multi,gvr_cold_speedup_vs_sglang_streaming
B300,1024,fp32,32768,2048,219.24,212.759,197.955,191.523,174.634,166.718,215.114,210.03,177.111,171.336,198.173,191.212,,,,,215.176,210.751,570.76,569.318,256.059,248.926,256.13,248.524,1018.646,1016.641,154.147,152.159,0.903,0.797,0.981,0.808,0.904,,,0.981,2.603,1.168,1.168,4.646,0.703
B300,1024,fp32,65536,1,27.682,22.49,23.002,21.119,18.294,16.494,20.307,18.516,15.986,14.293,18.427,16.738,,,,,44.213,35.217,41.224,37.117,19.47,18.588,,,19.462,18.641,25.603,24.909,0.831,0.661,0.734,0.577,0.666,,,1.597,1.489,0.703,,0.703,0.925
B300,1024,fp32,65536,2,27.339,22.482,22.734,21.098,18.098,16.442,20.554,18.658,16.318,14.442,18.317,17.272,,,,,44.394,35.284,41.426,37.045,19.664,18.73,,,19.629,18.639,25.643,24.968,0.832,0.662,0.752,0.597,0.67,,,1.624,1.515,0.719,,0.718,0.938
B300,1024,fp32,65536,4,27.382,22.511,22.859,21.108,18.24,16.494,20.614,18.682,16.275,14.485,18.744,17.274,,,,,44.317,35.301,41.008,36.643,19.731,18.87,,,19.598,18.893,25.61,25.009,0.835,0.666,0.753,0.594,0.685,,,1.618,1.498,0.721,,0.716,0.935
B300,1024,fp32,65536,8,27.754,22.448,23.03,21.15,18.422,16.503,20.797,18.843,16.648,14.629,18.456,15.398,,,,,44.402,35.258,40.534,36.489,20.178,19.188,,,20.17,19.254,25.65,25.02,0.83,0.664,0.749,0.6,0.665,,,1.6,1.461,0.727,,0.727,0.924
B300,1024,fp32,65536,16,27.835,22.42,23.198,21.155,18.589,16.524,21.208,19.012,17.046,14.915,19.047,17.307,,,,,44.501,35.32,40.0,37.032,21.019,19.45,,,20.982,19.482,25.872,25.055,0.833,0.668,0.762,0.612,0.684,,,1.599,1.437,0.755,,0.754,0.929
B300,1024,fp32,65536,32,28.407,22.495,23.789,21.208,19.091,16.621,22.443,19.994,17.646,15.356,23.895,21.208,,,,,44.869,35.447,47.661,45.213,24.602,22.768,,,39.162,36.997,26.158,25.134,0.837,0.672,0.79,0.621,0.841,,,1.58,1.678,0.866,,1.379,0.921
B300,1024,fp32,65536,64,29.306,22.71,24.682,21.482,20.186,16.883,23.73,20.425,19.307,15.973,24.469,21.483,,,,,45.398,35.574,67.563,64.98,31.878,29.01,,,75.046,72.104,26.754,25.281,0.842,0.689,0.81,0.659,0.835,,,1.549,2.305,1.088,,2.561,0.913
B300,1024,fp32,65536,128,31.171,23.019,27.611,21.907,23.0,17.464,27.496,21.922,22.942,17.464,27.584,20.13,,,,,46.994,35.806,60.128,53.085,59.792,55.939,,,145.655,141.471,28.117,25.65,0.886,0.738,0.882,0.736,0.885,,,1.508,1.929,1.918,,4.673,0.902
B300,1024,fp32,65536,256,57.454,49.078,46.946,33.685,40.407,27.037,44.547,32.866,37.395,25.982,47.208,33.628,,,,,61.523,47.873,110.171,98.864,115.346,109.621,,,272.498,263.12,44.675,40.624,0.817,0.703,0.775,0.651,0.822,,,1.071,1.918,2.008,,4.743,0.778
B300,1024,fp32,65536,512,230.8,109.377,107.154,95.066,101.855,87.362,83.181,71.75,70.398,59.167,107.001,94.974,,,,,119.423,110.537,187.994,183.591,198.746,195.039,,,526.704,524.697,81.118,77.835,0.464,0.441,0.36,0.305,0.464,,,0.517,0.815,0.861,,2.282,0.351
B300,1024,fp32,65536,1024,398.143,200.784,176.069,161.85,164.464,149.778,135.312,123.745,117.28,105.077,175.544,161.419,,,,,185.566,176.598,342.223,338.353,393.291,389.398,,,1032.306,1029.924,134.794,131.553,0.442,0.413,0.34,0.295,0.441,,,0.466,0.86,0.988,,2.593,0.339
B300,1024,fp32,65536,2048,388.754,303.776,288.597,279.039,277.34,270.839,240.434,229.706,201.837,190.495,289.131,279.129,,,,,332.29,323.069,667.908,664.463,781.369,777.94,,,2058.024,2056.415,257.315,254.258,0.742,0.713,0.618,0.519,0.744,,,0.855,1.718,2.01,,5.294,0.662
B300,1024,fp32,131072,1,36.464,28.224,25.962,23.691,24.221,22.061,18.306,16.988,17.195,15.914,22.348,19.77,,,,,73.259,55.353,44.507,39.284,19.451,18.697,,,19.418,18.677,43.064,42.618,0.712,0.664,0.502,0.472,0.613,,,2.009,1.221,0.533,,0.533,1.181
B300,1024,fp32,131072,2,36.379,28.141,25.856,23.628,24.403,22.072,18.558,17.123,17.518,16.063,22.678,21.618,,,,,73.334,55.423,44.296,39.183,19.483,18.591,,,19.398,18.636,43.019,42.652,0.711,0.671,0.51,0.482,0.623,,,2.016,1.218,0.536,,0.533,1.183
B300,1024,fp32,131072,4,36.555,28.243,26.019,23.651,24.448,22.078,18.763,17.155,17.718,16.125,22.985,21.656,,,,,73.36,55.541,44.144,39.221,19.661,18.78,,,19.765,18.774,42.981,42.693,0.712,0.669,0.513,0.485,0.629,,,2.007,1.208,0.538,,0.541,1.176
B300,1024,fp32,131072,8,36.986,28.487,26.138,23.695,24.651,22.097,19.187,17.279,18.213,16.314,22.581,19.741,,,,,73.358,55.537,43.995,39.173,20.661,19.097,,,20.55,19.106,43.011,42.757,0.707,0.667,0.519,0.492,0.611,,,1.983,1.19,0.559,,0.556,1.163
B300,1024,fp32,131072,16,37.667,28.507,26.6,23.707,25.019,22.154,20.029,17.464,18.93,16.562,22.839,19.747,,,,,73.534,55.573,44.285,40.388,24.355,22.482,,,37.837,36.042,43.238,42.764,0.706,0.664,0.532,0.503,0.606,,,1.952,1.176,0.647,,1.005,1.148
B300,1024,fp32,131072,32,38.234,29.43,27.232,23.765,25.843,22.275,23.261,20.108,22.005,18.598,27.259,23.762,,,,,73.621,55.777,52.622,49.058,31.507,28.769,,,73.072,70.351,43.627,42.894,0.712,0.676,0.608,0.576,0.713,,,1.926,1.376,0.824,,1.911,1.141
B300,1024,fp32,131072,64,40.478,30.633,29.411,24.371,28.126,22.61,26.373,20.913,25.222,19.947,29.767,25.295,,,,,74.947,56.008,77.302,72.547,58.867,55.073,,,140.559,136.703,44.31,43.064,0.727,0.695,0.652,0.623,0.735,,,1.852,1.91,1.454,,3.472,1.095
B300,1024,fp32,131072,128,50.51,33.68,38.235,25.417,36.158,24.201,38.128,25.408,36.146,24.24,37.7,25.406,,,,,81.394,56.291,80.578,66.638,99.971,92.986,,,261.533,254.518,47.962,43.417,0.757,0.716,0.755,0.716,0.746,,,1.611,1.595,1.979,,5.178,0.95
B300,1024,fp32,131072,256,137.271,142.978,90.787,79.498,91.053,78.795,86.571,73.648,83.981,71.907,90.939,79.478,,,,,111.447,102.765,155.97,147.379,194.17,189.1,,,502.41,498.947,76.386,72.014,0.661,0.663,0.631,0.612,0.662,,,0.812,1.136,1.415,,3.66,0.556
B300,1024,fp32,131072,512,281.053,289.978,179.808,161.486,180.767,158.814,155.408,143.978,151.928,141.293,180.131,161.263,,,,,191.855,181.452,256.509,247.989,353.059,348.762,,,1001.259,998.143,140.512,136.294,0.64,0.643,0.553,0.541,0.641,,,0.683,0.913,1.256,,3.563,0.5
B300,1024,fp32,131072,1024,347.218,434.642,298.413,280.589,296.092,276.79,285.789,275.928,281.282,271.712,298.351,280.477,,,,,304.248,294.674,458.994,450.523,673.348,669.636,,,1996.514,1994.299,235.858,231.433,0.859,0.853,0.823,0.81,0.859,,,0.876,1.322,1.939,,5.75,0.679
B300,1024,fp32,131072,2048,906.991,706.749,550.439,541.412,541.444,531.383,529.501,526.205,524.212,520.279,550.723,541.146,,,,,558.999,548.61,885.855,878.495,1345.552,1340.735,,,3989.495,3988.286,453.189,448.735,0.607,0.597,0.584,0.578,0.607,,,0.616,0.977,1.484,,4.399,0.5
B300,1024,fp32,262144,1,61.414,47.054,40.643,37.288,35.856,32.378,23.074,21.4,19.539,17.716,32.645,29.438,,,,,129.403,94.122,49.822,43.055,19.578,18.731,,,19.666,18.689,77.677,77.806,0.662,0.584,0.376,0.318,0.532,,,2.107,0.811,0.319,,0.32,1.265
B300,1024,fp32,262144,2,62.021,47.068,40.653,37.24,35.96,32.36,23.483,21.583,19.763,17.841,32.671,29.39,,,,,129.41,94.268,50.008,43.144,19.587,18.637,,,19.661,18.641,77.654,77.864,0.655,0.58,0.379,0.319,0.527,,,2.087,0.806,0.316,,0.317,1.252
B300,1024,fp32,262144,4,61.646,47.1,40.659,37.293,35.92,32.428,23.76,21.628,19.931,17.877,33.165,29.456,,,,,129.429,94.37,49.192,42.555,20.534,19.208,,,20.59,19.193,77.602,77.94,0.66,0.583,0.385,0.323,0.538,,,2.1,0.798,0.333,,0.334,1.259
B300,1024,fp32,262144,8,62.107,47.121,40.931,37.339,36.21,32.437,24.242,21.764,20.486,18.082,31.737,27.539,,,,,129.45,94.275,49.383,42.937,23.978,22.152,,,38.085,36.47,77.595,77.947,0.659,0.583,0.39,0.33,0.511,,,2.084,0.795,0.386,,0.613,1.249
B300,1024,fp32,262144,16,62.464,47.278,41.542,37.385,36.767,32.499,25.562,22.016,21.773,18.402,33.303,29.521,,,,,129.395,94.417,51.021,44.721,31.299,28.575,,,73.235,70.876,77.795,78.008,0.665,0.589,0.409,0.349,0.533,,,2.072,0.817,0.501,,1.172,1.245
B300,1024,fp32,262144,32,64.25,47.406,42.894,37.523,38.254,32.695,33.382,28.211,29.096,23.66,42.466,37.516,,,,,130.045,94.764,62.307,55.959,59.013,55.046,,,143.341,139.771,78.379,78.257,0.668,0.595,0.52,0.453,0.661,,,2.024,0.97,0.918,,2.231,1.22
B300,1024,fp32,262144,64,70.91,48.137,51.808,38.588,46.442,33.176,41.723,29.61,37.75,26.069,51.518,38.585,,,,,138.959,95.048,94.898,84.529,114.915,107.842,,,284.242,277.37,80.074,78.389,0.731,0.655,0.588,0.532,0.727,,,1.96,1.338,1.621,,4.008,1.129
B300,1024,fp32,262144,128,117.429,105.776,86.848,75.4,82.142,70.469,87.0,75.422,82.315,70.407,86.278,75.262,,,,,173.995,164.119,130.478,122.334,187.662,180.549,,,565.251,561.915,85.138,79.918,0.74,0.7,0.741,0.701,0.735,,,1.482,1.111,1.598,,4.814,0.725
B300,1024,fp32,262144,256,164.728,147.744,160.739,146.33,159.735,143.923,159.514,138.866,154.69,134.357,161.204,146.34,,,,,190.266,181.671,228.751,219.109,330.941,323.717,,,1125.003,1122.014,136.557,131.568,0.976,0.97,0.968,0.939,0.979,,,1.155,1.389,2.009,,6.829,0.829
B300,1024,fp32,262144,512,299.939,286.252,327.519,298.137,319.623,286.373,288.584,273.968,279.428,264.795,326.835,298.62,,,,,334.435,323.002,381.97,372.442,652.289,645.083,,,2247.178,2245.154,255.544,249.364,1.092,1.066,0.962,0.932,1.09,,,1.115,1.273,2.175,,7.492,0.852
B300,1024,fp32,262144,1024,575.721,561.001,560.853,543.418,551.044,535.315,550.322,540.051,536.182,523.715,560.474,543.239,,,,,560.772,549.817,686.021,677.177,1297.27,1290.226,,,4491.026,4487.297,432.741,426.411,0.974,0.957,0.956,0.931,0.974,,,0.974,1.192,2.253,,7.801,0.752
B300,1024,fp32,262144,2048,1058.508,1045.578,1016.609,1006.254,998.079,981.871,1018.385,1013.097,999.371,991.414,1016.799,1006.511,,,,,980.083,969.895,1332.072,1323.558,2546.346,2538.332,,,8973.134,8970.259,839.161,833.428,0.96,0.943,0.962,0.944,0.961,,,0.926,1.258,2.406,,8.477,0.793
B300,2048,bf16,8192,1,15.741,14.621,14.11,12.993,12.882,11.579,14.21,13.011,12.504,11.347,12.173,11.13,,,,,15.925,14.979,25.275,21.996,6.432,5.85,6.422,5.841,13.136,12.207,,,0.896,0.818,0.903,0.794,0.773,,,1.012,1.606,0.409,0.408,0.835,
B300,2048,bf16,8192,2,15.862,14.588,14.246,12.953,12.88,11.623,14.306,12.972,12.651,11.325,12.612,11.107,,,,,15.99,14.996,25.427,22.019,6.67,5.824,6.621,5.814,13.32,12.147,,,0.898,0.812,0.902,0.798,0.795,,,1.008,1.603,0.421,0.417,0.84,
B300,2048,bf16,8192,4,15.694,14.624,14.032,12.98,12.798,11.613,14.07,13.02,12.55,11.348,12.296,11.126,,,,,16.003,15.027,25.459,22.486,6.544,5.872,6.534,5.883,13.072,12.279,,,0.894,0.815,0.897,0.8,0.783,,,1.02,1.622,0.417,0.416,0.833,
B300,2048,bf16,8192,8,15.725,14.639,14.0,13.014,12.789,11.62,14.091,13.039,12.56,11.359,12.394,11.164,,,,,16.034,15.03,25.222,22.516,6.48,5.878,6.51,5.878,13.443,12.349,,,0.89,0.813,0.896,0.799,0.788,,,1.02,1.604,0.412,0.414,0.855,
B300,2048,bf16,8192,16,15.806,14.639,14.13,13.023,12.811,11.647,14.074,13.047,12.616,11.386,13.474,11.175,,,,,15.963,15.058,25.173,22.834,6.581,5.91,6.6,5.916,13.624,12.608,,,0.894,0.811,0.89,0.798,0.852,,,1.01,1.593,0.416,0.418,0.862,
B300,2048,bf16,8192,32,15.826,14.684,14.078,13.027,12.986,11.759,14.168,13.055,12.706,11.489,14.007,13.022,,,,,16.022,15.078,25.112,22.511,6.619,5.92,6.664,5.925,13.726,12.646,,,0.89,0.821,0.895,0.803,0.885,,,1.012,1.587,0.418,0.421,0.867,
B300,2048,bf16,8192,64,15.965,14.751,14.366,13.129,13.358,12.025,14.456,13.163,13.04,11.728,14.488,13.124,,,,,16.195,15.117,35.75,33.624,6.789,5.974,6.805,5.972,13.957,12.756,,,0.9,0.837,0.905,0.817,0.907,,,1.014,2.239,0.425,0.426,0.874,
B300,2048,bf16,8192,128,16.267,14.849,14.707,13.233,13.61,12.2,14.731,13.267,13.384,11.893,14.922,13.232,,,,,16.334,15.252,42.208,41.208,7.038,6.054,7.045,6.047,25.598,23.691,,,0.904,0.837,0.906,0.823,0.917,,,1.004,2.595,0.433,0.433,1.574,
B300,2048,bf16,8192,256,20.538,18.903,18.219,16.561,16.731,14.967,18.293,16.557,16.789,14.968,18.37,16.562,,,,,24.058,23.173,78.768,77.015,12.448,10.832,12.51,10.838,48.264,45.311,,,0.887,0.815,0.891,0.817,0.894,,,1.171,3.835,0.606,0.609,2.35,
B300,2048,bf16,8192,512,38.568,35.939,32.171,29.927,29.407,27.066,32.125,29.941,29.49,27.057,32.061,30.729,,,,,43.016,41.97,140.261,138.59,23.117,20.332,23.21,20.34,83.45,78.763,,,0.834,0.762,0.833,0.765,0.831,,,1.115,3.637,0.599,0.602,2.164,
B300,2048,bf16,8192,1024,68.728,64.482,50.936,48.099,46.709,43.199,50.994,48.081,46.722,43.199,51.169,48.291,,,,,71.066,69.96,256.277,254.684,38.744,34.643,38.835,34.648,164.056,155.099,,,0.741,0.68,0.742,0.68,0.745,,,1.034,3.729,0.564,0.565,2.387,
B300,2048,bf16,8192,2048,127.712,121.168,94.886,90.068,85.523,80.567,94.744,90.035,85.573,80.523,94.917,90.093,,,,,136.421,135.247,511.469,511.476,74.973,67.882,75.23,67.881,325.203,308.673,,,0.743,0.67,0.742,0.67,0.743,,,1.068,4.005,0.587,0.589,2.546,
B300,2048,bf16,16384,1,15.339,13.994,15.006,13.64,13.411,12.128,14.472,13.199,12.872,11.613,13.975,13.294,,,,,19.222,17.642,27.904,24.62,9.837,9.085,9.858,9.098,14.974,13.86,,,0.978,0.874,0.943,0.839,0.911,,,1.253,1.819,0.641,0.643,0.976,
B300,2048,bf16,16384,2,15.243,13.983,14.794,13.615,13.354,12.134,14.426,13.16,12.87,11.631,13.531,13.607,,,,,19.389,17.668,28.899,25.576,9.882,9.112,9.88,9.121,14.882,13.788,,,0.971,0.876,0.946,0.844,0.888,,,1.272,1.896,0.648,0.648,0.976,
B300,2048,bf16,16384,4,15.318,13.983,14.797,13.605,13.307,12.153,14.411,13.171,12.813,11.633,13.592,13.588,,,,,19.378,17.676,28.398,25.473,9.906,9.117,9.925,9.124,15.096,13.884,,,0.966,0.869,0.941,0.836,0.887,,,1.265,1.854,0.647,0.648,0.985,
B300,2048,bf16,16384,8,15.293,14.003,14.792,13.647,13.35,12.16,14.48,13.2,12.782,11.659,13.913,13.63,,,,,19.464,17.703,28.338,25.604,9.926,9.136,9.894,9.133,15.112,13.912,,,0.967,0.873,0.947,0.836,0.91,,,1.273,1.853,0.649,0.647,0.988,
B300,2048,bf16,16384,16,15.237,14.01,14.853,13.644,13.422,12.188,14.346,13.199,12.834,11.688,,,,,,,19.344,17.735,28.28,25.738,9.877,9.157,9.854,9.16,15.266,14.142,,,0.975,0.881,0.942,0.842,,,,1.27,1.856,0.648,0.647,1.002,
B300,2048,bf16,16384,32,15.354,14.058,14.882,13.652,13.518,12.292,14.424,13.2,13.027,11.794,14.93,13.648,,,,,19.346,17.798,37.37,35.245,9.91,9.174,9.91,9.178,15.464,14.244,,,0.969,0.88,0.939,0.848,0.972,,,1.26,2.434,0.645,0.645,1.007,
B300,2048,bf16,16384,64,15.53,14.118,15.075,13.783,13.95,12.537,14.539,13.346,13.426,12.065,15.052,14.42,,,,,19.442,17.843,37.11,34.547,10.067,9.24,10.075,9.242,15.685,14.279,,,0.971,0.898,0.936,0.865,0.969,,,1.252,2.39,0.648,0.649,1.01,
B300,2048,bf16,16384,128,16.123,14.239,15.68,13.914,14.446,12.717,15.158,13.461,14.014,12.245,15.632,13.907,,,,,19.749,17.972,44.061,42.842,10.576,9.346,10.56,9.347,28.755,26.884,,,0.973,0.896,0.94,0.869,0.97,,,1.225,2.733,0.656,0.655,1.783,
B300,2048,bf16,16384,256,20.939,18.6,20.696,18.291,19.526,17.292,20.24,17.805,18.965,16.537,20.618,18.28,,,,,28.552,27.084,82.019,79.983,19.184,17.388,19.179,17.38,54.259,51.703,,,0.988,0.933,0.967,0.906,0.985,,,1.364,3.917,0.916,0.916,2.591,
B300,2048,bf16,16384,512,38.371,35.502,36.83,33.588,34.142,31.131,35.315,31.981,32.661,29.189,36.83,33.581,,,,,51.035,49.517,145.898,143.73,35.917,33.292,35.954,33.29,94.384,89.841,,,0.96,0.89,0.92,0.851,0.96,,,1.33,3.802,0.936,0.937,2.46,
B300,2048,bf16,16384,1024,68.035,63.061,58.45,53.652,54.253,49.538,55.875,51.964,52.007,47.332,58.391,53.653,,,,,84.018,82.166,266.607,264.611,61.28,57.26,61.312,57.247,185.307,177.813,,,0.859,0.797,0.821,0.764,0.858,,,1.235,3.919,0.901,0.901,2.724,
B300,2048,bf16,16384,2048,126.622,124.757,106.709,103.244,99.005,95.412,102.427,99.625,94.474,91.301,106.435,103.54,,,,,161.33,159.187,533.109,532.79,119.81,113.376,119.862,113.314,369.287,353.832,,,0.843,0.782,0.809,0.746,0.841,,,1.274,4.21,0.946,0.947,2.916,
B300,2048,bf16,32768,1,17.083,15.448,16.435,15.087,14.856,13.565,16.936,15.408,15.552,13.945,15.214,13.201,,,,,25.293,22.657,42.139,39.436,14.787,13.647,15.126,14.157,14.77,13.677,,,0.962,0.87,0.991,0.91,0.891,,,1.481,2.467,0.866,0.885,0.865,
B300,2048,bf16,32768,2,17.0,15.422,16.248,15.053,14.848,13.532,16.778,15.363,15.576,13.921,14.787,13.184,,,,,25.373,22.708,42.138,39.459,15.026,13.719,15.104,14.176,14.899,13.729,,,0.956,0.873,0.987,0.916,0.87,,,1.493,2.479,0.884,0.888,0.876,
B300,2048,bf16,32768,4,17.157,15.432,16.318,15.07,14.723,13.561,16.85,15.396,15.477,13.929,14.513,13.195,,,,,25.435,22.751,41.851,39.496,15.037,13.888,15.208,14.191,15.078,13.927,,,0.951,0.858,0.982,0.902,0.846,,,1.483,2.439,0.876,0.886,0.879,
B300,2048,bf16,32768,8,17.211,15.459,16.328,15.106,14.763,13.586,16.81,15.393,15.459,13.949,14.387,13.215,,,,,25.419,22.767,41.771,39.66,15.034,14.006,15.24,14.207,14.997,13.998,,,0.949,0.858,0.977,0.898,0.836,,,1.477,2.427,0.873,0.885,0.871,
B300,2048,bf16,32768,16,17.16,15.484,16.278,15.109,14.891,13.612,16.797,15.398,15.576,13.997,15.63,13.232,,,,,25.296,22.844,41.274,39.466,15.146,14.019,15.219,14.235,15.222,14.078,,,0.949,0.868,0.979,0.908,0.911,,,1.474,2.405,0.883,0.887,0.887,
B300,2048,bf16,32768,32,17.274,15.549,16.45,15.139,15.09,13.724,16.971,15.458,15.766,14.125,16.701,15.14,,,,,25.434,22.902,47.797,47.055,15.662,14.42,15.226,14.265,15.698,14.436,,,0.952,0.874,0.982,0.913,0.967,,,1.472,2.767,0.907,0.881,0.909,
B300,2048,bf16,32768,64,17.774,15.611,16.899,15.276,15.754,13.958,17.483,15.607,16.384,14.374,17.177,15.278,,,,,25.686,22.991,66.728,65.877,15.517,14.354,15.477,14.339,28.639,26.789,,,0.951,0.886,0.984,0.922,0.966,,,1.445,3.754,0.873,0.871,1.611,
B300,2048,bf16,32768,128,18.808,15.762,17.872,15.42,16.632,14.13,18.331,15.738,17.218,14.565,17.872,15.419,,,,,26.165,23.136,48.542,46.869,16.349,14.468,16.339,14.456,54.088,51.466,,,0.95,0.884,0.975,0.915,0.95,,,1.391,2.581,0.869,0.869,2.876,
B300,2048,bf16,32768,256,25.838,22.136,26.299,22.609,25.19,21.542,26.576,23.046,25.53,21.7,26.353,22.608,,,,,36.706,34.551,90.166,87.532,30.014,27.592,30.038,27.585,93.739,89.478,,,1.018,0.975,1.029,0.988,1.02,,,1.421,3.49,1.162,1.163,3.628,
B300,2048,bf16,32768,512,46.499,41.327,45.422,39.814,43.075,37.551,46.069,40.069,43.408,37.525,45.28,39.817,,,,,66.243,63.469,159.016,156.229,57.576,53.696,57.622,53.686,185.498,177.064,,,0.977,0.926,0.991,0.934,0.974,,,1.425,3.42,1.238,1.239,3.989,
B300,2048,bf16,32768,1024,82.208,73.617,72.437,65.023,67.814,61.216,72.176,65.292,68.848,61.685,72.676,65.186,,,,,108.838,105.498,293.178,292.428,100.744,92.792,100.67,92.808,367.135,350.573,,,0.881,0.825,0.878,0.837,0.884,,,1.324,3.566,1.225,1.225,4.466,
B300,2048,bf16,32768,2048,150.184,147.198,130.73,127.787,123.84,121.47,131.554,128.857,124.947,122.246,130.853,127.78,,,,,208.677,207.932,583.916,583.646,197.701,193.911,197.603,193.829,730.384,728.178,,,0.87,0.825,0.876,0.832,0.871,,,1.389,3.888,1.316,1.316,4.863,
B300,2048,bf16,65536,1,21.28,19.169,20.514,19.099,19.059,17.736,18.472,16.696,17.226,15.496,18.444,17.179,,,,,35.64,31.541,43.467,40.236,14.552,13.358,23.928,22.478,14.605,13.4,,,0.964,0.896,0.868,0.809,0.867,,,1.675,2.043,0.684,1.124,0.686,
B300,2048,bf16,65536,2,21.238,19.222,20.565,19.102,19.146,17.74,18.618,16.865,17.294,15.638,18.426,17.186,,,,,35.81,31.752,43.701,40.54,14.722,13.681,23.992,22.513,14.784,13.682,,,0.968,0.901,0.877,0.814,0.868,,,1.686,2.058,0.693,1.13,0.696,
B300,2048,bf16,65536,4,21.43,19.706,20.472,19.123,19.107,17.768,18.546,16.89,17.229,15.667,18.305,17.202,,,,,35.93,31.924,43.264,40.336,14.715,13.704,24.102,22.553,14.683,13.702,,,0.955,0.892,0.865,0.804,0.854,,,1.677,2.019,0.687,1.125,0.685,
B300,2048,bf16,65536,8,21.846,19.727,20.466,19.138,19.168,17.765,18.642,17.053,17.549,15.816,17.297,15.312,,,,,36.091,31.973,42.774,40.598,14.888,13.928,24.01,22.58,14.891,13.927,,,0.937,0.877,0.853,0.803,0.792,,,1.652,1.958,0.681,1.099,0.682,
B300,2048,bf16,65536,16,22.134,19.577,20.394,19.139,19.123,17.797,18.874,17.268,17.83,16.143,18.274,17.211,,,,,36.027,32.079,42.408,40.351,15.138,13.861,23.915,22.6,15.128,13.866,,,0.921,0.864,0.853,0.806,0.826,,,1.628,1.916,0.684,1.08,0.683,
B300,2048,bf16,65536,32,23.322,20.787,20.747,19.16,19.579,17.909,19.837,18.34,18.733,17.126,20.878,19.154,,,,,36.291,32.251,49.438,48.467,18.099,16.786,24.178,22.643,27.661,25.935,,,0.89,0.84,0.851,0.803,0.895,,,1.556,2.12,0.776,1.037,1.186,
B300,2048,bf16,65536,64,24.128,21.507,21.528,19.313,20.469,18.158,20.678,18.606,19.512,17.382,21.321,19.309,,,,,36.595,32.462,69.469,68.302,23.618,21.676,24.538,22.736,53.034,50.295,,,0.892,0.848,0.857,0.809,0.884,,,1.517,2.879,0.979,1.017,2.198,
B300,2048,bf16,65536,128,27.331,22.214,22.808,19.456,21.699,18.357,23.376,19.953,22.203,18.823,23.231,19.454,,,,,37.155,32.637,56.235,53.7,25.451,22.874,25.515,22.868,101.395,96.788,,,0.835,0.794,0.855,0.812,0.85,,,1.359,2.058,0.931,0.934,3.71,
B300,2048,bf16,65536,256,37.834,32.816,38.786,32.548,36.949,30.514,39.725,33.491,38.093,31.328,38.645,32.555,,,,,50.909,47.802,104.336,100.591,48.322,44.293,48.218,44.293,191.349,184.107,,,1.025,0.977,1.05,1.007,1.021,,,1.346,2.758,1.277,1.274,5.058,
B300,2048,bf16,65536,512,65.96,57.998,68.414,56.861,64.81,53.326,69.509,58.186,66.624,54.747,68.474,57.289,,,,,93.606,87.098,182.087,178.65,95.155,87.018,95.215,87.034,368.81,354.61,,,1.037,0.983,1.054,1.01,1.038,,,1.419,2.761,1.443,1.444,5.591,
B300,2048,bf16,65536,1024,113.562,108.244,108.288,102.934,102.739,97.578,110.469,105.423,106.123,100.766,108.288,102.916,,,,,152.475,149.5,339.939,338.986,166.053,160.099,166.275,160.154,724.752,722.633,,,0.954,0.905,0.973,0.934,0.954,,,1.343,2.993,1.462,1.464,6.382,
B300,2048,bf16,65536,2048,205.682,203.407,195.315,190.057,185.528,180.698,200.357,195.815,191.045,186.466,194.725,189.733,,,,,288.888,286.218,671.194,670.57,323.943,317.689,323.791,317.685,1444.025,1442.876,,,0.95,0.902,0.974,0.929,0.947,,,1.405,3.263,1.575,1.574,7.021,
B300,2048,bf16,131072,1,34.366,30.268,28.582,26.819,27.757,26.05,19.33,17.765,18.544,17.078,22.624,19.181,,,,,57.994,49.373,46.24,42.574,14.227,13.368,,,14.342,13.402,,,0.832,0.808,0.562,0.54,0.658,,,1.688,1.346,0.414,,0.417,
B300,2048,bf16,131072,2,34.262,30.321,28.411,26.762,27.741,26.045,19.178,17.901,18.534,17.205,22.647,20.27,,,,,57.787,49.36,46.446,42.876,14.682,13.609,,,14.722,13.635,,,0.829,0.81,0.56,0.541,0.661,,,1.687,1.356,0.429,,0.43,
