scenario,sweep,K,dtype,N,BS,cluster_size,mc_cold_us_074,mc_warm_us_074,base_cold_us_074,base_warm_us_074,speedup_same_node_cold
worst,bs,1024,bf16,4096,8,1,8.997,7.664,9.154,8.174,1.0175
worst,bs,1024,bf16,4096,16,1,9.054,7.999,9.24,8.198,1.0205
worst,bs,1024,bf16,4096,32,1,9.363,8.157,9.174,8.212,0.9798
worst,bs,1024,bf16,4096,64,1,9.377,8.18,9.278,8.277,0.9894
worst,bs,1024,bf16,4096,128,1,9.566,8.357,9.525,8.342,0.9957
worst,bs,1024,bf16,4096,256,1,11.132,10.116,11.378,10.095,1.0221
worst,bs,1024,bf16,4096,512,1,19.311,17.216,19.362,17.197,1.0026
worst,bs,1024,bf16,4096,1024,1,29.721,27.1,29.519,27.114,0.9932
worst,bs,1024,bf16,4096,2048,1,53.537,49.81,53.335,49.865,0.9962
worst,bs,1024,bf16,8192,1,1,14.767,13.557,15.317,14.233,1.0372
worst,bs,1024,bf16,8192,2,1,14.602,13.513,15.426,14.25,1.0564
worst,bs,1024,bf16,8192,4,1,14.403,13.647,15.543,14.235,1.0792
worst,bs,1024,bf16,8192,8,1,14.793,13.695,15.224,14.25,1.0291
worst,bs,1024,bf16,8192,16,1,15.061,14.047,15.338,14.245,1.0184
worst,bs,1024,bf16,8192,32,1,15.357,14.155,15.347,14.274,0.9993
worst,bs,1024,bf16,8192,64,1,15.419,14.215,15.534,14.34,1.0075
worst,bs,1024,bf16,8192,128,1,15.955,14.401,15.709,14.435,0.9846
worst,bs,1024,bf16,8192,256,1,19.394,17.631,19.232,17.651,0.9916
worst,bs,1024,bf16,8192,512,1,33.753,31.616,33.679,31.613,0.9978
worst,bs,1024,bf16,8192,1024,1,52.718,49.986,52.491,50.042,0.9957
worst,bs,1024,bf16,8192,2048,1,96.181,92.693,96.271,92.715,1.0009
worst,bs,1024,bf16,16384,1,1,10.106,8.833,10.976,9.74,1.0861
worst,bs,1024,bf16,16384,2,1,10.405,8.819,10.973,9.736,1.0546
worst,bs,1024,bf16,16384,4,1,10.446,8.935,11.069,9.754,1.0596
worst,bs,1024,bf16,16384,8,1,10.306,8.974,11.253,9.775,1.0919
worst,bs,1024,bf16,16384,16,1,10.501,9.323,11.126,9.751,1.0595
worst,bs,1024,bf16,16384,32,1,10.59,9.45,11.29,9.778,1.0661
worst,bs,1024,bf16,16384,64,1,10.938,9.51,11.453,9.842,1.0471
worst,bs,1024,bf16,16384,128,1,11.623,9.696,11.992,9.96,1.0317
worst,bs,1024,bf16,16384,256,1,14.553,12.236,14.979,12.543,1.0293
worst,bs,1024,bf16,16384,512,1,24.459,21.325,25.458,21.9,1.0408
worst,bs,1024,bf16,16384,1024,1,37.582,33.916,39.035,34.551,1.0387
worst,bs,1024,bf16,16384,2048,1,67.664,63.923,69.811,64.125,1.0317
worst,bs,1024,bf16,32768,1,1,15.267,13.533,15.898,14.137,1.0413
worst,bs,1024,bf16,32768,2,1,15.089,13.532,15.566,14.14,1.0316
worst,bs,1024,bf16,32768,4,1,15.323,13.659,15.635,14.166,1.0204
worst,bs,1024,bf16,32768,8,1,15.66,13.728,15.478,14.164,0.9884
worst,bs,1024,bf16,32768,16,1,15.823,14.044,15.642,14.195,0.9886
worst,bs,1024,bf16,32768,32,1,16.099,14.207,15.778,14.214,0.9801
worst,bs,1024,bf16,32768,64,1,16.494,14.293,16.307,14.296,0.9887
worst,bs,1024,bf16,32768,128,1,17.225,14.553,17.085,14.424,0.9919
worst,bs,1024,bf16,32768,256,1,23.134,19.544,22.869,19.269,0.9885
worst,bs,1024,bf16,32768,512,1,39.688,34.449,39.454,34.426,0.9941
worst,bs,1024,bf16,32768,1024,1,62.405,55.764,61.863,55.439,0.9913
worst,bs,1024,bf16,32768,2048,1,112.556,110.203,111.159,108.761,0.9876
worst,bs,1024,bf16,65536,1,4,13.935,12.15,15.434,14.064,1.1076
worst,bs,1024,bf16,65536,2,4,13.891,12.219,15.643,14.049,1.1261
worst,bs,1024,bf16,65536,4,4,14.299,12.396,15.302,14.047,1.0701
worst,bs,1024,bf16,65536,8,4,14.495,12.524,15.336,14.072,1.058
worst,bs,1024,bf16,65536,16,4,14.731,12.875,15.493,14.067,1.0517
worst,bs,1024,bf16,65536,32,2,15.387,13.673,15.843,14.131,1.0296
worst,bs,1024,bf16,65536,64,2,16.304,13.916,16.278,14.215,0.9984
worst,bs,1024,bf16,65536,128,1,17.729,14.417,17.624,14.406,0.9941
worst,bs,1024,bf16,65536,256,1,27.265,21.921,26.727,21.356,0.9803
worst,bs,1024,bf16,65536,512,1,47.818,38.101,46.839,37.269,0.9795
worst,bs,1024,bf16,65536,1024,1,74.985,69.498,73.917,67.87,0.9858
worst,bs,1024,bf16,65536,2048,1,132.405,126.872,129.62,124.181,0.979
worst,bs,1024,bf16,131072,1,4,13.869,12.411,19.77,18.357,1.4255
worst,bs,1024,bf16,131072,2,4,13.981,12.537,19.717,18.298,1.4103
worst,bs,1024,bf16,131072,4,4,14.28,12.638,19.84,18.326,1.3894
worst,bs,1024,bf16,131072,8,4,14.463,12.799,19.942,18.358,1.3788
worst,bs,1024,bf16,131072,16,4,14.84,13.049,20.059,18.361,1.3517
worst,bs,1024,bf16,131072,32,2,17.819,15.41,20.422,18.404,1.1461
worst,bs,1024,bf16,131072,64,2,18.875,15.669,21.301,18.533,1.1285
worst,bs,1024,bf16,131072,128,1,24.066,18.87,23.304,18.796,0.9683
worst,bs,1024,bf16,131072,256,1,42.492,32.156,40.829,30.878,0.9609
worst,bs,1024,bf16,131072,512,1,88.971,73.892,79.388,63.591,0.8923
worst,bs,1024,bf16,131072,1024,1,140.303,114.479,120.405,106.629,0.8582
worst,bs,1024,bf16,131072,2048,1,224.387,209.485,209.735,196.293,0.9347
worst,bs,1024,bf16,262144,1,4,16.77,15.146,29.85,28.19,1.78
worst,bs,1024,bf16,262144,2,4,16.982,15.221,29.768,28.182,1.7529
worst,bs,1024,bf16,262144,4,4,17.309,15.339,29.887,28.181,1.7267
worst,bs,1024,bf16,262144,8,4,17.686,15.471,30.008,28.237,1.6967
worst,bs,1024,bf16,262144,16,4,18.156,15.697,30.197,28.228,1.6632
worst,bs,1024,bf16,262144,32,2,23.779,20.527,30.935,28.278,1.3009
worst,bs,1024,bf16,262144,64,2,25.306,20.873,32.199,28.43,1.2724
worst,bs,1024,bf16,262144,128,1,39.715,29.042,38.0,28.723,0.9568
worst,bs,1024,bf16,262144,256,1,81.452,69.354,73.52,61.639,0.9026
worst,bs,1024,bf16,262144,512,1,150.548,127.939,130.386,117.2,0.8661
worst,bs,1024,bf16,262144,1024,1,233.655,218.673,215.318,203.165,0.9215
worst,bs,1024,bf16,262144,2048,1,420.805,407.801,388.325,376.622,0.9228
worst,bs,1024,bf16,524288,2,4,23.053,20.776,50.215,47.791,2.1782
worst,bs,1024,bf16,524288,4,4,23.209,20.833,50.016,47.824,2.155
worst,bs,1024,bf16,524288,8,4,23.575,20.975,50.282,47.859,2.1329
worst,bs,1024,bf16,524288,16,4,24.386,21.185,50.771,47.873,2.082
worst,bs,1024,bf16,524288,32,2,35.668,31.058,51.485,47.962,1.4435
worst,bs,1024,bf16,524288,64,2,42.775,31.486,55.421,48.125,1.2956
worst,bs,1024,bf16,1048576,2,4,33.925,30.776,90.21,86.972,2.6591
worst,bs,1024,bf16,1048576,4,4,34.379,30.878,90.098,86.996,2.6207
worst,bs,1024,bf16,1048576,8,4,34.922,31.036,90.44,87.069,2.5898
worst,bs,1024,bf16,1048576,16,4,35.799,31.193,90.914,87.081,2.5396
worst,bs,1024,bf16,1048576,32,2,62.016,51.53,93.072,87.134,1.5008
worst,bs,1024,bf16,1048576,64,2,81.126,70.797,106.813,99.314,1.3166
worst,bs,1024,fp16,4096,1,1,10.888,9.63,11.895,10.36,1.0925
worst,bs,1024,fp16,4096,2,1,10.977,9.611,11.351,10.337,1.0341
worst,bs,1024,fp16,4096,4,1,10.946,9.783,11.363,10.316,1.0381
worst,bs,1024,fp16,4096,8,1,11.069,9.829,11.416,10.345,1.0313
worst,bs,1024,fp16,4096,16,1,11.143,10.141,11.426,10.369,1.0254
worst,bs,1024,fp16,4096,32,1,11.365,10.352,11.437,10.38,1.0063
worst,bs,1024,fp16,4096,64,1,11.467,10.359,11.522,10.439,1.0048
worst,bs,1024,fp16,4096,128,1,11.844,10.558,11.722,10.525,0.9897
worst,bs,1024,fp16,4096,256,1,14.304,13.004,14.36,12.993,1.0039
worst,bs,1024,fp16,4096,512,1,24.819,22.896,25.101,22.828,1.0114
worst,bs,1024,fp16,4096,1024,1,38.762,36.207,38.699,36.266,0.9984
worst,bs,1024,fp16,4096,2048,1,70.97,66.955,70.722,67.018,0.9965
worst,bs,1024,fp16,8192,1,1,9.407,8.143,9.989,8.876,1.0619
worst,bs,1024,fp16,8192,2,1,9.254,8.101,10.075,8.851,1.0887
worst,bs,1024,fp16,8192,4,1,9.216,8.285,10.035,8.837,1.0889
worst,bs,1024,fp16,8192,8,1,9.378,8.348,9.883,8.856,1.0538
worst,bs,1024,fp16,8192,16,1,9.831,8.638,9.893,8.874,1.0063
worst,bs,1024,fp16,8192,32,1,9.895,8.837,10.026,8.877,1.0132
worst,bs,1024,fp16,8192,64,1,10.18,8.898,10.082,8.945,0.9904
worst,bs,1024,fp16,8192,128,1,10.566,9.07,10.366,9.049,0.9811
worst,bs,1024,fp16,8192,256,1,12.76,11.071,12.784,11.142,1.0019
worst,bs,1024,fp16,8192,512,1,22.035,19.689,22.048,19.662,1.0006
worst,bs,1024,fp16,8192,1024,1,34.509,31.215,34.098,31.212,0.9881
worst,bs,1024,fp16,8192,2048,1,61.749,57.415,61.938,57.468,1.0031
worst,bs,1024,fp16,16384,1,1,12.034,10.737,13.098,11.856,1.0884
worst,bs,1024,fp16,16384,2,1,12.377,10.701,13.134,11.845,1.0612
worst,bs,1024,fp16,16384,4,1,12.475,10.884,13.099,11.854,1.05
worst,bs,1024,fp16,16384,8,1,12.356,10.946,13.325,11.88,1.0784
worst,bs,1024,fp16,16384,16,1,12.463,11.252,13.262,11.872,1.0641
worst,bs,1024,fp16,16384,32,1,12.687,11.415,13.339,11.891,1.0514
worst,bs,1024,fp16,16384,64,1,12.934,11.517,13.558,11.95,1.0482
worst,bs,1024,fp16,16384,128,1,13.602,11.776,14.138,12.081,1.0394
worst,bs,1024,fp16,16384,256,1,17.713,15.416,17.855,15.419,1.008
worst,bs,1024,fp16,16384,512,1,30.536,27.271,30.862,27.399,1.0107
worst,bs,1024,fp16,16384,1024,1,47.559,43.336,47.842,43.719,1.006
worst,bs,1024,fp16,16384,2048,1,85.413,81.449,86.322,81.285,1.0106
worst,bs,1024,fp16,32768,1,1,15.484,13.609,15.885,14.401,1.0259
worst,bs,1024,fp16,32768,2,1,15.286,13.623,15.827,14.38,1.0354
worst,bs,1024,fp16,32768,4,1,15.347,13.814,15.882,14.41,1.0349
worst,bs,1024,fp16,32768,8,1,15.716,13.91,15.749,14.396,1.0021
worst,bs,1024,fp16,32768,16,1,15.931,14.193,15.904,14.439,0.9983
worst,bs,1024,fp16,32768,32,1,16.348,14.373,16.013,14.454,0.9795
worst,bs,1024,fp16,32768,64,1,16.64,14.51,16.523,14.534,0.993
worst,bs,1024,fp16,32768,128,1,17.514,14.791,17.296,14.696,0.9876
worst,bs,1024,fp16,32768,256,1,24.009,20.246,23.614,19.781,0.9835
worst,bs,1024,fp16,32768,512,1,41.375,35.678,40.775,35.387,0.9855
worst,bs,1024,fp16,32768,1024,1,65.348,57.515,64.347,57.191,0.9847
worst,bs,1024,fp16,32768,2048,1,117.091,113.84,115.74,112.445,0.9885
worst,bs,1024,fp16,65536,1,4,15.434,13.62,17.062,15.683,1.1055
worst,bs,1024,fp16,65536,2,4,15.488,13.684,17.232,15.685,1.1126
worst,bs,1024,fp16,65536,4,4,15.87,13.882,16.926,15.681,1.0665
worst,bs,1024,fp16,65536,8,4,15.962,14.01,17.038,15.709,1.0674
worst,bs,1024,fp16,65536,16,4,16.117,14.354,17.197,15.711,1.067
worst,bs,1024,fp16,65536,32,2,17.008,15.306,17.478,15.772,1.0276
worst,bs,1024,fp16,65536,64,2,17.876,15.532,17.968,15.848,1.0051
worst,bs,1024,fp16,65536,128,1,19.538,16.162,19.283,16.051,0.9869
worst,bs,1024,fp16,65536,256,1,30.399,24.811,29.69,23.989,0.9767
worst,bs,1024,fp16,65536,512,1,54.152,43.402,52.763,42.117,0.9743
worst,bs,1024,fp16,65536,1024,1,85.081,79.102,82.861,76.613,0.9739
worst,bs,1024,fp16,65536,2048,1,151.895,146.254,148.009,142.633,0.9744
worst,bs,1024,fp16,131072,1,4,14.848,13.34,20.736,19.281,1.3966
worst,bs,1024,fp16,131072,2,4,14.984,13.474,20.64,19.257,1.3775
worst,bs,1024,fp16,131072,4,4,15.273,13.595,20.755,19.286,1.3589
worst,bs,1024,fp16,131072,8,4,15.45,13.774,20.976,19.309,1.3577
worst,bs,1024,fp16,131072,16,4,15.766,14.067,21.062,19.299,1.3359
worst,bs,1024,fp16,131072,32,2,18.789,16.424,21.418,19.361,1.1399
worst,bs,1024,fp16,131072,64,2,19.751,16.671,22.357,19.484,1.1319
worst,bs,1024,fp16,131072,128,1,25.416,20.018,24.298,19.724,0.956
worst,bs,1024,fp16,131072,256,1,45.731,34.799,43.253,32.844,0.9458
worst,bs,1024,fp16,131072,512,1,101.528,79.519,84.138,70.137,0.8287
worst,bs,1024,fp16,131072,1024,1,151.329,132.989,129.466,116.419,0.8555
worst,bs,1024,fp16,131072,2048,1,246.889,234.136,223.863,211.171,0.9067
worst,bs,1024,fp16,262144,1,4,16.82,15.069,29.354,27.621,1.7452
worst,bs,1024,fp16,262144,2,4,16.87,15.153,29.279,27.632,1.7356
worst,bs,1024,fp16,262144,4,4,17.183,15.264,29.465,27.628,1.7148
worst,bs,1024,fp16,262144,8,4,17.611,15.44,29.52,27.675,1.6762
worst,bs,1024,fp16,262144,16,4,18.049,15.672,29.755,27.672,1.6486
worst,bs,1024,fp16,262144,32,2,23.691,20.456,30.426,27.722,1.2843
worst,bs,1024,fp16,262144,64,2,25.261,20.763,31.726,27.88,1.2559
worst,bs,1024,fp16,262144,128,1,39.809,28.936,37.634,28.174,0.9454
worst,bs,1024,fp16,262144,256,1,86.17,74.168,75.643,64.183,0.8778
worst,bs,1024,fp16,262144,512,1,158.277,139.345,134.197,122.021,0.8479
worst,bs,1024,fp16,262144,1024,1,247.439,233.679,220.518,209.255,0.8912
worst,bs,1024,fp16,262144,2048,1,447.297,435.884,399.848,388.553,0.8939
worst,bs,1024,fp16,524288,2,4,22.674,20.594,49.029,46.501,2.1623
worst,bs,1024,fp16,524288,4,4,22.987,20.659,48.794,46.508,2.1227
worst,bs,1024,fp16,524288,8,4,23.395,20.87,48.947,46.555,2.0922
worst,bs,1024,fp16,524288,16,4,24.128,21.024,49.442,46.559,2.0492
worst,bs,1024,fp16,524288,32,2,35.153,30.703,50.381,46.65,1.4332
worst,bs,1024,fp16,524288,64,2,42.291,31.088,54.594,46.812,1.2909
worst,bs,1024,fp16,1048576,2,4,33.648,30.62,87.421,84.18,2.5981
worst,bs,1024,fp16,1048576,4,4,34.018,30.68,87.416,84.218,2.5697
worst,bs,1024,fp16,1048576,8,4,34.524,30.872,87.778,84.284,2.5425
worst,bs,1024,fp16,1048576,16,4,35.605,31.04,88.294,84.288,2.4798
worst,bs,1024,fp16,1048576,32,2,61.266,50.742,90.752,84.329,1.4813
worst,bs,1024,fp16,1048576,64,2,80.793,70.529,105.24,97.34,1.3026
worst,bs,1024,fp32,4096,1,1,11.132,9.968,11.69,10.43,1.0501
worst,bs,1024,fp32,4096,2,1,11.745,10.072,11.414,10.435,0.9718
worst,bs,1024,fp32,4096,4,1,11.566,10.051,11.493,10.422,0.9937
worst,bs,1024,fp32,4096,8,1,11.21,10.05,11.888,10.477,1.0605
worst,bs,1024,fp32,4096,16,1,11.38,10.398,11.819,10.475,1.0386
worst,bs,1024,fp32,4096,32,1,11.581,10.524,11.794,10.51,1.0184
worst,bs,1024,fp32,4096,64,1,11.933,10.614,11.835,10.545,0.9918
worst,bs,1024,fp32,4096,128,1,12.528,10.808,11.995,10.647,0.9575
worst,bs,1024,fp32,4096,256,1,14.67,12.817,14.97,13.277,1.0204
worst,bs,1024,fp32,4096,512,1,26.77,24.127,26.107,23.674,0.9752
worst,bs,1024,fp32,4096,1024,1,47.745,43.528,40.392,37.413,0.846
worst,bs,1024,fp32,4096,2048,1,86.765,80.791,73.035,68.649,0.8418
worst,bs,1024,fp32,8192,1,1,9.435,7.971,9.878,8.474,1.047
worst,bs,1024,fp32,8192,2,1,9.646,7.994,9.928,8.518,1.0292
worst,bs,1024,fp32,8192,4,1,9.434,7.983,10.006,8.524,1.0606
worst,bs,1024,fp32,8192,8,1,9.698,8.021,9.877,8.537,1.0185
worst,bs,1024,fp32,8192,16,1,9.696,8.277,9.958,8.573,1.027
worst,bs,1024,fp32,8192,32,1,10.123,8.426,10.091,8.589,0.9968
worst,bs,1024,fp32,8192,64,1,10.175,8.537,10.331,8.642,1.0153
worst,bs,1024,fp32,8192,128,1,10.772,8.747,10.902,8.764,1.0121
worst,bs,1024,fp32,8192,256,1,13.333,10.769,13.752,11.414,1.0314
worst,bs,1024,fp32,8192,512,1,23.434,19.828,24.894,19.966,1.0623
worst,bs,1024,fp32,8192,1024,1,41.304,35.387,37.506,31.62,0.908
worst,bs,1024,fp32,8192,2048,1,75.357,66.302,65.258,59.243,0.866
worst,bs,1024,fp32,16384,1,1,13.859,12.189,14.054,12.806,1.0141
worst,bs,1024,fp32,16384,2,1,13.573,12.177,14.118,12.758,1.0402
worst,bs,1024,fp32,16384,4,1,13.639,12.226,14.13,12.751,1.036
worst,bs,1024,fp32,16384,8,1,13.687,12.183,14.102,12.788,1.0303
worst,bs,1024,fp32,16384,16,1,14.134,12.515,14.197,12.778,1.0045
worst,bs,1024,fp32,16384,32,1,14.323,12.656,14.482,12.849,1.0111
worst,bs,1024,fp32,16384,64,1,14.84,12.77,14.904,12.902,1.0043
worst,bs,1024,fp32,16384,128,1,15.496,13.037,15.814,13.087,1.0205
worst,bs,1024,fp32,16384,256,1,19.801,16.42,20.931,17.061,1.0571
worst,bs,1024,fp32,16384,512,1,36.482,31.126,36.421,30.392,0.9983
worst,bs,1024,fp32,16384,1024,1,64.274,54.452,58.342,48.625,0.9077
worst,bs,1024,fp32,16384,2048,1,115.523,111.304,100.528,95.131,0.8702
worst,bs,1024,fp32,32768,1,1,15.679,13.871,16.542,14.474,1.055
worst,bs,1024,fp32,32768,2,1,15.693,13.86,16.312,14.428,1.0394
worst,bs,1024,fp32,32768,4,1,15.683,13.86,16.382,14.432,1.0446
worst,bs,1024,fp32,32768,8,1,15.742,13.851,16.502,14.486,1.0483
worst,bs,1024,fp32,32768,16,1,16.162,14.131,16.461,14.496,1.0185
worst,bs,1024,fp32,32768,32,1,16.756,14.316,16.742,14.526,0.9992
worst,bs,1024,fp32,32768,64,1,17.325,14.456,17.435,14.627,1.0063
worst,bs,1024,fp32,32768,128,1,18.68,14.823,18.64,14.86,0.9979
worst,bs,1024,fp32,32768,256,1,25.728,19.915,26.838,20.252,1.0431
worst,bs,1024,fp32,32768,512,1,47.653,37.768,48.637,36.819,1.0206
worst,bs,1024,fp32,32768,1024,1,81.323,74.484,76.034,68.795,0.935
worst,bs,1024,fp32,32768,2048,1,142.814,136.492,130.27,122.96,0.9122
worst,bs,1024,fp32,65536,1,4,18.359,16.386,20.152,18.243,1.0977
worst,bs,1024,fp32,65536,2,4,18.083,16.413,20.165,18.234,1.1151
worst,bs,1024,fp32,65536,4,4,18.156,16.447,20.336,18.265,1.1201
worst,bs,1024,fp32,65536,8,4,18.586,16.608,20.4,18.287,1.0976
worst,bs,1024,fp32,65536,16,4,19.107,16.931,20.554,18.312,1.0757
worst,bs,1024,fp32,65536,32,2,20.354,17.894,20.966,18.357,1.0301
worst,bs,1024,fp32,65536,64,2,21.798,18.111,21.853,18.641,1.0025
worst,bs,1024,fp32,65536,128,1,24.655,19.176,24.605,19.123,0.998
worst,bs,1024,fp32,65536,256,1,37.783,26.95,39.861,27.207,1.055
worst,bs,1024,fp32,65536,512,1,71.877,59.676,83.861,71.075,1.1667
worst,bs,1024,fp32,65536,1024,1,117.553,104.899,136.226,121.659,1.1588
worst,bs,1024,fp32,65536,2048,1,204.162,189.582,225.398,213.275,1.104
worst,bs,1024,fp32,131072,1,4,14.689,13.347,21.333,18.632,1.4523
worst,bs,1024,fp32,131072,2,4,14.81,13.384,21.085,18.585,1.4237
worst,bs,1024,fp32,131072,4,4,14.945,13.379,21.125,18.643,1.4135
worst,bs,1024,fp32,131072,8,4,15.559,13.524,21.322,18.657,1.3704
worst,bs,1024,fp32,131072,16,4,16.298,13.863,21.658,18.659,1.3289
worst,bs,1024,fp32,131072,32,2,19.645,16.167,22.286,18.739,1.1344
worst,bs,1024,fp32,131072,64,2,22.419,16.385,24.336,19.271,1.0855
worst,bs,1024,fp32,131072,128,1,31.968,20.165,32.315,20.105,1.0109
worst,bs,1024,fp32,131072,256,1,64.487,51.109,67.395,55.281,1.0451
worst,bs,1024,fp32,131072,512,1,113.861,101.721,136.674,117.523,1.2004
worst,bs,1024,fp32,131072,1024,1,206.943,196.347,218.121,199.37,1.054
worst,bs,1024,fp32,131072,2048,1,375.746,368.921,386.192,375.643,1.0278
worst,bs,1024,fp32,262144,1,4,17.507,15.738,31.283,27.645,1.7869
worst,bs,1024,fp32,262144,2,4,17.764,15.813,31.115,27.626,1.7516
worst,bs,1024,fp32,262144,4,4,17.842,15.818,31.333,27.664,1.7561
worst,bs,1024,fp32,262144,8,4,18.426,15.957,31.52,27.724,1.7106
worst,bs,1024,fp32,262144,16,4,19.916,16.3,31.922,27.699,1.6028
worst,bs,1024,fp32,262144,32,2,26.391,20.918,33.237,27.815,1.2594
worst,bs,1024,fp32,262144,64,2,34.833,21.431,40.755,28.653,1.17
worst,bs,1024,fp32,262144,128,1,62.963,50.846,62.913,51.018,0.9992
worst,bs,1024,fp32,262144,256,1,110.163,94.416,113.542,98.949,1.0307
worst,bs,1024,fp32,262144,512,1,202.992,187.96,235.608,208.849,1.1607
worst,bs,1024,fp32,262144,1024,1,378.169,368.818,384.896,366.175,1.0178
worst,bs,1024,fp32,262144,2048,1,695.035,680.857,688.224,674.367,0.9902
worst,bs,1024,fp32,524288,2,4,23.129,20.653,51.517,46.083,2.2274
worst,bs,1024,fp32,524288,4,4,23.377,20.672,51.752,46.168,2.2138
worst,bs,1024,fp32,524288,8,4,24.219,20.87,51.984,46.219,2.1464
worst,bs,1024,fp32,524288,16,4,26.856,21.147,53.006,46.207,1.9737
worst,bs,1024,fp32,524288,32,2,44.273,30.641,58.538,46.383,1.3222
worst,bs,1024,fp32,524288,64,2,64.851,53.491,80.285,69.225,1.238
worst,bs,1024,fp32,1048576,2,4,33.276,29.589,91.553,82.882,2.7513
worst,bs,1024,fp32,1048576,4,4,33.562,29.657,91.846,82.99,2.7366
worst,bs,1024,fp32,1048576,8,4,34.972,29.87,92.005,82.982,2.6308
worst,bs,1024,fp32,1048576,16,4,43.878,31.121,98.126,83.0,2.2363
worst,bs,1024,fp32,1048576,32,2,81.802,70.802,124.715,115.694,1.5246
worst,bs,1024,fp32,1048576,64,2,108.768,118.037,142.229,128.381,1.3076
worst,bs,2048,bf16,8192,1,1,11.941,10.571,12.842,11.345,1.0755
worst,bs,2048,bf16,8192,2,1,11.995,10.53,12.502,11.309,1.0423
worst,bs,2048,bf16,8192,4,1,12.151,10.767,12.544,11.328,1.0323
worst,bs,2048,bf16,8192,8,1,12.302,10.833,12.623,11.341,1.0261
worst,bs,2048,bf16,8192,16,1,12.555,11.184,12.554,11.347,0.9999
worst,bs,2048,bf16,8192,32,1,12.556,11.353,12.739,11.383,1.0146
worst,bs,2048,bf16,8192,64,1,12.831,11.502,12.794,11.425,0.9971
worst,bs,2048,bf16,8192,128,1,13.231,11.789,13.183,11.56,0.9964
worst,bs,2048,bf16,8192,256,1,16.171,14.657,16.536,14.622,1.0226
worst,bs,2048,bf16,8192,512,1,28.317,26.238,28.163,26.124,0.9946
worst,bs,2048,bf16,8192,1024,1,44.804,42.099,44.512,42.083,0.9935
worst,bs,2048,bf16,8192,2048,1,82.62,78.166,82.484,78.055,0.9984
worst,bs,2048,bf16,16384,1,1,12.115,10.787,13.255,12.202,1.0941
worst,bs,2048,bf16,16384,2,1,12.272,10.796,13.069,12.186,1.0649
worst,bs,2048,bf16,16384,4,1,12.462,11.074,13.494,12.2,1.0828
worst,bs,2048,bf16,16384,8,1,12.354,11.108,13.518,12.228,1.0942
worst,bs,2048,bf16,16384,16,1,12.642,11.414,13.44,12.246,1.0631
worst,bs,2048,bf16,16384,32,1,12.949,11.68,13.466,12.259,1.0399
worst,bs,2048,bf16,16384,64,1,12.995,11.841,13.779,12.317,1.0603
worst,bs,2048,bf16,16384,128,1,13.858,12.136,14.237,12.497,1.0273
worst,bs,2048,bf16,16384,256,1,17.74,15.498,18.422,15.984,1.0384
worst,bs,2048,bf16,16384,512,1,30.919,27.978,32.085,28.914,1.0377
worst,bs,2048,bf16,16384,1024,1,48.94,45.118,50.413,45.972,1.0301
worst,bs,2048,bf16,16384,2048,1,89.733,86.65,91.788,88.246,1.0229
worst,bs,2048,bf16,32768,1,1,13.923,12.432,14.485,13.385,1.0404
worst,bs,2048,bf16,32768,2,1,13.58,12.37,14.93,13.348,1.0994
worst,bs,2048,bf16,32768,4,1,14.685,12.646,14.31,13.349,0.9745
worst,bs,2048,bf16,32768,8,1,14.28,12.726,14.352,13.381,1.005
worst,bs,2048,bf16,32768,16,1,14.508,13.04,14.546,13.397,1.0026
worst,bs,2048,bf16,32768,32,1,14.574,13.305,14.883,13.43,1.0212
worst,bs,2048,bf16,32768,64,1,15.289,13.479,15.389,13.478,1.0065
worst,bs,2048,bf16,32768,128,1,16.495,13.864,16.258,13.651,0.9856
worst,bs,2048,bf16,32768,256,1,22.198,18.494,22.645,18.616,1.0201
worst,bs,2048,bf16,32768,512,1,38.236,33.141,39.078,33.244,1.022
worst,bs,2048,bf16,32768,1024,1,60.207,54.461,61.659,54.197,1.0241
worst,bs,2048,bf16,32768,2048,1,109.027,106.482,109.727,106.894,1.0064
worst,bs,2048,bf16,65536,1,4,15.816,13.773,17.317,16.117,1.0949
worst,bs,2048,bf16,65536,2,4,15.462,13.862,17.538,16.115,1.1343
worst,bs,2048,bf16,65536,4,4,15.795,14.141,17.23,16.104,1.0909
worst,bs,2048,bf16,65536,8,4,16.106,14.324,17.432,16.137,1.0823
worst,bs,2048,bf16,65536,16,4,16.618,14.637,17.317,16.141,1.0421
worst,bs,2048,bf16,65536,32,2,17.045,15.38,17.639,16.18,1.0348
worst,bs,2048,bf16,65536,64,2,17.812,15.703,18.358,16.258,1.0307
worst,bs,2048,bf16,65536,128,1,19.855,16.383,19.806,16.468,0.9975
worst,bs,2048,bf16,65536,256,1,32.877,26.699,32.802,26.179,0.9977
worst,bs,2048,bf16,65536,512,1,57.859,46.335,58.36,46.268,1.0087
worst,bs,2048,bf16,65536,1024,1,92.299,86.664,92.18,86.16,0.9987
worst,bs,2048,bf16,65536,2048,1,166.617,161.511,165.711,160.445,0.9946
worst,bs,2048,bf16,131072,1,4,15.678,14.303,22.266,20.695,1.4202
worst,bs,2048,bf16,131072,2,4,15.351,14.426,22.643,20.679,1.475
worst,bs,2048,bf16,131072,4,4,16.146,14.644,22.246,20.683,1.3778
worst,bs,2048,bf16,131072,8,4,16.488,14.821,22.17,20.716,1.3446
worst,bs,2048,bf16,131072,16,4,16.64,15.074,22.405,20.724,1.3465
