scenario,K,N,BS,arm,us_cold,us_warm
best,2048,1048576,16,op26_r0auto,51.44665,42.804
best,2048,1048576,16,sglang_v2,45.275349999999996,45.41383999999999
best,2048,1048576,16,flashinfer_topk,70.1938,54.139019999999995
best,2048,1048576,32,gvr_cutedsl,189.47725,180.86324
best,2048,1048576,32,radix_cutedsl,231.04225,224.48702
best,2048,1048576,32,gvr_multicta_cutedsl,127.2436,116.46946000000001
best,2048,1048576,32,radix_single_cuda,614.89775,604.94826
best,2048,1048576,32,radix_multi_cuda,137.65285,130.20708
best,2048,1048576,32,op27_hls,95.57785000000001,89.13816
best,2048,1048576,32,op26_r0auto,105.5763,96.12060000000001
best,2048,1048576,32,sglang_v2,188.52535,168.19576
best,2048,1048576,32,flashinfer_topk,84.03869999999999,74.06742
best,2048,1048576,64,gvr_cutedsl,225.75905,209.40794
best,2048,1048576,64,radix_cutedsl,453.11809999999997,445.99044
best,2048,1048576,64,gvr_multicta_cutedsl,191.26614999999998,172.68336
best,2048,1048576,64,radix_single_cuda,618.0609499999999,608.883
best,2048,1048576,64,radix_multi_cuda,231.7397,222.76354
best,2048,1048576,64,op27_hls,181.19415,177.86164000000002
best,2048,1048576,64,op26_r0auto,153.03895,134.0708
best,2048,1048576,64,sglang_v2,292.37125,265.68214
best,2048,1048576,64,flashinfer_topk,142.1446,131.63426
worst,512,4096,1,gvr_cutedsl,10.2784,8.14144
worst,512,4096,1,radix_cutedsl,6.3312,5.76124
worst,512,4096,1,gvr_multicta_cutedsl,9.8992,8.13372
worst,512,4096,1,radix_single_cuda,14.5344,13.60766
worst,512,4096,1,radix_multi_cuda,36.3519,31.67354
worst,512,4096,1,op27_hls,11.43515,10.02368
worst,512,4096,1,op26_r0auto,8.86075,7.10846
worst,512,4096,1,sglang_v2,5.0192,4.12608
worst,512,4096,1,flashinfer_topk,6.544,6.037739999999999
worst,512,4096,2,gvr_cutedsl,9.8464,8.12736
worst,512,4096,2,radix_cutedsl,6.3744,5.76768
worst,512,4096,2,gvr_multicta_cutedsl,9.6976,8.14462
worst,512,4096,2,radix_single_cuda,14.7216,13.63902
worst,512,4096,2,radix_multi_cuda,37.022349999999996,31.69274
worst,512,4096,2,op27_hls,11.23995,10.00574
worst,512,4096,2,op26_r0auto,8.798399999999999,7.13404
worst,512,4096,2,sglang_v2,4.8111999999999995,4.18816
worst,512,4096,2,flashinfer_topk,6.5312,6.0992
worst,512,4096,4,gvr_cutedsl,9.8992,8.14144
worst,512,4096,4,radix_cutedsl,6.558350000000001,5.74592
worst,512,4096,4,gvr_multicta_cutedsl,9.688,8.12288
worst,512,4096,4,radix_single_cuda,14.8384,13.62686
worst,512,4096,4,radix_multi_cuda,36.753550000000004,31.582639999999998
worst,512,4096,4,op27_hls,11.32635,10.0051
worst,512,4096,4,op26_r0auto,8.702350000000001,7.10592
worst,512,4096,4,sglang_v2,5.0208,4.16638
worst,512,4096,4,flashinfer_topk,6.624,6.071020000000001
worst,512,4096,8,gvr_cutedsl,9.7408,8.1504
worst,512,4096,8,radix_cutedsl,6.5568,5.76446
worst,512,4096,8,gvr_multicta_cutedsl,9.9152,8.14784
worst,512,4096,8,radix_single_cuda,14.90395,13.64288
worst,512,4096,8,radix_multi_cuda,36.702349999999996,31.73818
worst,512,4096,8,op27_hls,11.31035,10.0416
worst,512,4096,8,op26_r0auto,8.8944,7.1296
worst,512,4096,8,sglang_v2,4.98075,4.1728000000000005
worst,512,4096,8,flashinfer_topk,6.6208,6.032
worst,512,4096,16,gvr_cutedsl,9.5776,8.15806
worst,512,4096,16,radix_cutedsl,6.5248,5.77792
worst,512,4096,16,gvr_multicta_cutedsl,9.8576,8.17404
worst,512,4096,16,radix_single_cuda,14.843200000000001,13.65692
worst,512,4096,16,radix_multi_cuda,34.3776,31.88344
worst,512,4096,16,op27_hls,11.2416,10.02048
worst,512,4096,16,op26_r0auto,8.8608,7.13534
worst,512,4096,16,sglang_v2,4.881600000000001,4.17408
worst,512,4096,16,flashinfer_topk,6.627149999999999,6.096
worst,512,4096,32,gvr_cutedsl,9.816,8.18368
worst,512,4096,32,radix_cutedsl,6.6256,5.82142
worst,512,4096,32,gvr_multicta_cutedsl,9.80955,8.18684
worst,512,4096,32,radix_single_cuda,14.9376,13.68766
worst,512,4096,32,radix_multi_cuda,34.2575,32.02234
worst,512,4096,32,op27_hls,11.2592,10.057559999999999
worst,512,4096,32,op26_r0auto,8.9248,7.1648000000000005
worst,512,4096,32,sglang_v2,4.95995,4.21054
worst,512,4096,32,flashinfer_topk,6.7424,6.19646
worst,512,4096,64,gvr_cutedsl,9.9568,8.250879999999999
worst,512,4096,64,radix_cutedsl,6.771199999999999,5.8483
worst,512,4096,64,gvr_multicta_cutedsl,9.888,8.22526
worst,512,4096,64,radix_single_cuda,14.8656,13.75356
worst,512,4096,64,radix_multi_cuda,34.1983,32.1209
worst,512,4096,64,op27_hls,11.352,10.10048
worst,512,4096,64,op26_r0auto,8.9632,7.189100000000001
worst,512,4096,64,sglang_v2,5.070399999999999,4.244479999999999
worst,512,4096,64,flashinfer_topk,6.8016000000000005,6.177239999999999
worst,512,4096,128,gvr_cutedsl,10.12635,8.33856
worst,512,4096,128,radix_cutedsl,7.2303999999999995,6.21504
worst,512,4096,128,gvr_multicta_cutedsl,10.20955,8.332799999999999
worst,512,4096,128,radix_single_cuda,15.163200000000002,13.897540000000001
worst,512,4096,128,radix_multi_cuda,40.8431,39.716440000000006
worst,512,4096,128,op27_hls,11.718350000000001,10.216959999999998
worst,512,4096,128,op26_r0auto,9.2288,7.30176
worst,512,4096,128,sglang_v2,5.2799499999999995,4.337260000000001
worst,512,4096,128,flashinfer_topk,7.1552,6.29502
worst,512,4096,256,gvr_cutedsl,12.4016,10.343020000000001
worst,512,4096,256,radix_cutedsl,12.68,10.98556
worst,512,4096,256,gvr_multicta_cutedsl,11.8624,9.90784
worst,512,4096,256,radix_single_cuda,22.4784,21.25562
worst,512,4096,256,radix_multi_cuda,74.552,73.077
worst,512,4096,256,op27_hls,12.01745,10.236799999999999
worst,512,4096,256,op26_r0auto,11.220799999999999,9.14238
worst,512,4096,256,sglang_v2,6.763199999999999,5.82526
worst,512,4096,256,flashinfer_topk,9.689549999999999,8.696959999999999
worst,512,4096,512,gvr_cutedsl,21.9456,17.92896
worst,512,4096,512,radix_cutedsl,23.048,20.562540000000002
worst,512,4096,512,gvr_multicta_cutedsl,21.5792,18.17466
worst,512,4096,512,radix_single_cuda,39.268699999999995,38.0473
worst,512,4096,512,radix_multi_cuda,133.14055,131.6529
worst,512,4096,512,op27_hls,22.270400000000002,18.474220000000003
worst,512,4096,512,op26_r0auto,19.9054,15.976280000000001
worst,512,4096,512,sglang_v2,11.4192,10.08188
worst,512,4096,512,flashinfer_topk,17.16315,15.63902
worst,512,4096,1024,gvr_cutedsl,32.48955,28.24252
worst,512,4096,1024,radix_cutedsl,39.0479,34.93114
worst,512,4096,1024,gvr_multicta_cutedsl,38.2288,32.58934
worst,512,4096,1024,radix_single_cuda,64.48465,63.20888
worst,512,4096,1024,radix_multi_cuda,243.8667,242.29462
worst,512,4096,1024,op27_hls,33.51505,29.07132
worst,512,4096,1024,op26_r0auto,29.3392,24.981060000000003
worst,512,4096,1024,sglang_v2,18.52475,16.68544
worst,512,4096,1024,flashinfer_topk,28.4543,26.50746
worst,512,4096,2048,gvr_cutedsl,57.1551,51.598
worst,512,4096,2048,radix_cutedsl,75.35839999999999,68.17076
worst,512,4096,2048,gvr_multicta_cutedsl,69.04310000000001,60.490120000000005
worst,512,4096,2048,radix_single_cuda,123.427,121.73546
worst,512,4096,2048,radix_multi_cuda,480.3368,478.35821999999996
worst,512,4096,2048,op27_hls,56.7215,50.80954
worst,512,4096,2048,op26_r0auto,50.9519,44.97208
worst,512,4096,2048,sglang_v2,33.38555,30.85752
worst,512,4096,2048,flashinfer_topk,52.65115,49.62934
worst,512,8192,1,gvr_cutedsl,9.476799999999999,7.91678
worst,512,8192,1,radix_cutedsl,7.8304,7.32862
worst,512,8192,1,gvr_multicta_cutedsl,9.3344,7.91358
worst,512,8192,1,radix_single_cuda,16.825599999999998,15.2851
worst,512,8192,1,radix_multi_cuda,36.7759,31.706799999999998
worst,512,8192,1,op27_hls,12.900799999999998,11.64156
worst,512,8192,1,op26_r0auto,8.8544,7.28576
worst,512,8192,1,sglang_v2,5.5616,4.88
worst,512,8192,1,flashinfer_topk,11.398399999999999,10.64062
worst,512,8192,2,gvr_cutedsl,9.344,7.890560000000001
worst,512,8192,2,radix_cutedsl,7.88,7.353560000000001
worst,512,8192,2,gvr_multicta_cutedsl,9.1936,7.88542
worst,512,8192,2,radix_single_cuda,16.8912,15.29918
worst,512,8192,2,radix_multi_cuda,36.6639,31.64794
worst,512,8192,2,op27_hls,12.782350000000001,11.59614
worst,512,8192,2,op26_r0auto,8.7376,7.28
worst,512,8192,2,sglang_v2,5.584,4.88576
worst,512,8192,2,flashinfer_topk,11.4048,10.66174
worst,512,8192,4,gvr_cutedsl,9.2544,7.89312
worst,512,8192,4,radix_cutedsl,7.857600000000001,7.36704
worst,512,8192,4,gvr_multicta_cutedsl,9.408,7.89758
worst,512,8192,4,radix_single_cuda,16.951900000000002,15.298540000000001
worst,512,8192,4,radix_multi_cuda,36.36785,32.00636
worst,512,8192,4,op27_hls,12.827200000000001,11.58718
worst,512,8192,4,op26_r0auto,8.8192,7.2883000000000004
worst,512,8192,4,sglang_v2,5.5152,4.912640000000001
worst,512,8192,4,flashinfer_topk,11.460799999999999,10.69308
worst,512,8192,8,gvr_cutedsl,9.376,7.920640000000001
worst,512,8192,8,radix_cutedsl,7.897600000000001,7.3548800000000005
worst,512,8192,8,gvr_multicta_cutedsl,9.4224,7.920640000000001
worst,512,8192,8,radix_single_cuda,16.96,15.31646
worst,512,8192,8,radix_multi_cuda,36.22715,32.26938
worst,512,8192,8,op27_hls,12.96,11.623040000000001
worst,512,8192,8,op26_r0auto,8.9584,7.308140000000001
worst,512,8192,8,sglang_v2,5.5392,4.91648
worst,512,8192,8,flashinfer_topk,11.5984,10.80512
worst,512,8192,16,gvr_cutedsl,9.361600000000001,7.9251000000000005
worst,512,8192,16,radix_cutedsl,7.9312,7.378520000000001
worst,512,8192,16,gvr_multicta_cutedsl,9.4688,7.93278
worst,512,8192,16,radix_single_cuda,16.9232,15.35484
worst,512,8192,16,radix_multi_cuda,34.3872,32.53818
worst,512,8192,16,op27_hls,12.702350000000001,11.63644
worst,512,8192,16,op26_r0auto,8.817549999999999,7.3088
worst,512,8192,16,sglang_v2,5.56,4.91646
worst,512,8192,16,flashinfer_topk,13.8176,13.15134
worst,512,8192,32,gvr_cutedsl,9.69115,7.9666999999999994
worst,512,8192,32,radix_cutedsl,8.022350000000001,7.40864
worst,512,8192,32,gvr_multicta_cutedsl,9.539200000000001,7.95582
worst,512,8192,32,radix_single_cuda,17.006400000000003,15.38814
worst,512,8192,32,radix_multi_cuda,34.31825,32.6662
worst,512,8192,32,op27_hls,12.872,11.685120000000001
worst,512,8192,32,op26_r0auto,9.04,7.314520000000001
worst,512,8192,32,sglang_v2,5.5728,4.9356599999999995
worst,512,8192,32,flashinfer_topk,14.647950000000002,13.9366
worst,512,8192,64,gvr_cutedsl,9.7168,8.02238
worst,512,8192,64,radix_cutedsl,8.296,7.46048
worst,512,8192,64,gvr_multicta_cutedsl,9.66875,7.9987200000000005
worst,512,8192,64,radix_single_cuda,17.153599999999997,15.45148
worst,512,8192,64,radix_multi_cuda,35.15515,32.56632
worst,512,8192,64,op27_hls,12.96955,11.70432
worst,512,8192,64,op26_r0auto,9.208,7.36704
worst,512,8192,64,sglang_v2,5.8368,4.9881400000000005
worst,512,8192,64,flashinfer_topk,13.9152,12.896
worst,512,8192,128,gvr_cutedsl,10.2592,8.0998
worst,512,8192,128,radix_cutedsl,8.8832,7.54174
worst,512,8192,128,gvr_multicta_cutedsl,10.112,8.107520000000001
worst,512,8192,128,radix_single_cuda,17.617549999999998,15.60444
worst,512,8192,128,radix_multi_cuda,41.7662,40.3468
worst,512,8192,128,op27_hls,13.587200000000001,11.82782
worst,512,8192,128,op26_r0auto,9.6128,7.47454
worst,512,8192,128,sglang_v2,6.3088,5.06752
worst,512,8192,128,flashinfer_topk,13.7536,12.71104
worst,512,8192,256,gvr_cutedsl,12.8224,10.195200000000002
worst,512,8192,256,radix_cutedsl,15.590399999999999,13.63258
worst,512,8192,256,gvr_multicta_cutedsl,12.375950000000001,9.7216
worst,512,8192,256,radix_single_cuda,25.1232,23.26972
worst,512,8192,256,radix_multi_cuda,76.483,74.27764
worst,512,8192,256,op27_hls,14.67675,12.516459999999999
worst,512,8192,256,op26_r0auto,12.2544,9.56094
worst,512,8192,256,sglang_v2,8.2384,7.072
worst,512,8192,256,flashinfer_topk,12.1696,10.51456
worst,512,8192,512,gvr_cutedsl,22.62395,18.00826
worst,512,8192,512,radix_cutedsl,28.57435,25.735
worst,512,8192,512,gvr_multicta_cutedsl,21.7712,17.80538
worst,512,8192,512,radix_single_cuda,43.95995,41.587120000000006
worst,512,8192,512,radix_multi_cuda,135.75979999999998,133.78985999999998
worst,512,8192,512,op27_hls,27.47195,22.14396
worst,512,8192,512,op26_r0auto,21.11675,16.65852
worst,512,8192,512,sglang_v2,13.8896,12.380139999999999
worst,512,8192,512,flashinfer_topk,21.3072,18.88512
worst,512,8192,1024,gvr_cutedsl,34.2014,28.216240000000003
worst,512,8192,1024,radix_cutedsl,48.247949999999996,43.94488
worst,512,8192,1024,gvr_multicta_cutedsl,39.52475,31.902
worst,512,8192,1024,radix_single_cuda,71.36305,68.71476
worst,512,8192,1024,radix_multi_cuda,247.8364,245.47418
worst,512,8192,1024,op27_hls,41.0863,34.85112
worst,512,8192,1024,op26_r0auto,32.35355,26.13498
worst,512,8192,1024,sglang_v2,22.5871,20.37626
worst,512,8192,1024,flashinfer_topk,35.93595,31.811139999999998
worst,512,8192,2048,gvr_cutedsl,58.5807,51.85208
worst,512,8192,2048,radix_cutedsl,93.35839999999999,86.08306
worst,512,8192,2048,gvr_multicta_cutedsl,70.13585,59.03222
worst,512,8192,2048,radix_single_cuda,135.3374,132.17578
worst,512,8192,2048,radix_multi_cuda,487.55285,485.93458000000004
worst,512,8192,2048,op27_hls,69.44794999999999,62.45622
worst,512,8192,2048,op26_r0auto,54.9871,47.84952
worst,512,8192,2048,sglang_v2,41.014300000000006,38.1049
worst,512,8192,2048,flashinfer_topk,68.1647,60.317980000000006
worst,512,16384,1,gvr_cutedsl,13.2304,11.92576
worst,512,16384,1,radix_cutedsl,11.264,10.65854
worst,512,16384,1,gvr_multicta_cutedsl,13.2592,11.92506
worst,512,16384,1,radix_single_cuda,20.23515,17.46812
worst,512,16384,1,radix_multi_cuda,37.424,32.38778
worst,512,16384,1,op27_hls,14.2096,13.10908
worst,512,16384,1,op26_r0auto,11.459200000000001,10.00318
worst,512,16384,1,sglang_v2,7.14235,6.252800000000001
worst,512,16384,1,flashinfer_topk,12.0064,10.95424
worst,512,16384,2,gvr_cutedsl,13.2864,11.890559999999999
worst,512,16384,2,radix_cutedsl,11.3072,10.68286
worst,512,16384,2,gvr_multicta_cutedsl,13.428799999999999,11.88542
worst,512,16384,2,radix_single_cuda,20.11195,17.47518
worst,512,16384,2,radix_multi_cuda,37.483,32.7558
worst,512,16384,2,op27_hls,14.27835,13.09184
worst,512,16384,2,op26_r0auto,11.45275,9.9795
worst,512,16384,2,sglang_v2,7.112,6.28736
worst,512,16384,2,flashinfer_topk,11.9616,10.99774
worst,512,16384,4,gvr_cutedsl,13.481549999999999,11.9078
worst,512,16384,4,radix_cutedsl,11.28,10.691799999999999
worst,512,16384,4,gvr_multicta_cutedsl,13.28315,11.88992
worst,512,16384,4,radix_single_cuda,20.07675,17.49822
worst,512,16384,4,radix_multi_cuda,37.460800000000006,32.75194
worst,512,16384,4,op27_hls,14.249600000000001,13.06176
worst,512,16384,4,op26_r0auto,11.3552,9.97308
worst,512,16384,4,sglang_v2,7.110399999999999,6.30076
worst,512,16384,4,flashinfer_topk,12.070350000000001,11.005379999999999
worst,512,16384,8,gvr_cutedsl,13.3232,11.92444
worst,512,16384,8,radix_cutedsl,11.4016,10.695020000000001
worst,512,16384,8,gvr_multicta_cutedsl,13.32,11.932120000000001
worst,512,16384,8,radix_single_cuda,20.182299999999998,17.516759999999998
worst,512,16384,8,radix_multi_cuda,37.0256,32.73018
worst,512,16384,8,op27_hls,14.296,13.0963
worst,512,16384,8,op26_r0auto,11.43195,10.00448
worst,512,16384,8,sglang_v2,7.054399999999999,6.31424
worst,512,16384,8,flashinfer_topk,12.156799999999999,11.0771
worst,512,16384,16,gvr_cutedsl,13.5504,11.918700000000001
worst,512,16384,16,radix_cutedsl,11.347100000000001,10.69886
worst,512,16384,16,gvr_multicta_cutedsl,13.523200000000001,11.930860000000001
worst,512,16384,16,radix_single_cuda,20.150299999999998,17.53472
worst,512,16384,16,radix_multi_cuda,35.0096,32.91514
worst,512,16384,16,op27_hls,14.21755,13.08286
worst,512,16384,16,op26_r0auto,11.61915,10.007040000000002
worst,512,16384,16,sglang_v2,7.0912,6.32
worst,512,16384,16,flashinfer_topk,14.688,13.70686
worst,512,16384,32,gvr_cutedsl,13.70395,11.959
worst,512,16384,32,radix_cutedsl,11.51195,10.752
worst,512,16384,32,gvr_multicta_cutedsl,13.647950000000002,11.94752
worst,512,16384,32,radix_single_cuda,20.379099999999998,17.60576
worst,512,16384,32,radix_multi_cuda,35.46875,33.192260000000005
worst,512,16384,32,op27_hls,14.345600000000001,13.13086
worst,512,16384,32,op26_r0auto,11.718350000000001,10.0211
worst,512,16384,32,sglang_v2,7.2192,6.3424
worst,512,16384,32,flashinfer_topk,15.2992,14.246379999999998
worst,512,16384,64,gvr_cutedsl,14.04955,12.02624
worst,512,16384,64,radix_cutedsl,11.8496,10.82048
worst,512,16384,64,gvr_multicta_cutedsl,13.8816,12.026219999999999
worst,512,16384,64,radix_single_cuda,20.6752,17.66716
worst,512,16384,64,radix_multi_cuda,37.29905,34.05054
worst,512,16384,64,op27_hls,14.85435,13.2243
worst,512,16384,64,op26_r0auto,11.977549999999999,10.1011
worst,512,16384,64,sglang_v2,7.6176,6.47552
worst,512,16384,64,flashinfer_topk,14.359950000000001,13.367659999999999
worst,512,16384,128,gvr_cutedsl,14.6735,12.203520000000001
worst,512,16384,128,radix_cutedsl,12.6688,10.95612
worst,512,16384,128,gvr_multicta_cutedsl,14.7296,12.2035
worst,512,16384,128,radix_single_cuda,21.10715,17.8822
worst,512,16384,128,radix_multi_cuda,44.3535,42.048559999999995
worst,512,16384,128,op27_hls,15.48315,13.40606
worst,512,16384,128,op26_r0auto,12.85595,10.30526
worst,512,16384,128,sglang_v2,8.344,6.66558
worst,512,16384,128,flashinfer_topk,16.728,15.07004
worst,512,16384,256,gvr_cutedsl,19.19995,15.72416
worst,512,16384,256,radix_cutedsl,22.87995,20.31804
worst,512,16384,256,gvr_multicta_cutedsl,18.37595,15.18588
worst,512,16384,256,radix_single_cuda,29.73755,26.63866
worst,512,16384,256,radix_multi_cuda,81.2287,77.72276
worst,512,16384,256,op27_hls,18.1152,14.76542
worst,512,16384,256,op26_r0auto,18.686400000000003,15.27356
worst,512,16384,256,sglang_v2,11.96,9.5968
worst,512,16384,256,flashinfer_topk,17.513450000000002,14.948459999999999
worst,512,16384,512,gvr_cutedsl,34.199949999999994,27.68122
worst,512,16384,512,radix_cutedsl,42.88795,39.0041
worst,512,16384,512,gvr_multicta_cutedsl,33.2128,28.729560000000003
worst,512,16384,512,radix_single_cuda,51.902300000000004,47.262
worst,512,16384,512,radix_multi_cuda,142.4414,138.6839
worst,512,16384,512,op27_hls,34.126349999999995,26.41466
worst,512,16384,512,op26_r0auto,34.43195,25.87776
worst,512,16384,512,sglang_v2,18.4768,16.98112
worst,512,16384,512,flashinfer_topk,31.438299999999998,26.972720000000002
worst,512,16384,1024,gvr_cutedsl,54.0479,44.2585
worst,512,16384,1024,radix_cutedsl,74.8397,67.00596
worst,512,16384,1024,gvr_multicta_cutedsl,58.52635,50.15926
worst,512,16384,1024,radix_single_cuda,83.44439999999999,77.86928
worst,512,16384,1024,radix_multi_cuda,259.82035,255.83956
worst,512,16384,1024,op27_hls,51.85905,41.27674
worst,512,16384,1024,op26_r0auto,53.4863,42.35958
worst,512,16384,1024,sglang_v2,31.0879,27.879
worst,512,16384,1024,flashinfer_topk,53.72955,44.95288
worst,512,16384,2048,gvr_cutedsl,90.8432,86.4325
worst,512,16384,2048,radix_cutedsl,145.91975,139.67270000000002
worst,512,16384,2048,gvr_multicta_cutedsl,105.84135,102.65388
worst,512,16384,2048,radix_single_cuda,156.6206,154.91494
worst,512,16384,2048,radix_multi_cuda,514.6487,513.65036
worst,512,16384,2048,op27_hls,86.63005,81.65682000000001
worst,512,16384,2048,op26_r0auto,89.95039999999999,84.16434
worst,512,16384,2048,sglang_v2,56.595099999999995,55.26964
worst,512,16384,2048,flashinfer_topk,100.46865,97.55822
worst,512,32768,1,gvr_cutedsl,12.8896,11.03228
worst,512,32768,1,radix_cutedsl,15.766399999999999,15.159040000000001
worst,512,32768,1,gvr_multicta_cutedsl,12.859200000000001,11.0323
worst,512,32768,1,radix_single_cuda,27.15505,22.757099999999998
worst,512,32768,1,radix_multi_cuda,39.526300000000006,34.31288
worst,512,32768,1,op27_hls,18.9968,17.6345
worst,512,32768,1,op26_r0auto,11.5648,9.78688
worst,512,32768,1,sglang_v2,10.864,8.80192
worst,512,32768,1,flashinfer_topk,11.625549999999999,10.88702
worst,512,32768,2,gvr_cutedsl,12.8351,11.024
worst,512,32768,2,radix_cutedsl,18.803099999999997,18.27196
worst,512,32768,2,gvr_multicta_cutedsl,12.7791,11.0131
worst,512,32768,2,radix_single_cuda,27.128,22.96508
worst,512,32768,2,radix_multi_cuda,39.21595,34.16894
worst,512,32768,2,op27_hls,18.83025,17.6166
worst,512,32768,2,op26_r0auto,11.57435,9.744620000000001
worst,512,32768,2,sglang_v2,10.9104,8.83966
worst,512,32768,2,flashinfer_topk,11.64315,10.91584
worst,512,32768,4,gvr_cutedsl,12.884799999999998,11.024
worst,512,32768,4,radix_cutedsl,19.175900000000002,18.4275
worst,512,32768,4,gvr_multicta_cutedsl,12.9136,11.03102
worst,512,32768,4,radix_single_cuda,27.2048,23.03228
worst,512,32768,4,radix_multi_cuda,39.08955,33.9801
worst,512,32768,4,op27_hls,18.919900000000002,17.63134
worst,512,32768,4,op26_r0auto,11.5632,9.74844
worst,512,32768,4,sglang_v2,10.91675,8.84606
worst,512,32768,4,flashinfer_topk,11.731200000000001,10.919
worst,512,32768,8,gvr_cutedsl,13.019200000000001,11.05854
worst,512,32768,8,radix_cutedsl,19.69275,18.850540000000002
worst,512,32768,8,gvr_multicta_cutedsl,13.0176,11.05404
worst,512,32768,8,radix_single_cuda,27.14075,23.19868
worst,512,32768,8,radix_multi_cuda,38.8479,33.932739999999995
worst,512,32768,8,op27_hls,19.04155,17.61984
worst,512,32768,8,op26_r0auto,11.784,9.7811
worst,512,32768,8,sglang_v2,10.852799999999998,8.87678
worst,512,32768,8,flashinfer_topk,11.811200000000001,10.98302
worst,512,32768,16,gvr_cutedsl,12.9024,11.054680000000001
worst,512,32768,16,radix_cutedsl,20.0624,18.98622
worst,512,32768,16,gvr_multicta_cutedsl,12.96795,11.06494
worst,512,32768,16,radix_single_cuda,27.36795,23.287020000000002
worst,512,32768,16,radix_multi_cuda,36.82555,34.53818
worst,512,32768,16,op27_hls,18.8496,17.56736
worst,512,32768,16,op26_r0auto,11.76315,9.8016
worst,512,32768,16,sglang_v2,11.016,8.897920000000001
worst,512,32768,16,flashinfer_topk,14.0752,13.38942
worst,512,32768,32,gvr_cutedsl,13.364799999999999,11.1072
worst,512,32768,32,radix_cutedsl,20.67355,19.23198
worst,512,32768,32,gvr_multicta_cutedsl,13.359950000000001,11.095040000000001
worst,512,32768,32,radix_single_cuda,27.347150000000003,23.353540000000002
worst,512,32768,32,radix_multi_cuda,43.6815,42.41592
worst,512,32768,32,op27_hls,19.27835,17.6595
worst,512,32768,32,op26_r0auto,12.1872,9.83552
worst,512,32768,32,sglang_v2,11.1328,8.95102
worst,512,32768,32,flashinfer_topk,15.60475,14.51776
worst,512,32768,64,gvr_cutedsl,13.929549999999999,11.25056
worst,512,32768,64,radix_cutedsl,17.5712,15.983979999999999
worst,512,32768,64,gvr_multicta_cutedsl,13.84475,11.2531
worst,512,32768,64,radix_single_cuda,27.92795,23.538520000000002
worst,512,32768,64,radix_multi_cuda,61.4255,60.31028
worst,512,32768,64,op27_hls,19.6832,17.809240000000003
worst,512,32768,64,op26_r0auto,12.686399999999999,9.97692
worst,512,32768,64,sglang_v2,11.77275,9.08032
worst,512,32768,64,flashinfer_topk,16.569599999999998,14.822379999999999
worst,512,32768,128,gvr_cutedsl,15.0416,11.48798
worst,512,32768,128,radix_cutedsl,18.5408,16.18942
worst,512,32768,128,gvr_multicta_cutedsl,15.078299999999999,11.4867
worst,512,32768,128,radix_single_cuda,28.6447,23.72412
worst,512,32768,128,radix_multi_cuda,48.73915,45.21594
worst,512,32768,128,op27_hls,20.3936,18.0736
worst,512,32768,128,op26_r0auto,13.87675,10.224620000000002
worst,512,32768,128,sglang_v2,12.603200000000001,9.255040000000001
worst,512,32768,128,flashinfer_topk,20.28,17.43998
worst,512,32768,256,gvr_cutedsl,21.1936,15.5123
worst,512,32768,256,radix_cutedsl,34.7232,30.65148
worst,512,32768,256,gvr_multicta_cutedsl,20.329549999999998,15.14234
worst,512,32768,256,radix_single_cuda,38.9983,32.942660000000004
worst,512,32768,256,radix_multi_cuda,88.9247,83.17424000000001
worst,512,32768,256,op27_hls,24.14715,19.489919999999998
worst,512,32768,256,op26_r0auto,20.11995,14.3699
worst,512,32768,256,sglang_v2,16.7744,14.286059999999999
worst,512,32768,256,flashinfer_topk,23.92,19.00798
worst,512,32768,512,gvr_cutedsl,41.2511,27.8035
worst,512,32768,512,radix_cutedsl,67.8719,59.51224
worst,512,32768,512,gvr_multicta_cutedsl,37.97755,28.309720000000002
worst,512,32768,512,radix_single_cuda,69.66865,58.74486
worst,512,32768,512,radix_multi_cuda,153.3758,146.9719
worst,512,32768,512,op27_hls,47.5935,34.30522
worst,512,32768,512,op26_r0auto,39.2415,25.81568
worst,512,32768,512,sglang_v2,31.982400000000002,25.20252
worst,512,32768,512,flashinfer_topk,43.8655,34.63736
worst,512,32768,1024,gvr_cutedsl,63.649449999999995,54.63156
worst,512,32768,1024,radix_cutedsl,118.9598,110.68910000000001
worst,512,32768,1024,gvr_multicta_cutedsl,65.0959,58.42036
worst,512,32768,1024,radix_single_cuda,109.73255,104.43824000000001
worst,512,32768,1024,radix_multi_cuda,279.6828,277.78191999999996
worst,512,32768,1024,op27_hls,72.5839,64.20536
worst,512,32768,1024,op26_r0auto,60.15985,51.8175
worst,512,32768,1024,sglang_v2,55.4207,48.2681
worst,512,32768,1024,flashinfer_topk,74.3568,69.14742
worst,512,32768,2048,gvr_cutedsl,102.2415,94.12462
worst,512,32768,2048,radix_cutedsl,225.57729999999998,217.87168
worst,512,32768,2048,gvr_multicta_cutedsl,110.539,104.56816
worst,512,32768,2048,radix_single_cuda,199.4796,194.20510000000002
worst,512,32768,2048,radix_multi_cuda,549.5047,547.91204
worst,512,32768,2048,op27_hls,118.76135000000001,111.52875999999999
worst,512,32768,2048,op26_r0auto,96.2192,87.90768
worst,512,32768,2048,sglang_v2,95.4768,88.46066
worst,512,32768,2048,flashinfer_topk,136.68460000000002,131.75402
worst,512,65536,1,gvr_cutedsl,14.72,12.96636
worst,512,65536,1,radix_cutedsl,15.88635,15.10652
worst,512,65536,1,gvr_multicta_cutedsl,13.297600000000001,11.48672
