model,K,dtype,layer,hit_rate,op,us_cold,us_warm,vdiff,recall,n_neg
flash,512,fp32,34,0.3926,gvr_cutedsl,11.994,9.389,0.0,1.0,0
flash,512,fp32,34,0.3926,gvr_multicta_cutedsl,11.872,9.389,0.0,1.0,0
flash,512,fp32,34,0.3926,op21_legacy,17.138,14.995,0.0,1.0,0
flash,512,fp32,34,0.3926,op26_1cta,11.381,8.865,0.0,1.0,0
flash,512,fp32,34,0.3926,op26_mc,12.013,9.390,0.0,1.0,0
flash,512,fp32,34,0.3926,op26_r0auto,11.427,8.864,0.0,1.0,0
flash,512,fp32,34,0.3926,op27_hls,17.075,14.993,0.0,1.0,0
flash,512,fp32,34,0.3926,radix_cutedsl,15.888,14.879,0.0,1.0,0
flash,512,fp32,34,0.3926,radix_multi_cuda,39.101,33.884,0.0,1.0,0
flash,512,fp32,34,0.3926,radix_single_cuda,24.282,20.325,0.0,1.0,0
flash,512,fp32,34,0.3926,sglang_streaming,13.931,12.628,0.0,1.0,0
flash,512,fp32,34,0.3926,sglang_v2,10.021,7.718,0.0,1.0,0
flash,512,fp32,36,0.748,flashinfer_topk,12.133,10.865,0.0,1.0,0
flash,512,fp32,36,0.748,gvr29_hbe,10.019,7.626,0.0,1.0,0
flash,512,fp32,36,0.748,gvr_cutedsl,14.771,12.022,0.0,1.0,0
flash,512,fp32,36,0.748,gvr_multicta_cutedsl,14.632,12.031,0.0,1.0,0
flash,512,fp32,36,0.748,op21_legacy,14.774,12.509,0.0,1.0,0
flash,512,fp32,36,0.748,op26_1cta,15.240,12.609,0.0,1.0,0
flash,512,fp32,36,0.748,op26_mc,14.672,12.021,0.0,1.0,0
flash,512,fp32,36,0.748,op26_r0auto,15.302,12.603,0.0,1.0,0
flash,512,fp32,36,0.748,op27_hls,14.685,12.542,0.0,1.0,0
flash,512,fp32,36,0.748,radix_cutedsl,15.968,14.766,0.0,1.0,0
flash,512,fp32,36,0.748,radix_multi_cuda,39.610,34.601,0.0,1.0,0
flash,512,fp32,36,0.748,radix_single_cuda,24.382,20.193,0.0,1.0,0
flash,512,fp32,36,0.748,sglang_streaming,13.770,12.516,0.0,1.0,0
flash,512,fp32,36,0.748,sglang_v2,10.082,7.639,0.0,1.0,0
flash,512,fp32,38,0.2559,flashinfer_topk,12.218,10.883,0.0,1.0,0
flash,512,fp32,38,0.2559,gvr29_hbe,10.310,7.859,0.0,1.0,0
flash,512,fp32,38,0.2559,gvr_cutedsl,17.918,15.125,0.0,1.0,0
flash,512,fp32,38,0.2559,gvr_multicta_cutedsl,17.866,15.128,0.0,1.0,0
flash,512,fp32,38,0.2559,op21_legacy,18.690,16.244,0.0,1.0,0
flash,512,fp32,38,0.2559,op26_1cta,14.107,11.395,0.0,1.0,0
flash,512,fp32,38,0.2559,op26_mc,17.858,15.128,0.0,1.0,0
flash,512,fp32,38,0.2559,op26_r0auto,14.205,11.392,0.0,1.0,0
flash,512,fp32,38,0.2559,op27_hls,18.656,16.264,0.0,1.0,0
flash,512,fp32,38,0.2559,radix_cutedsl,15.803,14.691,0.0,1.0,0
flash,512,fp32,38,0.2559,radix_multi_cuda,39.029,34.365,0.0,1.0,0
flash,512,fp32,38,0.2559,radix_single_cuda,24.560,20.358,0.0,1.0,0
flash,512,fp32,38,0.2559,sglang_streaming,13.982,12.657,0.0,1.0,0
flash,512,fp32,38,0.2559,sglang_v2,10.342,7.892,0.0,1.0,0
flash,512,fp32,40,0.2812,flashinfer_topk,12.006,10.652,0.0,1.0,0
flash,512,fp32,40,0.2812,gvr29_hbe,9.957,7.615,0.0,1.0,0
flash,512,fp32,40,0.2812,gvr_cutedsl,14.138,11.559,0.0,1.0,0
flash,512,fp32,40,0.2812,gvr_multicta_cutedsl,13.949,11.558,0.0,1.0,0
flash,512,fp32,40,0.2812,op21_legacy,17.437,15.511,0.0,1.0,0
flash,512,fp32,40,0.2812,op26_1cta,11.594,9.037,0.0,1.0,0
flash,512,fp32,40,0.2812,op26_mc,14.234,11.548,0.0,1.0,0
flash,512,fp32,40,0.2812,op26_r0auto,11.586,9.043,0.0,1.0,0
flash,512,fp32,40,0.2812,op27_hls,17.470,15.478,0.0,1.0,0
flash,512,fp32,40,0.2812,radix_cutedsl,15.776,14.792,0.0,1.0,0
flash,512,fp32,40,0.2812,radix_multi_cuda,38.358,33.124,0.0,1.0,0
flash,512,fp32,40,0.2812,radix_single_cuda,24.142,19.846,0.0,1.0,0
flash,512,fp32,40,0.2812,sglang_streaming,13.602,12.335,0.0,1.0,0
flash,512,fp32,40,0.2812,sglang_v2,9.923,7.617,0.0,1.0,0
flash,512,fp32,42,0.6602,flashinfer_topk,12.290,10.884,0.0,1.0,0
flash,512,fp32,42,0.6602,gvr29_hbe,9.982,7.653,0.0,1.0,0
flash,512,fp32,42,0.6602,gvr_cutedsl,14.118,11.568,0.0,1.0,0
flash,512,fp32,42,0.6602,gvr_multicta_cutedsl,14.221,11.560,0.0,1.0,0
flash,512,fp32,42,0.6602,op21_legacy,14.725,12.453,0.0,1.0,0
flash,512,fp32,42,0.6602,op26_1cta,15.114,12.561,0.0,1.0,0
flash,512,fp32,42,0.6602,op26_mc,14.190,11.554,0.0,1.0,0
flash,512,fp32,42,0.6602,op26_r0auto,15.154,12.566,0.0,1.0,0
flash,512,fp32,42,0.6602,op27_hls,14.754,12.460,0.0,1.0,0
flash,512,fp32,42,0.6602,radix_cutedsl,15.554,14.451,0.0,1.0,0
flash,512,fp32,42,0.6602,radix_multi_cuda,39.302,34.108,0.0,1.0,0
flash,512,fp32,42,0.6602,radix_single_cuda,24.560,20.280,0.0,1.0,0
flash,512,fp32,42,0.6602,sglang_streaming,13.730,12.525,0.0,1.0,0
flash,512,fp32,42,0.6602,sglang_v2,10.125,7.640,0.0,1.0,0
pro,1024,bf16,2,0.748,gvr_cutedsl,15.318,12.734,0.0,1.0,0
pro,1024,bf16,2,0.748,gvr_multicta_cutedsl,15.037,12.767,0.0,1.0,0
pro,1024,bf16,2,0.748,op21_legacy,15.011,12.400,0.0,1.0,0
pro,1024,bf16,2,0.748,op26_1cta,14.944,12.670,0.0,1.0,0
pro,1024,bf16,2,0.748,op26_mc,15.861,13.432,0.0,1.0,0
pro,1024,bf16,2,0.748,op26_r0auto,14.944,12.671,0.0,1.0,0
pro,1024,bf16,2,0.748,op27_hls,15.046,12.415,0.0,1.0,0
pro,1024,bf16,2,0.748,radix_cutedsl,9.483,8.588,0.0,1.0,0
pro,1024,bf16,2,0.748,radix_multi_cuda,37.134,35.035,0.0,1.0,0
pro,1024,bf16,2,0.748,radix_single_cuda,19.221,17.738,0.0,1.0,0
pro,1024,bf16,4,0.8301,gvr_cutedsl,12.907,11.308,0.0,1.0,0
pro,1024,bf16,4,0.8301,gvr_multicta_cutedsl,13.112,11.345,0.0,1.0,0
pro,1024,bf16,4,0.8301,op21_legacy,13.346,11.984,0.0,1.0,0
pro,1024,bf16,4,0.8301,op26_1cta,12.835,11.313,0.0,1.0,0
pro,1024,bf16,4,0.8301,op26_mc,13.666,11.943,0.0,1.0,0
pro,1024,bf16,4,0.8301,op26_r0auto,12.829,11.309,0.0,1.0,0
pro,1024,bf16,4,0.8301,op27_hls,13.442,12.038,0.0,1.0,0
pro,1024,bf16,4,0.8301,radix_cutedsl,9.579,8.932,0.0,1.0,0
pro,1024,bf16,4,0.8301,radix_multi_cuda,38.787,36.291,0.0,1.0,0
pro,1024,bf16,4,0.8301,radix_single_cuda,19.643,18.322,0.0,1.0,0
pro,1024,bf16,6,0.8389,gvr_cutedsl,13.264,11.524,0.0,1.0,0
pro,1024,bf16,6,0.8389,gvr_multicta_cutedsl,13.362,11.578,0.0,1.0,0
pro,1024,bf16,6,0.8389,op21_legacy,13.850,11.767,0.0,1.0,0
pro,1024,bf16,6,0.8389,op26_1cta,13.131,11.469,0.0,1.0,0
pro,1024,bf16,6,0.8389,op26_mc,13.725,11.876,0.0,1.0,0
pro,1024,bf16,6,0.8389,op26_r0auto,13.187,11.468,0.0,1.0,0
pro,1024,bf16,6,0.8389,op27_hls,13.944,11.786,0.0,1.0,0
pro,1024,bf16,6,0.8389,radix_cutedsl,9.354,8.531,0.0,1.0,0
pro,1024,bf16,6,0.8389,radix_multi_cuda,37.998,35.687,0.0,1.0,0
pro,1024,bf16,6,0.8389,radix_single_cuda,19.131,17.730,0.0,1.0,0
pro,1024,bf16,8,0.8516,gvr_cutedsl,13.638,12.115,0.0,1.0,0
pro,1024,bf16,8,0.8516,gvr_multicta_cutedsl,13.730,12.151,0.0,1.0,0
pro,1024,bf16,8,0.8516,op21_legacy,13.541,11.674,0.0,1.0,0
pro,1024,bf16,8,0.8516,op26_1cta,13.544,12.028,0.0,1.0,0
pro,1024,bf16,8,0.8516,op26_mc,13.691,11.949,0.0,1.0,0
pro,1024,bf16,8,0.8516,op26_r0auto,13.613,12.032,0.0,1.0,0
pro,1024,bf16,8,0.8516,op27_hls,13.602,11.690,0.0,1.0,0
pro,1024,bf16,8,0.8516,radix_cutedsl,9.173,8.556,0.0,1.0,0
pro,1024,bf16,8,0.8516,radix_multi_cuda,38.054,35.665,0.0,1.0,0
pro,1024,bf16,8,0.8516,radix_single_cuda,19.366,18.157,0.0,1.0,0
pro,1024,bf16,10,0.8232,gvr_cutedsl,13.418,11.653,0.0,1.0,0
pro,1024,bf16,10,0.8232,gvr_multicta_cutedsl,13.435,11.686,0.0,1.0,0
pro,1024,bf16,10,0.8232,op21_legacy,13.830,11.731,0.0,1.0,0
pro,1024,bf16,10,0.8232,op26_1cta,13.330,11.620,0.0,1.0,0
pro,1024,bf16,10,0.8232,op26_mc,14.446,12.522,0.0,1.0,0
pro,1024,bf16,10,0.8232,op26_r0auto,13.360,11.618,0.0,1.0,0
pro,1024,bf16,10,0.8232,op27_hls,13.902,11.789,0.0,1.0,0
pro,1024,bf16,10,0.8232,radix_cutedsl,8.998,8.664,0.0,1.0,0
pro,1024,bf16,10,0.8232,radix_multi_cuda,37.976,35.601,0.0,1.0,0
pro,1024,bf16,10,0.8232,radix_single_cuda,18.859,17.606,0.0,1.0,0
pro,1024,bf16,12,0.7422,gvr_cutedsl,19.691,18.207,0.0,1.0,0
pro,1024,bf16,12,0.7422,gvr_multicta_cutedsl,19.685,18.175,0.0,1.0,0
pro,1024,bf16,12,0.7422,op21_legacy,14.941,13.176,0.0,1.0,0
pro,1024,bf16,12,0.7422,op26_1cta,19.616,18.150,0.0,1.0,0
pro,1024,bf16,12,0.7422,op26_mc,17.634,15.919,0.0,1.0,0
pro,1024,bf16,12,0.7422,op26_r0auto,19.656,18.149,0.0,1.0,0
pro,1024,bf16,12,0.7422,op27_hls,14.902,13.190,0.0,1.0,0
pro,1024,bf16,12,0.7422,radix_cutedsl,9.046,8.580,0.0,1.0,0
pro,1024,bf16,12,0.7422,radix_multi_cuda,38.208,35.884,0.0,1.0,0
pro,1024,bf16,12,0.7422,radix_single_cuda,19.256,17.792,0.0,1.0,0
pro,1024,bf16,14,0.7188,gvr_cutedsl,16.094,14.376,0.0,1.0,0
pro,1024,bf16,14,0.7188,gvr_multicta_cutedsl,16.144,14.404,0.0,1.0,0
pro,1024,bf16,14,0.7188,op21_legacy,15.557,13.438,0.0,1.0,0
pro,1024,bf16,14,0.7188,op26_1cta,16.070,14.318,0.0,1.0,0
pro,1024,bf16,14,0.7188,op26_mc,14.186,12.357,0.0,1.0,0
pro,1024,bf16,14,0.7188,op26_r0auto,16.011,14.332,0.0,1.0,0
pro,1024,bf16,14,0.7188,op27_hls,15.602,13.468,0.0,1.0,0
pro,1024,bf16,14,0.7188,radix_cutedsl,8.934,8.466,0.0,1.0,0
pro,1024,bf16,14,0.7188,radix_multi_cuda,38.120,35.793,0.0,1.0,0
pro,1024,bf16,14,0.7188,radix_single_cuda,19.090,17.759,0.0,1.0,0
pro,1024,bf16,16,0.5566,gvr_cutedsl,17.779,16.182,0.0,1.0,0
pro,1024,bf16,16,0.5566,gvr_multicta_cutedsl,17.973,16.290,0.0,1.0,0
pro,1024,bf16,16,0.5566,op21_legacy,19.222,17.512,0.0,1.0,0
pro,1024,bf16,16,0.5566,op26_1cta,17.896,16.229,0.0,1.0,0
pro,1024,bf16,16,0.5566,op26_mc,17.238,15.439,0.0,1.0,0
pro,1024,bf16,16,0.5566,op26_r0auto,17.866,16.228,0.0,1.0,0
pro,1024,bf16,16,0.5566,op27_hls,19.245,17.590,0.0,1.0,0
pro,1024,bf16,16,0.5566,radix_cutedsl,8.832,8.333,0.0,1.0,0
pro,1024,bf16,16,0.5566,radix_multi_cuda,37.726,35.256,0.0,1.0,0
pro,1024,bf16,16,0.5566,radix_single_cuda,18.800,17.654,0.0,1.0,0
pro,1024,bf16,18,0.4775,gvr_cutedsl,25.341,23.640,0.0,1.0,0
pro,1024,bf16,18,0.4775,gvr_multicta_cutedsl,25.235,23.576,0.0,1.0,0
pro,1024,bf16,18,0.4775,op21_legacy,19.182,17.498,0.0,1.0,0
pro,1024,bf16,18,0.4775,op26_1cta,25.264,23.578,0.0,1.0,0
pro,1024,bf16,18,0.4775,op26_mc,28.013,26.225,0.0,1.0,0
pro,1024,bf16,18,0.4775,op26_r0auto,25.171,23.575,0.0,1.0,0
pro,1024,bf16,18,0.4775,op27_hls,19.426,17.528,0.0,1.0,0
pro,1024,bf16,18,0.4775,radix_cutedsl,8.626,7.994,0.0,1.0,0
pro,1024,bf16,18,0.4775,radix_multi_cuda,37.194,34.662,0.0,1.0,0
pro,1024,bf16,18,0.4775,radix_single_cuda,18.546,17.242,0.0,1.0,0
pro,1024,bf16,20,0.5176,gvr_cutedsl,14.862,13.338,0.0,1.0,0
pro,1024,bf16,20,0.5176,gvr_multicta_cutedsl,15.082,13.473,0.0,1.0,0
pro,1024,bf16,20,0.5176,op21_legacy,24.314,19.560,0.0,1.0,0
pro,1024,bf16,20,0.5176,op26_1cta,14.706,13.204,0.0,1.0,0
pro,1024,bf16,20,0.5176,op26_mc,13.822,12.118,0.0,1.0,0
pro,1024,bf16,20,0.5176,op26_r0auto,14.696,13.203,0.0,1.0,0
pro,1024,bf16,20,0.5176,op27_hls,18.749,16.703,0.0,1.0,0
pro,1024,bf16,20,0.5176,radix_cutedsl,9.515,8.675,0.0,1.0,0
pro,1024,bf16,20,0.5176,radix_multi_cuda,38.690,36.178,0.0,1.0,0
pro,1024,bf16,20,0.5176,radix_single_cuda,19.373,17.896,0.0,1.0,0
pro,1024,bf16,22,0.4199,gvr_cutedsl,12.498,10.790,0.0,1.0,0
pro,1024,bf16,22,0.4199,gvr_multicta_cutedsl,12.507,10.830,0.0,1.0,0
pro,1024,bf16,22,0.4199,op21_legacy,17.478,15.356,0.0,1.0,0
pro,1024,bf16,22,0.4199,op26_1cta,12.301,10.660,0.0,1.0,0
pro,1024,bf16,22,0.4199,op26_mc,12.520,10.783,0.0,1.0,0
pro,1024,bf16,22,0.4199,op26_r0auto,12.242,10.673,0.0,1.0,0
pro,1024,bf16,22,0.4199,op27_hls,17.413,15.408,0.0,1.0,0
pro,1024,bf16,22,0.4199,radix_cutedsl,9.189,8.571,0.0,1.0,0
pro,1024,bf16,22,0.4199,radix_multi_cuda,38.418,36.061,0.0,1.0,0
pro,1024,bf16,22,0.4199,radix_single_cuda,19.123,17.738,0.0,1.0,0
pro,1024,bf16,24,0.5215,gvr_cutedsl,15.382,13.606,0.0,1.0,0
pro,1024,bf16,24,0.5215,gvr_multicta_cutedsl,15.501,13.646,0.0,1.0,0
pro,1024,bf16,24,0.5215,op21_legacy,19.883,18.200,0.0,1.0,0
pro,1024,bf16,24,0.5215,op26_1cta,15.338,13.534,0.0,1.0,0
pro,1024,bf16,24,0.5215,op26_mc,21.613,19.609,0.0,1.0,0
pro,1024,bf16,24,0.5215,op26_r0auto,15.298,13.530,0.0,1.0,0
pro,1024,bf16,24,0.5215,op27_hls,19.965,18.267,0.0,1.0,0
pro,1024,bf16,24,0.5215,radix_cutedsl,9.174,8.571,0.0,1.0,0
pro,1024,bf16,24,0.5215,radix_multi_cuda,37.838,35.421,0.0,1.0,0
pro,1024,bf16,24,0.5215,radix_single_cuda,18.920,17.656,0.0,1.0,0
pro,1024,bf16,26,0.4082,gvr_cutedsl,14.645,12.837,0.0,1.0,0
pro,1024,bf16,26,0.4082,gvr_multicta_cutedsl,14.667,12.966,0.0,1.0,0
pro,1024,bf16,26,0.4082,op21_legacy,17.272,15.277,0.0,1.0,0
pro,1024,bf16,26,0.4082,op26_1cta,14.474,12.745,0.0,1.0,0
pro,1024,bf16,26,0.4082,op26_mc,13.427,11.510,0.0,1.0,0
pro,1024,bf16,26,0.4082,op26_r0auto,14.454,12.747,0.0,1.0,0
pro,1024,bf16,26,0.4082,op27_hls,17.360,15.321,0.0,1.0,0
pro,1024,bf16,26,0.4082,radix_cutedsl,9.395,8.456,0.0,1.0,0
pro,1024,bf16,26,0.4082,radix_multi_cuda,38.890,36.305,0.0,1.0,0
pro,1024,bf16,26,0.4082,radix_single_cuda,19.130,17.791,0.0,1.0,0
pro,1024,bf16,28,0.5439,gvr_cutedsl,14.510,13.059,0.0,1.0,0
pro,1024,bf16,28,0.5439,gvr_multicta_cutedsl,14.450,13.126,0.0,1.0,0
pro,1024,bf16,28,0.5439,op21_legacy,16.264,14.518,0.0,1.0,0
pro,1024,bf16,28,0.5439,op26_1cta,14.486,13.018,0.0,1.0,0
pro,1024,bf16,28,0.5439,op26_mc,14.243,12.610,0.0,1.0,0
pro,1024,bf16,28,0.5439,op26_r0auto,14.410,13.016,0.0,1.0,0
pro,1024,bf16,28,0.5439,op27_hls,16.389,14.564,0.0,1.0,0
pro,1024,bf16,28,0.5439,radix_cutedsl,9.234,8.604,0.0,1.0,0
pro,1024,bf16,28,0.5439,radix_multi_cuda,38.040,35.807,0.0,1.0,0
pro,1024,bf16,28,0.5439,radix_single_cuda,19.030,17.506,0.0,1.0,0
pro,1024,bf16,30,0.4805,gvr_cutedsl,19.690,18.074,0.0,1.0,0
pro,1024,bf16,30,0.4805,gvr_multicta_cutedsl,19.774,18.234,0.0,1.0,0
pro,1024,bf16,30,0.4805,op21_legacy,20.195,18.209,0.0,1.0,0
pro,1024,bf16,30,0.4805,op26_1cta,19.838,18.262,0.0,1.0,0
pro,1024,bf16,30,0.4805,op26_mc,17.189,15.389,0.0,1.0,0
pro,1024,bf16,30,0.4805,op26_r0auto,19.885,18.266,0.0,1.0,0
pro,1024,bf16,30,0.4805,op27_hls,20.219,18.253,0.0,1.0,0
pro,1024,bf16,30,0.4805,radix_cutedsl,8.747,8.173,0.0,1.0,0
pro,1024,bf16,30,0.4805,radix_multi_cuda,37.342,35.121,0.0,1.0,0
pro,1024,bf16,30,0.4805,radix_single_cuda,18.499,17.229,0.0,1.0,0
pro,1024,bf16,32,0.5752,gvr_cutedsl,14.870,13.116,0.0,1.0,0
pro,1024,bf16,32,0.5752,gvr_multicta_cutedsl,14.872,13.199,0.0,1.0,0
pro,1024,bf16,32,0.5752,op21_legacy,16.715,14.519,0.0,1.0,0
pro,1024,bf16,32,0.5752,op26_1cta,14.894,13.101,0.0,1.0,0
pro,1024,bf16,32,0.5752,op26_mc,14.674,12.810,0.0,1.0,0
pro,1024,bf16,32,0.5752,op26_r0auto,14.755,13.102,0.0,1.0,0
pro,1024,bf16,32,0.5752,op27_hls,16.675,14.558,0.0,1.0,0
pro,1024,bf16,32,0.5752,radix_cutedsl,9.478,8.844,0.0,1.0,0
pro,1024,bf16,32,0.5752,radix_multi_cuda,37.139,34.594,0.0,1.0,0
pro,1024,bf16,32,0.5752,radix_single_cuda,18.942,17.514,0.0,1.0,0
pro,1024,bf16,34,0.7363,gvr_cutedsl,13.485,11.700,0.0,1.0,0
pro,1024,bf16,34,0.7363,gvr_multicta_cutedsl,13.466,11.719,0.0,1.0,0
pro,1024,bf16,34,0.7363,op21_legacy,15.962,13.827,0.0,1.0,0
pro,1024,bf16,34,0.7363,op26_1cta,13.341,11.631,0.0,1.0,0
pro,1024,bf16,34,0.7363,op26_mc,14.731,12.810,0.0,1.0,0
pro,1024,bf16,34,0.7363,op26_r0auto,13.378,11.637,0.0,1.0,0
pro,1024,bf16,34,0.7363,op27_hls,15.955,13.846,0.0,1.0,0
pro,1024,bf16,34,0.7363,radix_cutedsl,9.414,8.557,0.0,1.0,0
pro,1024,bf16,34,0.7363,radix_multi_cuda,38.061,35.807,0.0,1.0,0
pro,1024,bf16,34,0.7363,radix_single_cuda,19.411,17.909,0.0,1.0,0
pro,1024,bf16,36,0.6289,gvr_cutedsl,13.547,11.911,0.0,1.0,0
pro,1024,bf16,36,0.6289,gvr_multicta_cutedsl,13.650,11.980,0.0,1.0,0
pro,1024,bf16,36,0.6289,op21_legacy,16.093,14.344,0.0,1.0,0
pro,1024,bf16,36,0.6289,op26_1cta,13.525,11.901,0.0,1.0,0
pro,1024,bf16,36,0.6289,op26_mc,14.550,12.705,0.0,1.0,0
pro,1024,bf16,36,0.6289,op26_r0auto,13.509,11.901,0.0,1.0,0
pro,1024,bf16,36,0.6289,op27_hls,16.166,14.408,0.0,1.0,0
pro,1024,bf16,36,0.6289,radix_cutedsl,9.506,8.789,0.0,1.0,0
pro,1024,bf16,36,0.6289,radix_multi_cuda,37.256,34.878,0.0,1.0,0
pro,1024,bf16,36,0.6289,radix_single_cuda,18.666,17.267,0.0,1.0,0
pro,1024,bf16,38,0.7148,gvr_cutedsl,15.133,13.166,0.0,1.0,0
pro,1024,bf16,38,0.7148,gvr_multicta_cutedsl,15.168,13.232,0.0,1.0,0
pro,1024,bf16,38,0.7148,op21_legacy,17.302,14.883,0.0,1.0,0
pro,1024,bf16,38,0.7148,op26_1cta,15.141,13.158,0.0,1.0,0
pro,1024,bf16,38,0.7148,op26_mc,15.451,13.354,0.0,1.0,0
pro,1024,bf16,38,0.7148,op26_r0auto,15.074,13.167,0.0,1.0,0
pro,1024,bf16,38,0.7148,op27_hls,17.394,14.925,0.0,1.0,0
pro,1024,bf16,38,0.7148,radix_cutedsl,9.334,8.689,0.0,1.0,0
pro,1024,bf16,38,0.7148,radix_multi_cuda,38.630,36.107,0.0,1.0,0
pro,1024,bf16,38,0.7148,radix_single_cuda,19.458,18.252,0.0,1.0,0
pro,1024,bf16,40,0.7363,gvr_cutedsl,13.101,11.217,0.0,1.0,0
pro,1024,bf16,40,0.7363,gvr_multicta_cutedsl,13.107,11.270,0.0,1.0,0
pro,1024,bf16,40,0.7363,op21_legacy,14.779,12.509,0.0,1.0,0
pro,1024,bf16,40,0.7363,op26_1cta,13.005,11.174,0.0,1.0,0
pro,1024,bf16,40,0.7363,op26_mc,14.035,11.944,0.0,1.0,0
pro,1024,bf16,40,0.7363,op26_r0auto,13.070,11.180,0.0,1.0,0
pro,1024,bf16,40,0.7363,op27_hls,14.818,12.521,0.0,1.0,0
pro,1024,bf16,40,0.7363,radix_cutedsl,9.475,8.784,0.0,1.0,0
pro,1024,bf16,40,0.7363,radix_multi_cuda,38.557,36.170,0.0,1.0,0
pro,1024,bf16,40,0.7363,radix_single_cuda,19.288,17.971,0.0,1.0,0
pro,1024,bf16,42,0.7412,gvr_cutedsl,17.456,15.780,0.0,1.0,0
pro,1024,bf16,42,0.7412,gvr_multicta_cutedsl,17.397,15.781,0.0,1.0,0
pro,1024,bf16,42,0.7412,op21_legacy,15.213,13.432,0.0,1.0,0
pro,1024,bf16,42,0.7412,op26_1cta,17.251,15.638,0.0,1.0,0
pro,1024,bf16,42,0.7412,op26_mc,21.330,19.454,0.0,1.0,0
pro,1024,bf16,42,0.7412,op26_r0auto,17.285,15.648,0.0,1.0,0
pro,1024,bf16,42,0.7412,op27_hls,15.357,13.444,0.0,1.0,0
pro,1024,bf16,42,0.7412,radix_cutedsl,9.288,8.375,0.0,1.0,0
pro,1024,bf16,42,0.7412,radix_multi_cuda,38.064,35.795,0.0,1.0,0
pro,1024,bf16,42,0.7412,radix_single_cuda,19.627,18.063,0.0,1.0,0
pro,1024,bf16,44,0.8145,gvr_cutedsl,12.390,11.097,0.0,1.0,0
pro,1024,bf16,44,0.8145,gvr_multicta_cutedsl,12.384,11.138,0.0,1.0,0
pro,1024,bf16,44,0.8145,op21_legacy,13.155,11.956,0.0,1.0,0
pro,1024,bf16,44,0.8145,op26_1cta,12.310,11.071,0.0,1.0,0
pro,1024,bf16,44,0.8145,op26_mc,13.410,12.033,0.0,1.0,0
pro,1024,bf16,44,0.8145,op26_r0auto,12.315,11.087,0.0,1.0,0
pro,1024,bf16,44,0.8145,op27_hls,13.238,11.978,0.0,1.0,0
pro,1024,bf16,44,0.8145,radix_cutedsl,9.437,8.890,0.0,1.0,0
pro,1024,bf16,44,0.8145,radix_multi_cuda,38.330,36.230,0.0,1.0,0
pro,1024,bf16,44,0.8145,radix_single_cuda,19.555,18.119,0.0,1.0,0
pro,1024,bf16,46,0.7314,gvr_cutedsl,13.990,12.260,0.0,1.0,0
pro,1024,bf16,46,0.7314,gvr_multicta_cutedsl,13.971,12.279,0.0,1.0,0
pro,1024,bf16,46,0.7314,op21_legacy,14.690,12.712,0.0,1.0,0
pro,1024,bf16,46,0.7314,op26_1cta,13.938,12.198,0.0,1.0,0
pro,1024,bf16,46,0.7314,op26_mc,14.859,12.943,0.0,1.0,0
pro,1024,bf16,46,0.7314,op26_r0auto,13.920,12.195,0.0,1.0,0
pro,1024,bf16,46,0.7314,op27_hls,14.762,12.718,0.0,1.0,0
pro,1024,bf16,46,0.7314,radix_cutedsl,9.301,8.810,0.0,1.0,0
pro,1024,bf16,46,0.7314,radix_multi_cuda,38.411,36.130,0.0,1.0,0
pro,1024,bf16,46,0.7314,radix_single_cuda,19.010,17.676,0.0,1.0,0
pro,1024,bf16,48,0.6992,gvr_cutedsl,14.672,13.220,0.0,1.0,0
pro,1024,bf16,48,0.6992,gvr_multicta_cutedsl,14.648,13.223,0.0,1.0,0
pro,1024,bf16,48,0.6992,op21_legacy,15.093,13.654,0.0,1.0,0
pro,1024,bf16,48,0.6992,op26_1cta,14.498,13.132,0.0,1.0,0
pro,1024,bf16,48,0.6992,op26_mc,13.507,11.915,0.0,1.0,0
pro,1024,bf16,48,0.6992,op26_r0auto,14.582,13.121,0.0,1.0,0
pro,1024,bf16,48,0.6992,op27_hls,15.058,13.651,0.0,1.0,0
pro,1024,bf16,48,0.6992,radix_cutedsl,8.989,8.452,0.0,1.0,0
pro,1024,bf16,48,0.6992,radix_multi_cuda,37.264,35.007,0.0,1.0,0
pro,1024,bf16,48,0.6992,radix_single_cuda,18.706,17.300,0.0,1.0,0
pro,1024,bf16,50,0.8643,gvr_cutedsl,12.088,10.616,0.0,1.0,0
pro,1024,bf16,50,0.8643,gvr_multicta_cutedsl,12.085,10.684,0.0,1.0,0
pro,1024,bf16,50,0.8643,op21_legacy,13.349,11.745,0.0,1.0,0
pro,1024,bf16,50,0.8643,op26_1cta,12.046,10.578,0.0,1.0,0
pro,1024,bf16,50,0.8643,op26_mc,12.947,11.317,0.0,1.0,0
pro,1024,bf16,50,0.8643,op26_r0auto,11.982,10.591,0.0,1.0,0
pro,1024,bf16,50,0.8643,op27_hls,13.304,11.781,0.0,1.0,0
pro,1024,bf16,50,0.8643,radix_cutedsl,9.277,8.673,0.0,1.0,0
pro,1024,bf16,50,0.8643,radix_multi_cuda,38.814,36.422,0.0,1.0,0
pro,1024,bf16,50,0.8643,radix_single_cuda,19.872,18.478,0.0,1.0,0
pro,1024,bf16,52,0.7715,gvr_cutedsl,13.462,11.760,0.0,1.0,0
pro,1024,bf16,52,0.7715,gvr_multicta_cutedsl,13.424,11.787,0.0,1.0,0
pro,1024,bf16,52,0.7715,op21_legacy,14.322,12.503,0.0,1.0,0
pro,1024,bf16,52,0.7715,op26_1cta,13.363,11.703,0.0,1.0,0
