scenario,K,dtype,N,BS,hr,layer,gvr_ms_auto_cold_us,gvr_ms_auto_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,op21_cold_speedup_vs_gvr_cutedsl,op21_cold_speedup_vs_gvr_multicta_cutedsl,op21_cold_speedup_vs_radix_cutedsl,op21_cold_speedup_vs_sglang_streaming
best,1024,bf16,65536,2048,0.9004,38,205.084,201.473,144.711,139.051,150.818,145.431,333.368,326.419,,,0.706,0.735,1.626,
best,1024,bf16,131072,1,0.9004,26,48.514,37.803,28.77,27.3,21.573,20.326,14.346,13.589,,,0.593,0.445,0.296,
best,1024,bf16,131072,2,0.9004,26,47.941,37.786,28.702,27.262,21.634,20.4,14.518,13.63,,,0.599,0.451,0.303,
best,1024,bf16,131072,4,0.9004,26,46.171,38.089,28.835,27.277,22.149,20.789,14.84,13.788,,,0.625,0.48,0.321,
best,1024,bf16,131072,8,0.9004,26,46.808,38.879,28.951,27.287,22.422,20.863,15.232,13.979,,,0.618,0.479,0.325,
best,1024,bf16,131072,16,0.9004,26,46.714,38.755,29.4,27.671,22.651,20.906,18.08,16.713,,,0.629,0.485,0.387,
best,1024,bf16,131072,32,0.9004,26,46.968,38.872,29.91,27.757,26.266,23.994,22.856,21.212,,,0.637,0.559,0.487,
best,1024,bf16,131072,64,0.9004,26,44.389,38.254,30.782,27.941,27.336,24.472,32.467,30.218,,,0.693,0.616,0.731,
best,1024,bf16,131072,128,0.9004,26,44.931,39.02,33.005,28.41,33.485,28.558,61.52,58.282,,,0.735,0.745,1.369,
best,1024,bf16,131072,256,0.9004,26,76.891,70.155,55.152,45.304,57.623,47.389,119.261,113.543,,,0.717,0.749,1.551,
best,1024,bf16,131072,512,0.9004,26,137.559,130.029,111.1,93.269,116.628,112.451,206.764,204.336,,,0.808,0.848,1.503,
best,1024,bf16,131072,1024,0.9004,26,225.182,220.8,166.676,153.467,184.348,162.328,410.176,407.573,,,0.74,0.819,1.822,
best,1024,bf16,131072,2048,0.9004,26,424.976,421.077,291.206,277.166,313.856,297.755,809.945,807.642,,,0.685,0.739,1.906,
best,1024,bf16,262144,1,0.9004,58,68.04,54.652,38.256,36.603,22.07,20.669,14.466,13.576,,,0.562,0.324,0.213,
best,1024,bf16,262144,2,0.9004,58,67.359,54.533,38.243,36.521,22.309,20.821,14.782,13.74,,,0.568,0.331,0.219,
best,1024,bf16,262144,4,0.9004,58,62.906,54.909,38.269,36.531,22.91,21.222,15.01,13.9,,,0.608,0.364,0.239,
best,1024,bf16,262144,8,0.9004,58,62.624,54.984,38.467,36.625,23.32,21.285,17.87,16.576,,,0.614,0.372,0.285,
best,1024,bf16,262144,16,0.9004,58,62.744,55.821,39.171,36.978,23.616,21.352,23.213,21.39,,,0.624,0.376,0.37,
best,1024,bf16,262144,32,0.9004,58,62.831,56.171,39.861,37.09,30.618,27.59,32.826,30.646,,,0.634,0.487,0.522,
best,1024,bf16,262144,64,0.9004,58,63.914,55.577,41.16,37.303,32.411,28.177,62.168,58.965,,,0.644,0.507,0.973,
best,1024,bf16,262144,128,0.9004,58,67.226,56.424,46.837,37.884,48.736,38.618,113.359,105.881,,,0.697,0.725,1.686,
best,1024,bf16,262144,256,0.9004,58,147.927,126.882,97.474,84.361,109.669,97.269,222.428,218.763,,,0.659,0.741,1.504,
best,1024,bf16,262144,512,0.9004,58,266.247,257.565,197.542,162.701,211.79,174.55,402.883,399.101,,,0.742,0.795,1.513,
best,1024,bf16,262144,1024,0.9004,58,453.661,444.632,312.395,278.894,324.576,299.906,765.28,761.902,,,0.689,0.715,1.687,
best,1024,bf16,262144,2048,0.9004,58,886.909,861.312,549.549,530.33,595.897,580.822,1527.106,1523.278,,,0.62,0.672,1.722,
best,1024,bf16,524288,2,0.9004,26,58.07,54.476,63.435,61.088,28.786,26.427,14.92,13.676,,,1.092,0.496,0.257,
best,1024,bf16,524288,4,0.9004,26,57.747,54.788,63.664,61.13,29.054,26.739,17.294,15.994,,,1.102,0.503,0.299,
best,1024,bf16,524288,8,0.9004,26,58.086,54.972,63.779,61.157,29.579,26.927,22.122,20.389,,,1.098,0.509,0.381,
best,1024,bf16,524288,16,0.9004,26,113.902,108.523,64.362,61.438,30.029,27.005,31.318,29.116,,,0.565,0.264,0.275,
best,1024,bf16,524288,32,0.9004,26,63.379,58.038,65.282,61.612,44.411,39.939,59.131,55.796,,,1.03,0.701,0.933,
best,1024,bf16,524288,64,0.9004,26,73.206,56.841,68.987,61.835,49.979,40.57,115.245,109.143,,,0.942,0.683,1.574,
best,1024,bf16,1048576,2,0.9004,46,183.046,170.792,114.923,111.874,42.971,39.821,17.11,15.904,,,0.628,0.235,0.093,
best,1024,bf16,1048576,4,0.9004,46,178.894,171.161,115.144,111.864,43.397,40.156,21.958,20.381,,,0.644,0.243,0.123,
best,1024,bf16,1048576,8,0.9004,46,179.104,171.505,115.416,111.887,43.971,40.342,31.245,29.176,,,0.644,0.246,0.174,
best,1024,bf16,1048576,16,0.9004,46,352.762,340.709,116.222,112.164,44.878,40.468,59.496,56.259,,,0.329,0.127,0.169,
best,1024,bf16,1048576,32,0.9004,46,528.438,510.981,118.494,112.415,75.662,66.966,116.862,109.813,,,0.224,0.143,0.221,
best,1024,bf16,1048576,64,0.9004,46,216.715,208.438,136.022,128.34,103.27,92.388,229.846,222.792,,,0.628,0.477,1.061,
best,1024,fp16,4096,1,0.9004,52,11.968,10.525,10.776,9.544,10.742,9.585,5.35,4.459,,,0.9,0.898,0.447,
best,1024,fp16,4096,2,0.9004,52,11.674,10.514,10.779,9.546,10.755,9.585,5.374,4.493,,,0.923,0.921,0.46,
best,1024,fp16,4096,4,0.9004,52,11.677,10.507,10.768,9.546,10.771,9.576,5.43,4.515,,,0.922,0.922,0.465,
best,1024,fp16,4096,8,0.9004,52,11.662,10.54,10.77,9.568,10.818,9.608,5.466,4.533,,,0.923,0.928,0.469,
best,1024,fp16,4096,16,0.9004,52,11.886,10.894,11.043,9.951,11.038,9.997,5.669,4.936,,,0.929,0.929,0.477,
