scenario,sweep,K,dtype,N,BS,ms_path,op25_cold_us_local,op25_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
best,bs,2048,bf16,1048576,32,msc_C8,65.358,51.197,145.578,139.31,2.2274
best,bs,2048,bf16,1048576,64,ms_1cta,158.74,156.145,165.026,156.771,1.0396
best,bs,2048,fp16,8192,1,ms_1cta,12.231,10.84,17.891,16.337,1.4628
best,bs,2048,fp16,8192,2,ms_1cta,12.11,10.74,17.613,16.327,1.4544
best,bs,2048,fp16,8192,4,ms_1cta,12.178,10.853,17.898,16.621,1.4697
best,bs,2048,fp16,8192,8,ms_1cta,12.237,10.844,17.989,16.669,1.47
best,bs,2048,fp16,8192,16,ms_1cta,12.309,11.102,18.131,16.98,1.473
best,bs,2048,fp16,8192,32,ms_1cta,12.459,11.292,18.382,17.277,1.4754
best,bs,2048,fp16,8192,64,ms_1cta,12.708,11.434,18.595,17.44,1.4633
best,bs,2048,fp16,8192,128,ms_1cta,13.15,11.698,19.13,17.753,1.4548
best,bs,2048,fp16,8192,256,ms_1cta,18.16,15.169,24.626,22.905,1.3561
best,bs,2048,fp16,8192,512,ms_1cta,31.022,27.489,43.486,41.327,1.4018
best,bs,2048,fp16,8192,1024,ms_1cta,47.472,42.992,68.96,66.465,1.4526
best,bs,2048,fp16,8192,2048,ms_1cta,84.15,78.569,129.531,125.475,1.5393
best,bs,2048,fp16,16384,1,ms_1cta,14.988,13.727,14.224,12.953,0.949
best,bs,2048,fp16,16384,2,ms_1cta,14.583,13.585,14.106,12.91,0.9673
best,bs,2048,fp16,16384,4,ms_1cta,15.04,13.697,14.205,13.211,0.9445
best,bs,2048,fp16,16384,8,ms_1cta,15.005,13.694,14.379,13.264,0.9583
best,bs,2048,fp16,16384,16,ms_1cta,15.145,13.919,14.728,13.574,0.9725
best,bs,2048,fp16,16384,32,ms_1cta,15.196,14.038,15.128,13.882,0.9955
best,bs,2048,fp16,16384,64,ms_1cta,15.452,14.228,15.323,14.006,0.9917
best,bs,2048,fp16,16384,128,ms_1cta,16.192,14.465,16.054,14.384,0.9915
best,bs,2048,fp16,16384,256,ms_1cta,25.698,20.048,20.971,18.847,0.8161
best,bs,2048,fp16,16384,512,ms_1cta,44.868,36.443,37.139,34.309,0.8277
best,bs,2048,fp16,16384,1024,ms_1cta,70.502,57.205,59.018,54.897,0.8371
best,bs,2048,fp16,16384,2048,ms_1cta,128.521,122.912,108.251,105.37,0.8423
best,bs,2048,fp16,32768,1,ms_1cta,18.094,16.994,16.672,15.417,0.9214
best,bs,2048,fp16,32768,2,ms_1cta,18.076,16.901,16.837,15.398,0.9315
best,bs,2048,fp16,32768,4,ms_1cta,17.963,16.888,16.981,15.697,0.9453
best,bs,2048,fp16,32768,8,ms_1cta,18.123,16.91,16.995,15.74,0.9378
best,bs,2048,fp16,32768,16,ms_1cta,18.242,17.158,17.304,16.061,0.9486
best,bs,2048,fp16,32768,32,ms_1cta,18.739,17.289,17.664,16.351,0.9426
best,bs,2048,fp16,32768,64,ms_1cta,19.162,17.496,18.19,16.497,0.9493
best,bs,2048,fp16,32768,128,ms_1cta,20.231,17.793,19.179,16.874,0.948
best,bs,2048,fp16,32768,256,ms_1cta,35.43,26.112,28.408,25.079,0.8018
best,bs,2048,fp16,32768,512,ms_1cta,63.774,47.179,48.874,43.597,0.7664
best,bs,2048,fp16,32768,1024,ms_1cta,104.26,86.481,77.674,71.11,0.745
best,bs,2048,fp16,32768,2048,ms_1cta,193.984,188.542,142.8,139.825,0.7361
best,bs,2048,fp16,65536,1,msc_C8,15.141,13.962,19.533,18.232,1.2901
best,bs,2048,fp16,65536,2,msc_C8,15.904,14.083,19.392,18.228,1.2193
best,bs,2048,fp16,65536,4,msc_C4,15.94,14.495,19.787,18.406,1.2413
best,bs,2048,fp16,65536,8,msc_C4,16.283,14.756,19.968,18.497,1.2263
best,bs,2048,fp16,65536,16,msc_C4,16.392,14.748,20.168,18.83,1.2304
best,bs,2048,fp16,65536,32,msc_C4,17.196,15.226,20.69,19.048,1.2032
best,bs,2048,fp16,65536,64,ms_1cta,22.311,20.249,21.362,19.198,0.9575
best,bs,2048,fp16,65536,128,ms_1cta,23.963,20.588,22.906,19.594,0.9559
best,bs,2048,fp16,65536,256,ms_1cta,49.935,37.448,38.197,32.083,0.7649
best,bs,2048,fp16,65536,512,ms_1cta,92.287,69.806,67.074,55.283,0.7268
best,bs,2048,fp16,65536,1024,ms_1cta,148.111,141.679,106.427,100.533,0.7186
best,bs,2048,fp16,65536,2048,ms_1cta,274.978,269.247,192.555,186.075,0.7003
best,bs,2048,fp16,131072,1,msc_C8,15.098,13.533,28.893,27.326,1.9137
best,bs,2048,fp16,131072,2,msc_C8,15.29,13.544,28.734,27.297,1.8793
best,bs,2048,fp16,131072,4,msc_C8,15.601,13.913,29.197,27.534,1.8715
best,bs,2048,fp16,131072,8,msc_C4,17.317,15.014,29.315,27.58,1.6928
best,bs,2048,fp16,131072,16,msc_C4,17.496,15.038,29.698,27.939,1.6974
best,bs,2048,fp16,131072,32,msc_C4,18.362,15.538,30.419,28.174,1.6566
best,bs,2048,fp16,131072,64,ms_1cta,29.6,26.795,31.314,28.412,1.0579
best,bs,2048,fp16,131072,128,ms_1cta,31.694,27.242,34.112,28.886,1.0763
best,bs,2048,fp16,131072,256,ms_1cta,68.865,51.974,61.626,50.525,0.8949
best,bs,2048,fp16,131072,512,ms_1cta,126.446,113.993,131.698,114.773,1.0415
best,bs,2048,fp16,131072,1024,ms_1cta,212.515,201.759,206.445,183.653,0.9714
best,bs,2048,fp16,131072,2048,ms_1cta,390.604,383.535,348.778,332.195,0.8929
best,bs,2048,fp16,262144,1,msc_C8,16.688,14.534,45.061,43.139,2.7002
best,bs,2048,fp16,262144,2,msc_C8,16.97,14.569,44.752,43.094,2.6371
best,bs,2048,fp16,262144,4,msc_C8,17.099,14.852,45.283,43.312,2.6483
best,bs,2048,fp16,262144,8,msc_C8,17.469,14.981,45.469,43.421,2.6028
best,bs,2048,fp16,262144,16,msc_C4,19.897,16.526,45.885,43.741,2.3061
best,bs,2048,fp16,262144,32,msc_C4,21.001,17.056,46.944,44.018,2.2353
best,bs,2048,fp16,262144,64,ms_1cta,45.191,41.585,48.286,44.233,1.0685
best,bs,2048,fp16,262144,128,ms_1cta,49.097,42.012,54.285,44.875,1.1057
best,bs,2048,fp16,262144,256,ms_1cta,115.438,107.101,127.838,114.013,1.1074
best,bs,2048,fp16,262144,512,ms_1cta,206.838,190.927,243.311,213.669,1.1763
best,bs,2048,fp16,262144,1024,ms_1cta,336.053,327.119,405.442,374.789,1.2065
best,bs,2048,fp16,262144,2048,ms_1cta,630.078,619.835,745.466,723.616,1.1831
best,bs,2048,fp16,524288,2,msc_C8,19.625,16.958,76.309,73.756,3.8884
best,bs,2048,fp16,524288,4,msc_C8,20.057,17.396,76.374,73.928,3.8078
best,bs,2048,fp16,524288,8,msc_C8,20.438,17.487,76.651,74.038,3.7504
best,bs,2048,fp16,524288,16,msc_C8,35.24,29.84,77.36,74.39,2.1952
best,bs,2048,fp16,524288,32,msc_C4,26.768,21.372,78.638,74.701,2.9378
best,bs,2048,fp16,524288,64,ms_1cta,79.728,73.717,82.571,74.994,1.0357
best,bs,2048,fp16,1048576,2,msc_C8,22.004,18.273,139.272,136.284,6.3294
best,bs,2048,fp16,1048576,4,msc_C8,22.99,18.864,139.635,136.551,6.0737
best,bs,2048,fp16,1048576,8,msc_C8,23.495,19.044,139.95,136.62,5.9566
best,bs,2048,fp16,1048576,16,msc_C8,41.29,32.933,141.174,137.014,3.4191
best,bs,2048,fp16,1048576,32,msc_C8,62.176,47.622,143.386,137.366,2.3061
best,bs,2048,fp16,1048576,64,ms_1cta,151.849,149.378,162.239,154.003,1.0684
best,bs,2048,fp32,8192,1,ms_1cta,12.639,11.279,12.69,11.372,1.004
best,bs,2048,fp32,8192,2,ms_1cta,12.594,11.221,12.651,11.332,1.0045
best,bs,2048,fp32,8192,4,ms_1cta,12.424,11.276,12.963,11.619,1.0434
best,bs,2048,fp32,8192,8,ms_1cta,12.672,11.261,13.014,11.66,1.027
best,bs,2048,fp32,8192,16,ms_1cta,12.68,11.483,13.235,11.978,1.0438
best,bs,2048,fp32,8192,32,ms_1cta,12.824,11.527,13.422,12.228,1.0466
best,bs,2048,fp32,8192,64,ms_1cta,12.852,11.612,13.8,12.394,1.0738
best,bs,2048,fp32,8192,128,ms_1cta,13.648,11.85,14.539,12.753,1.0653
best,bs,2048,fp32,8192,256,ms_1cta,17.03,14.57,19.8,17.263,1.1627
best,bs,2048,fp32,8192,512,ms_1cta,31.253,27.412,34.594,30.824,1.1069
best,bs,2048,fp32,8192,1024,ms_1cta,56.34,49.961,54.174,49.084,0.9616
best,bs,2048,fp32,8192,2048,ms_1cta,101.651,97.761,98.336,94.589,0.9674
best,bs,2048,fp32,16384,1,ms_1cta,14.924,13.821,15.906,14.433,1.0658
best,bs,2048,fp32,16384,2,ms_1cta,14.747,13.717,15.957,14.406,1.0821
best,bs,2048,fp32,16384,4,ms_1cta,15.101,13.793,15.917,14.684,1.054
best,bs,2048,fp32,16384,8,ms_1cta,15.05,13.783,16.032,14.758,1.0652
best,bs,2048,fp32,16384,16,ms_1cta,15.188,14.072,16.419,15.042,1.0811
best,bs,2048,fp32,16384,32,ms_1cta,15.362,14.046,16.822,15.316,1.095
best,bs,2048,fp32,16384,64,ms_1cta,15.78,14.158,17.458,15.502,1.1063
best,bs,2048,fp32,16384,128,ms_1cta,16.776,14.452,18.434,15.843,1.0988
best,bs,2048,fp32,16384,256,ms_1cta,23.311,19.446,27.496,22.399,1.1795
best,bs,2048,fp32,16384,512,ms_1cta,43.448,37.002,48.302,41.132,1.1117
best,bs,2048,fp32,16384,1024,ms_1cta,77.17,68.48,77.36,66.152,1.0025
best,bs,2048,fp32,16384,2048,ms_1cta,137.561,133.381,137.638,133.299,1.0006
best,bs,2048,fp32,32768,1,ms_1cta,18.748,17.555,18.541,16.548,0.989
best,bs,2048,fp32,32768,2,ms_1cta,18.724,17.531,18.461,16.518,0.986
best,bs,2048,fp32,32768,4,ms_1cta,18.731,17.562,18.683,16.854,0.9974
best,bs,2048,fp32,32768,8,ms_1cta,18.946,17.538,18.699,16.904,0.987
best,bs,2048,fp32,32768,16,ms_1cta,19.326,17.761,19.102,17.197,0.9884
best,bs,2048,fp32,32768,32,ms_1cta,19.648,17.779,19.672,17.462,1.0012
best,bs,2048,fp32,32768,64,ms_1cta,20.246,17.904,20.458,17.634,1.0105
best,bs,2048,fp32,32768,128,ms_1cta,21.98,18.215,22.043,18.038,1.0029
best,bs,2048,fp32,32768,256,ms_1cta,32.299,25.346,37.749,29.128,1.1687
best,bs,2048,fp32,32768,512,ms_1cta,61.564,49.3,73.39,56.616,1.1921
best,bs,2048,fp32,32768,1024,ms_1cta,109.164,102.766,114.806,106.418,1.0517
best,bs,2048,fp32,32768,2048,ms_1cta,192.568,186.722,202.304,194.339,1.0506
best,bs,2048,fp32,65536,1,msc_C4,16.014,14.07,22.957,21.251,1.4336
best,bs,2048,fp32,65536,2,msc_C4,16.321,14.28,22.821,21.14,1.3983
best,bs,2048,fp32,65536,4,msc_C4,16.308,14.432,23.379,21.469,1.4336
best,bs,2048,fp32,65536,8,msc_C4,16.669,14.684,23.594,21.514,1.4154
best,bs,2048,fp32,65536,16,msc_C4,16.871,14.639,23.854,21.842,1.4139
best,bs,2048,fp32,65536,32,msc_C4,17.548,15.133,24.683,22.037,1.4066
best,bs,2048,fp32,65536,64,ms_1cta,24.35,21.304,25.558,22.248,1.0496
best,bs,2048,fp32,65536,128,ms_1cta,26.855,21.696,28.6,22.919,1.065
best,bs,2048,fp32,65536,256,ms_1cta,49.25,36.935,50.75,34.915,1.0305
best,bs,2048,fp32,65536,512,ms_1cta,92.386,84.033,133.181,117.149,1.4416
best,bs,2048,fp32,65536,1024,ms_1cta,164.026,155.903,210.826,197.828,1.2853
best,bs,2048,fp32,65536,2048,ms_1cta,290.478,279.588,359.518,346.425,1.2377
best,bs,2048,fp32,131072,1,msc_C4,17.304,15.467,29.949,27.592,1.7308
best,bs,2048,fp32,131072,2,msc_C4,17.598,15.525,29.885,27.53,1.6982
best,bs,2048,fp32,131072,4,msc_C4,17.665,15.749,30.344,27.791,1.7177
best,bs,2048,fp32,131072,8,msc_C4,17.937,15.924,30.731,27.871,1.7133
best,bs,2048,fp32,131072,16,msc_C4,18.306,15.918,31.174,28.196,1.7029
best,bs,2048,fp32,131072,32,msc_C4,19.482,16.497,32.003,28.396,1.6427
best,bs,2048,fp32,131072,64,ms_1cta,31.788,27.934,34.174,28.702,1.0751
best,bs,2048,fp32,131072,128,ms_1cta,37.255,28.438,41.206,30.251,1.1061
best,bs,2048,fp32,131072,256,ms_1cta,84.485,72.47,117.515,103.042,1.391
best,bs,2048,fp32,131072,512,ms_1cta,156.402,145.407,225.12,210.672,1.4394
best,bs,2048,fp32,131072,1024,ms_1cta,280.296,268.225,378.693,362.31,1.351
best,bs,2048,fp32,131072,2048,ms_1cta,514.796,505.395,718.573,705.363,1.3958
best,bs,2048,fp32,262144,1,msc_C8,17.979,16.113,45.053,41.948,2.5059
best,bs,2048,fp32,262144,2,msc_C8,17.974,16.169,45.098,41.908,2.5091
best,bs,2048,fp32,262144,4,msc_C8,18.296,16.379,45.629,42.175,2.4939
best,bs,2048,fp32,262144,8,msc_C4,21.785,19.279,45.88,42.269,2.106
best,bs,2048,fp32,262144,16,msc_C4,22.278,19.321,46.822,42.57,2.1017
best,bs,2048,fp32,262144,32,msc_C4,23.48,19.903,48.466,42.83,2.0641
best,bs,2048,fp32,262144,64,ms_1cta,50.949,43.53,54.323,43.286,1.0662
best,bs,2048,fp32,262144,128,ms_1cta,69.851,58.816,101.797,88.678,1.4573
best,bs,2048,fp32,262144,256,ms_1cta,136.55,123.782,208.709,191.667,1.5284
best,bs,2048,fp32,262144,512,ms_1cta,247.232,243.225,420.402,383.687,1.7004
best,bs,2048,fp32,262144,1024,ms_1cta,482.243,469.383,737.2,716.241,1.5287
best,bs,2048,fp32,262144,2048,ms_1cta,876.572,863.502,1339.211,1318.492,1.5278
best,bs,2048,fp32,524288,2,msc_C8,21.846,19.815,75.623,70.495,3.4616
best,bs,2048,fp32,524288,4,msc_C8,22.223,19.909,75.923,70.615,3.4164
best,bs,2048,fp32,524288,8,msc_C4,29.284,26.279,76.269,70.666,2.6045
best,bs,2048,fp32,524288,16,msc_C4,30.026,26.505,77.093,70.701,2.5675
best,bs,2048,fp32,524288,32,msc_C4,33.185,27.407,81.898,70.84,2.4679
best,bs,2048,fp32,524288,64,ms_1cta,102.698,98.019,121.845,109.444,1.1864
best,bs,2048,fp32,1048576,2,msc_C8,28.603,25.896,136.597,128.375,4.7756
best,bs,2048,fp32,1048576,4,msc_C8,28.723,25.876,136.645,128.579,4.7573
best,bs,2048,fp32,1048576,8,msc_C4,41.937,38.412,137.088,128.639,3.2689
best,bs,2048,fp32,1048576,16,msc_C4,43.435,38.664,141.466,128.666,3.257
best,bs,2048,fp32,1048576,32,msc_C4,48.989,42.585,187.126,177.706,3.8198
best,bs,2048,fp32,1048576,64,ms_1cta,181.703,178.536,224.774,206.508,1.237
best,seq,512,bf16,4096,1,ms_1cta,10.778,9.453,9.85,8.552,0.9139
best,seq,512,bf16,8192,1,ms_1cta,11.424,10.204,12.842,11.478,1.1241
best,seq,512,bf16,16384,1,ms_1cta,15.217,13.385,12.146,10.517,0.7982
best,seq,512,bf16,32768,1,ms_1cta,16.182,13.963,14.474,12.531,0.8945
best,seq,512,bf16,65536,1,msc_C8,13.934,12.296,23.642,22.106,1.6967
best,seq,512,bf16,131072,1,msc_C8,14.206,12.349,24.381,22.527,1.7162
best,seq,512,bf16,262144,1,msc_C8,13.977,12.319,35.851,33.814,2.565
best,seq,512,bf16,524288,1,msc_C8,15.737,13.06,61.047,58.311,3.8792
best,seq,512,bf16,1048576,1,msc_C8,19.161,15.844,112.674,109.209,5.8804
best,seq,512,fp16,4096,1,ms_1cta,9.513,8.598,11.08,9.786,1.1647
best,seq,512,fp16,8192,1,ms_1cta,10.753,9.621,13.666,12.372,1.2709
best,seq,512,fp16,16384,1,ms_1cta,14.392,12.664,14.486,12.906,1.0065
best,seq,512,fp16,32768,1,ms_1cta,15.659,13.261,14.05,12.264,0.8972
best,seq,512,fp16,65536,1,msc_C8,14.226,12.151,23.099,21.543,1.6237
best,seq,512,fp16,131072,1,msc_C8,14.219,12.326,25.317,23.181,1.7805
best,seq,512,fp16,262144,1,msc_C8,13.991,12.265,35.309,33.292,2.5237
best,seq,512,fp16,524288,1,msc_C8,15.46,13.128,60.837,58.019,3.9351
best,seq,512,fp16,1048576,1,msc_C8,19.132,15.8,108.846,105.351,5.6892
best,seq,512,fp32,4096,1,ms_1cta,11.143,10.108,10.578,8.985,0.9493
best,seq,512,fp32,8192,1,ms_1cta,12.033,10.587,10.526,9.065,0.8748
best,seq,512,fp32,16384,1,ms_1cta,14.665,13.364,12.285,10.749,0.8377
best,seq,512,fp32,32768,1,ms_1cta,15.454,13.455,14.84,12.91,0.9603
best,seq,512,fp32,65536,1,msc_C4,14.187,12.544,27.837,26.182,1.9621
best,seq,512,fp32,131072,1,msc_C8,15.079,13.386,25.123,22.687,1.6661
best,seq,512,fp32,262144,1,msc_C8,16.317,14.859,36.442,33.069,2.2334
best,seq,512,fp32,524288,1,msc_C8,18.901,17.631,64.024,58.618,3.3873
best,seq,512,fp32,1048576,1,msc_C8,25.893,24.237,116.207,107.076,4.488
best,seq,1024,bf16,4096,1,ms_1cta,9.805,8.709,9.542,8.048,0.9732
best,seq,1024,bf16,8192,1,ms_1cta,11.367,10.329,12.698,11.509,1.1171
best,seq,1024,bf16,16384,1,ms_1cta,14.245,12.853,11.986,10.332,0.8414
best,seq,1024,bf16,32768,1,ms_1cta,15.536,13.445,13.706,12.205,0.8822
best,seq,1024,bf16,65536,1,msc_C8,14.432,12.957,26.382,25.089,1.828
best,seq,1024,bf16,131072,1,msc_C8,14.346,12.601,24.447,22.993,1.7041
best,seq,1024,bf16,262144,1,msc_C8,14.642,12.668,38.827,36.91,2.6518
best,seq,1024,bf16,524288,1,msc_C8,16.939,14.575,62.967,60.892,3.7173
best,seq,1024,bf16,1048576,1,msc_C8,19.763,16.181,114.727,111.414,5.8051
best,seq,1024,fp16,4096,1,ms_1cta,10.486,9.334,10.274,8.76,0.9798
best,seq,1024,fp16,8192,1,ms_1cta,12.211,10.951,12.224,11.008,1.0011
best,seq,1024,fp16,16384,1,ms_1cta,13.995,12.442,17.941,16.325,1.282
best,seq,1024,fp16,32768,1,ms_1cta,15.476,13.192,14.782,13.324,0.9552
best,seq,1024,fp16,65536,1,msc_C8,14.858,13.358,26.053,24.726,1.7535
best,seq,1024,fp16,131072,1,msc_C8,14.666,12.969,25.294,23.759,1.7247
best,seq,1024,fp16,262144,1,msc_C8,15.325,13.158,40.307,38.348,2.6301
best,seq,1024,fp16,524288,1,msc_C8,17.322,14.905,62.635,60.609,3.6159
best,seq,1024,fp16,1048576,1,msc_C8,20.242,16.719,114.179,111.007,5.6407
best,seq,1024,fp32,4096,1,ms_1cta,11.02,9.839,9.586,8.378,0.8699
best,seq,1024,fp32,8192,1,ms_1cta,12.221,10.814,13.613,12.003,1.1139
best,seq,1024,fp32,16384,1,ms_1cta,14.002,12.669,17.53,15.929,1.252
best,seq,1024,fp32,32768,1,ms_1cta,14.462,12.936,23.486,21.284,1.624
best,seq,1024,fp32,65536,1,msc_C8,14.974,13.21,31.947,29.926,2.1335
best,seq,1024,fp32,131072,1,msc_C8,15.742,13.931,26.672,24.271,1.6943
best,seq,1024,fp32,262144,1,msc_C8,16.838,15.158,41.478,37.899,2.4634
best,seq,1024,fp32,524288,1,msc_C8,20.498,18.862,68.677,63.398,3.3504
best,seq,1024,fp32,1048576,1,msc_C8,26.484,24.58,119.557,110.759,4.5143
best,seq,2048,bf16,8192,1,ms_1cta,12.462,11.279,14.278,12.692,1.1457
best,seq,2048,bf16,16384,1,ms_1cta,15.795,14.196,14.944,13.69,0.9461
best,seq,2048,bf16,32768,1,ms_1cta,18.747,17.495,17.528,16.17,0.935
best,seq,2048,bf16,65536,1,msc_C8,18.695,17.141,20.164,18.912,1.0786
best,seq,2048,bf16,131072,1,msc_C8,15.202,13.575,29.594,28.103,1.9467
best,seq,2048,bf16,262144,1,msc_C8,20.045,17.226,46.165,44.177,2.3031
best,seq,2048,bf16,524288,1,msc_C8,22.292,19.958,77.523,75.179,3.4776
best,seq,2048,bf16,1048576,1,msc_C8,25.263,21.63,141.82,138.497,5.6137
best,seq,2048,fp16,8192,1,ms_1cta,12.219,10.82,17.874,16.333,1.4628
best,seq,2048,fp16,16384,1,ms_1cta,15.105,13.803,14.227,12.945,0.9419
best,seq,2048,fp16,32768,1,ms_1cta,17.962,17.03,16.835,15.428,0.9373
best,seq,2048,fp16,65536,1,msc_C8,15.543,14.004,19.469,18.221,1.2526
best,seq,2048,fp16,131072,1,msc_C8,15.44,13.575,28.76,27.324,1.8627
best,seq,2048,fp16,262144,1,msc_C8,16.561,14.353,45.005,43.152,2.7175
best,seq,2048,fp16,524288,1,msc_C8,19.352,16.772,75.898,73.773,3.922
best,seq,2048,fp16,1048576,1,msc_C8,22.074,18.213,139.207,136.321,6.3064
best,seq,2048,fp32,8192,1,ms_1cta,12.526,11.276,12.757,11.379,1.0184
best,seq,2048,fp32,16384,1,ms_1cta,15.124,13.812,15.97,14.454,1.0559
best,seq,2048,fp32,32768,1,ms_1cta,18.913,17.549,18.518,16.547,0.9791
best,seq,2048,fp32,65536,1,msc_C4,16.157,14.225,23.008,21.274,1.424
best,seq,2048,fp32,131072,1,msc_C4,17.566,15.567,30.109,27.587,1.714
best,seq,2048,fp32,262144,1,msc_C8,17.976,16.126,45.267,41.947,2.5182
best,seq,2048,fp32,524288,1,msc_C8,22.401,19.964,74.488,69.487,3.3252
best,seq,2048,fp32,1048576,1,msc_C8,28.402,25.841,135.354,127.21,4.7657
real,bs,512,bf16,4096,1,ms_1cta,9.891,8.65,12.702,11.397,1.2842
real,bs,512,bf16,4096,2,ms_1cta,9.795,8.668,12.346,11.368,1.2604
real,bs,512,bf16,4096,4,ms_1cta,9.818,8.663,12.355,11.401,1.2584
real,bs,512,bf16,4096,8,ms_1cta,9.735,8.631,12.451,11.398,1.279
real,bs,512,bf16,4096,16,ms_1cta,9.961,8.736,12.659,11.755,1.2709
real,bs,512,bf16,4096,32,ms_1cta,10.062,8.809,12.925,11.878,1.2845
real,bs,512,bf16,4096,64,ms_1cta,10.054,8.864,13.013,11.967,1.2943
real,bs,512,bf16,4096,128,ms_1cta,10.311,9.015,13.405,12.155,1.3001
real,bs,512,bf16,4096,256,ms_1cta,11.649,10.242,16.512,15.361,1.4175
real,bs,512,bf16,4096,512,ms_1cta,20.917,18.096,28.469,26.938,1.361
real,bs,512,bf16,4096,1024,ms_1cta,31.507,28.17,45.104,43.143,1.4316
real,bs,512,bf16,4096,2048,ms_1cta,54.615,50.681,83.703,80.827,1.5326
real,bs,512,bf16,8192,1,ms_1cta,11.495,10.172,11.078,9.784,0.9637
real,bs,512,bf16,8192,2,ms_1cta,11.638,10.2,10.819,9.741,0.9296
real,bs,512,bf16,8192,4,ms_1cta,11.377,10.165,11.072,9.79,0.9732
real,bs,512,bf16,8192,8,ms_1cta,11.261,10.152,11.17,9.798,0.9919
real,bs,512,bf16,8192,16,ms_1cta,11.501,10.138,11.381,10.12,0.9896
real,bs,512,bf16,8192,32,ms_1cta,11.702,10.182,11.547,10.264,0.9868
real,bs,512,bf16,8192,64,ms_1cta,11.527,10.273,11.754,10.358,1.0197
real,bs,512,bf16,8192,128,ms_1cta,11.774,10.421,12.235,10.557,1.0392
real,bs,512,bf16,8192,256,ms_1cta,14.053,12.137,14.786,13.014,1.0522
real,bs,512,bf16,8192,512,ms_1cta,25.335,22.219,25.219,22.582,0.9954
real,bs,512,bf16,8192,1024,ms_1cta,39.061,34.596,38.899,35.874,0.9959
real,bs,512,bf16,8192,2048,ms_1cta,67.233,62.448,71.189,66.967,1.0588
real,bs,512,bf16,16384,1,ms_1cta,14.429,12.514,13.864,12.308,0.9608
real,bs,512,bf16,16384,2,ms_1cta,14.112,12.522,14.005,12.273,0.9924
real,bs,512,bf16,16384,4,ms_1cta,14.111,12.45,14.037,12.331,0.9948
real,bs,512,bf16,16384,8,ms_1cta,14.398,12.533,14.013,12.31,0.9733
real,bs,512,bf16,16384,16,ms_1cta,14.289,12.478,14.365,12.671,1.0053
real,bs,512,bf16,16384,32,ms_1cta,14.198,12.508,14.645,12.834,1.0315
real,bs,512,bf16,16384,64,ms_1cta,14.633,12.615,14.674,12.918,1.0028
real,bs,512,bf16,16384,128,ms_1cta,15.035,12.81,15.317,13.118,1.0188
real,bs,512,bf16,16384,256,ms_1cta,18.625,16.393,19.443,16.998,1.0439
real,bs,512,bf16,16384,512,ms_1cta,32.92,29.37,34.802,31.162,1.0572
real,bs,512,bf16,16384,1024,ms_1cta,50.62,45.797,54.664,50.32,1.0799
real,bs,512,bf16,16384,2048,ms_1cta,90.543,84.613,99.796,93.995,1.1022
real,bs,512,bf16,32768,1,ms_1cta,15.161,12.992,16.934,15.119,1.1169
real,bs,512,bf16,32768,2,ms_1cta,14.692,13.036,17.21,15.096,1.1714
real,bs,512,bf16,32768,4,ms_1cta,14.991,13.019,16.818,15.129,1.1219
real,bs,512,bf16,32768,8,ms_1cta,15.003,13.014,16.901,15.13,1.1265
real,bs,512,bf16,32768,16,ms_1cta,15.187,13.043,17.314,15.469,1.1401
real,bs,512,bf16,32768,32,ms_1cta,15.476,13.116,17.366,15.607,1.1221
real,bs,512,bf16,32768,64,ms_1cta,15.848,13.228,17.814,15.732,1.1241
real,bs,512,bf16,32768,128,ms_1cta,16.593,13.443,18.643,16.001,1.1235
real,bs,512,bf16,32768,256,ms_1cta,23.282,19.904,26.838,23.952,1.1527
real,bs,512,bf16,32768,512,ms_1cta,40.447,35.559,46.389,41.96,1.1469
real,bs,512,bf16,32768,1024,ms_1cta,63.08,56.154,74.136,68.643,1.1753
real,bs,512,bf16,32768,2048,ms_1cta,113.556,110.819,136.68,134.498,1.2036
real,bs,512,bf16,65536,1,msc_C8,12.695,11.204,27.154,25.7,2.139
real,bs,512,bf16,65536,2,msc_C8,12.876,11.447,27.056,25.699,2.1013
real,bs,512,bf16,65536,4,msc_C4,13.264,11.719,27.003,25.828,2.0358
real,bs,512,bf16,65536,8,msc_C4,13.394,11.793,27.202,25.802,2.0309
real,bs,512,bf16,65536,16,msc_C4,13.398,11.686,27.616,26.108,2.0612
real,bs,512,bf16,65536,32,msc_C4,13.97,12.035,27.904,26.278,1.9974
real,bs,512,bf16,65536,64,ms_1cta,15.79,13.116,28.602,26.432,1.8114
real,bs,512,bf16,65536,128,ms_1cta,16.561,13.355,29.622,26.744,1.7887
real,bs,512,bf16,65536,256,ms_1cta,30.355,26.179,49.402,45.234,1.6275
real,bs,512,bf16,65536,512,ms_1cta,52.719,45.685,89.021,80.475,1.6886
real,bs,512,bf16,65536,1024,ms_1cta,83.399,79.192,141.879,136.784,1.7012
real,bs,512,bf16,65536,2048,ms_1cta,149.314,145.421,264.321,259.723,1.7702
real,bs,512,bf16,131072,1,msc_C8,12.584,11.423,24.031,22.354,1.9096
real,bs,512,bf16,131072,2,msc_C8,13.038,11.761,23.773,22.319,1.8234
real,bs,512,bf16,131072,4,msc_C8,13.275,12.065,24.208,22.393,1.8236
real,bs,512,bf16,131072,8,msc_C4,14.283,12.619,24.253,22.392,1.698
real,bs,512,bf16,131072,16,msc_C4,14.55,12.566,24.541,22.712,1.6867
