model,isl,L,dtype,N,cs,BS,hit,base,pr,op26,pr_vs_base,op26_vs_pr,pr_exact
flash,4k,22,bf16,1027,1,1,0.638671875,8.7919,7.3136,8.303799999999999,1.202,1.135,True
flash,4k,22,bf16,1027,1,2,0.638671875,8.28635,7.2879499999999995,8.19835,1.137,1.125,True
flash,4k,22,bf16,1027,1,4,0.638671875,8.5504,7.4368,8.3455,1.15,1.122,True
flash,4k,22,bf16,1027,1,8,0.638671875,8.37915,7.3759,8.0768,1.136,1.095,True
flash,4k,22,bf16,1027,1,16,0.638671875,8.5519,7.53275,8.2975,1.135,1.102,True
flash,4k,22,bf16,1027,1,32,0.638671875,8.7328,7.68795,8.497549999999999,1.136,1.105,True
flash,4k,22,bf16,1027,1,64,0.638671875,8.96955,7.935899999999999,8.75515,1.13,1.103,True
flash,4k,22,bf16,1027,1,128,0.638671875,9.203149999999999,8.0928,8.98555,1.137,1.11,True
flash,4k,22,bf16,1027,1,256,0.638671875,10.00315,8.91025,9.5823,1.123,1.075,True
flash,4k,22,bf16,1027,1,512,0.638671875,17.175849999999997,15.687850000000001,16.55665,1.095,1.055,True
flash,4k,22,bf16,1027,1,1024,0.638671875,26.59995,23.595,25.2863,1.127,1.072,True
flash,4k,22,fp16,1027,1,1,0.638671875,8.84795,7.4639,8.2222,1.185,1.102,True
flash,4k,22,fp16,1027,1,2,0.638671875,8.403049999999999,7.406350000000001,8.11355,1.135,1.095,True
flash,4k,22,fp16,1027,1,4,0.638671875,8.5935,7.563149999999999,8.3759,1.136,1.107,True
flash,4k,22,fp16,1027,1,8,0.638671875,8.4686,7.487850000000001,8.25915,1.131,1.103,True
flash,4k,22,fp16,1027,1,16,0.638671875,8.65745,7.67655,8.364700000000001,1.128,1.09,True
flash,4k,22,fp16,1027,1,32,0.638671875,8.895850000000001,7.953600000000001,8.65275,1.118,1.088,True
flash,4k,22,fp16,1027,1,64,0.638671875,8.942350000000001,7.9887,8.671899999999999,1.119,1.086,True
flash,4k,22,fp16,1027,1,128,0.638671875,9.248,8.22395,8.9647,1.125,1.09,True
flash,4k,22,fp16,1027,1,256,0.638671875,9.99675,8.90385,9.540700000000001,1.123,1.072,True
flash,4k,22,fp16,1027,1,512,0.638671875,17.2318,15.61895,16.47505,1.103,1.055,True
flash,4k,22,fp16,1027,1,1024,0.638671875,26.7997,23.5709,25.2686,1.137,1.072,True
flash,4k,22,fp32,1027,1,1,0.638671875,9.6144,8.47515,8.65095,1.134,1.021,True
flash,4k,22,fp32,1027,1,2,0.638671875,8.993450000000001,8.11995,8.49915,1.108,1.047,True
flash,4k,22,fp32,1027,1,4,0.638671875,9.21585,8.3279,8.3856,1.107,1.007,True
flash,4k,22,fp32,1027,1,8,0.638671875,9.222299999999999,8.3535,8.4016,1.104,1.006,True
flash,4k,22,fp32,1027,1,16,0.638671875,9.094299999999999,8.18875,8.318299999999999,1.111,1.016,True
flash,4k,22,fp32,1027,1,32,0.638671875,9.0622,8.21585,8.4047,1.103,1.023,True
flash,4k,22,fp32,1027,1,64,0.638671875,9.14395,8.30075,8.559899999999999,1.102,1.031,True
flash,4k,22,fp32,1027,1,128,0.638671875,9.270299999999999,8.51035,8.6688,1.089,1.019,True
flash,4k,22,fp32,1027,1,256,0.638671875,10.2463,9.47025,10.3118,1.082,1.089,True
flash,4k,22,fp32,1027,1,512,0.638671875,18.80775,17.39815,18.14695,1.081,1.043,True
flash,4k,22,fp32,1027,1,1024,0.638671875,34.953050000000005,31.998099999999997,27.7805,1.092,0.868,True
flash,8k,22,bf16,2051,1,1,0.333984375,8.4528,7.30075,8.2,1.158,1.123,True
flash,8k,22,bf16,2051,1,2,0.333984375,8.814200000000001,7.74065,8.36635,1.139,1.081,True
flash,8k,22,bf16,2051,1,4,0.333984375,8.8911,7.78075,8.60625,1.143,1.106,True
flash,8k,22,bf16,2051,1,8,0.333984375,8.71515,7.66875,8.42715,1.136,1.099,True
flash,8k,22,bf16,2051,1,16,0.333984375,9.1375,8.0495,8.74235,1.135,1.086,True
flash,8k,22,bf16,2051,1,32,0.333984375,9.1488,8.1679,8.780700000000001,1.12,1.075,True
flash,8k,22,bf16,2051,1,64,0.333984375,9.2464,8.1935,8.88795,1.129,1.085,True
flash,8k,22,bf16,2051,1,128,0.333984375,9.54075,8.409600000000001,9.3103,1.135,1.107,True
flash,8k,22,bf16,2051,1,256,0.333984375,10.44625,9.36635,8.9967,1.115,0.961,True
flash,8k,22,bf16,2051,1,512,0.333984375,18.219099999999997,16.526349999999997,15.70545,1.102,0.95,True
flash,8k,22,bf16,2051,1,1024,0.333984375,27.77425,24.841450000000002,23.8062,1.118,0.958,True
flash,8k,22,fp16,2051,1,1,0.333984375,10.01895,7.58235,9.6575,1.321,1.274,True
flash,8k,22,fp16,2051,1,2,0.333984375,10.3071,7.8847,9.86875,1.307,1.252,True
flash,8k,22,fp16,2051,1,4,0.333984375,10.42225,7.9407,10.0335,1.313,1.264,True
flash,8k,22,fp16,2051,1,8,0.333984375,10.19345,7.74235,9.8768,1.317,1.276,True
flash,8k,22,fp16,2051,1,16,0.333984375,10.6175,8.13435,10.25585,1.305,1.261,True
flash,8k,22,fp16,2051,1,32,0.333984375,10.5487,8.1839,10.195049999999998,1.289,1.246,True
flash,8k,22,fp16,2051,1,64,0.333984375,10.7503,8.3919,10.4175,1.281,1.241,True
flash,8k,22,fp16,2051,1,128,0.333984375,10.99985,8.583950000000002,10.74555,1.281,1.252,True
flash,8k,22,fp16,2051,1,256,0.333984375,12.1183,9.4048,8.9423,1.289,0.951,True
flash,8k,22,fp16,2051,1,512,0.333984375,21.3072,16.6832,15.5838,1.277,0.934,True
flash,8k,22,fp16,2051,1,1024,0.333984375,32.537150000000004,25.1003,23.982400000000002,1.296,0.955,True
flash,8k,22,fp32,2051,1,1,0.333984375,8.9725,8.5151,7.7071499999999995,1.054,0.905,True
flash,8k,22,fp32,2051,1,2,0.333984375,8.737549999999999,8.34235,7.54555,1.047,0.904,True
flash,8k,22,fp32,2051,1,4,0.333984375,9.00295,8.53575,7.9615,1.055,0.933,True
flash,8k,22,fp32,2051,1,8,0.333984375,8.8608,8.499049999999999,7.7775,1.043,0.915,True
flash,8k,22,fp32,2051,1,16,0.333984375,8.895950000000001,8.558399999999999,7.811,1.039,0.913,True
flash,8k,22,fp32,2051,1,32,0.333984375,8.955,8.535950000000001,7.8366999999999996,1.049,0.918,True
flash,8k,22,fp32,2051,1,64,0.333984375,9.06235,8.6526,8.01745,1.047,0.927,True
flash,8k,22,fp32,2051,1,128,0.333984375,9.4238,9.0671,8.155100000000001,1.039,0.899,True
flash,8k,22,fp32,2051,1,256,0.333984375,10.6255,10.3119,9.8207,1.03,0.952,True
flash,8k,22,fp32,2051,1,512,0.333984375,19.262150000000002,18.56615,17.4478,1.037,0.94,True
flash,8k,22,fp32,2051,1,1024,0.333984375,34.8987,33.3052,26.22525,1.048,0.787,True
flash,16k,22,bf16,4099,1,1,0.34375,8.643049999999999,7.9263,8.3007,1.09,1.047,True
flash,16k,22,bf16,4099,1,2,0.34375,8.208,7.64475,7.9712,1.074,1.043,True
flash,16k,22,bf16,4099,1,4,0.34375,8.35835,7.7375,8.06715,1.08,1.043,True
flash,16k,22,bf16,4099,1,8,0.34375,8.2064,7.68635,7.89915,1.068,1.028,True
flash,16k,22,bf16,4099,1,16,0.34375,8.5967,7.99995,8.23665,1.075,1.03,True
flash,16k,22,bf16,4099,1,32,0.34375,8.87195,8.3215,8.52625,1.066,1.025,True
flash,16k,22,bf16,4099,1,64,0.34375,8.899149999999999,8.393600000000001,8.6127,1.06,1.026,True
flash,16k,22,bf16,4099,1,128,0.34375,9.2559,8.66555,8.95515,1.068,1.033,True
flash,16k,22,bf16,4099,1,256,0.34375,10.4207,9.88625,9.4719,1.054,0.958,True
flash,16k,22,bf16,4099,1,512,0.34375,17.9696,17.433400000000002,16.699,1.031,0.958,True
flash,16k,22,bf16,4099,1,1024,0.34375,27.56945,26.02225,24.77105,1.059,0.952,True
flash,16k,22,fp16,4099,1,1,0.34375,11.828700000000001,8.0192,11.47995,1.475,1.432,True
flash,16k,22,fp16,4099,1,2,0.34375,11.42065,7.729550000000001,11.136,1.478,1.441,True
flash,16k,22,fp16,4099,1,4,0.34375,11.61735,7.803100000000001,11.19495,1.489,1.435,True
flash,16k,22,fp16,4099,1,8,0.34375,11.4671,7.736,11.08465,1.482,1.433,True
flash,16k,22,fp16,4099,1,16,0.34375,11.70545,7.9743,11.4831,1.468,1.44,True
flash,16k,22,fp16,4099,1,32,0.34375,11.9374,8.26875,11.60305,1.444,1.403,True
flash,16k,22,fp16,4099,1,64,0.34375,12.022200000000002,8.3071,11.7279,1.447,1.412,True
flash,16k,22,fp16,4099,1,128,0.34375,12.45915,8.72945,12.17425,1.427,1.395,True
flash,16k,22,fp16,4099,1,256,0.34375,14.041450000000001,9.82715,9.33915,1.429,0.95,True
flash,16k,22,fp16,4099,1,512,0.34375,24.7501,17.286150000000003,16.339100000000002,1.432,0.945,True
flash,16k,22,fp16,4099,1,1024,0.34375,37.969300000000004,25.69095,24.42695,1.478,0.951,True
flash,16k,22,fp32,4099,1,1,0.34375,11.6287,9.007950000000001,8.1503,1.291,0.905,True
flash,16k,22,fp32,4099,1,2,0.34375,11.5743,9.01255,8.39515,1.284,0.931,True
flash,16k,22,fp32,4099,1,4,0.34375,11.7151,9.0528,8.26705,1.294,0.913,True
flash,16k,22,fp32,4099,1,8,0.34375,11.62225,8.908700000000001,8.4415,1.305,0.948,True
flash,16k,22,fp32,4099,1,16,0.34375,11.8351,9.1616,8.22075,1.292,0.897,True
flash,16k,22,fp32,4099,1,32,0.34375,11.8799,9.19345,8.41595,1.292,0.915,True
flash,16k,22,fp32,4099,1,64,0.34375,11.93425,9.31825,8.444700000000001,1.281,0.906,True
flash,16k,22,fp32,4099,1,128,0.34375,12.23675,9.66215,8.69435,1.266,0.9,True
flash,16k,22,fp32,4099,1,256,0.34375,14.124450000000001,11.073450000000001,10.73105,1.276,0.969,True
flash,16k,22,fp32,4099,1,512,0.34375,26.0653,20.11805,19.07975,1.296,0.948,True
flash,16k,22,fp32,4099,1,1024,0.34375,47.015550000000005,35.94045,28.29405,1.308,0.787,True
flash,32k,22,bf16,8195,1,1,0.685546875,11.63665,8.7166,11.4335,1.335,1.312,True
flash,32k,22,bf16,8195,1,2,0.685546875,11.8143,8.878350000000001,11.59515,1.331,1.306,True
flash,32k,22,bf16,8195,1,4,0.685546875,11.6655,8.881549999999999,11.29435,1.313,1.272,True
flash,32k,22,bf16,8195,1,8,0.685546875,11.8175,8.8895,11.455950000000001,1.329,1.289,True
flash,32k,22,bf16,8195,1,16,0.685546875,12.04955,9.327950000000001,11.71515,1.292,1.256,True
flash,32k,22,bf16,8195,1,32,0.685546875,12.3279,9.4335,12.0255,1.307,1.275,True
flash,32k,22,bf16,8195,1,64,0.685546875,12.3423,9.5776,12.0911,1.289,1.262,True
flash,32k,22,bf16,8195,1,128,0.685546875,12.6528,9.803049999999999,12.359950000000001,1.291,1.261,True
flash,32k,22,bf16,8195,1,256,0.685546875,14.703899999999999,11.51825,12.98705,1.277,1.128,True
flash,32k,22,bf16,8195,1,512,0.685546875,25.310200000000002,19.63655,22.350099999999998,1.289,1.138,True
flash,32k,22,bf16,8195,1,1024,0.685546875,38.906949999999995,29.771,34.09425,1.307,1.145,True
flash,32k,22,fp16,8195,1,1,0.685546875,14.3711,8.83515,14.27345,1.627,1.616,True
flash,32k,22,fp16,8195,1,2,0.685546875,14.63185,8.9536,14.36945,1.634,1.605,True
flash,32k,22,fp16,8195,1,4,0.685546875,14.45905,8.798399999999999,14.224,1.643,1.617,True
flash,32k,22,fp16,8195,1,8,0.685546875,14.63185,8.955,14.401399999999999,1.634,1.608,True
flash,32k,22,fp16,8195,1,16,0.685546875,14.8559,9.2303,14.563049999999999,1.609,1.578,True
flash,32k,22,fp16,8195,1,32,0.685546875,15.0286,9.4574,14.791799999999999,1.589,1.564,True
flash,32k,22,fp16,8195,1,64,0.685546875,15.10705,9.5807,14.93905,1.577,1.559,True
flash,32k,22,fp16,8195,1,128,0.685546875,15.39665,9.8351,15.23175,1.565,1.549,True
flash,32k,22,fp16,8195,1,256,0.685546875,18.113400000000002,11.47035,12.88955,1.579,1.124,True
flash,32k,22,fp16,8195,1,512,0.685546875,31.593400000000003,19.84285,22.2351,1.592,1.121,True
flash,32k,22,fp16,8195,1,1024,0.685546875,48.9258,29.59955,33.8941,1.653,1.145,True
flash,32k,22,fp32,8195,1,1,0.685546875,12.19035,9.76625,10.46065,1.248,1.071,True
flash,32k,22,fp32,8195,1,2,0.685546875,12.00315,9.627049999999999,10.577399999999999,1.247,1.099,True
flash,32k,22,fp32,8195,1,4,0.685546875,12.21265,9.8256,10.60465,1.243,1.079,True
flash,32k,22,fp32,8195,1,8,0.685546875,11.996649999999999,9.5807,10.38225,1.252,1.084,True
flash,32k,22,fp32,8195,1,16,0.685546875,12.127799999999999,9.755049999999999,10.43345,1.243,1.07,True
flash,32k,22,fp32,8195,1,32,0.685546875,12.35975,9.9055,10.651200000000001,1.248,1.075,True
flash,32k,22,fp32,8195,1,64,0.685546875,12.4702,10.04625,10.892700000000001,1.241,1.084,True
flash,32k,22,fp32,8195,1,128,0.685546875,13.073450000000001,10.583950000000002,11.32635,1.235,1.07,True
flash,32k,22,fp32,8195,1,256,0.685546875,15.51345,12.65095,14.08475,1.226,1.113,True
flash,32k,22,fp32,8195,1,512,0.685546875,27.97405,22.539,24.4158,1.241,1.083,True
flash,32k,22,fp32,8195,1,1024,0.685546875,49.82665,40.42835,38.43475,1.232,0.951,True
flash,64k,22,bf16,16387,1,1,0.076171875,12.220799999999999,11.8799,13.615950000000002,1.029,1.146,True
flash,64k,22,bf16,16387,1,2,0.076171875,12.15985,11.68615,13.350299999999999,1.041,1.142,True
flash,64k,22,bf16,16387,1,4,0.076171875,12.0863,11.655850000000001,13.279950000000001,1.037,1.139,True
flash,64k,22,bf16,16387,1,8,0.076171875,12.1454,11.92315,13.40625,1.019,1.124,True
flash,64k,22,bf16,16387,1,16,0.076171875,12.41915,12.011149999999999,13.55355,1.034,1.128,True
flash,64k,22,bf16,16387,1,32,0.076171875,12.76315,12.32315,13.9854,1.036,1.135,True
flash,64k,22,bf16,16387,1,64,0.076171875,12.908700000000001,12.5086,14.07355,1.032,1.125,True
flash,64k,22,bf16,16387,1,128,0.076171875,13.387049999999999,12.9406,14.7087,1.034,1.137,True
flash,64k,22,bf16,16387,1,256,0.076171875,17.3119,16.0815,17.81905,1.077,1.108,True
flash,64k,22,bf16,16387,1,512,0.076171875,29.211,27.603,31.01415,1.058,1.124,True
flash,64k,22,bf16,16387,1,1024,0.076171875,45.2013,42.694050000000004,48.043,1.059,1.125,True
flash,64k,22,fp16,16387,1,1,0.076171875,12.775549999999999,11.61265,13.868649999999999,1.1,1.194,True
flash,64k,22,fp16,16387,1,2,0.076171875,12.6543,11.49425,13.603,1.101,1.183,True
flash,64k,22,fp16,16387,1,4,0.076171875,12.5855,11.476600000000001,13.57255,1.097,1.183,True
flash,64k,22,fp16,16387,1,8,0.076171875,12.63515,11.50385,13.68945,1.098,1.19,True
flash,64k,22,fp16,16387,1,16,0.076171875,13.025450000000001,11.9182,14.13435,1.093,1.186,True
flash,64k,22,fp16,16387,1,32,0.076171875,13.14705,12.05585,14.2207,1.091,1.18,True
flash,64k,22,fp16,16387,1,64,0.076171875,13.3407,12.2415,14.42065,1.09,1.178,True
flash,64k,22,fp16,16387,1,128,0.076171875,13.743799999999998,12.63505,14.942200000000001,1.088,1.183,True
flash,64k,22,fp16,16387,1,256,0.076171875,18.211,15.8512,18.3886,1.149,1.16,True
flash,64k,22,fp16,16387,1,512,0.076171875,30.353,26.61255,31.8828,1.141,1.198,True
flash,64k,22,fp16,16387,1,1024,0.076171875,47.4219,41.3419,49.49665,1.147,1.197,True
flash,64k,22,fp32,16387,1,1,0.076171875,15.184,12.7615,12.5344,1.19,0.982,True
flash,64k,22,fp32,16387,1,2,0.076171875,15.44465,12.95515,12.4685,1.192,0.962,True
flash,64k,22,fp32,16387,1,4,0.076171875,14.96785,12.54055,12.5501,1.194,1.001,True
flash,64k,22,fp32,16387,1,8,0.076171875,14.9774,12.51665,12.42865,1.197,0.993,True
flash,64k,22,fp32,16387,1,16,0.076171875,15.078149999999999,12.737549999999999,12.6765,1.184,0.995,True
flash,64k,22,fp32,16387,1,32,0.076171875,15.1695,12.8414,12.8111,1.181,0.998,True
flash,64k,22,fp32,16387,1,64,0.076171875,15.58225,13.22395,13.24615,1.178,1.002,True
flash,64k,22,fp32,16387,1,128,0.076171875,16.515,14.06865,14.13265,1.174,1.005,True
flash,64k,22,fp32,16387,1,256,0.076171875,21.76785,18.28935,20.4142,1.19,1.116,True
flash,64k,22,fp32,16387,1,512,0.076171875,39.5531,33.2444,38.0205,1.19,1.144,True
flash,64k,22,fp32,16387,1,1024,0.076171875,66.97845,59.92745,58.7049,1.118,0.98,True
flash,128k,22,bf16,32771,1,1,0.69921875,14.3103,11.607899999999999,11.499049999999999,1.233,0.991,True
flash,128k,22,bf16,32771,1,2,0.69921875,14.2256,11.5839,11.5808,1.228,1.0,True
flash,128k,22,bf16,32771,1,4,0.69921875,14.211200000000002,11.587200000000001,11.5295,1.226,0.995,True
flash,128k,22,bf16,32771,1,8,0.69921875,14.2879,11.66235,11.5359,1.225,0.989,True
flash,128k,22,bf16,32771,1,16,0.69921875,14.75195,12.076649999999999,11.91995,1.222,0.987,True
flash,128k,22,bf16,32771,1,32,0.69921875,15.0031,12.3232,12.20795,1.217,0.991,True
flash,128k,22,bf16,32771,1,64,0.69921875,15.327950000000001,12.641399999999999,12.58555,1.213,0.996,True
flash,128k,22,bf16,32771,1,128,0.69921875,16.118299999999998,13.407950000000001,13.33105,1.202,0.994,True
flash,128k,22,bf16,32771,1,256,0.69921875,21.65915,17.463900000000002,17.4142,1.24,0.997,True
flash,128k,22,bf16,32771,1,512,0.69921875,36.81275,28.9742,29.0302,1.271,1.002,True
flash,128k,22,bf16,32771,1,1024,0.69921875,58.303599999999996,45.9542,46.145199999999996,1.269,1.004,True
flash,128k,22,fp16,32771,1,1,0.701171875,15.1694,11.351899999999999,16.22535,1.336,1.429,True
flash,128k,22,fp16,32771,1,2,0.701171875,15.16775,11.32475,16.27505,1.339,1.437,True
flash,128k,22,fp16,32771,1,4,0.701171875,15.201450000000001,11.38065,16.2655,1.336,1.429,True
flash,128k,22,fp16,32771,1,8,0.701171875,15.30545,11.5311,16.24775,1.327,1.409,True
flash,128k,22,fp16,32771,1,16,0.701171875,15.66555,11.827,16.644650000000002,1.325,1.407,True
flash,128k,22,fp16,32771,1,32,0.701171875,15.8318,12.03825,16.9054,1.315,1.404,True
flash,128k,22,fp16,32771,1,64,0.701171875,16.2285,12.34865,17.279700000000002,1.314,1.399,True
flash,128k,22,fp16,32771,1,128,0.701171875,17.035,13.122950000000001,18.08795,1.298,1.378,True
flash,128k,22,fp16,32771,1,256,0.701171875,22.850900000000003,16.97415,23.764599999999998,1.346,1.4,True
flash,128k,22,fp16,32771,1,512,0.701171875,38.890699999999995,28.24295,41.05075,1.377,1.453,True
flash,128k,22,fp16,32771,1,1024,0.701171875,61.540150000000004,44.588699999999996,64.78815,1.38,1.453,True
flash,128k,22,fp32,32771,1,1,0.701171875,17.066950000000002,12.59345,14.427,1.355,1.146,True
flash,128k,22,fp32,32771,1,2,0.701171875,17.11015,12.715,14.38075,1.346,1.131,True
flash,128k,22,fp32,32771,1,4,0.701171875,16.916150000000002,12.5631,14.27345,1.346,1.136,True
flash,128k,22,fp32,32771,1,8,0.701171875,16.963099999999997,12.7087,14.522950000000002,1.335,1.143,True
flash,128k,22,fp32,32771,1,16,0.701171875,16.96145,12.70875,14.57275,1.335,1.147,True
flash,128k,22,fp32,32771,1,32,0.701171875,17.294150000000002,13.0495,14.78545,1.325,1.133,True
flash,128k,22,fp32,32771,1,64,0.701171875,18.05255,13.7454,15.47825,1.313,1.126,True
flash,128k,22,fp32,32771,1,128,0.701171875,18.881349999999998,14.48785,16.47015,1.303,1.137,True
flash,128k,22,fp32,32771,1,256,0.701171875,26.0141,19.7518,25.7581,1.317,1.304,True
flash,128k,22,fp32,32771,1,512,0.701171875,49.02825,37.032650000000004,50.6154,1.324,1.367,True
flash,128k,22,fp32,32771,1,1024,0.701171875,85.7046,63.7625,77.7655,1.344,1.22,True
flash,256k,22,bf16,65538,4,1,0.279296875,13.6799,13.4735,13.07835,1.015,0.971,True
flash,256k,22,bf16,65538,4,2,0.279296875,14.01425,13.81275,13.4671,1.015,0.975,True
flash,256k,22,bf16,65538,4,4,0.279296875,14.411100000000001,14.2911,13.801549999999999,1.008,0.966,True
flash,256k,22,bf16,65538,4,8,0.279296875,14.609549999999999,14.43345,14.075149999999999,1.012,0.975,True
flash,256k,22,bf16,65538,4,16,0.279296875,14.7679,14.58705,14.2912,1.012,0.98,True
flash,256k,22,bf16,65538,4,32,0.279296875,15.31035,15.0591,14.975850000000001,1.017,0.994,True
flash,256k,22,bf16,65538,2,64,0.279296875,17.2351,16.971,15.8079,1.016,0.931,True
flash,256k,22,bf16,65538,1,128,0.279296875,17.070349999999998,17.635099999999998,17.207900000000002,0.968,0.976,True
flash,256k,22,bf16,65538,1,256,0.279296875,26.25425,26.1262,24.950200000000002,1.005,0.955,True
flash,256k,22,bf16,65538,1,512,0.279296875,45.9453,44.7965,42.95015,1.026,0.959,True
flash,256k,22,bf16,65538,1,1024,0.279296875,71.63925,70.7063,67.8844,1.013,0.96,True
flash,256k,22,fp16,65538,4,1,0.279296875,15.68615,13.408,13.078299999999999,1.17,0.975,True
flash,256k,22,fp16,65538,4,2,0.279296875,16.0925,13.719899999999999,13.516549999999999,1.173,0.985,True
flash,256k,22,fp16,65538,4,4,0.279296875,16.3647,14.0526,13.7615,1.165,0.979,True
flash,256k,22,fp16,65538,4,8,0.279296875,16.71965,14.36625,14.186950000000001,1.164,0.988,True
flash,256k,22,fp16,65538,4,16,0.279296875,16.844549999999998,14.595,14.259,1.154,0.977,True
flash,256k,22,fp16,65538,4,32,0.279296875,17.28455,14.990200000000002,15.073450000000001,1.153,1.006,True
flash,256k,22,fp16,65538,2,64,0.279296875,19.1215,16.900599999999997,15.801549999999999,1.131,0.935,True
flash,256k,22,fp16,65538,1,128,0.279296875,18.913400000000003,17.612599999999997,20.034950000000002,1.074,1.138,True
flash,256k,22,fp16,65538,1,256,0.279296875,28.4765,25.82855,28.3372,1.103,1.097,True
flash,256k,22,fp16,65538,1,512,0.279296875,50.086,44.232,49.4315,1.132,1.118,True
flash,256k,22,fp16,65538,1,1024,0.279296875,78.10635,69.65360000000001,78.05980000000001,1.121,1.121,True
flash,256k,22,fp32,65538,4,1,0.279296875,17.59975,14.4397,14.100700000000002,1.219,0.977,True
flash,256k,22,fp32,65538,4,2,0.279296875,17.4976,14.2973,14.08625,1.224,0.985,True
flash,256k,22,fp32,65538,4,4,0.279296875,17.6908,14.4703,14.09105,1.223,0.974,True
flash,256k,22,fp32,65538,4,8,0.279296875,18.076700000000002,14.899049999999999,14.45905,1.213,0.97,True
flash,256k,22,fp32,65538,4,16,0.279296875,18.436700000000002,15.15995,14.76135,1.216,0.974,True
flash,256k,22,fp32,65538,4,32,0.279296875,19.27945,16.05425,15.97735,1.201,0.995,True
flash,256k,22,fp32,65538,2,64,0.279296875,21.895799999999998,18.62395,17.345299999999998,1.176,0.931,True
flash,256k,22,fp32,65538,1,128,0.279296875,23.092599999999997,20.80445,23.6032,1.11,1.135,True
flash,256k,22,fp32,65538,1,256,0.279296875,36.30995,32.18675,37.326,1.128,1.16,True
flash,256k,22,fp32,65538,1,512,0.279296875,68.46635,60.64095,81.51425,1.129,1.344,True
flash,256k,22,fp32,65538,1,1024,0.279296875,116.02105,102.17955,124.7088,1.135,1.22,True
flash,512k,22,bf16,131075,8,1,0.056640625,43.058800000000005,20.22715,22.643099999999997,2.129,1.119,True
flash,512k,22,bf16,131075,8,2,0.056640625,43.198,20.39025,22.72475,2.119,1.114,True
flash,512k,22,bf16,131075,8,4,0.056640625,43.93595,20.8384,23.2574,2.108,1.116,True
flash,512k,22,bf16,131075,4,8,0.056640625,52.68575,23.56625,23.5743,2.236,1.0,True
flash,512k,22,bf16,131075,4,16,0.056640625,53.449349999999995,23.86065,23.91025,2.24,1.002,True
flash,512k,22,bf16,131075,4,32,0.056640625,53.9005,24.19825,29.87665,2.227,1.235,True
flash,512k,22,bf16,131075,2,64,0.056640625,69.6556,31.076700000000002,31.1662,2.241,1.003,True
flash,512k,22,bf16,131075,1,128,0.056640625,84.6794,36.54045,39.40585,2.317,1.078,True
flash,512k,22,bf16,131075,1,256,0.056640625,160.1045,63.49875,66.69535,2.521,1.05,True
flash,512k,22,bf16,131075,1,512,0.056640625,448.74890000000005,161.1125,168.5108,2.785,1.046,True
flash,512k,22,bf16,131075,1,1024,0.056640625,586.0984,213.9075,228.5072,2.74,1.068,True
flash,512k,22,fp16,131075,8,1,0.056640625,43.1035,20.16135,22.61245,2.138,1.122,True
flash,512k,22,fp16,131075,8,2,0.056640625,43.2155,20.2592,22.830299999999998,2.133,1.127,True
flash,512k,22,fp16,131075,8,4,0.056640625,44.00905,20.75505,23.1966,2.12,1.118,True
flash,512k,22,fp16,131075,4,8,0.056640625,52.78015,23.430349999999997,23.6728,2.253,1.01,True
flash,512k,22,fp16,131075,4,16,0.056640625,53.2442,23.6635,23.913349999999998,2.25,1.011,True
flash,512k,22,fp16,131075,4,32,0.056640625,53.73055,24.0365,29.98855,2.235,1.248,True
flash,512k,22,fp16,131075,2,64,0.056640625,70.1528,31.12605,31.24125,2.254,1.004,True
flash,512k,22,fp16,131075,1,128,0.056640625,83.46464999999999,36.7596,40.09555,2.271,1.091,True
flash,512k,22,fp16,131075,1,256,0.056640625,167.04765,62.73205,67.07615,2.663,1.069,True
flash,512k,22,fp16,131075,1,512,0.056640625,491.6201,157.87175,167.81255,3.114,1.063,True
flash,512k,22,fp16,131075,1,1024,0.056640625,779.7704,209.8105,225.4859,3.717,1.075,True
flash,512k,22,fp32,131075,8,1,0.056640625,44.210550000000005,20.88295,23.354950000000002,2.117,1.118,True
flash,512k,22,fp32,131075,8,2,0.056640625,44.2939,21.1262,23.4782,2.097,1.111,True
flash,512k,22,fp32,131075,8,4,0.056640625,44.412349999999996,21.2622,23.518150000000002,2.089,1.106,True
flash,512k,22,fp32,131075,4,8,0.056640625,53.282599999999995,23.97425,23.913349999999998,2.222,0.997,True
flash,512k,22,fp32,131075,4,16,0.056640625,54.19925,24.5566,24.65725,2.207,1.004,True
flash,512k,22,fp32,131075,4,32,0.056640625,56.20105,26.066950000000002,30.9659,2.156,1.188,True
flash,512k,22,fp32,131075,2,64,0.056640625,72.18,34.37885,34.631550000000004,2.1,1.007,True
flash,512k,22,fp32,131075,1,128,0.056640625,96.3078,46.1675,51.602650000000004,2.086,1.118,True
flash,512k,22,fp32,131075,1,256,0.056640625,353.04075,120.31855,151.69285,2.934,1.261,True
flash,512k,22,fp32,131075,1,512,0.056640625,646.4821,216.71745,293.8893,2.983,1.356,True
flash,512k,22,fp32,131075,1,1024,0.056640625,1277.46685,406.84655,494.91429999999997,3.14,1.216,True
flash,1024k,22,bf16,262127,8,1,0.421875,16.3775,16.99675,20.2702,0.964,1.193,True
flash,1024k,22,bf16,262127,8,2,0.421875,16.4895,17.36625,20.331049999999998,0.95,1.171,True
flash,1024k,22,bf16,262127,8,4,0.421875,17.0927,17.7007,20.9743,0.966,1.185,True
flash,1024k,22,bf16,262127,4,8,0.421875,18.624,20.363,21.35995,0.915,1.049,True
