family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
synth,bs,best,,1024,fp16,131072,64,,0.5498046875,25.248,20.437,20.355,1.2354,1.2404,1.004,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,1024,fp16,131072,128,,0.5498046875,29.184,22.493,23.99,1.2975,1.2165,0.9376,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,1024,fp16,131072,256,,0.5498046875,48.685,41.237,40.685,1.1806,1.1966,1.0136,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,131072,512,,0.5498046875,101.059,86.635,85.12,1.1665,1.1873,1.0178,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,131072,1024,,0.5498046875,170.371,131.216,129.451,1.2984,1.3161,1.0136,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,262144,1,,0.5498046875,22.978,16.405,16.52,1.4007,1.3909,0.993,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,1024,fp16,262144,2,,0.5498046875,22.832,16.579,16.581,1.3771,1.377,0.9999,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,1024,fp16,262144,4,,0.5498046875,23.238,16.766,16.768,1.386,1.3859,0.9999,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,1024,fp16,262144,8,,0.5498046875,26.776,19.837,19.896,1.3498,1.3458,0.997,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,262144,16,,0.5498046875,27.131,20.24,20.294,1.3405,1.3369,0.9973,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,262144,32,,0.5498046875,28.322,21.163,21.189,1.3382,1.3366,0.9988,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,262144,64,,0.5498046875,36.136,27.331,27.205,1.3222,1.3283,1.0046,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,1024,fp16,262144,128,,0.5498046875,49.939,35.907,40.082,1.3908,1.2459,0.8959,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,1024,fp16,262144,256,,0.5498046875,98.45,73.683,73.018,1.3361,1.3483,1.0091,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,262144,512,,0.5498046875,189.838,143.093,141.642,1.3267,1.3403,1.0102,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,262144,1024,,0.5498046875,305.13,220.026,217.989,1.3868,1.3997,1.0093,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,524288,1,,0.5498046875,23.582,20.208,19.864,1.167,1.1872,1.0173,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,2,,0.5498046875,23.685,20.166,20.064,1.1745,1.1805,1.0051,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,4,,0.5498046875,24.323,20.704,20.597,1.1748,1.1809,1.0052,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,8,,0.5498046875,30.822,26.326,26.299,1.1708,1.172,1.001,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,16,,0.5498046875,31.224,26.595,26.557,1.174,1.1757,1.0014,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,32,,0.5498046875,33.312,28.011,28.042,1.1892,1.1879,0.9989,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,64,,0.5498046875,51.029,43.714,43.653,1.1673,1.169,1.0014,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,128,,0.5498046875,99.213,64.758,79.296,1.532,1.2512,0.8167,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,1024,fp16,524288,256,,0.5498046875,165.715,125.0,124.173,1.3257,1.3346,1.0067,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,524288,512,,0.5498046875,332.699,239.931,245.978,1.3866,1.3526,0.9754,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,524288,1024,,0.5498046875,563.075,404.413,401.826,1.3923,1.4013,1.0064,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,1048576,1,,0.5498046875,31.318,26.686,26.944,1.1736,1.1624,0.9904,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,2,,0.5498046875,31.341,27.213,27.088,1.1517,1.157,1.0046,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,4,,0.5498046875,31.797,27.318,27.502,1.1639,1.1561,0.9933,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,8,,0.5498046875,44.526,38.483,38.445,1.157,1.1582,1.001,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,16,,0.5498046875,45.347,39.166,39.066,1.1578,1.1608,1.0026,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,32,,0.5498046875,51.435,44.509,44.416,1.1556,1.158,1.0021,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,64,,0.5498046875,103.653,83.096,83.04,1.2474,1.2482,1.0007,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,128,,0.5498046875,181.306,113.499,141.469,1.5974,1.2816,0.8023,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,1024,fp16,1048576,256,,0.5498046875,303.954,219.784,219.0,1.383,1.3879,1.0036,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,1048576,512,,0.5498046875,655.947,443.069,440.63,1.4805,1.4887,1.0055,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp16,1048576,1024,,0.5498046875,1077.267,725.114,722.499,1.4857,1.491,1.0036,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,1024,fp32,4096,1,,0.5498046875,10.056,9.158,9.141,1.098,1.1001,1.0019,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,2,,0.5498046875,10.058,9.098,9.003,1.1055,1.1171,1.0105,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,4,,0.5498046875,10.13,9.23,9.32,1.0974,1.0869,0.9904,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,8,,0.5498046875,10.371,9.488,9.344,1.0931,1.1099,1.0154,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,16,,0.5498046875,10.326,9.526,9.413,1.084,1.097,1.0121,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,32,,0.5498046875,10.697,9.73,9.587,1.0995,1.1158,1.0149,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,64,,0.5498046875,10.747,9.824,9.861,1.094,1.0899,0.9963,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,128,,0.5498046875,11.101,10.232,10.126,1.0849,1.0962,1.0104,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,256,,0.5498046875,13.23,11.952,12.029,1.107,1.0999,0.9936,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,512,,0.5498046875,24.19,21.739,21.773,1.1128,1.111,0.9985,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,4096,1024,,0.5498046875,42.595,38.808,38.589,1.0976,1.1038,1.0057,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,1024,fp32,8192,1,,0.5498046875,18.067,9.475,9.469,1.9068,1.9081,1.0007,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,2,,0.5498046875,18.12,9.566,9.611,1.8941,1.8853,0.9953,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,4,,0.5498046875,18.131,9.587,9.85,1.8912,1.8408,0.9734,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,8,,0.5498046875,18.579,9.997,10.123,1.8585,1.8353,0.9875,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,16,,0.5498046875,18.68,10.083,10.062,1.8526,1.8564,1.0021,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,32,,0.5498046875,18.829,10.274,10.306,1.8327,1.827,0.9969,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,64,,0.5498046875,19.165,10.467,10.539,1.8309,1.8184,0.9932,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,128,,0.5498046875,19.722,11.026,11.013,1.7887,1.7908,1.0012,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,1024,fp32,8192,256,,0.5498046875,26.848,13.603,13.504,1.9736,1.9882,1.0073,True,True,True,cs1/T512/mb2/v128
synth,bs,best,,1024,fp32,8192,512,,0.5498046875,49.6,24.721,24.389,2.0063,2.0337,1.0136,True,True,True,cs1/T512/mb2/v128
synth,bs,best,,1024,fp32,8192,1024,,0.5498046875,83.912,44.173,44.021,1.8996,1.9062,1.0035,True,True,True,cs1/T512/mb2/v128
synth,bs,best,,1024,fp32,16384,1,,0.5498046875,16.133,10.47,10.525,1.5408,1.5328,0.9948,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,2,,0.5498046875,16.166,10.461,10.528,1.5454,1.5356,0.9936,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,4,,0.5498046875,16.218,10.576,10.707,1.5334,1.5146,0.9878,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,8,,0.5498046875,16.677,11.005,10.862,1.5154,1.5353,1.0131,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,16,,0.5498046875,16.797,11.062,11.058,1.5184,1.519,1.0004,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,32,,0.5498046875,16.992,11.269,11.376,1.5079,1.4937,0.9906,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,64,,0.5498046875,17.52,11.786,11.787,1.4866,1.4863,0.9999,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,128,,0.5498046875,18.282,12.552,12.664,1.4565,1.4436,0.9912,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,16384,256,,0.5498046875,25.493,16.16,16.054,1.5775,1.5879,1.0066,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,16384,512,,0.5498046875,46.579,29.243,28.963,1.5928,1.6082,1.0097,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,16384,1024,,0.5498046875,86.573,52.101,51.4,1.6616,1.6843,1.0136,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,32768,1,,0.5498046875,21.533,11.608,11.683,1.855,1.843,0.9936,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,2,,0.5498046875,21.608,11.776,11.84,1.8349,1.825,0.9946,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,4,,0.5498046875,21.806,11.891,11.67,1.8338,1.8685,1.0189,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,8,,0.5498046875,22.146,12.062,12.107,1.8359,1.8291,0.9963,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,16,,0.5498046875,22.179,12.202,12.264,1.8177,1.8085,0.9949,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,32,,0.5498046875,22.53,12.605,12.568,1.7874,1.7926,1.0029,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,64,,0.5498046875,23.315,13.237,13.224,1.7614,1.7631,1.001,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,128,,0.5498046875,24.429,14.285,14.198,1.7101,1.7205,1.0061,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,1024,fp32,32768,256,,0.5498046875,34.458,20.182,19.945,1.7073,1.7276,1.0119,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,32768,512,,0.5498046875,63.928,37.085,36.667,1.7238,1.7435,1.0114,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,32768,1024,,0.5498046875,108.232,63.411,62.545,1.7068,1.7305,1.0138,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,65536,1,,0.5498046875,19.306,14.462,14.441,1.3349,1.3368,1.0014,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,2,,0.5498046875,19.261,14.542,14.443,1.3245,1.3335,1.0069,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,4,,0.5498046875,19.402,14.589,14.637,1.3299,1.3255,0.9967,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,8,,0.5498046875,19.713,14.806,14.837,1.3314,1.3287,0.998,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,16,,0.5498046875,20.229,15.232,15.163,1.328,1.3341,1.0045,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,32,,0.5498046875,21.077,16.224,16.107,1.2991,1.3085,1.0073,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,64,,0.5498046875,23.114,18.142,18.074,1.274,1.2789,1.0038,True,True,True,cs2/T512/mb1/v256
synth,bs,best,,1024,fp32,65536,128,,0.5498046875,24.922,20.707,21.016,1.2035,1.1858,0.9853,True,True,True,cs1/T1024/mb1/v256
synth,bs,best,,1024,fp32,65536,256,,0.5498046875,39.387,31.549,31.274,1.2484,1.2594,1.0088,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,65536,512,,0.5498046875,73.635,58.857,58.621,1.2511,1.2561,1.004,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,65536,1024,,0.5498046875,122.372,97.806,96.825,1.2512,1.2638,1.0101,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,131072,1,,0.5498046875,19.265,14.64,14.786,1.316,1.303,0.9901,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,1024,fp32,131072,2,,0.5498046875,19.47,14.722,14.731,1.3226,1.3217,0.9993,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,1024,fp32,131072,4,,0.5498046875,19.608,14.981,15.016,1.3089,1.3058,0.9977,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,1024,fp32,131072,8,,0.5498046875,20.898,16.285,16.31,1.2833,1.2812,0.9984,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,131072,16,,0.5498046875,21.709,16.95,16.896,1.2807,1.2849,1.0032,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,131072,32,,0.5498046875,22.917,18.051,18.061,1.2695,1.2689,0.9995,True,True,True,cs4/T512/mb1/v256
synth,bs,best,,1024,fp32,131072,64,,0.5498046875,28.696,23.171,23.45,1.2384,1.2237,0.9881,True,True,True,cs2/T1024/mb1/v256
synth,bs,best,,1024,fp32,131072,128,,0.5498046875,38.88,32.158,32.194,1.209,1.2077,0.9989,True,True,True,cs1/T1024/mb1/v256
synth,bs,best,,1024,fp32,131072,256,,0.5498046875,79.352,58.41,58.198,1.3585,1.3635,1.0036,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,131072,512,,0.5498046875,142.968,103.368,103.136,1.3831,1.3862,1.0022,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,131072,1024,,0.5498046875,262.308,186.346,185.804,1.4076,1.4117,1.0029,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,262144,1,,0.5498046875,23.816,17.165,17.195,1.3875,1.385,0.9982,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,1024,fp32,262144,2,,0.5498046875,23.843,17.357,17.414,1.3737,1.3692,0.9967,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,1024,fp32,262144,4,,0.5498046875,24.042,17.445,17.502,1.3782,1.3736,0.9967,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,1024,fp32,262144,8,,0.5498046875,26.542,20.21,20.25,1.3134,1.3108,0.998,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,262144,16,,0.5498046875,27.763,20.97,21.144,1.324,1.3131,0.9918,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,262144,32,,0.5498046875,31.67,24.163,24.309,1.3107,1.3028,0.994,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,262144,64,,0.5498046875,44.278,36.219,36.395,1.2225,1.2166,0.9952,True,True,True,cs2/T1024/mb1/v256
synth,bs,best,,1024,fp32,262144,128,,0.5498046875,85.467,61.724,61.992,1.3847,1.3787,0.9957,True,True,True,cs1/T1024/mb1/v256
synth,bs,best,,1024,fp32,262144,256,,0.5498046875,150.364,106.465,106.649,1.4123,1.4099,0.9983,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,262144,512,,0.5498046875,264.803,185.228,183.191,1.4296,1.4455,1.0111,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,262144,1024,,0.5498046875,501.117,341.548,341.319,1.4672,1.4682,1.0007,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,524288,1,,0.5498046875,25.48,20.518,20.538,1.2418,1.2406,0.9991,True,True,True,cs8/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,2,,0.5498046875,25.638,20.632,20.6,1.2427,1.2446,1.0016,True,True,True,cs8/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,4,,0.5498046875,25.944,20.914,20.882,1.2405,1.2424,1.0015,True,True,True,cs8/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,8,,0.5498046875,31.701,26.616,26.757,1.191,1.1848,0.9947,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,16,,0.5498046875,34.011,27.939,28.081,1.2173,1.2112,0.9949,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,32,,0.5498046875,43.294,36.793,37.085,1.1767,1.1674,0.9921,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,64,,0.5498046875,83.211,64.771,65.315,1.2847,1.274,0.9917,True,True,True,cs2/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,128,,0.5498046875,151.996,106.512,106.473,1.427,1.4276,1.0004,True,True,True,cs1/T1024/mb1/v256
synth,bs,best,,1024,fp32,524288,256,,0.5498046875,263.678,185.878,186.126,1.4185,1.4167,0.9987,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,524288,512,,0.5498046875,479.741,332.225,331.071,1.444,1.4491,1.0035,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,524288,1024,,0.5498046875,946.097,646.438,645.147,1.4636,1.4665,1.002,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,1048576,1,,0.5498046875,31.07,27.248,27.309,1.1403,1.1377,0.9978,True,True,True,cs8/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,2,,0.5498046875,31.333,27.376,27.44,1.1445,1.1419,0.9977,True,True,True,cs8/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,4,,0.5498046875,31.933,27.952,27.941,1.1424,1.1429,1.0004,True,True,True,cs8/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,8,,0.5498046875,43.949,38.942,39.25,1.1286,1.1197,0.9922,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,16,,0.5498046875,51.202,44.731,44.91,1.1447,1.1401,0.996,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,32,,0.5498046875,82.709,65.886,66.037,1.2553,1.2525,0.9977,True,True,True,cs4/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,64,,0.5498046875,144.766,109.224,109.899,1.3254,1.3173,0.9939,True,True,True,cs2/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,128,,0.5498046875,270.822,195.79,196.47,1.3832,1.3784,0.9965,True,True,True,cs1/T1024/mb1/v256
synth,bs,best,,1024,fp32,1048576,256,,0.5498046875,489.613,342.17,340.22,1.4309,1.4391,1.0057,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,1048576,512,,0.5498046875,915.187,628.049,625.363,1.4572,1.4634,1.0043,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,1024,fp32,1048576,1024,,0.5498046875,1845.048,1250.682,1251.219,1.4752,1.4746,0.9996,True,True,True,cs1/T512/mb2/v256
synth,bs,best,,2048,bf16,8192,1,,0.5498046875,14.771,12.219,12.419,1.2089,1.1894,0.9839,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,2,,0.5498046875,14.57,12.149,12.203,1.1993,1.1939,0.9955,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,4,,0.5498046875,14.312,11.966,12.224,1.196,1.1708,0.9789,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,8,,0.5498046875,14.312,11.925,12.194,1.2002,1.1737,0.978,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,16,,0.5498046875,14.427,11.978,12.222,1.2045,1.1804,0.98,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,32,,0.5498046875,14.386,12.12,12.309,1.1869,1.1687,0.9847,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,64,,0.5498046875,14.643,12.171,12.499,1.2031,1.1715,0.9738,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,128,,0.5498046875,14.994,12.549,12.742,1.1948,1.1767,0.9848,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,bf16,8192,256,,0.5498046875,19.021,16.501,16.843,1.1527,1.1293,0.9797,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,8192,512,,0.5498046875,33.078,28.4,28.851,1.1647,1.1465,0.9844,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,8192,1024,,0.5498046875,52.136,44.408,44.957,1.174,1.1597,0.9878,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,16384,1,,0.5498046875,14.597,12.92,13.32,1.1298,1.0959,0.97,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,2,,0.5498046875,14.654,12.891,13.355,1.1368,1.0973,0.9653,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,4,,0.5498046875,14.515,13.04,13.4,1.1131,1.0832,0.9731,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,8,,0.5498046875,14.798,13.026,13.392,1.1361,1.105,0.9726,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,16,,0.5498046875,14.72,12.922,13.235,1.1392,1.1122,0.9763,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,32,,0.5498046875,14.806,13.08,13.461,1.132,1.1,0.9717,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,64,,0.5498046875,15.011,13.408,13.678,1.1196,1.0974,0.9802,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,128,,0.5498046875,15.52,13.874,14.206,1.1187,1.0925,0.9766,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,256,,0.5498046875,20.582,18.638,19.248,1.1043,1.0693,0.9683,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,16384,512,,0.5498046875,35.554,31.966,32.8,1.1122,1.0839,0.9746,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,16384,1024,,0.5498046875,55.915,49.875,51.102,1.1211,1.0942,0.976,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,32768,1,,0.5498046875,16.728,15.478,15.997,1.0807,1.0457,0.9676,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,2,,0.5498046875,16.629,15.366,15.955,1.0822,1.0422,0.9631,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,4,,0.5498046875,16.65,15.414,15.984,1.0801,1.0416,0.9644,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,8,,0.5498046875,16.73,15.493,16.08,1.0798,1.0404,0.9635,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,16,,0.5498046875,16.741,15.475,16.061,1.0818,1.0423,0.9635,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,32,,0.5498046875,16.917,15.68,16.283,1.0789,1.0389,0.963,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,64,,0.5498046875,17.258,16.088,16.621,1.0727,1.0383,0.9679,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,128,,0.5498046875,18.053,16.766,17.333,1.0767,1.0415,0.9673,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,256,,0.5498046875,25.397,24.091,24.832,1.0542,1.0227,0.9702,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,32768,512,,0.5498046875,43.229,41.072,42.515,1.0525,1.0168,0.9661,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,32768,1024,,0.5498046875,68.803,64.381,66.739,1.0687,1.0309,0.9647,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,65536,1,,0.5498046875,19.87,18.36,18.816,1.0823,1.056,0.9758,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,2,,0.5498046875,19.795,18.293,18.637,1.0821,1.0622,0.9815,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,4,,0.5498046875,19.966,18.392,18.624,1.0856,1.0721,0.9875,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,8,,0.5498046875,20.291,18.706,18.822,1.0848,1.078,0.9938,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,16,,0.5498046875,20.493,18.997,18.978,1.0787,1.0798,1.001,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,32,,0.5498046875,21.339,19.594,19.646,1.0891,1.0862,0.9973,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,64,,0.5498046875,23.883,21.675,22.538,1.1019,1.0597,0.9617,True,True,True,cs2/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,128,,0.5498046875,22.355,21.493,22.272,1.0401,1.0037,0.965,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,bf16,65536,256,,0.5498046875,37.056,34.805,36.59,1.0647,1.0127,0.9512,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,65536,512,,0.5498046875,64.274,61.842,63.088,1.0393,1.0188,0.9802,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,65536,1024,,0.5498046875,101.074,96.927,99.963,1.0428,1.0111,0.9696,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,131072,1,,0.5498046875,20.141,18.699,19.232,1.0771,1.0473,0.9723,True,True,True,cs8/T512/mb1/v128
