family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
synth,bs,best,,2048,bf16,16384,4,,0.5498046875,14.541,13.112,13.456,1.109,1.0806,0.9744,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,8,,0.5498046875,14.747,13.008,13.469,1.1337,1.0949,0.9658,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,16,,0.5498046875,14.661,12.883,13.267,1.138,1.105,0.9711,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,32,,0.5498046875,14.813,13.082,13.555,1.1323,1.0928,0.9651,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,64,,0.5498046875,15.014,13.32,13.698,1.1272,1.0961,0.9724,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,128,,0.5498046875,15.614,13.84,14.189,1.1282,1.1005,0.9754,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,16384,256,,0.5498046875,20.51,18.586,19.114,1.1036,1.0731,0.9724,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,16384,512,,0.5498046875,35.61,32.018,32.666,1.1122,1.0901,0.9802,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,16384,1024,,0.5498046875,55.893,49.907,51.085,1.1199,1.0941,0.9769,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,32768,1,,0.5498046875,16.683,15.456,16.034,1.0794,1.0405,0.964,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,2,,0.5498046875,16.648,15.416,15.918,1.0799,1.0458,0.9684,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,4,,0.5498046875,16.643,15.453,15.963,1.077,1.0426,0.968,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,8,,0.5498046875,16.784,15.536,16.03,1.0803,1.047,0.9692,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,16,,0.5498046875,16.624,15.469,16.038,1.0747,1.0365,0.9645,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,32,,0.5498046875,16.901,15.742,16.262,1.0736,1.0393,0.968,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,64,,0.5498046875,17.205,16.067,16.638,1.0708,1.034,0.9657,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,128,,0.5498046875,17.973,16.806,17.338,1.0694,1.0366,0.9694,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,bf16,32768,256,,0.5498046875,25.435,24.058,24.864,1.0573,1.023,0.9676,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,32768,512,,0.5498046875,43.208,40.954,42.434,1.055,1.0182,0.9651,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,32768,1024,,0.5498046875,69.064,64.344,66.803,1.0734,1.0338,0.9632,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,65536,1,,0.5498046875,19.842,18.403,18.83,1.0782,1.0537,0.9773,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,2,,0.5498046875,19.797,18.301,18.619,1.0817,1.0632,0.9829,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,4,,0.5498046875,19.987,18.408,18.728,1.0858,1.0672,0.9829,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,8,,0.5498046875,20.379,18.706,18.808,1.0895,1.0835,0.9946,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,16,,0.5498046875,20.48,18.942,18.997,1.0812,1.0781,0.9971,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,32,,0.5498046875,21.274,19.605,19.567,1.0851,1.0872,1.002,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,64,,0.5498046875,23.958,21.557,22.595,1.1114,1.0603,0.954,True,True,True,cs2/T512/mb1/v128
synth,bs,best,,2048,bf16,65536,128,,0.5498046875,22.334,21.482,22.221,1.0397,1.0051,0.9667,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,bf16,65536,256,,0.5498046875,37.067,34.867,36.635,1.0631,1.0118,0.9517,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,65536,512,,0.5498046875,64.352,61.806,63.109,1.0412,1.0197,0.9794,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,65536,1024,,0.5498046875,101.155,96.975,99.944,1.0431,1.0121,0.9703,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,131072,1,,0.5498046875,20.146,18.621,19.219,1.0819,1.0482,0.9689,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,bf16,131072,2,,0.5498046875,20.227,18.643,19.085,1.085,1.0599,0.9769,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,bf16,131072,4,,0.5498046875,20.347,18.781,19.165,1.0834,1.0617,0.98,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,bf16,131072,8,,0.5498046875,22.531,20.802,21.456,1.0831,1.0501,0.9695,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,131072,16,,0.5498046875,22.752,21.042,21.61,1.0813,1.0529,0.9737,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,131072,32,,0.5498046875,23.779,21.952,22.411,1.0832,1.061,0.9795,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,bf16,131072,64,,0.5498046875,27.675,25.262,26.168,1.0955,1.0576,0.9654,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,bf16,131072,128,,0.5498046875,31.744,29.45,30.88,1.0779,1.028,0.9537,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,bf16,131072,256,,0.5498046875,58.328,53.304,54.816,1.0943,1.0641,0.9724,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,131072,512,,0.5498046875,133.815,113.546,110.599,1.1785,1.2099,1.0266,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,131072,1024,,0.5498046875,211.956,160.539,162.52,1.3203,1.3042,0.9878,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,262144,1,,0.5498046875,23.362,21.8,21.893,1.0716,1.0671,0.9958,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,bf16,262144,2,,0.5498046875,23.456,21.898,21.933,1.0712,1.0694,0.9984,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,bf16,262144,4,,0.5498046875,23.619,21.952,22.027,1.0759,1.0723,0.9966,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,bf16,262144,8,,0.5498046875,26.365,24.304,25.245,1.0848,1.0444,0.9627,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,262144,16,,0.5498046875,26.861,24.662,25.586,1.0891,1.0498,0.9639,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,262144,32,,0.5498046875,28.15,25.707,26.526,1.095,1.0612,0.9691,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,262144,64,,0.5498046875,37.202,33.398,35.059,1.1139,1.0611,0.9526,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,bf16,262144,128,,0.5498046875,52.28,46.563,48.666,1.1228,1.0743,0.9568,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,bf16,262144,256,,0.5498046875,124.885,102.32,105.976,1.2205,1.1784,0.9655,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,262144,512,,0.5498046875,239.925,199.884,181.173,1.2003,1.3243,1.1033,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,262144,1024,,0.5498046875,386.29,315.066,304.957,1.2261,1.2667,1.0331,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,524288,1,,0.5498046875,20.845,25.375,23.104,0.8215,0.9022,1.0983,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,2,,0.5498046875,20.978,25.422,23.112,0.8252,0.9077,1.1,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,4,,0.5498046875,21.195,25.549,23.247,0.8296,0.9118,1.099,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,8,,0.5498046875,25.197,32.155,28.72,0.7836,0.8773,1.1196,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,16,,0.5498046875,25.578,32.426,28.987,0.7888,0.8824,1.1186,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,32,,0.5498046875,27.746,34.104,30.21,0.8136,0.9184,1.1289,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,64,,0.5498046875,40.869,51.222,44.838,0.7979,0.9115,1.1424,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,128,,0.5498046875,67.931,89.675,73.243,0.7575,0.9275,1.2243,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,bf16,524288,256,,0.5498046875,130.784,179.559,145.211,0.7284,0.9006,1.2365,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,524288,512,,0.5498046875,256.648,334.463,254.197,0.7673,1.0096,1.3158,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,524288,1024,,0.5498046875,414.412,579.899,421.951,0.7146,0.9821,1.3743,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,1048576,1,,0.5498046875,36.171,32.546,34.93,1.1114,1.0355,0.9317,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,2,,0.5498046875,36.267,32.632,34.846,1.1114,1.0408,0.9365,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,4,,0.5498046875,36.581,32.893,35.134,1.1121,1.0412,0.9362,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,8,,0.5498046875,51.704,46.704,50.346,1.1071,1.027,0.9277,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,16,,0.5498046875,52.586,47.219,50.92,1.1136,1.0327,0.9273,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,32,,0.5498046875,59.013,51.374,53.451,1.1487,1.1041,0.9611,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,64,,0.5498046875,113.397,93.322,97.011,1.2151,1.1689,0.962,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,128,,0.5498046875,197.216,157.973,165.906,1.2484,1.1887,0.9522,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,bf16,1048576,256,,0.5498046875,412.857,325.028,354.463,1.2702,1.1647,0.917,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,1048576,512,,0.5498046875,890.749,651.281,661.468,1.3677,1.3466,0.9846,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,bf16,1048576,1024,,0.5498046875,1448.212,1072.539,1101.104,1.3503,1.3152,0.9741,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,8192,1,,0.5498046875,15.136,12.382,12.606,1.2224,1.2007,0.9822,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,2,,0.5498046875,14.931,12.282,12.347,1.2157,1.2093,0.9947,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,4,,0.5498046875,14.685,12.072,12.318,1.2164,1.1921,0.98,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,8,,0.5498046875,14.733,12.043,12.31,1.2233,1.1968,0.9783,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,16,,0.5498046875,14.787,12.171,12.429,1.2149,1.1898,0.9793,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,32,,0.5498046875,14.838,12.157,12.405,1.2206,1.1962,0.98,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,64,,0.5498046875,15.003,12.307,12.619,1.2191,1.1889,0.9753,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,128,,0.5498046875,15.36,12.674,12.922,1.212,1.1887,0.9808,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,2048,fp16,8192,256,,0.5498046875,19.776,16.478,16.869,1.2001,1.1723,0.9769,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,8192,512,,0.5498046875,34.202,28.611,28.813,1.1954,1.187,0.993,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,8192,1024,,0.5498046875,54.448,44.366,44.79,1.2272,1.2156,0.9905,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,16384,1,,0.5498046875,14.99,12.637,13.058,1.1863,1.148,0.9678,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,2,,0.5498046875,15.176,12.616,13.154,1.2029,1.1538,0.9591,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,4,,0.5498046875,14.958,12.774,13.192,1.171,1.1339,0.9683,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,8,,0.5498046875,15.122,12.816,13.154,1.1799,1.1496,0.9743,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,16,,0.5498046875,14.968,12.718,13.053,1.1769,1.1467,0.9744,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,32,,0.5498046875,15.221,12.946,13.298,1.1758,1.1446,0.9735,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,64,,0.5498046875,15.397,13.125,13.456,1.1731,1.1442,0.9754,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,128,,0.5498046875,15.877,13.6,13.99,1.1674,1.1348,0.9721,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,16384,256,,0.5498046875,21.114,18.419,18.931,1.1463,1.1153,0.973,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,16384,512,,0.5498046875,36.294,31.461,32.109,1.1536,1.1304,0.9798,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,16384,1024,,0.5498046875,57.083,49.027,50.354,1.1643,1.1336,0.9737,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,32768,1,,0.5498046875,16.589,15.618,16.162,1.0622,1.0264,0.9663,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,2,,0.5498046875,16.533,15.549,16.082,1.0633,1.0281,0.9669,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,4,,0.5498046875,16.408,15.517,15.984,1.0574,1.0265,0.9708,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,8,,0.5498046875,16.565,15.552,16.118,1.0651,1.0277,0.9649,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,16,,0.5498046875,16.594,15.619,16.203,1.0624,1.0241,0.964,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,32,,0.5498046875,16.782,15.802,16.405,1.0621,1.023,0.9632,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,64,,0.5498046875,17.114,16.235,16.736,1.0541,1.0226,0.9701,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,128,,0.5498046875,17.878,16.837,17.419,1.0619,1.0264,0.9666,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp16,32768,256,,0.5498046875,25.002,24.043,24.814,1.0399,1.0075,0.9689,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,32768,512,,0.5498046875,42.178,40.973,41.914,1.0294,1.0063,0.9776,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,32768,1024,,0.5498046875,67.638,64.47,66.17,1.0491,1.0222,0.9743,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,65536,1,,0.5498046875,19.722,17.862,17.802,1.1041,1.1079,1.0034,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,2,,0.5498046875,19.71,17.744,17.707,1.1108,1.1131,1.0021,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,4,,0.5498046875,19.779,17.797,17.794,1.1114,1.1116,1.0002,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,8,,0.5498046875,20.171,18.15,18.134,1.1113,1.1123,1.0009,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,16,,0.5498046875,20.65,18.522,18.491,1.1149,1.1167,1.0016,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,32,,0.5498046875,21.005,18.984,19.056,1.1064,1.1023,0.9962,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,64,,0.5498046875,23.55,21.093,21.915,1.1165,1.0746,0.9625,True,True,True,cs2/T512/mb1/v128
synth,bs,best,,2048,fp16,65536,128,,0.5498046875,22.093,20.83,21.69,1.0606,1.0186,0.9604,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,fp16,65536,256,,0.5498046875,36.138,33.797,35.546,1.0693,1.0167,0.9508,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,65536,512,,0.5498046875,62.333,60.014,61.082,1.0386,1.0205,0.9825,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,65536,1024,,0.5498046875,98.069,94.029,96.83,1.043,1.0128,0.9711,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,131072,1,,0.5498046875,20.011,18.696,19.072,1.0703,1.0492,0.9803,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,fp16,131072,2,,0.5498046875,20.021,18.678,19.045,1.0719,1.0512,0.9808,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,fp16,131072,4,,0.5498046875,20.197,18.806,19.17,1.0739,1.0536,0.9811,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,fp16,131072,8,,0.5498046875,22.379,20.638,21.235,1.0844,1.0539,0.9719,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,131072,16,,0.5498046875,22.846,21.101,21.542,1.0827,1.0605,0.9795,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,131072,32,,0.5498046875,23.648,21.757,22.24,1.0869,1.0633,0.9783,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,2048,fp16,131072,64,,0.5498046875,27.688,25.022,26.006,1.1065,1.0647,0.9622,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,fp16,131072,128,,0.5498046875,31.638,28.968,30.528,1.0922,1.0364,0.9489,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,fp16,131072,256,,0.5498046875,56.946,52.166,53.33,1.0916,1.0678,0.9782,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,131072,512,,0.5498046875,133.189,115.213,110.728,1.156,1.2028,1.0405,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,131072,1024,,0.5498046875,210.576,161.848,160.713,1.3011,1.3103,1.0071,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,262144,1,,0.5498046875,22.726,21.445,21.928,1.0598,1.0364,0.978,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,fp16,262144,2,,0.5498046875,22.723,21.448,21.907,1.0595,1.0372,0.979,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,fp16,262144,4,,0.5498046875,22.936,21.582,22.058,1.0627,1.0398,0.9785,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,2048,fp16,262144,8,,0.5498046875,26.219,24.125,24.902,1.0868,1.0529,0.9688,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,262144,16,,0.5498046875,26.854,24.547,25.155,1.094,1.0675,0.9758,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,262144,32,,0.5498046875,28.032,25.44,26.074,1.1019,1.0751,0.9757,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,262144,64,,0.5498046875,37.13,33.141,34.342,1.1204,1.0812,0.965,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,fp16,262144,128,,0.5498046875,51.83,45.835,47.786,1.1308,1.0846,0.9592,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,fp16,262144,256,,0.5498046875,123.246,101.485,104.749,1.2144,1.1766,0.9688,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,262144,512,,0.5498046875,237.635,197.814,179.424,1.2013,1.3244,1.1025,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,262144,1024,,0.5498046875,382.347,313.501,301.586,1.2196,1.2678,1.0395,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,524288,1,,0.5498046875,20.762,24.861,22.872,0.8351,0.9077,1.087,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,2,,0.5498046875,20.738,24.877,22.846,0.8336,0.9077,1.0889,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,4,,0.5498046875,20.922,25.131,23.003,0.8325,0.9095,1.0925,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,8,,0.5498046875,24.981,31.678,28.309,0.7886,0.8824,1.119,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,16,,0.5498046875,25.456,32.112,28.768,0.7927,0.8849,1.1162,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,32,,0.5498046875,27.517,33.568,29.846,0.8197,0.9219,1.1247,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,64,,0.5498046875,41.026,50.835,44.342,0.807,0.9252,1.1464,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,128,,0.5498046875,66.786,89.152,71.95,0.7491,0.9282,1.2391,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,fp16,524288,256,,0.5498046875,128.451,177.022,141.314,0.7256,0.909,1.2527,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,524288,512,,0.5498046875,254.598,340.091,248.088,0.7486,1.0262,1.3708,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,524288,1024,,0.5498046875,411.014,577.713,410.721,0.7115,1.0007,1.4066,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,1048576,1,,0.5498046875,35.862,32.218,34.309,1.1131,1.0453,0.939,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,2,,0.5498046875,35.923,32.358,34.37,1.1102,1.0452,0.9415,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,4,,0.5498046875,36.158,32.563,34.555,1.1104,1.0464,0.9424,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,8,,0.5498046875,51.413,46.546,49.392,1.1046,1.0409,0.9424,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,16,,0.5498046875,52.32,47.166,49.91,1.1093,1.0483,0.945,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,32,,0.5498046875,58.326,51.109,52.6,1.1412,1.1089,0.9717,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,64,,0.5498046875,112.467,92.786,95.262,1.2121,1.1806,0.974,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,128,,0.5498046875,194.496,157.582,163.577,1.2342,1.189,0.9634,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,2048,fp16,1048576,256,,0.5498046875,408.296,320.63,346.457,1.2734,1.1785,0.9255,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,1048576,512,,0.5498046875,889.246,650.251,653.745,1.3675,1.3602,0.9947,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp16,1048576,1024,,0.5498046875,1440.299,1075.323,1092.931,1.3394,1.3178,0.9839,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,2048,fp32,8192,1,,0.5498046875,14.736,12.25,12.442,1.203,1.1844,0.9846,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,2,,0.5498046875,14.488,12.352,12.502,1.1729,1.1588,0.988,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,4,,0.5498046875,14.754,12.29,12.318,1.2005,1.1977,0.9977,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,8,,0.5498046875,14.682,12.219,12.538,1.2015,1.171,0.9746,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,16,,0.5498046875,14.765,12.342,12.357,1.1963,1.1949,0.9988,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,32,,0.5498046875,14.894,12.298,12.541,1.2112,1.1877,0.9806,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,64,,0.5498046875,14.915,12.55,12.685,1.1884,1.1758,0.9894,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,128,,0.5498046875,15.427,12.957,13.184,1.1907,1.1701,0.9828,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,2048,fp32,8192,256,,0.5498046875,19.718,16.659,16.904,1.1836,1.1665,0.9855,True,True,True,cs1/T512/mb2/v128
synth,bs,best,,2048,fp32,8192,512,,0.5498046875,36.016,30.829,31.45,1.1683,1.1452,0.9803,True,True,True,cs1/T512/mb2/v128
synth,bs,best,,2048,fp32,8192,1024,,0.5498046875,62.907,54.023,55.175,1.1645,1.1402,0.9791,True,True,True,cs1/T512/mb2/v128
synth,bs,best,,2048,fp32,16384,1,,0.5498046875,14.626,13.059,13.398,1.1199,1.0916,0.9747,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,2,,0.5498046875,14.586,13.133,13.566,1.1106,1.0751,0.968,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,4,,0.5498046875,14.688,13.038,13.57,1.1265,1.0824,0.9609,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,8,,0.5498046875,14.824,13.24,13.427,1.1196,1.104,0.9861,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,16,,0.5498046875,14.872,13.11,13.509,1.1344,1.1009,0.9705,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,32,,0.5498046875,15.003,13.296,13.826,1.1284,1.0852,0.9617,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,64,,0.5498046875,15.474,13.85,14.128,1.1173,1.0952,0.9803,True,True,True,cs1/T512/mb1/v256
synth,bs,best,,2048,fp32,16384,128,,0.5498046875,16.184,14.531,14.814,1.1137,1.0925,0.9809,True,True,True,cs1/T512/mb1/v256
