cell,BS,arm,cold_us,warm_us,exact
pro_4k_L02,64,bsx,4.3585,3.7952,1
pro_4k_L02,128,gvr_pr,6.464,5.2096,1
pro_4k_L02,128,bsx,4.5344,3.8975999999999997,1
pro_4k_L02,256,gvr_pr,7.1136,5.8368,1
pro_4k_L02,256,bsx,6.3328,5.568,1
pro_4k_L02,512,gvr_pr,12.688,10.5152,1
pro_4k_L02,512,bsx,11.088,9.9776,1
pro_4k_L02,1024,gvr_pr,23.36,19.3922,1
pro_4k_L02,1024,bsx,20.1248,18.272,1
pro_4k_L32,1,gvr_pr,9.667200000000001,8.032,1
pro_4k_L32,1,bsx,3.9328000000000003,3.3664,1
pro_4k_L32,2,gvr_pr,9.5105,7.9872,1
pro_4k_L32,2,bsx,3.9711999999999996,3.2704,1
pro_4k_L32,4,gvr_pr,9.555299999999999,8.0642,1
pro_4k_L32,4,bsx,3.9711999999999996,3.36,1
pro_4k_L32,8,gvr_pr,9.462399999999999,8.0066,1
pro_4k_L32,8,bsx,4.0224,3.3728000000000002,1
pro_4k_L32,16,gvr_pr,9.4496,8.3392,1
pro_4k_L32,16,bsx,4.2112,3.7888,1
pro_4k_L32,32,gvr_pr,9.478399999999999,8.5632,1
pro_4k_L32,32,bsx,4.3328,3.7248,1
pro_4k_L32,64,gvr_pr,9.5616,8.64,1
pro_4k_L32,64,bsx,4.4576,3.8144,1
pro_4k_L32,128,gvr_pr,9.7569,8.8064,1
pro_4k_L32,128,bsx,4.5952,3.8975999999999997,1
pro_4k_L32,256,gvr_pr,11.081700000000001,9.856,1
pro_4k_L32,256,bsx,5.6736,4.902399999999999,1
pro_4k_L32,512,gvr_pr,20.083299999999998,18.208,1
pro_4k_L32,512,bsx,9.827200000000001,8.4224,1
pro_4k_L32,1024,gvr_pr,38.2465,34.3234,1
pro_4k_L32,1024,bsx,17.728099999999998,15.731399999999999,1
pro_4k_L60,1,gvr_pr,9.651200000000001,8.0704,1
pro_4k_L60,1,bsx,3.008,2.4896,1
pro_4k_L60,2,gvr_pr,9.587200000000001,8.0512,1
pro_4k_L60,2,bsx,3.0848,2.4255999999999998,1
pro_4k_L60,4,gvr_pr,9.6128,8.109,1
pro_4k_L60,4,bsx,3.1968,2.5088000000000004,1
pro_4k_L60,8,gvr_pr,9.5488,8.0256,1
pro_4k_L60,8,bsx,3.1872,2.5216,1
pro_4k_L60,16,gvr_pr,9.4625,8.384,1
pro_4k_L60,16,bsx,3.4015999999999997,2.9375999999999998,1
pro_4k_L60,32,gvr_pr,9.5008,8.5952,1
pro_4k_L60,32,bsx,3.5391999999999997,2.848,1
pro_4k_L60,64,gvr_pr,9.6385,8.6784,1
pro_4k_L60,64,bsx,3.5391999999999997,2.944,1
pro_4k_L60,128,gvr_pr,9.8241,8.8576,1
pro_4k_L60,128,bsx,3.6928,3.04,1
pro_4k_L60,256,gvr_pr,10.9152,9.9136,1
pro_4k_L60,256,bsx,5.2672,4.48,1
pro_4k_L60,512,gvr_pr,20.0929,18.2144,1
pro_4k_L60,512,bsx,8.9568,7.9232,1
pro_4k_L60,1024,gvr_pr,38.1985,34.4514,1
pro_4k_L60,1024,bsx,15.9585,13.997,1
pro_512k_L02,1,gvr_pr,18.860799999999998,16.5184,1
pro_512k_L02,1,bsx,9.36,8.6334,1
pro_512k_L02,2,gvr_pr,18.953599999999998,16.8768,1
pro_512k_L02,2,bsx,9.558399999999999,8.768,1
pro_512k_L02,4,gvr_pr,18.9632,16.947200000000002,1
pro_512k_L02,4,bsx,9.964799999999999,9.1328,1
pro_512k_L02,8,gvr_pr,19.9806,17.6256,1
pro_512k_L02,8,bsx,16.4256,14.7264,1
pro_512k_L02,16,gvr_pr,20.6176,17.8176,1
pro_512k_L02,16,bsx,15.779200000000001,13.331,1
pro_512k_L02,32,gvr_pr,21.6992,18.4192,1
pro_512k_L02,32,bsx,17.1872,13.875200000000001,1
pro_512k_L02,64,gvr_pr,28.057599999999997,23.244799999999998,1
pro_512k_L02,64,bsx,20.9696,15.7568,1
pro_512k_L02,128,gvr_pr,38.2816,26.5216,1
pro_512k_L02,128,bsx,30.88,20.230400000000003,1
pro_512k_L02,256,gvr_pr,82.67830000000001,72.5886,1
pro_512k_L02,256,bsx,43.756800000000005,32.6656,1
pro_512k_L02,512,gvr_pr,149.0719,139.1744,1
pro_512k_L02,512,bsx,77.6415,66.63680000000001,1
pro_512k_L02,1024,gvr_pr,272.09270000000004,263.11659999999995,1
pro_512k_L02,1024,bsx,138.81279999999998,127.2254,1
pro_512k_L32,1,gvr_pr,16.256,14.284799999999999,1
pro_512k_L32,1,bsx,9.7088,9.0752,1
pro_512k_L32,2,gvr_pr,15.7088,14.425600000000001,1
pro_512k_L32,2,bsx,9.84,9.2736,1
pro_512k_L32,4,gvr_pr,16.1568,14.3552,1
pro_512k_L32,4,bsx,10.2912,9.6128,1
pro_512k_L32,8,gvr_pr,17.4272,15.0592,1
pro_512k_L32,8,bsx,17.0207,15.5136,1
pro_512k_L32,16,gvr_pr,17.9808,15.1936,1
pro_512k_L32,16,bsx,18.112,15.347,1
pro_512k_L32,32,gvr_pr,19.2544,15.718399999999999,1
pro_512k_L32,32,bsx,19.248,16.2688,1
pro_512k_L32,64,gvr_pr,23.9584,18.7584,1
pro_512k_L32,64,bsx,25.4432,20.5824,1
pro_512k_L32,128,gvr_pr,33.638400000000004,22.3552,1
pro_512k_L32,128,bsx,34.7872,23.8528,1
pro_512k_L32,256,gvr_pr,65.1039,53.951800000000006,1
pro_512k_L32,256,bsx,48.112,37.587199999999996,1
pro_512k_L32,512,gvr_pr,115.6096,104.147,1
pro_512k_L32,512,bsx,85.9455,75.9616,1
pro_512k_L32,1024,gvr_pr,206.6815,196.115,1
pro_512k_L32,1024,bsx,153.7791,140.179,1
pro_512k_L60,1,gvr_pr,20.4192,18.208,1
pro_512k_L60,1,bsx,10.1664,9.510399999999999,1
pro_512k_L60,2,gvr_pr,20.7136,18.464,1
pro_512k_L60,2,bsx,10.3072,9.6896,1
pro_512k_L60,4,gvr_pr,20.864,18.56,1
pro_512k_L60,4,bsx,10.7808,10.0416,1
pro_512k_L60,8,gvr_pr,22.0736,19.673599999999997,1
pro_512k_L60,8,bsx,17.3504,15.904,1
pro_512k_L60,16,gvr_pr,22.592,19.910400000000003,1
pro_512k_L60,16,bsx,19.0239,16.3392,1
pro_512k_L60,32,gvr_pr,23.8048,20.441599999999998,1
pro_512k_L60,32,bsx,20.2048,17.216,1
pro_512k_L60,64,gvr_pr,29.4976,24.403200000000002,1
pro_512k_L60,64,bsx,26.1632,21.4912,1
pro_512k_L60,128,gvr_pr,39.129599999999996,28.038400000000003,1
pro_512k_L60,128,bsx,35.3311,24.736,1
pro_512k_L60,256,gvr_pr,85.5264,74.0288,1
pro_512k_L60,256,bsx,49.248,38.4446,1
pro_512k_L60,512,gvr_pr,153.69910000000002,142.176,1
pro_512k_L60,512,bsx,87.2192,77.568,1
pro_512k_L60,1024,gvr_pr,281.875,272.7742,1
pro_512k_L60,1024,bsx,157.8911,145.45260000000002,1
pro_64k_L02,1,gvr_pr,11.7535,9.6256,1
pro_64k_L02,1,bsx,8.5312,7.7888,1
pro_64k_L02,2,gvr_pr,10.9792,9.606399999999999,1
pro_64k_L02,2,bsx,8.4032,7.9168,1
pro_64k_L02,4,gvr_pr,10.9152,9.5936,1
pro_64k_L02,4,bsx,8.553600000000001,7.8464,1
pro_64k_L02,8,gvr_pr,11.0112,9.7088,1
pro_64k_L02,8,bsx,8.6112,7.897600000000001,1
pro_64k_L02,16,gvr_pr,11.0464,9.587200000000001,1
pro_64k_L02,16,bsx,8.7424,7.9808,1
pro_64k_L02,32,gvr_pr,11.254299999999999,9.696,1
pro_64k_L02,32,bsx,9.152,8.281600000000001,1
pro_64k_L02,64,gvr_pr,11.584,9.7728,1
pro_64k_L02,64,bsx,13.0944,12.0704,1
pro_64k_L02,128,gvr_pr,12.4064,9.792,1
pro_64k_L02,128,bsx,15.0112,11.9936,1
pro_64k_L02,256,gvr_pr,15.1904,12.5184,1
pro_64k_L02,256,bsx,17.9648,14.316799999999999,1
pro_64k_L02,512,gvr_pr,27.9455,23.5136,1
pro_64k_L02,512,bsx,33.0592,27.0592,1
pro_64k_L02,1024,gvr_pr,49.8624,41.2608,1
pro_64k_L02,1024,bsx,61.2896,50.0478,1
pro_64k_L32,1,gvr_pr,11.744,9.504,1
pro_64k_L32,1,bsx,9.1072,8.384,1
pro_64k_L32,2,gvr_pr,10.8864,9.4848,1
pro_64k_L32,2,bsx,9.0112,8.537600000000001,1
pro_64k_L32,4,gvr_pr,10.8992,9.478399999999999,1
pro_64k_L32,4,bsx,9.0432,8.4992,1
pro_64k_L32,8,gvr_pr,11.0944,9.574399999999999,1
pro_64k_L32,8,bsx,9.2447,8.5504,1
pro_64k_L32,16,gvr_pr,10.9888,9.4656,1
pro_64k_L32,16,bsx,9.3312,8.672,1
pro_64k_L32,32,gvr_pr,11.1072,9.555200000000001,1
pro_64k_L32,32,bsx,9.7535,8.736,1
pro_64k_L32,64,gvr_pr,11.542399999999999,9.6128,1
pro_64k_L32,64,bsx,13.923200000000001,13.0176,1
pro_64k_L32,128,gvr_pr,12.3007,9.6576,1
pro_64k_L32,128,bsx,15.9264,12.7936,1
pro_64k_L32,256,gvr_pr,15.1232,12.441600000000001,1
pro_64k_L32,256,bsx,19.0016,15.296,1
pro_64k_L32,512,gvr_pr,27.593400000000003,23.1872,1
pro_64k_L32,512,bsx,34.944,28.921599999999998,1
pro_64k_L32,1024,gvr_pr,49.5679,40.7744,1
pro_64k_L32,1024,bsx,64.5984,53.2926,1
pro_64k_L60,1,gvr_pr,12.6655,9.9264,1
pro_64k_L60,1,bsx,9.136,8.5184,1
pro_64k_L60,2,gvr_pr,11.2832,9.8624,1
pro_64k_L60,2,bsx,9.1232,8.6462,1
pro_64k_L60,4,gvr_pr,11.2896,9.823799999999999,1
pro_64k_L60,4,bsx,9.2864,8.6144,1
pro_64k_L60,8,gvr_pr,11.3312,9.951799999999999,1
pro_64k_L60,8,bsx,9.3568,8.672,1
pro_64k_L60,16,gvr_pr,11.3312,9.8304,1
pro_64k_L60,16,bsx,9.3824,8.7808,1
pro_64k_L60,32,gvr_pr,11.507200000000001,9.9456,1
pro_64k_L60,32,bsx,9.779200000000001,8.8256,1
pro_64k_L60,64,gvr_pr,11.9616,10.0224,1
pro_64k_L60,64,bsx,14.0736,13.12,1
pro_64k_L60,128,gvr_pr,12.6656,10.035200000000001,1
pro_64k_L60,128,bsx,15.932799999999999,12.5824,1
pro_64k_L60,256,gvr_pr,15.7408,12.8,1
pro_64k_L60,256,bsx,19.020799999999998,15.0592,1
pro_64k_L60,512,gvr_pr,28.6176,24.1408,1
pro_64k_L60,512,bsx,34.9184,28.48,1
pro_64k_L60,1024,gvr_pr,51.8624,42.348800000000004,1
pro_64k_L60,1024,bsx,64.5472,52.6592,1
pro_8k_L02,1,gvr_pr,11.0496,9.5488,1
pro_8k_L02,1,bsx,4.8991999999999996,4.3456,1
pro_8k_L02,2,gvr_pr,10.7552,9.4976,1
pro_8k_L02,2,bsx,5.014399999999999,4.512,1
pro_8k_L02,4,gvr_pr,10.7648,9.4848,1
pro_8k_L02,4,bsx,4.995100000000001,4.4352,1
pro_8k_L02,8,gvr_pr,10.6944,9.574399999999999,1
pro_8k_L02,8,bsx,5.065600000000001,4.4416,1
pro_8k_L02,16,gvr_pr,10.7136,9.478399999999999,1
pro_8k_L02,16,bsx,5.001600000000001,4.5312,1
pro_8k_L02,32,gvr_pr,10.5792,9.5808,1
pro_8k_L02,32,bsx,5.0272,4.4416,1
pro_8k_L02,64,gvr_pr,10.7616,9.619200000000001,1
pro_8k_L02,64,bsx,5.152,4.5632,1
pro_8k_L02,128,gvr_pr,10.9312,9.638399999999999,1
pro_8k_L02,128,bsx,5.3216,4.6272,1
pro_8k_L02,256,gvr_pr,12.272,10.8224,1
pro_8k_L02,256,bsx,8.1888,7.0528,1
pro_8k_L02,512,gvr_pr,22.656,20.1022,1
pro_8k_L02,512,bsx,14.608,12.7744,1
pro_8k_L02,1024,gvr_pr,42.1887,38.2464,1
pro_8k_L02,1024,bsx,26.8575,23.7568,1
pro_8k_L32,1,gvr_pr,9.820799999999998,8.1984,1
pro_8k_L32,1,bsx,5.3472,4.9088,1
pro_8k_L32,2,gvr_pr,9.4369,8.1856,1
pro_8k_L32,2,bsx,5.392,4.8191999999999995,1
pro_8k_L32,4,gvr_pr,9.558399999999999,8.4032,1
pro_8k_L32,4,bsx,5.4496,4.9152,1
pro_8k_L32,8,gvr_pr,9.539200000000001,8.3584,1
pro_8k_L32,8,bsx,5.4752,4.928,1
pro_8k_L32,16,gvr_pr,9.776,8.7296,1
pro_8k_L32,16,bsx,5.744,5.344,1
pro_8k_L32,32,gvr_pr,9.884799999999998,8.9536,1
pro_8k_L32,32,bsx,5.910399999999999,5.2992,1
pro_8k_L32,64,gvr_pr,10.0224,9.0176,1
pro_8k_L32,64,bsx,5.977600000000001,5.3952,1
pro_8k_L32,128,gvr_pr,10.3552,9.1648,1
pro_8k_L32,128,bsx,6.1952,5.4848,1
pro_8k_L32,256,gvr_pr,11.7056,10.5152,1
pro_8k_L32,256,bsx,8.1056,7.0272,1
pro_8k_L32,512,gvr_pr,21.8112,19.577599999999997,1
pro_8k_L32,512,bsx,14.492799999999999,12.6336,1
pro_8k_L32,1024,gvr_pr,39.651199999999996,36.243199999999995,1
pro_8k_L32,1024,bsx,26.697599999999998,23.6674,1
pro_8k_L60,1,gvr_pr,9.7856,8.1664,1
pro_8k_L60,1,bsx,4.528,4.0384,1
pro_8k_L60,2,gvr_pr,9.712,8.128,1
pro_8k_L60,2,bsx,4.5952,3.9551999999999996,1
pro_8k_L60,4,gvr_pr,9.8464,8.396799999999999,1
pro_8k_L60,4,bsx,4.5248,4.0512,1
pro_8k_L60,8,gvr_pr,9.8561,8.345600000000001,1
pro_8k_L60,8,bsx,4.6144,4.0768,1
pro_8k_L60,16,gvr_pr,9.916799999999999,8.7104,1
pro_8k_L60,16,bsx,4.9408,4.4928,1
pro_8k_L60,32,gvr_pr,10.0256,8.9728,1
pro_8k_L60,32,bsx,5.0528,4.4288,1
pro_8k_L60,64,gvr_pr,10.08,9.0752,1
pro_8k_L60,64,bsx,5.126399999999999,4.5248,1
pro_8k_L60,128,gvr_pr,10.3713,9.248,1
pro_8k_L60,128,bsx,5.3696,4.6272,1
pro_8k_L60,256,gvr_pr,11.571200000000001,10.2912,1
pro_8k_L60,256,bsx,8.204799999999999,6.9568,1
pro_8k_L60,512,gvr_pr,21.366400000000002,19.206400000000002,1
pro_8k_L60,512,bsx,14.512,12.5504,1
pro_8k_L60,1024,gvr_pr,40.268800000000006,36.5376,1
pro_8k_L60,1024,bsx,26.7136,23.584,1
v32_128k_L03,1,gvr_pr,19.2224,16.992,1
v32_128k_L03,1,bsx,10.473600000000001,9.932799999999999,1
v32_128k_L03,2,gvr_pr,18.691200000000002,17.0946,1
v32_128k_L03,2,bsx,10.8608,10.3232,1
v32_128k_L03,4,gvr_pr,19.120099999999997,17.6256,1
v32_128k_L03,4,bsx,11.0336,10.406600000000001,1
v32_128k_L03,8,gvr_pr,20.403299999999998,18.1376,1
v32_128k_L03,8,bsx,18.313599999999997,16.883200000000002,1
v32_128k_L03,16,gvr_pr,20.9505,18.4384,1
v32_128k_L03,16,bsx,26.723200000000002,24.141,1
v32_128k_L03,32,gvr_pr,22.0096,18.528,1
v32_128k_L03,32,bsx,28.204900000000002,25.113599999999998,1
v32_128k_L03,64,gvr_pr,26.198400000000003,21.613,1
v32_128k_L03,64,bsx,33.6449,28.595200000000002,1
v32_128k_L03,128,gvr_pr,34.4576,25.3376,1
v32_128k_L03,128,bsx,41.3216,30.5216,1
v32_128k_L03,256,gvr_pr,68.544,57.5682,1
v32_128k_L03,256,bsx,55.7281,45.849599999999995,1
v32_128k_L03,512,gvr_pr,123.0048,112.6018,1
v32_128k_L03,512,bsx,101.78580000000001,92.9856,1
v32_128k_L03,1024,gvr_pr,222.685,212.16639999999998,1
v32_128k_L03,1024,bsx,179.2098,169.1586,1
v32_128k_L22,1,gvr_pr,24.1857,21.8048,1
v32_128k_L22,1,bsx,11.2512,10.688,1
v32_128k_L22,2,gvr_pr,24.2688,22.1696,1
v32_128k_L22,2,bsx,11.6256,11.072,1
v32_128k_L22,4,gvr_pr,24.6688,22.765,1
v32_128k_L22,4,bsx,11.8176,11.1552,1
v32_128k_L22,8,gvr_pr,26.3744,24.422400000000003,1
v32_128k_L22,8,bsx,19.52,18.0672,1
v32_128k_L22,16,gvr_pr,26.9952,24.608,1
v32_128k_L22,16,bsx,22.2144,19.744,1
v32_128k_L22,32,gvr_pr,28.048,25.2224,1
v32_128k_L22,32,bsx,23.7729,20.6464,1
v32_128k_L22,64,gvr_pr,34.864,30.6688,1
v32_128k_L22,64,bsx,28.2112,23.168,1
v32_128k_L22,128,gvr_pr,42.412800000000004,34.3232,1
v32_128k_L22,128,bsx,34.6752,23.8208,1
v32_128k_L22,256,gvr_pr,102.46419999999999,92.7362,1
v32_128k_L22,256,bsx,49.254400000000004,37.024,1
v32_128k_L22,512,gvr_pr,177.7442,170.9056,1
v32_128k_L22,512,bsx,87.152,76.30080000000001,1
v32_128k_L22,1024,gvr_pr,352.298,344.4932,1
v32_128k_L22,1024,bsx,155.6609,145.0944,1
v32_128k_L41,1,gvr_pr,20.0289,17.5042,1
v32_128k_L41,1,bsx,11.155299999999999,10.5984,1
v32_128k_L41,2,gvr_pr,19.206400000000002,17.5744,1
v32_128k_L41,2,bsx,11.552,11.0016,1
v32_128k_L41,4,gvr_pr,19.5616,18.1056,1
v32_128k_L41,4,bsx,11.718399999999999,11.0784,1
v32_128k_L41,8,gvr_pr,20.828799999999998,18.5216,1
v32_128k_L41,8,bsx,19.2256,17.728,1
v32_128k_L41,16,gvr_pr,21.2864,18.816,1
v32_128k_L41,16,bsx,20.7969,18.3232,1
v32_128k_L41,32,gvr_pr,22.24,18.9056,1
v32_128k_L41,32,bsx,22.3616,19.181,1
v32_128k_L41,64,gvr_pr,26.9408,22.24,1
v32_128k_L41,64,bsx,28.032,22.8352,1
v32_128k_L41,128,gvr_pr,34.912,25.5296,1
v32_128k_L41,128,bsx,34.9345,24.173,1
v32_128k_L41,256,gvr_pr,68.49610000000001,57.638400000000004,1
v32_128k_L41,256,bsx,49.0784,37.4208,1
v32_128k_L41,512,gvr_pr,122.602,112.9856,1
v32_128k_L41,512,bsx,87.5681,77.069,1
v32_128k_L41,1024,gvr_pr,222.2338,212.7874,1
v32_128k_L41,1024,bsx,157.06570000000002,144.93460000000002,1
v32_128k_L60,1,gvr_pr,24.9696,22.445,1
v32_128k_L60,1,bsx,10.4352,9.8176,1
v32_128k_L60,2,gvr_pr,24.9313,22.822599999999998,1
v32_128k_L60,2,bsx,10.8448,10.2144,1
v32_128k_L60,4,gvr_pr,25.212799999999998,23.398400000000002,1
v32_128k_L60,4,bsx,11.0112,10.316799999999999,1
v32_128k_L60,8,gvr_pr,26.7904,24.7104,1
v32_128k_L60,8,bsx,18.128,16.64,1
v32_128k_L60,16,gvr_pr,27.2896,24.9088,1
v32_128k_L60,16,bsx,21.9264,19.372799999999998,1
v32_128k_L60,32,gvr_pr,28.3968,25.504,1
v32_128k_L60,32,bsx,23.3377,20.2946,1
v32_128k_L60,64,gvr_pr,35.0176,30.7138,1
v32_128k_L60,64,bsx,27.7312,23.148799999999998,1
v32_128k_L60,128,gvr_pr,42.0896,34.156800000000004,1
v32_128k_L60,128,bsx,35.0048,23.833599999999997,1
v32_128k_L60,256,gvr_pr,102.4193,92.7552,1
v32_128k_L60,256,bsx,49.126400000000004,37.523199999999996,1
v32_128k_L60,512,gvr_pr,178.4162,171.117,1
v32_128k_L60,512,bsx,87.4145,76.7042,1
v32_128k_L60,1024,gvr_pr,351.5844,343.0722,1
v32_128k_L60,1024,bsx,157.64479999999998,146.2274,1
v32_16k_L03,1,gvr_pr,12.9696,11.1488,1
v32_16k_L03,1,bsx,10.5984,10.08,1
v32_16k_L03,2,gvr_pr,12.7936,11.1296,1
v32_16k_L03,2,bsx,10.7776,10.131200000000002,1
v32_16k_L03,4,gvr_pr,13.0401,11.3728,1
v32_16k_L03,4,bsx,11.0784,10.5664,1
v32_16k_L03,8,gvr_pr,12.9856,11.3152,1
v32_16k_L03,8,bsx,11.2352,10.6496,1
v32_16k_L03,16,gvr_pr,13.3888,11.7056,1
v32_16k_L03,16,bsx,11.3408,10.752,1
v32_16k_L03,32,gvr_pr,13.510399999999999,11.859200000000001,1
v32_16k_L03,32,bsx,12.128,11.2704,1
v32_16k_L03,64,gvr_pr,14.003200000000001,11.980799999999999,1
v32_16k_L03,64,bsx,14.332799999999999,13.3312,1
v32_16k_L03,128,gvr_pr,14.8321,12.236799999999999,1
v32_16k_L03,128,bsx,16.2816,13.1584,1
v32_16k_L03,256,gvr_pr,18.8352,15.923200000000001,1
v32_16k_L03,256,bsx,20.1056,15.827399999999999,1
v32_16k_L03,512,gvr_pr,35.2384,30.144,1
v32_16k_L03,512,bsx,37.216,30.0416,1
v32_16k_L03,1024,gvr_pr,64.8416,54.637,1
v32_16k_L03,1024,bsx,68.2944,56.6976,1
v32_16k_L22,1,gvr_pr,12.6112,10.816,1
v32_16k_L22,1,bsx,10.0704,9.587200000000001,1
v32_16k_L22,2,gvr_pr,12.4544,10.752,1
v32_16k_L22,2,bsx,10.16,9.536,1
v32_16k_L22,4,gvr_pr,12.5984,11.0144,1
v32_16k_L22,4,bsx,10.4832,9.964799999999999,1
v32_16k_L22,8,gvr_pr,12.4832,10.9568,1
v32_16k_L22,8,bsx,10.5632,10.0034,1
v32_16k_L22,16,gvr_pr,12.953700000000001,11.3344,1
v32_16k_L22,16,bsx,10.7392,10.1056,1
v32_16k_L22,32,gvr_pr,13.1488,11.488,1
v32_16k_L22,32,bsx,11.3056,10.4704,1
v32_16k_L22,64,gvr_pr,13.603299999999999,11.616,1
v32_16k_L22,64,bsx,14.217600000000001,13.184,1
v32_16k_L22,128,gvr_pr,14.4032,11.852799999999998,1
v32_16k_L22,128,bsx,16.595200000000002,13.5616,1
v32_16k_L22,256,gvr_pr,18.3232,15.424,1
v32_16k_L22,256,bsx,20.4002,16.2752,1
v32_16k_L22,512,gvr_pr,34.3905,29.2864,1
v32_16k_L22,512,bsx,37.9264,30.950400000000002,1
v32_16k_L22,1024,gvr_pr,63.1714,52.934400000000004,1
v32_16k_L22,1024,bsx,68.7136,58.1952,1
v32_16k_L41,1,gvr_pr,15.8655,14.233600000000001,1
v32_16k_L41,1,bsx,10.524799999999999,9.932799999999999,1
v32_16k_L41,2,gvr_pr,15.4208,14.156799999999999,1
v32_16k_L41,2,bsx,10.460799999999999,10.0224,1
v32_16k_L41,4,gvr_pr,15.5296,14.144,1
v32_16k_L41,4,bsx,10.521600000000001,10.003200000000001,1
v32_16k_L41,8,gvr_pr,15.763200000000001,14.2142,1
v32_16k_L41,8,bsx,10.6432,10.048,1
v32_16k_L41,16,gvr_pr,15.6768,14.131,1
v32_16k_L41,16,bsx,10.7712,10.144,1
v32_16k_L41,32,gvr_pr,15.779200000000001,14.2272,1
v32_16k_L41,32,bsx,11.0816,10.2464,1
v32_16k_L41,64,gvr_pr,16.1727,14.3232,1
v32_16k_L41,64,bsx,13.9487,12.9408,1
v32_16k_L41,128,gvr_pr,16.896,14.4064,1
v32_16k_L41,128,bsx,15.3568,12.268799999999999,1
v32_16k_L41,256,gvr_pr,21.9904,19.180799999999998,1
v32_16k_L41,256,bsx,18.4512,14.5982,1
v32_16k_L41,512,gvr_pr,40.9408,36.6976,1
v32_16k_L41,512,bsx,34.0192,27.6352,1
v32_16k_L41,1024,gvr_pr,72.7422,64.851,1
v32_16k_L41,1024,bsx,63.1744,51.795,1
v32_16k_L60,1,gvr_pr,16.1504,14.553600000000001,1
v32_16k_L60,1,bsx,10.1024,9.542399999999999,1
v32_16k_L60,2,gvr_pr,15.712,14.464,1
v32_16k_L60,2,bsx,10.032,9.6448,1
v32_16k_L60,4,gvr_pr,15.8624,14.4832,1
v32_16k_L60,4,bsx,10.1503,9.6,1
v32_16k_L60,8,gvr_pr,16.0736,14.572799999999999,1
v32_16k_L60,8,bsx,10.201600000000001,9.6576,1
v32_16k_L60,16,gvr_pr,15.968,14.444799999999999,1
v32_16k_L60,16,bsx,10.3264,9.7728,1
v32_16k_L60,32,gvr_pr,16.048,14.5664,1
v32_16k_L60,32,bsx,11.0496,10.24,1
v32_16k_L60,64,gvr_pr,16.4575,14.6496,1
v32_16k_L60,64,bsx,14.1536,13.1712,1
v32_16k_L60,128,gvr_pr,17.1839,14.7456,1
v32_16k_L60,128,bsx,16.912,13.811200000000001,1
v32_16k_L60,256,gvr_pr,22.4,19.584,1
v32_16k_L60,256,bsx,20.3808,16.569599999999998,1
v32_16k_L60,512,gvr_pr,41.8528,37.4336,1
v32_16k_L60,512,bsx,37.8752,31.4816,1
v32_16k_L60,1024,gvr_pr,73.9615,66.32939999999999,1
v32_16k_L60,1024,bsx,70.1503,59.001599999999996,1
v32_256k_L03,1,gvr_pr,20.079900000000002,17.6062,1
v32_256k_L03,1,bsx,11.2127,10.6368,1
v32_256k_L03,2,gvr_pr,19.596799999999998,17.7278,1
v32_256k_L03,2,bsx,11.3088,10.8032,1
v32_256k_L03,4,gvr_pr,19.8528,17.8112,1
v32_256k_L03,4,bsx,11.788799999999998,11.1422,1
v32_256k_L03,8,gvr_pr,21.6447,18.5536,1
v32_256k_L03,8,bsx,19.36,17.8624,1
v32_256k_L03,16,gvr_pr,22.0735,18.854400000000002,1
v32_256k_L03,16,bsx,21.974400000000003,19.3536,1
v32_256k_L03,32,gvr_pr,23.3759,19.0336,1
v32_256k_L03,32,bsx,23.6319,20.307,1
v32_256k_L03,64,gvr_pr,28.783900000000003,22.988799999999998,1
v32_256k_L03,64,bsx,29.1007,22.8352,1
v32_256k_L03,128,gvr_pr,44.5504,28.928,1
v32_256k_L03,128,bsx,43.2768,27.6478,1
v32_256k_L03,256,gvr_pr,81.443,70.43839999999999,1
v32_256k_L03,256,bsx,59.2767,47.0976,1
v32_256k_L03,512,gvr_pr,148.1022,137.9264,1
v32_256k_L03,512,bsx,105.17760000000001,95.0078,1
v32_256k_L03,1024,gvr_pr,265.6155,254.4828,1
v32_256k_L03,1024,bsx,189.2318,176.88279999999997,1
v32_256k_L22,1,gvr_pr,24.8863,22.3232,1
v32_256k_L22,1,bsx,10.6528,10.099200000000002,1
v32_256k_L22,2,gvr_pr,25.052799999999998,22.72,1
v32_256k_L22,2,bsx,10.8544,10.284799999999999,1
v32_256k_L22,4,gvr_pr,25.091099999999997,22.7392,1
v32_256k_L22,4,bsx,11.3056,10.624,1
v32_256k_L22,8,gvr_pr,27.664,24.889400000000002,1
v32_256k_L22,8,bsx,18.889599999999998,17.3248,1
v32_256k_L22,16,gvr_pr,28.3328,25.088,1
v32_256k_L22,16,bsx,21.6576,18.924799999999998,1
v32_256k_L22,32,gvr_pr,29.6575,25.7472,1
v32_256k_L22,32,bsx,22.985599999999998,19.8718,1
v32_256k_L22,64,gvr_pr,37.308800000000005,31.8272,1
v32_256k_L22,64,bsx,28.1023,22.5344,1
v32_256k_L22,128,gvr_pr,54.6847,39.5136,1
v32_256k_L22,128,bsx,42.0287,27.2638,1
v32_256k_L22,256,gvr_pr,125.8078,115.8078,1
v32_256k_L22,256,bsx,58.0383,45.5808,1
v32_256k_L22,512,gvr_pr,230.6749,221.33079999999998,1
v32_256k_L22,512,bsx,101.9805,90.8798,1
v32_256k_L22,1024,gvr_pr,427.5034,418.29679999999996,1
v32_256k_L22,1024,bsx,183.2861,173.9964,1
